date,신용점수등급
2023-05-31,51.67126
2023-06-01,55.74977
2023-06-02,52.06991
2023-06-03,21.68046
2023-06-04,20.33118
2023-06-05,50.7513
2023-06-06,26.98558
2023-06-07,54.58448
2023-06-08,50.99662
2023-06-09,47.19411
2023-06-10,21.86445
2023-06-11,19.38055
2023-06-12,51.24195
2023-06-13,47.04078
2023-06-14,55.59644
2023-06-15,63.78411
2023-06-16,49.55535
2023-06-17,22.60042
2023-06-18,19.19656
2023-06-19,51.57927
2023-06-20,47.16344
2023-06-21,56.85372
2023-06-22,54.06317
2023-06-23,63.14014
2023-06-24,22.75375
2023-06-25,19.10456
2023-06-26,52.22324
2023-06-27,42.93161
2023-06-28,49.1567
2023-06-29,53.11254
2023-06-30,44.49555
2023-07-01,21.98712
2023-07-02,19.9632
2023-07-03,55.65777
2023-07-04,46.18215
2023-07-05,62.18951
2023-07-06,49.98466
2023-07-07,47.01011
2023-07-08,21.28181
2023-07-09,17.41796
2023-07-10,48.91137
2023-07-11,44.52621
2023-07-12,49.31002
2023-07-13,51.82459
2023-07-14,44.8022
2023-07-15,27.66022
2023-07-16,20.72983
2023-07-17,60.31892
2023-07-18,56.17908
2023-07-19,66.08402
2023-07-20,87.76448
2023-07-21,50.16865
2023-07-22,20.85249
2023-07-23,17.93928
2023-07-24,51.02729
2023-07-25,53.11254
2023-07-26,53.1432
2023-07-27,53.08187
2023-07-28,48.51272
2023-07-29,20.97516
2023-07-30,19.10456
2023-07-31,47.13278
2023-08-01,41.36767
2023-08-02,56.24041
2023-08-03,61.11622
2023-08-04,50.38331
2023-08-05,23.79638
2023-08-06,20.48451
2023-08-07,58.44832
2023-08-08,51.85525
2023-08-09,49.49402
2023-08-10,46.24348
2023-08-11,41.70499
2023-08-12,21.71113
2023-08-13,19.19656
2023-08-14,49.09536
2023-08-15,33.48666
2023-08-16,57.46703
2023-08-17,43.1156
2023-08-18,56.45507
2023-08-19,24.74701
2023-08-20,18.70591
2023-08-21,68.59858
2023-08-22,100.0
2023-08-23,62.49616
2023-08-24,59.7976
2023-08-25,51.36461
2023-08-26,26.58693
2023-08-27,23.88837
2023-08-28,55.87243
2023-08-29,47.13278
2023-08-30,61.08555
2023-08-31,64.02943
2023-09-01,48.81938
2023-09-02,28.36553
2023-09-03,25.20699
2023-09-04,68.16927
2023-09-05,61.33088
2023-09-06,92.88561
2023-09-07,67.3413
2023-09-08,45.47684
2023-09-09,23.48972
2023-09-10,22.56976
2023-09-11,51.14995
2023-09-12,44.37289
2023-09-13,47.86875
2023-09-14,54.52315
2023-09-15,59.21496
2023-09-16,27.93621
2023-09-17,24.96166
2023-09-18,52.62189
2023-09-19,55.99509
2023-09-20,63.44679
2023-09-21,81.11008
2023-09-22,41.98098
2023-09-23,22.32444
2023-09-24,19.38055
2023-09-25,50.59797
2023-09-26,40.14106
2023-09-27,38.82244
2023-09-28,19.90187
2023-09-29,16.498
2023-09-30,15.33272
2023-10-01,18.61392
2023-10-02,19.59521
2023-10-03,19.71787
2023-10-04,66.78932
2023-10-05,53.3272
2023-10-06,67.73995
2023-10-07,22.50843
2023-10-08,19.1659
2023-10-09,20.63784
2023-10-10,71.97178
2023-10-11,47.19411
2023-10-12,55.84176
2023-10-13,49.46335
2023-10-14,23.30573
2023-10-15,26.09628
2023-10-16,58.35633
2023-10-17,46.4888
2023-10-18,58.75498
2023-10-19,64.02943
2023-10-20,78.28886
2023-10-21,27.38423
2023-10-22,20.7605
2023-10-23,51.94725
2023-10-24,46.70346
2023-10-25,58.26433
2023-10-26,52.13124
2023-10-27,43.05427
2023-10-28,30.48144
2023-10-29,22.23244
2023-10-30,52.98988
2023-10-31,47.65409
2023-11-01,49.43268
2023-11-02,48.11407
2023-11-03,51.18061
2023-11-04,24.47102
2023-11-05,22.20177
2023-11-06,50.72063
2023-11-07,62.15884
2023-11-08,64.82674
2023-11-09,42.65562
2023-11-10,42.4103
2023-11-11,20.08586
2023-11-12,17.87795
2023-11-13,44.58754
2023-11-14,40.53971
2023-11-15,63.29346
2023-11-16,47.25544
2023-11-17,37.19717
2023-11-18,20.60717
2023-11-19,19.41122
2023-11-20,52.92854
2023-11-21,58.54032
2023-11-22,72.92241
2023-11-23,47.71542
2023-11-24,38.60778
2023-11-25,20.6685
2023-11-26,19.31922
2023-11-27,41.95032
2023-11-28,57.12971
2023-11-29,44.55688
2023-11-30,40.84636
2023-12-01,38.30113
2023-12-02,19.65654
2023-12-03,20.72983
2023-12-04,47.74609
2023-12-05,59.76694
2023-12-06,54.98313
2023-12-07,41.09168
2023-12-08,38.02514
2023-12-09,21.03649
2023-12-10,20.91383
2023-12-11,43.97424
2023-12-12,39.86507
2023-12-13,39.06777
2023-12-14,39.71174
2023-12-15,47.99141
2023-12-16,21.31248
2023-12-17,19.19656
2023-12-18,46.51947
2023-12-19,74.11836
2023-12-20,66.72799
2023-12-21,41.521
2023-12-22,32.96534
2023-12-23,18.88991
2023-12-24,16.62066
2023-12-25,20.11652
2023-12-26,46.05949
2023-12-27,37.50383
2023-12-28,41.64366
2023-12-29,58.96964
2023-12-30,32.16804
2023-12-31,19.47255
2024-01-01,18.36859
2024-01-02,45.90616
2024-01-03,41.67433
2024-01-04,49.37135
2024-01-05,54.30849
2024-01-06,24.07237
2024-01-07,20.54584
2024-01-08,36.89052
2024-01-09,49.27936
2024-01-10,48.75804
2024-01-11,46.45814
2024-01-12,38.20913
2024-01-13,24.47102
2024-01-14,21.92578
2024-01-15,62.95614
2024-01-16,46.21281
2024-01-17,50.26065
2024-01-18,51.39527
2024-01-19,50.32198
2024-01-20,22.23244
2024-01-21,20.02453
2024-01-22,69.36522
2024-01-23,64.79607
2024-01-24,48.48206
2024-01-25,47.65409
2024-01-26,43.23827
2024-01-27,24.07237
2024-01-28,23.18307
2024-01-29,52.06991
2024-01-30,42.83961
2024-01-31,44.86353
2024-02-01,48.32873
2024-02-02,43.05427
2024-02-03,20.94449
2024-02-04,19.31922
2024-02-05,51.33394
2024-02-06,57.37503
2024-02-07,56.76172
2024-02-08,41.521
2024-02-09,20.85249
2024-02-10,15.48604
2024-02-11,16.06869
2024-02-12,21.22048
2024-02-13,49.03403
2024-02-14,44.64888
2024-02-15,57.65102
2024-02-16,49.12603
2024-02-17,26.03495
2024-02-18,22.90708
2024-02-19,51.42594
2024-02-20,45.93682
2024-02-21,65.25605
2024-02-22,51.48727
2024-02-23,54.00183
2024-02-24,25.75896
2024-02-25,22.4471
2024-02-26,75.25298
2024-02-27,45.29285
2024-02-28,44.8022
2024-02-29,43.51425
2024-03-01,23.61238
2024-03-02,18.92057
2024-03-03,21.98712
2024-03-04,51.82459
2024-03-05,47.62342
2024-03-06,61.30021
2024-03-07,53.17387
2024-03-08,40.7237
2024-03-09,19.22723
2024-03-10,20.45384
2024-03-11,46.76479
2024-03-12,84.54461
2024-03-13,68.47592
2024-03-14,57.28304
2024-03-15,58.01901
2024-03-16,31.30941
2024-03-17,27.16957
2024-03-18,57.4977
2024-03-19,84.0233
2024-03-20,66.75866
