date,중국주식
2023-05-31,13.6858
2023-06-01,8.94259
2023-06-02,11.48036
2023-06-03,8.33836
2023-06-04,4.95468
2023-06-05,10.15105
2023-06-06,8.85196
2023-06-07,10.60422
2023-06-08,8.64048
2023-06-09,9.00302
2023-06-10,3.92749
2023-06-11,2.80966
2023-06-12,7.85498
2023-06-13,11.02719
2023-06-14,11.81268
2023-06-15,11.78247
2023-06-16,10.36253
2023-06-17,3.41389
2023-06-18,3.65558
2023-06-19,10.87613
2023-06-20,12.08459
2023-06-21,11.45015
2023-06-22,10.09063
2023-06-23,8.94259
2023-06-24,3.47432
2023-06-25,2.62839
2023-06-26,8.21752
2023-06-27,8.64048
2023-06-28,8.36858
2023-06-29,7.88519
2023-06-30,8.30815
2023-07-01,3.50453
2023-07-02,2.56797
2023-07-03,9.39577
2023-07-04,10.09063
2023-07-05,9.06344
2023-07-06,8.15709
2023-07-07,8.51963
2023-07-08,2.74924
2023-07-09,2.17522
2023-07-10,7.6435
2023-07-11,8.82175
2023-07-12,9.33534
2023-07-13,9.30513
2023-07-14,10.03021
2023-07-15,3.35347
2023-07-16,3.53474
2023-07-17,10.15105
2023-07-18,10.66465
2023-07-19,11.90332
2023-07-20,10.39274
2023-07-21,10.42296
2023-07-22,3.65558
2023-07-23,3.29305
2023-07-24,10.30211
2023-07-25,16.04229
2023-07-26,11.99395
2023-07-27,9.36555
2023-07-28,12.05438
2023-07-29,5.25679
2023-07-30,4.19939
2023-07-31,12.08459
2023-08-01,12.1148
2023-08-02,9.96978
2023-08-03,9.06344
2023-08-04,8.58006
2023-08-05,3.41389
2023-08-06,3.71601
2023-08-07,8.00604
2023-08-08,8.76132
2023-08-09,8.33836
2023-08-10,10.66465
2023-08-11,11.41993
2023-08-12,4.62235
2023-08-13,3.80664
2023-08-14,12.44712
2023-08-15,14.35045
2023-08-16,26.5861
2023-08-17,45.92145
2023-08-18,34.25981
2023-08-19,10.87613
2023-08-20,9.27492
2023-08-21,22.1148
2023-08-22,18.9728
2023-08-23,16.40483
2023-08-24,12.53776
2023-08-25,12.08459
2023-08-26,4.95468
2023-08-27,5.31722
2023-08-28,19.03323
2023-08-29,15.37764
2023-08-30,12.3867
2023-08-31,10.57401
2023-09-01,14.41087
2023-09-02,9.4864
2023-09-03,5.89123
2023-09-04,12.56797
2023-09-05,10.8157
2023-09-06,10.09063
2023-09-07,11.08761
2023-09-08,10.03021
2023-09-09,4.83383
2023-09-10,5.13595
2023-09-11,9.84894
2023-09-12,9.78851
2023-09-13,7.46223
2023-09-14,8.48942
2023-09-15,7.6435
2023-09-16,3.6858
2023-09-17,2.83987
2023-09-18,8.00604
2023-09-19,7.28096
2023-09-20,6.88821
2023-09-21,7.16012
2023-09-22,8.39879
2023-09-23,3.92749
2023-09-24,3.47432
2023-09-25,7.46223
2023-09-26,7.97583
2023-09-27,6.37462
2023-09-28,4.32024
2023-09-29,4.01812
2023-09-30,2.53776
2023-10-01,3.20241
2023-10-02,2.96072
2023-10-03,6.70694
2023-10-04,7.16012
2023-10-05,7.31117
2023-10-06,4.89425
2023-10-07,3.11178
2023-10-08,2.47734
2023-10-09,11.26888
2023-10-10,7.52265
2023-10-11,6.82779
2023-10-12,6.97885
2023-10-13,7.1299
2023-10-14,2.32628
2023-10-15,2.68882
2023-10-16,5.95166
2023-10-17,6.55589
2023-10-18,7.00906
2023-10-19,6.82779
2023-10-20,6.76737
2023-10-21,2.47734
2023-10-22,2.87009
2023-10-23,6.88821
2023-10-24,8.64048
2023-10-25,10.03021
2023-10-26,8.7009
2023-10-27,9.4864
2023-10-28,2.65861
2023-10-29,2.9003
2023-10-30,6.858
2023-10-31,7.46223
2023-11-01,6.97885
2023-11-02,8.9728
2023-11-03,7.43202
2023-11-04,2.93051
2023-11-05,3.35347
2023-11-06,8.82175
2023-11-07,7.46223
2023-11-08,7.43202
2023-11-09,6.858
2023-11-10,7.25075
2023-11-11,2.50755
2023-11-12,3.08157
2023-11-13,8.48942
2023-11-14,8.24773
2023-11-15,8.51963
2023-11-16,9.45619
2023-11-17,7.06948
2023-11-18,1.96374
2023-11-19,2.80966
2023-11-20,7.79456
2023-11-21,7.97583
2023-11-22,7.94561
2023-11-23,6.49546
2023-11-24,6.49546
2023-11-25,2.3867
2023-11-26,3.08157
2023-11-27,7.94561
2023-11-28,7.49244
2023-11-29,8.9728
2023-11-30,7.82477
2023-12-01,7.19033
2023-12-02,2.87009
2023-12-03,3.1722
2023-12-04,8.61027
2023-12-05,9.45619
2023-12-06,10.30211
2023-12-07,7.76435
2023-12-08,8.73111
2023-12-09,4.89425
2023-12-10,4.32024
2023-12-11,8.73111
2023-12-12,8.24773
2023-12-13,8.429
2023-12-14,12.05438
2023-12-15,10.60422
2023-12-16,3.4441
2023-12-17,4.53172
2023-12-18,8.12688
2023-12-19,9.36555
2023-12-20,10.2719
2023-12-21,9.12386
2023-12-22,11.0574
2023-12-23,4.62235
2023-12-24,4.53172
2023-12-25,6.31419
2023-12-26,10.06042
2023-12-27,9.24471
2023-12-28,13.80664
2023-12-29,10.48338
2023-12-30,5.55891
2023-12-31,4.44108
2024-01-01,5.49848
2024-01-02,10.78549
2024-01-03,10.30211
2024-01-04,9.06344
2024-01-05,9.15407
2024-01-06,3.80664
2024-01-07,3.98791
2024-01-08,9.09365
2024-01-09,11.08761
2024-01-10,9.24471
2024-01-11,10.06042
2024-01-12,8.9728
2024-01-13,3.83685
2024-01-14,4.38066
2024-01-15,8.54984
2024-01-16,8.7009
2024-01-17,16.13293
2024-01-18,12.77945
2024-01-19,11.11782
2024-01-20,6.13293
2024-01-21,4.2296
2024-01-22,17.49244
2024-01-23,21.87311
2024-01-24,22.50755
2024-01-25,24.19939
2024-01-26,19.24471
2024-01-27,7.06948
2024-01-28,8.00604
2024-01-29,19.54682
2024-01-30,18.85196
2024-01-31,15.43806
2024-02-01,14.16918
2024-02-02,18.51963
2024-02-03,7.76435
2024-02-04,6.01208
2024-02-05,20.72507
2024-02-06,33.80664
2024-02-07,19.7583
2024-02-08,16.40483
2024-02-09,16.25377
2024-02-10,9.36555
2024-02-11,8.51963
2024-02-12,12.05438
2024-02-13,26.22356
2024-02-14,15.49848
2024-02-15,12.87009
2024-02-16,12.08459
2024-02-17,6.34441
2024-02-18,6.25377
2024-02-19,14.62235
2024-02-20,13.83685
2024-02-21,16.40483
2024-02-22,15.77039
2024-02-23,15.13595
2024-02-24,6.67673
2024-02-25,6.13293
2024-02-26,12.87009
2024-02-27,12.80966
2024-02-28,14.65256
2024-02-29,12.50755
2024-03-01,9.06344
2024-03-02,6.19335
2024-03-03,5.13595
2024-03-04,14.68277
2024-03-05,15.55891
2024-03-06,14.86404
2024-03-07,13.71601
2024-03-08,11.57099
2024-03-09,5.07552
2024-03-10,6.70694
2024-03-11,13.59516
2024-03-12,15.98187
2024-03-13,13.41389
2024-03-14,13.05135
2024-03-15,11.75226
2024-03-16,4.53172
2024-03-17,5.19637
2024-03-18,11.48036
2024-03-19,11.0574
2024-03-20,10.87613
