date,파킹통장
2023-05-30,8.38116
2023-05-31,9.44715
2023-06-01,9.65862
2023-06-02,8.61421
2023-06-03,6.1154
2023-06-04,6.06792
2023-06-05,8.66168
2023-06-06,6.89223
2023-06-07,9.3522
2023-06-08,8.96379
2023-06-09,8.71347
2023-06-10,6.09813
2023-06-11,6.09813
2023-06-12,9.47736
2023-06-13,10.04272
2023-06-14,9.47736
2023-06-15,10.72461
2023-06-16,9.39536
2023-06-17,7.09939
2023-06-18,7.50938
2023-06-19,9.85714
2023-06-20,10.36209
2023-06-21,11.22955
2023-06-22,9.16663
2023-06-23,11.86828
2023-06-24,7.19433
2023-06-25,7.02602
2023-06-26,10.78934
2023-06-27,14.59583
2023-06-28,12.65806
2023-06-29,14.0132
2023-06-30,12.74437
2023-07-01,7.5698
2023-07-02,7.60001
2023-07-03,10.63398
2023-07-04,10.29735
2023-07-05,10.9706
2023-07-06,11.40218
2023-07-07,9.48167
2023-07-08,11.93301
2023-07-09,12.90837
2023-07-10,13.98299
2023-07-11,10.49156
2023-07-12,9.46441
2023-07-13,9.72767
2023-07-14,8.89042
2023-07-15,5.97298
2023-07-16,6.24487
2023-07-17,10.11609
2023-07-18,8.95947
2023-07-19,9.14073
2023-07-20,8.82137
2023-07-21,8.7221
2023-07-22,5.59319
2023-07-23,6.18013
2023-07-24,9.01126
2023-07-25,11.00945
2023-07-26,9.02852
2023-07-27,8.26032
2023-07-28,8.36821
2023-07-29,5.71835
2023-07-30,5.40762
2023-07-31,10.10314
2023-08-01,11.35471
2023-08-02,9.36083
2023-08-03,7.62591
2023-08-04,7.61296
2023-08-05,4.69984
2023-08-06,5.48098
2023-08-07,7.97117
2023-08-08,8.42863
2023-08-09,8.39411
2023-08-10,10.69871
2023-08-11,7.64749
2023-08-12,5.16162
2023-08-13,5.71403
2023-08-14,7.64317
2023-08-15,7.41875
2023-08-16,8.04022
2023-08-17,8.01001
2023-08-18,8.06611
2023-08-19,4.76457
2023-08-20,5.12278
2023-08-21,8.46748
2023-08-22,8.15674
2023-08-23,8.17401
2023-08-24,7.8719
2023-08-25,9.09757
2023-08-26,6.47792
2023-08-27,6.73686
2023-08-28,10.81524
2023-08-29,11.54891
2023-08-30,9.08031
2023-08-31,10.08156
2023-09-01,10.70734
2023-09-02,6.71097
2023-09-03,7.15981
2023-09-04,9.96935
2023-09-05,11.26408
2023-09-06,9.00694
2023-09-07,8.29053
2023-09-08,8.35527
2023-09-09,5.65361
2023-09-10,6.07224
2023-09-11,9.34357
2023-09-12,8.04885
2023-09-13,7.38423
2023-09-14,7.31086
2023-09-15,7.47486
2023-09-16,5.59319
2023-09-17,6.39592
2023-09-18,8.24737
2023-09-19,7.77696
2023-09-20,8.57969
2023-09-21,8.62716
2023-09-22,8.5279
2023-09-23,5.1573
2023-09-24,5.46804
2023-09-25,10.55198
2023-09-26,11.09576
2023-09-27,12.66669
2023-09-28,7.29359
2023-09-29,6.62466
2023-09-30,6.33982
2023-10-01,7.30654
2023-10-02,8.40274
2023-10-03,9.12347
2023-10-04,11.9848
2023-10-05,11.69996
2023-10-06,10.65556
2023-10-07,5.75719
2023-10-08,5.87372
2023-10-09,7.28065
2023-10-10,11.53597
2023-10-11,11.87691
2023-10-12,9.90462
2023-10-13,9.26157
2023-10-14,6.01182
2023-10-15,7.34107
2023-10-16,10.3923
2023-10-17,10.64261
2023-10-18,10.09883
2023-10-19,12.2567
2023-10-20,14.00889
2023-10-21,8.94652
2023-10-22,9.36083
2023-10-23,15.07056
2023-10-24,15.94234
2023-10-25,17.56937
2023-10-26,13.82331
2023-10-27,12.01501
2023-10-28,7.69496
2023-10-29,7.52233
2023-10-30,12.60627
2023-10-31,12.29554
2023-11-01,15.10077
2023-11-02,11.63523
2023-11-03,10.3664
2023-11-04,7.08644
2023-11-05,7.29791
2023-11-06,10.02977
2023-11-07,10.75913
2023-11-08,9.28747
2023-11-09,8.98536
2023-11-10,9.04578
2023-11-11,5.52414
2023-11-12,5.96435
2023-11-13,8.1438
2023-11-14,9.00263
2023-11-15,8.74368
2023-11-16,8.21285
2023-11-17,8.60126
2023-11-18,7.72085
2023-11-19,7.56549
2023-11-20,11.95459
2023-11-21,12.07112
2023-11-22,10.09451
2023-11-23,18.18221
2023-11-24,36.2781
2023-11-25,24.09908
2023-11-26,24.52634
2023-11-27,38.53955
2023-11-28,38.40576
2023-11-29,34.66401
2023-11-30,36.86936
2023-12-01,34.48707
2023-12-02,23.2273
2023-12-03,24.22424
2023-12-04,35.77748
2023-12-05,35.8379
2023-12-06,35.50558
2023-12-07,31.59552
2023-12-08,29.57144
2023-12-09,19.23525
2023-12-10,22.52384
2023-12-11,35.73863
2023-12-12,37.51672
2023-12-13,34.85822
2023-12-14,36.79599
2023-12-15,31.85015
2023-12-16,22.87773
2023-12-17,25.1176
2023-12-18,33.81813
2023-12-19,34.91001
2023-12-20,33.93034
2023-12-21,34.09002
2023-12-22,36.29968
2023-12-23,24.71624
2023-12-24,20.69828
2023-12-25,24.56518
2023-12-26,41.90583
2023-12-27,43.21781
2023-12-28,42.10435
2023-12-29,41.07289
2023-12-30,28.91113
2023-12-31,28.46661
2024-01-01,39.78248
2024-01-02,56.82965
2024-01-03,51.8795
2024-01-04,53.39432
2024-01-05,49.3289
2024-01-06,32.72625
2024-01-07,39.21712
2024-01-08,56.03124
2024-01-09,54.35673
2024-01-10,55.16378
2024-01-11,49.58784
2024-01-12,43.0495
2024-01-13,28.24651
2024-01-14,33.59803
2024-01-15,49.52742
2024-01-16,45.45336
2024-01-17,46.13957
2024-01-18,45.68641
2024-01-19,46.64882
2024-01-20,31.51784
2024-01-21,34.5216
2024-01-22,46.92935
2024-01-23,45.298
2024-01-24,48.44417
2024-01-25,65.30145
2024-01-26,52.60023
2024-01-27,35.78611
2024-01-28,38.88912
2024-01-29,56.79944
2024-01-30,60.50235
2024-01-31,63.98083
2024-02-01,66.80764
2024-02-02,55.15083
2024-02-03,31.97099
2024-02-04,36.02347
2024-02-05,54.06758
2024-02-06,51.10267
2024-02-07,44.47369
2024-02-08,45.11674
2024-02-09,29.7786
2024-02-10,29.67934
2024-02-11,33.59803
2024-02-12,40.32195
2024-02-13,68.45194
2024-02-14,58.01217
2024-02-15,55.1163
2024-02-16,47.72344
2024-02-17,33.59803
2024-02-18,36.5802
2024-02-19,56.1564
2024-02-20,65.36619
2024-02-21,87.5793
2024-02-22,89.77169
2024-02-23,96.25825
2024-02-24,55.17241
2024-02-25,60.01467
2024-02-26,100.0
2024-02-27,78.11056
2024-02-28,81.00211
2024-02-29,70.84286
2024-03-01,47.22282
2024-03-02,39.66164
2024-03-03,43.83065
2024-03-04,64.20094
2024-03-05,61.39571
2024-03-06,50.60636
2024-03-07,44.27517
2024-03-08,42.7776
2024-03-09,28.12999
2024-03-10,30.30943
2024-03-11,41.65551
2024-03-12,41.52172
2024-03-13,37.44767
2024-03-14,35.65663
2024-03-15,34.68991
2024-03-16,23.40425
2024-03-17,26.49
2024-03-18,39.19123
2024-03-19,38.03892
2024-03-20,40.145
