date,IOT
2023-05-30,45.22074
2023-05-31,39.94856
2023-06-01,36.09087
2023-06-02,37.37676
2023-06-03,18.94556
2023-06-04,22.24603
2023-06-05,34.29061
2023-06-06,24.08915
2023-06-07,43.72053
2023-06-08,42.006
2023-06-09,37.29104
2023-06-10,18.68838
2023-06-11,23.1033
2023-06-12,46.59237
2023-06-13,42.13459
2023-06-14,42.09172
2023-06-15,45.60651
2023-06-16,37.29104
2023-06-17,18.00257
2023-06-18,19.84569
2023-06-19,38.06258
2023-06-20,38.83411
2023-06-21,36.8624
2023-06-22,32.6618
2023-06-23,30.43291
2023-06-24,17.65966
2023-06-25,17.35962
2023-06-26,33.69052
2023-06-27,36.09087
2023-06-28,32.87612
2023-06-29,36.17659
2023-06-30,28.20402
2023-07-01,16.58808
2023-07-02,16.50235
2023-07-03,34.97642
2023-07-04,38.36262
2023-07-05,39.30561
2023-07-06,34.80497
2023-07-07,33.47621
2023-07-08,17.01671
2023-07-09,17.78825
2023-07-10,45.13501
2023-07-11,42.39177
2023-07-12,41.23446
2023-07-13,40.76296
2023-07-14,34.33347
2023-07-15,17.31675
2023-07-16,19.7171
2023-07-17,34.84783
2023-07-18,36.30518
2023-07-19,37.37676
2023-07-20,37.3339
2023-07-21,28.20402
2023-07-22,15.34504
2023-07-23,17.57393
2023-07-24,30.34719
2023-07-25,28.63266
2023-07-26,30.73296
2023-07-27,28.33261
2023-07-28,26.3609
2023-07-29,15.8594
2023-07-30,15.73081
2023-07-31,29.23274
2023-08-01,29.48992
2023-08-02,28.63266
2023-08-03,29.10415
2023-08-04,24.34633
2023-08-05,17.05957
2023-08-06,16.58808
2023-08-07,28.58979
2023-08-08,32.19031
2023-08-09,31.71881
2023-08-10,30.64723
2023-08-11,24.34633
2023-08-12,13.88769
2023-08-13,16.84526
2023-08-14,25.58936
2023-08-15,16.3309
2023-08-16,29.48992
2023-08-17,30.39005
2023-08-18,28.84697
2023-08-19,14.05915
2023-08-20,16.28804
2023-08-21,32.27603
2023-08-22,30.86155
2023-08-23,36.17659
2023-08-24,31.033
2023-08-25,31.07586
2023-08-26,14.78782
2023-08-27,15.90227
2023-08-28,33.04757
2023-08-29,36.69095
2023-08-30,35.14787
2023-08-31,31.24732
2023-09-01,31.59022
2023-09-02,15.81654
2023-09-03,19.63137
2023-09-04,39.47706
2023-09-05,41.92027
2023-09-06,34.50492
2023-09-07,40.80582
2023-09-08,33.21903
2023-09-09,17.6168
2023-09-10,17.18816
2023-09-11,40.33433
2023-09-12,47.57822
2023-09-13,43.67766
2023-09-14,39.47706
2023-09-15,34.11915
2023-09-16,17.70252
2023-09-17,22.71753
2023-09-18,39.00557
2023-09-19,38.87698
2023-09-20,38.01971
2023-09-21,34.59065
2023-09-22,27.21817
2023-09-23,15.81654
2023-09-24,17.31675
2023-09-25,30.77582
2023-09-26,33.99057
2023-09-27,24.86069
2023-09-28,12.21603
2023-09-29,10.63009
2023-09-30,11.53021
2023-10-01,11.53021
2023-10-02,14.48778
2023-10-03,16.03086
2023-10-04,33.17616
2023-10-05,32.70467
2023-10-06,29.06129
2023-10-07,15.08786
2023-10-08,16.07372
2023-10-09,22.03171
2023-10-10,36.56236
2023-10-11,38.87698
2023-10-12,38.23403
2023-10-13,33.73339
2023-10-14,17.57393
2023-10-15,20.61723
2023-10-16,39.64852
2023-10-17,40.84869
2023-10-18,38.66266
2023-10-19,43.1633
2023-10-20,45.86369
2023-10-21,20.57436
2023-10-22,20.14573
2023-10-23,44.02057
2023-10-24,44.62066
2023-10-25,42.22031
2023-10-26,41.063
2023-10-27,36.21945
2023-10-28,17.83111
2023-10-29,21.64594
2023-10-30,37.03386
2023-10-31,38.91984
2023-11-01,37.46249
2023-11-02,39.13416
2023-11-03,33.00471
2023-11-04,18.47406
2023-11-05,20.31718
2023-11-06,37.97685
2023-11-07,39.4342
2023-11-08,38.87698
2023-11-09,38.49121
2023-11-10,32.57608
2023-11-11,15.81654
2023-11-12,18.73124
2023-11-13,36.69095
2023-11-14,41.62023
2023-11-15,35.53364
2023-11-16,33.86198
2023-11-17,31.80454
2023-11-18,19.11701
2023-11-19,24.13201
2023-11-20,35.7051
2023-11-21,38.36262
2023-11-22,39.00557
2023-11-23,39.86283
2023-11-24,36.73381
2023-11-25,19.75996
2023-11-26,20.23146
2023-11-27,40.80582
2023-11-28,38.79125
2023-11-29,41.62023
2023-11-30,39.81997
2023-12-01,32.01885
2023-12-02,19.54564
2023-12-03,19.45992
2023-12-04,38.10544
2023-12-05,38.70552
2023-12-06,35.14787
2023-12-07,39.77711
2023-12-08,31.16159
2023-12-09,18.51693
2023-12-10,18.51693
2023-12-11,39.30561
2023-12-12,35.2336
2023-12-13,36.64809
2023-12-14,36.43377
2023-12-15,34.54779
2023-12-16,16.07372
2023-12-17,18.98842
2023-12-18,35.87655
2023-12-19,35.91941
2023-12-20,32.83326
2023-12-21,33.73339
2023-12-22,25.67509
2023-12-23,14.05915
2023-12-24,11.18731
2023-12-25,15.55936
2023-12-26,30.60437
2023-12-27,27.3039
2023-12-28,24.38919
2023-12-29,19.45992
2023-12-30,12.9447
2023-12-31,10.67295
2024-01-01,13.93056
2024-01-02,26.27518
2024-01-03,30.64723
2024-01-04,34.7621
2024-01-05,28.71838
2024-01-06,15.60222
2024-01-07,16.54522
2024-01-08,30.51864
2024-01-09,38.70552
2024-01-10,34.50492
2024-01-11,33.00471
2024-01-12,28.71838
2024-01-13,16.45949
2024-01-14,17.83111
2024-01-15,32.19031
2024-01-16,33.73339
2024-01-17,31.63309
2024-01-18,33.30475
2024-01-19,30.09001
2024-01-20,15.30218
2024-01-21,17.23103
2024-01-22,33.69052
2024-01-23,33.86198
2024-01-24,34.97642
2024-01-25,30.77582
2024-01-26,27.47535
2024-01-27,16.3309
2024-01-28,16.63094
2024-01-29,32.44749
2024-01-30,34.24774
2024-01-31,30.04714
2024-02-01,32.53321
2024-02-02,28.58979
2024-02-03,12.9447
2024-02-04,16.28804
2024-02-05,31.37591
2024-02-06,32.83326
2024-02-07,29.27561
2024-02-08,22.6318
2024-02-09,11.48735
2024-02-10,12.77325
2024-02-11,11.35876
2024-02-12,16.11658
2024-02-13,30.26146
2024-02-14,34.29061
2024-02-15,31.29018
2024-02-16,30.77582
2024-02-17,14.65923
2024-02-18,14.61637
2024-02-19,32.14744
2024-02-20,34.16202
2024-02-21,35.44792
2024-02-22,33.51907
2024-02-23,27.90398
2024-02-24,13.93056
2024-02-25,14.48778
2024-02-26,31.71881
2024-02-27,32.53321
2024-02-28,28.63266
2024-02-29,28.03257
2024-03-01,13.45906
2024-03-02,14.01628
2024-03-03,15.30218
2024-03-04,36.39091
2024-03-05,40.67723
2024-03-06,42.3489
2024-03-07,41.10587
2024-03-08,35.79082
2024-03-09,16.88812
2024-03-10,20.23146
2024-03-11,42.77753
2024-03-12,48.47835
2024-03-13,48.00685
2024-03-14,42.39177
2024-03-15,33.47621
2024-03-16,20.44577
2024-03-17,23.48906
2024-03-18,49.42134
2024-03-19,42.43463
2024-03-20,41.14873
