date,상속세공제
2023-05-31,34.23728
2023-06-01,37.62711
2023-06-02,31.18644
2023-06-03,22.71186
2023-06-04,28.47457
2023-06-05,37.62711
2023-06-06,23.05084
2023-06-07,56.61016
2023-06-08,46.44067
2023-06-09,30.84745
2023-06-10,23.05084
2023-06-11,22.37288
2023-06-12,33.55932
2023-06-13,42.71186
2023-06-14,39.32203
2023-06-15,31.18644
2023-06-16,29.49152
2023-06-17,21.69491
2023-06-18,25.42372
2023-06-19,44.40677
2023-06-20,36.94915
2023-06-21,41.01694
2023-06-22,46.44067
2023-06-23,34.91525
2023-06-24,28.13559
2023-06-25,25.42372
2023-06-26,38.98305
2023-06-27,33.22033
2023-06-28,36.61016
2023-06-29,37.9661
2023-06-30,34.57627
2023-07-01,23.72881
2023-07-02,26.44067
2023-07-03,24.40677
2023-07-04,31.52542
2023-07-05,33.22033
2023-07-06,37.28813
2023-07-07,36.27118
2023-07-08,23.38983
2023-07-09,34.91525
2023-07-10,42.03389
2023-07-11,34.23728
2023-07-12,34.91525
2023-07-13,35.25423
2023-07-14,36.94915
2023-07-15,34.23728
2023-07-16,23.72881
2023-07-17,38.30508
2023-07-18,47.11864
2023-07-19,35.25423
2023-07-20,32.88135
2023-07-21,32.20338
2023-07-22,29.15254
2023-07-23,28.13559
2023-07-24,55.9322
2023-07-25,36.61016
2023-07-26,33.8983
2023-07-27,53.22033
2023-07-28,45.76271
2023-07-29,31.52542
2023-07-30,31.18644
2023-07-31,42.37288
2023-08-01,36.94915
2023-08-02,33.22033
2023-08-03,39.66101
2023-08-04,29.49152
2023-08-05,22.03389
2023-08-06,20.67796
2023-08-07,35.59322
2023-08-08,36.61016
2023-08-09,36.27118
2023-08-10,28.47457
2023-08-11,28.47457
2023-08-12,27.79661
2023-08-13,30.50847
2023-08-14,33.22033
2023-08-15,28.81355
2023-08-16,42.03389
2023-08-17,37.28813
2023-08-18,43.38983
2023-08-19,28.81355
2023-08-20,36.27118
2023-08-21,40.33898
2023-08-22,41.35593
2023-08-23,45.08474
2023-08-24,36.61016
2023-08-25,36.94915
2023-08-26,32.20338
2023-08-27,28.47457
2023-08-28,39.66101
2023-08-29,44.06779
2023-08-30,39.66101
2023-08-31,43.38983
2023-09-01,30.84745
2023-09-02,26.10169
2023-09-03,29.15254
2023-09-04,46.10169
2023-09-05,44.40677
2023-09-06,42.71186
2023-09-07,36.94915
2023-09-08,41.35593
2023-09-09,27.45762
2023-09-10,34.91525
2023-09-11,34.91525
2023-09-12,45.76271
2023-09-13,41.01694
2023-09-14,33.55932
2023-09-15,39.32203
2023-09-16,30.16949
2023-09-17,35.9322
2023-09-18,42.03389
2023-09-19,37.28813
2023-09-20,30.50847
2023-09-21,38.30508
2023-09-22,30.84745
2023-09-23,22.71186
2023-09-24,27.79661
2023-09-25,39.66101
2023-09-26,29.49152
2023-09-27,30.16949
2023-09-28,31.8644
2023-09-29,38.30508
2023-09-30,30.50847
2023-10-01,29.15254
2023-10-02,35.59322
2023-10-03,37.62711
2023-10-04,38.30508
2023-10-05,44.40677
2023-10-06,43.72881
2023-10-07,38.64406
2023-10-08,35.9322
2023-10-09,33.8983
2023-10-10,43.38983
2023-10-11,55.25423
2023-10-12,43.72881
2023-10-13,38.64406
2023-10-14,37.28813
2023-10-15,41.69491
2023-10-16,54.57627
2023-10-17,47.11864
2023-10-18,48.81355
2023-10-19,37.9661
2023-10-20,38.98305
2023-10-21,31.52542
2023-10-22,32.54237
2023-10-23,41.35593
2023-10-24,44.06779
2023-10-25,43.05084
2023-10-26,40.67796
2023-10-27,46.10169
2023-10-28,35.25423
2023-10-29,35.59322
2023-10-30,37.62711
2023-10-31,41.01694
2023-11-01,51.18644
2023-11-02,52.20338
2023-11-03,44.40677
2023-11-04,32.54237
2023-11-05,32.20338
2023-11-06,50.84745
2023-11-07,50.16949
2023-11-08,52.88135
2023-11-09,45.76271
2023-11-10,44.40677
2023-11-11,40.0
2023-11-12,47.79661
2023-11-13,49.15254
2023-11-14,46.44067
2023-11-15,55.9322
2023-11-16,49.15254
2023-11-17,37.9661
2023-11-18,32.20338
2023-11-19,36.94915
2023-11-20,58.98305
2023-11-21,49.15254
2023-11-22,44.06779
2023-11-23,47.79661
2023-11-24,45.08474
2023-11-25,28.47457
2023-11-26,32.20338
2023-11-27,45.42372
2023-11-28,49.15254
2023-11-29,46.77966
2023-11-30,31.8644
2023-12-01,41.01694
2023-12-02,35.59322
2023-12-03,43.72881
2023-12-04,54.57627
2023-12-05,35.59322
2023-12-06,40.67796
2023-12-07,47.79661
2023-12-08,40.33898
2023-12-09,37.28813
2023-12-10,32.20338
2023-12-11,39.66101
2023-12-12,55.25423
2023-12-13,46.10169
2023-12-14,44.06779
2023-12-15,44.74576
2023-12-16,33.55932
2023-12-17,35.25423
2023-12-18,37.28813
2023-12-19,36.61016
2023-12-20,39.66101
2023-12-21,55.9322
2023-12-22,43.05084
2023-12-23,26.77966
2023-12-24,24.74576
2023-12-25,30.50847
2023-12-26,41.35593
2023-12-27,31.18644
2023-12-28,35.59322
2023-12-29,44.74576
2023-12-30,32.88135
2023-12-31,28.13559
2024-01-01,30.84745
2024-01-02,41.69491
2024-01-03,34.91525
2024-01-04,42.37288
2024-01-05,36.61016
2024-01-06,35.9322
2024-01-07,26.77966
2024-01-08,40.0
2024-01-09,40.33898
2024-01-10,39.66101
2024-01-11,43.38983
2024-01-12,36.61016
2024-01-13,30.84745
2024-01-14,31.52542
2024-01-15,36.61016
2024-01-16,43.38983
2024-01-17,62.03389
2024-01-18,50.50847
2024-01-19,57.62711
2024-01-20,37.28813
2024-01-21,38.64406
2024-01-22,43.72881
2024-01-23,58.30508
2024-01-24,50.84745
2024-01-25,44.74576
2024-01-26,36.27118
2024-01-27,31.18644
2024-01-28,39.66101
2024-01-29,48.13559
2024-01-30,48.13559
2024-01-31,52.88135
2024-02-01,43.05084
2024-02-02,38.64406
2024-02-03,30.84745
2024-02-04,34.57627
2024-02-05,48.13559
2024-02-06,37.9661
2024-02-07,40.0
2024-02-08,35.59322
2024-02-09,38.30508
2024-02-10,45.08474
2024-02-11,43.72881
2024-02-12,46.44067
2024-02-13,45.08474
2024-02-14,41.35593
2024-02-15,42.37288
2024-02-16,36.61016
2024-02-17,28.47457
2024-02-18,54.23728
2024-02-19,61.35593
2024-02-20,58.64406
2024-02-21,47.79661
2024-02-22,42.71186
2024-02-23,42.37288
2024-02-24,35.59322
2024-02-25,39.32203
2024-02-26,42.03389
2024-02-27,44.40677
2024-02-28,43.72881
2024-02-29,41.01694
2024-03-01,43.05084
2024-03-02,41.69491
2024-03-03,36.61016
2024-03-04,43.05084
2024-03-05,44.06779
2024-03-06,47.11864
2024-03-07,41.01694
2024-03-08,43.72881
2024-03-09,33.55932
2024-03-10,43.05084
2024-03-11,46.44067
2024-03-12,45.76271
2024-03-13,42.37288
2024-03-14,38.30508
2024-03-15,35.59322
2024-03-16,33.22033
2024-03-17,30.16949
2024-03-18,44.74576
2024-03-19,43.05084
2024-03-20,35.25423
