date,증여세
2023-05-30,27.15462
2023-05-31,25.79214
2023-06-01,24.39797
2023-06-02,21.3403
2023-06-03,16.12801
2023-06-04,17.14987
2023-06-05,29.07953
2023-06-06,20.76996
2023-06-07,28.92902
2023-06-08,23.6692
2023-06-09,21.98986
2023-06-10,16.84885
2023-06-11,18.4173
2023-06-12,27.09917
2023-06-13,25.0
2023-06-14,22.57604
2023-06-15,21.83143
2023-06-16,22.16413
2023-06-17,16.96768
2023-06-18,17.03897
2023-06-19,26.53675
2023-06-20,26.10107
2023-06-21,26.90114
2023-06-22,23.36026
2023-06-23,22.01362
2023-06-24,17.44296
2023-06-25,17.25285
2023-06-26,26.43377
2023-06-27,24.73859
2023-06-28,25.50697
2023-06-29,23.34442
2023-06-30,23.5583
2023-07-01,17.72021
2023-07-02,17.05481
2023-07-03,25.03168
2023-07-04,45.46102
2023-07-05,54.30133
2023-07-06,33.32541
2023-07-07,34.12547
2023-07-08,25.69708
2023-07-09,29.19835
2023-07-10,37.19106
2023-07-11,27.923
2023-07-12,27.54277
2023-07-13,25.83967
2023-07-14,25.68124
2023-07-15,20.79372
2023-07-16,23.51077
2023-07-17,34.45817
2023-07-18,28.81812
2023-07-19,25.99809
2023-07-20,24.58016
2023-07-21,22.71863
2023-07-22,28.15272
2023-07-23,25.40399
2023-07-24,34.26806
2023-07-25,31.51932
2023-07-26,29.59442
2023-07-27,100.0
2023-07-28,87.45247
2023-07-29,37.57129
2023-07-30,28.23986
2023-07-31,39.04467
2023-08-01,36.8742
2023-08-02,30.23605
2023-08-03,26.67141
2023-08-04,23.25728
2023-08-05,19.85899
2023-08-06,23.86723
2023-08-07,31.31337
2023-08-08,25.53865
2023-08-09,25.74461
2023-08-10,20.92046
2023-08-11,19.63719
2023-08-12,19.05101
2023-08-13,23.08301
2023-08-14,28.08143
2023-08-15,19.01932
2023-08-16,25.12674
2023-08-17,27.39226
2023-08-18,24.34252
2023-08-19,16.58745
2023-08-20,20.92839
2023-08-21,29.26172
2023-08-22,22.18789
2023-08-23,22.10076
2023-08-24,22.09283
2023-08-25,23.03548
2023-08-26,18.91634
2023-08-27,19.80354
2023-08-28,28.06558
2023-08-29,29.37262
2023-08-30,27.17046
2023-08-31,25.63371
2023-09-01,23.58206
2023-09-02,22.16413
2023-09-03,20.64321
2023-09-04,27.50316
2023-09-05,26.33079
2023-09-06,24.79404
2023-09-07,23.40779
2023-09-08,21.44328
2023-09-09,18.61533
2023-09-10,19.43916
2023-09-11,28.02598
2023-09-12,24.1524
2023-09-13,23.56622
2023-09-14,21.15019
2023-09-15,21.63339
2023-09-16,16.39733
2023-09-17,17.61723
2023-09-18,23.891
2023-09-19,23.41571
2023-09-20,22.55228
2023-09-21,19.98574
2023-09-22,17.73605
2023-09-23,15.68441
2023-09-24,19.66888
2023-09-25,25.86343
2023-09-26,20.94423
2023-09-27,18.14797
2023-09-28,18.00538
2023-09-29,27.15462
2023-09-30,20.92046
2023-10-01,17.88656
2023-10-02,19.28865
2023-10-03,17.98162
2023-10-04,27.13878
2023-10-05,28.63593
2023-10-06,22.92458
2023-10-07,16.57953
2023-10-08,16.67458
2023-10-09,19.93821
2023-10-10,26.29119
2023-10-11,25.60202
2023-10-12,23.9306
2023-10-13,21.7839
2023-10-14,17.3479
2023-10-15,18.14797
2023-10-16,26.57636
2023-10-17,22.52851
2023-10-18,23.36026
2023-10-19,21.85519
2023-10-20,20.27883
2023-10-21,15.70817
2023-10-22,15.48637
2023-10-23,24.38212
2023-10-24,23.6692
2023-10-25,21.60963
2023-10-26,18.55196
2023-10-27,17.99746
2023-10-28,13.89416
2023-10-29,15.2012
2023-10-30,25.64163
2023-10-31,22.08491
2023-11-01,20.77788
2023-11-02,19.87484
2023-11-03,18.06083
2023-11-04,16.11216
2023-11-05,14.5358
2023-11-06,22.29087
2023-11-07,19.54214
2023-11-08,22.6711
2023-11-09,22.38593
2023-11-10,17.94993
2023-11-11,18.25095
2023-11-12,19.3441
2023-11-13,24.82572
2023-11-14,24.21577
2023-11-15,23.18599
2023-11-16,20.35804
2023-11-17,18.90842
2023-11-18,16.44486
2023-11-19,15.81907
2023-11-20,25.3723
2023-11-21,24.20785
2023-11-22,22.09283
2023-11-23,21.90272
2023-11-24,21.09474
2023-11-25,16.49239
2023-11-26,17.7519
2023-11-27,25.00792
2023-11-28,26.34664
2023-11-29,29.22211
2023-11-30,47.08491
2023-12-01,32.98479
2023-12-02,20.07287
2023-12-03,22.99588
2023-12-04,31.71736
2023-12-05,25.18219
2023-12-06,24.13656
2023-12-07,22.2275
2023-12-08,21.96609
2023-12-09,18.39353
2023-12-10,19.85899
2023-12-11,25.33269
2023-12-12,23.487
2023-12-13,23.58206
2023-12-14,23.16223
2023-12-15,22.53643
2023-12-16,15.74778
2023-12-17,16.69043
2023-12-18,29.032
2023-12-19,23.25728
2023-12-20,23.25728
2023-12-21,41.76964
2023-12-22,34.02249
2023-12-23,19.43916
2023-12-24,17.94993
2023-12-25,21.41159
2023-12-26,27.40019
2023-12-27,25.76837
2023-12-28,23.58206
2023-12-29,23.07509
2023-12-30,17.91825
2023-12-31,23.27313
2024-01-01,25.2614
2024-01-02,34.20468
2024-01-03,27.26552
2024-01-04,26.98827
2024-01-05,24.91286
2024-01-06,19.51837
2024-01-07,19.10646
2024-01-08,23.96229
2024-01-09,24.27915
2024-01-10,26.38624
2024-01-11,26.62389
2024-01-12,24.31875
2024-01-13,20.57984
2024-01-14,19.72433
2024-01-15,28.65177
2024-01-16,25.72084
2024-01-17,28.91318
2024-01-18,28.04974
2024-01-19,29.45975
2024-01-20,21.72053
2024-01-21,19.64512
2024-01-22,27.99429
2024-01-23,24.87325
2024-01-24,24.19201
2024-01-25,24.80988
2024-01-26,22.99588
2024-01-27,20.74619
2024-01-28,25.41983
2024-01-29,32.2877
2024-01-30,27.7012
2024-01-31,25.0396
2024-02-01,23.87515
2024-02-02,22.6711
2024-02-03,16.55576
2024-02-04,18.50443
2024-02-05,25.71292
2024-02-06,27.91508
2024-02-07,21.44328
2024-02-08,20.85709
2024-02-09,21.21356
2024-02-10,29.9192
2024-02-11,23.91476
2024-02-12,26.5922
2024-02-13,35.62262
2024-02-14,29.53105
2024-02-15,27.78041
2024-02-16,25.20595
2024-02-17,19.82731
2024-02-18,20.99968
2024-02-19,29.83206
2024-02-20,28.8102
2024-02-21,29.61818
2024-02-22,26.80608
2024-02-23,24.99207
2024-02-24,19.52629
2024-02-25,21.76806
2024-02-26,31.40842
2024-02-27,26.58428
2024-02-28,25.39607
2024-02-29,24.17617
2024-03-01,19.55006
2024-03-02,19.43124
2024-03-03,19.52629
2024-03-04,26.09315
2024-03-05,25.1505
2024-03-06,24.54055
2024-03-07,21.95025
2024-03-08,22.92458
2024-03-09,18.57572
2024-03-10,18.61533
2024-03-11,24.25538
2024-03-12,24.31083
2024-03-13,22.87705
2024-03-14,21.84727
2024-03-15,21.07889
2024-03-16,15.78738
2024-03-17,16.26267
2024-03-18,23.65335
2024-03-19,22.48891
2024-03-20,22.2275
