date,광명전기주가
2023-06-02,4.8436
2023-06-03,0.48341
2023-06-04,0.41706
2023-06-05,5.32701
2023-06-06,0.82464
2023-06-07,5.31753
2023-06-08,5.15639
2023-06-09,4.93838
2023-06-10,0.69194
2023-06-11,0.65402
2023-06-12,5.27014
2023-06-13,5.76303
2023-06-14,5.60189
2023-06-15,4.90047
2023-06-16,5.92417
2023-06-17,1.23222
2023-06-18,1.61137
2023-06-19,8.36966
2023-06-20,6.60663
2023-06-21,9.71563
2023-06-22,10.59715
2023-06-23,9.74407
2023-06-24,1.09004
2023-06-25,0.95734
2023-06-26,7.45023
2023-06-27,6.25592
2023-06-28,6.11374
2023-06-29,6.41706
2023-06-30,8.35071
2023-07-01,1.52606
2023-07-02,0.95734
2023-07-03,8.11374
2023-07-04,7.63033
2023-07-05,7.12796
2023-07-06,5.85781
2023-07-07,6.45497
2023-07-08,0.85308
2023-07-09,0.62559
2023-07-10,6.61611
2023-07-11,11.71563
2023-07-12,11.44075
2023-07-13,9.44075
2023-07-14,8.54976
2023-07-15,1.28909
2023-07-16,0.93838
2023-07-17,7.09004
2023-07-18,6.78672
2023-07-19,6.14218
2023-07-20,5.70616
2023-07-21,4.95734
2023-07-22,0.58767
2023-07-23,0.52132
2023-07-24,4.73933
2023-07-25,5.17535
2023-07-26,6.12322
2023-07-27,5.8199
2023-07-28,6.52132
2023-07-29,0.72985
2023-07-30,0.6635
2023-07-31,6.93838
2023-08-01,6.59715
2023-08-02,13.20379
2023-08-03,18.51184
2023-08-04,8.38862
2023-08-05,1.23222
2023-08-06,0.96682
2023-08-07,8.07582
2023-08-08,7.64928
2023-08-09,8.04739
2023-08-10,6.94786
2023-08-11,7.22274
2023-08-12,0.86255
2023-08-13,0.7109
2023-08-14,5.86729
2023-08-15,0.7962
2023-08-16,6.56872
2023-08-17,5.51658
2023-08-18,5.41232
2023-08-19,0.45497
2023-08-20,0.48341
2023-08-21,5.22274
2023-08-22,4.76777
2023-08-23,4.44549
2023-08-24,5.26066
2023-08-25,4.5308
2023-08-26,0.51184
2023-08-27,0.27488
2023-08-28,5.69668
2023-08-29,5.20379
2023-08-30,4.96682
2023-08-31,5.5071
2023-09-01,4.89099
2023-09-02,0.33175
2023-09-03,0.32227
2023-09-04,4.23696
2023-09-05,3.75355
2023-09-06,3.63981
2023-09-07,3.62085
2023-09-08,3.77251
2023-09-09,0.23696
2023-09-10,0.12322
2023-09-11,3.96208
2023-09-12,3.4218
2023-09-13,3.23222
2023-09-14,3.5071
2023-09-15,3.74407
2023-09-16,0.36018
2023-09-17,0.30331
2023-09-18,3.82938
2023-09-19,3.74407
2023-09-20,3.27962
2023-09-21,2.95734
2023-09-22,2.83412
2023-09-23,0.24644
2023-09-24,0.19905
2023-09-25,2.33175
2023-09-26,2.36018
2023-09-27,2.40758
2023-09-28,0.18957
2023-09-29,0.1327
2023-09-30,0.22748
2023-10-01,0.11374
2023-10-02,0.36966
2023-10-03,0.23696
2023-10-04,2.56872
2023-10-05,2.22748
2023-10-06,2.18957
2023-10-07,0.24644
2023-10-08,0.12322
2023-10-09,0.27488
2023-10-10,2.60663
2023-10-11,3.05213
2023-10-12,2.81516
2023-10-13,2.41706
2023-10-14,0.1327
2023-10-15,0.1327
2023-10-16,2.52132
2023-10-17,2.65402
2023-10-18,2.7962
2023-10-19,2.59715
2023-10-20,2.51184
2023-10-21,0.18957
2023-10-22,0.28436
2023-10-23,2.46445
2023-10-24,2.62559
2023-10-25,2.5308
2023-10-26,2.60663
2023-10-27,2.82464
2023-10-28,0.27488
2023-10-29,0.16113
2023-10-30,2.81516
2023-10-31,2.50236
2023-11-01,2.49289
2023-11-02,2.99526
2023-11-03,2.69194
2023-11-04,0.32227
2023-11-05,0.32227
2023-11-06,3.84834
2023-11-07,3.13744
2023-11-08,2.82464
2023-11-09,2.54028
2023-11-10,2.19905
2023-11-11,0.18957
2023-11-12,0.15165
2023-11-13,2.47393
2023-11-14,2.87203
2023-11-15,3.66824
2023-11-16,2.7962
2023-11-17,2.85308
2023-11-18,0.16113
2023-11-19,0.17061
2023-11-20,3.14691
2023-11-21,3.21327
2023-11-22,2.64454
2023-11-23,3.15639
2023-11-24,12.89099
2023-11-25,2.73933
2023-11-26,1.82938
2023-11-27,9.74407
2023-11-28,6.67298
2023-11-29,5.33649
2023-11-30,5.59241
2023-12-01,4.50236
2023-12-02,0.56872
2023-12-03,0.54976
2023-12-04,4.72037
2023-12-05,3.87677
2023-12-06,3.72511
2023-12-07,3.74407
2023-12-08,4.1327
2023-12-09,0.35071
2023-12-10,0.29383
2023-12-11,4.09478
2023-12-12,3.44075
2023-12-13,3.21327
2023-12-14,3.90521
2023-12-15,4.0
2023-12-16,0.30331
2023-12-17,0.27488
2023-12-18,3.28909
2023-12-19,3.18483
2023-12-20,4.42654
2023-12-21,3.61137
2023-12-22,2.93838
2023-12-23,0.43601
2023-12-24,0.16113
2023-12-25,0.28436
2023-12-26,3.21327
2023-12-27,2.98578
2023-12-28,2.81516
2023-12-29,1.14691
2023-12-30,0.17061
2023-12-31,0.218
2024-01-01,0.19905
2024-01-02,3.26066
2024-01-03,3.09952
2024-01-04,2.80568
2024-01-05,2.98578
2024-01-06,0.32227
2024-01-07,0.28436
2024-01-08,2.56872
2024-01-09,3.25118
2024-01-10,2.72037
2024-01-11,3.11848
2024-01-12,2.61611
2024-01-13,0.27488
2024-01-14,0.30331
2024-01-15,3.46919
2024-01-16,3.14691
2024-01-17,2.87203
2024-01-18,3.17535
2024-01-19,2.9763
2024-01-20,0.51184
2024-01-21,0.31279
2024-01-22,2.7962
2024-01-23,2.72037
2024-01-24,2.76777
2024-01-25,2.78672
2024-01-26,2.68246
2024-01-27,0.36018
2024-01-28,0.29383
2024-01-29,2.90047
2024-01-30,2.64454
2024-01-31,2.59715
2024-02-01,2.72037
2024-02-02,3.35545
2024-02-03,0.33175
2024-02-04,0.19905
2024-02-05,2.93838
2024-02-06,3.46919
2024-02-07,3.13744
2024-02-08,3.01421
2024-02-09,0.28436
2024-02-10,0.18957
2024-02-11,0.18009
2024-02-12,0.17061
2024-02-13,3.47867
2024-02-14,2.95734
2024-02-15,2.94786
2024-02-16,3.109
2024-02-17,0.2654
2024-02-18,0.20853
2024-02-19,2.90047
2024-02-20,2.80568
2024-02-21,2.88151
2024-02-22,3.26066
2024-02-23,2.73933
2024-02-24,0.30331
2024-02-25,0.23696
2024-02-26,2.7109
2024-02-27,2.18957
2024-02-28,2.46445
2024-02-29,2.36018
2024-03-01,0.32227
2024-03-02,0.17061
2024-03-03,0.23696
2024-03-04,6.17061
2024-03-05,15.71563
2024-03-06,7.34597
2024-03-07,5.61137
2024-03-08,7.70616
2024-03-09,1.16587
2024-03-10,0.94786
2024-03-11,5.93364
2024-03-12,5.12796
2024-03-13,6.218
2024-03-14,6.99526
2024-03-15,4.85308
2024-03-16,0.52132
2024-03-17,0.36966
2024-03-18,7.45023
2024-03-19,5.00473
2024-03-20,9.22274
