date,테마주
2023-05-30,5.45746
2023-05-31,5.05617
2023-06-01,3.69181
2023-06-02,4.05296
2023-06-03,1.80577
2023-06-04,2.6886
2023-06-05,3.85232
2023-06-06,2.80898
2023-06-07,4.73515
2023-06-08,4.13322
2023-06-09,4.09309
2023-06-10,2.08667
2023-06-11,2.80898
2023-06-12,5.939
2023-06-13,6.2199
2023-06-14,5.33707
2023-06-15,5.25682
2023-06-16,4.97592
2023-06-17,2.80898
2023-06-18,2.80898
2023-06-19,6.01926
2023-06-20,6.09951
2023-06-21,4.97592
2023-06-22,4.73515
2023-06-23,3.65168
2023-06-24,2.52808
2023-06-25,3.04975
2023-06-26,4.17335
2023-06-27,5.01605
2023-06-28,4.8154
2023-06-29,3.85232
2023-06-30,3.45104
2023-07-01,2.32744
2023-07-02,1.80577
2023-07-03,3.17014
2023-07-04,4.73515
2023-07-05,4.17335
2023-07-06,3.85232
2023-07-07,3.89245
2023-07-08,1.80577
2023-07-09,2.48796
2023-07-10,4.77528
2023-07-11,5.49759
2023-07-12,6.01926
2023-07-13,6.62118
2023-07-14,4.8154
2023-07-15,3.29052
2023-07-16,3.5313
2023-07-17,5.6581
2023-07-18,6.30016
2023-07-19,6.66131
2023-07-20,5.53772
2023-07-21,4.77528
2023-07-22,2.92937
2023-07-23,3.2504
2023-07-24,5.939
2023-07-25,7.62439
2023-07-26,9.22953
2023-07-27,7.30337
2023-07-28,8.10593
2023-07-29,3.04975
2023-07-30,4.37399
2023-07-31,5.97913
2023-08-01,8.22632
2023-08-02,14.08507
2023-08-03,18.57945
2023-08-04,20.22471
2023-08-05,8.02568
2023-08-06,7.18298
2023-08-07,16.33226
2023-08-08,25.20064
2023-08-09,21.91011
2023-08-10,17.85714
2023-08-11,14.64686
2023-08-12,23.55537
2023-08-13,11.35634
2023-08-14,14.28571
2023-08-15,9.10914
2023-08-16,18.33868
2023-08-17,19.90369
2023-08-18,20.94703
2023-08-19,12.47993
2023-08-20,11.95826
2023-08-21,32.62439
2023-08-22,41.61316
2023-08-23,35.63402
2023-08-24,34.59069
2023-08-25,27.6886
2023-08-26,13.64365
2023-08-27,12.07865
2023-08-28,23.91653
2023-08-29,22.39165
2023-08-30,19.94382
2023-08-31,18.45906
2023-09-01,16.97431
2023-09-02,8.50722
2023-09-03,8.74799
2023-09-04,15.00802
2023-09-05,15.36918
2023-09-06,13.08186
2023-09-07,13.08186
2023-09-08,10.15248
2023-09-09,7.62439
2023-09-10,7.0626
2023-09-11,13.88443
2023-09-12,13.20224
2023-09-13,13.36276
2023-09-14,9.79133
2023-09-15,9.99197
2023-09-16,6.09951
2023-09-17,8.10593
2023-09-18,10.0321
2023-09-19,10.19261
2023-09-20,8.22632
2023-09-21,8.30658
2023-09-22,8.14606
2023-09-23,3.69181
2023-09-24,4.69502
2023-09-25,7.74478
2023-09-26,7.98555
2023-09-27,7.38362
2023-09-28,4.29373
2023-09-29,3.17014
2023-09-30,4.25361
2023-10-01,3.61155
2023-10-02,3.08988
2023-10-03,3.37078
2023-10-04,5.89887
2023-10-05,6.13964
2023-10-06,5.49759
2023-10-07,3.04975
2023-10-08,3.08988
2023-10-09,3.57142
2023-10-10,6.98234
2023-10-11,6.66131
2023-10-12,6.66131
2023-10-13,5.49759
2023-10-14,2.76886
2023-10-15,4.65489
2023-10-16,7.54414
2023-10-17,7.02247
2023-10-18,6.34028
2023-10-19,5.939
2023-10-20,6.26003
2023-10-21,3.17014
2023-10-22,3.41091
2023-10-23,5.45746
2023-10-24,6.82182
2023-10-25,6.30016
2023-10-26,5.49759
2023-10-27,4.85553
2023-10-28,3.08988
2023-10-29,3.00963
2023-10-30,5.41733
2023-10-31,5.85874
2023-11-01,5.61797
2023-11-02,5.3772
2023-11-03,6.13964
2023-11-04,4.09309
2023-11-05,4.41412
2023-11-06,7.70465
2023-11-07,8.38683
2023-11-08,6.90208
2023-11-09,5.29695
2023-11-10,5.13643
2023-11-11,3.93258
2023-11-12,2.60834
2023-11-13,4.89566
2023-11-14,5.45746
2023-11-15,5.6581
2023-11-16,5.29695
2023-11-17,4.13322
2023-11-18,3.57142
2023-11-19,2.80898
2023-11-20,6.70144
2023-11-21,8.82825
2023-11-22,6.70144
2023-11-23,6.98234
2023-11-24,5.17656
2023-11-25,3.04975
2023-11-26,2.72873
2023-11-27,8.74799
2023-11-28,11.51685
2023-11-29,9.87158
2023-11-30,10.39325
2023-12-01,7.54414
2023-12-02,4.77528
2023-12-03,5.53772
2023-12-04,8.6276
2023-12-05,11.11556
2023-12-06,11.47672
2023-12-07,9.71107
2023-12-08,9.02889
2023-12-09,5.53772
2023-12-10,5.6581
2023-12-11,10.11235
2023-12-12,9.83146
2023-12-13,9.91171
2023-12-14,8.58747
2023-12-15,7.10272
2023-12-16,4.53451
2023-12-17,4.45425
2023-12-18,7.94542
2023-12-19,7.74478
2023-12-20,8.9085
2023-12-21,7.50401
2023-12-22,7.26324
2023-12-23,4.25361
2023-12-24,2.92937
2023-12-25,3.73194
2023-12-26,6.98234
2023-12-27,6.2199
2023-12-28,6.94221
2023-12-29,4.89566
2023-12-30,4.45425
2023-12-31,4.45425
2024-01-01,3.5313
2024-01-02,8.98876
2024-01-03,9.02889
2024-01-04,12.88121
2024-01-05,8.86837
2024-01-06,5.33707
2024-01-07,6.05939
2024-01-08,8.14606
2024-01-09,8.42696
2024-01-10,9.79133
2024-01-11,9.02889
2024-01-12,6.5008
2024-01-13,4.01284
2024-01-14,5.29695
2024-01-15,8.30658
2024-01-16,7.74478
2024-01-17,8.9085
2024-01-18,8.66773
2024-01-19,7.58426
2024-01-20,4.25361
2024-01-21,4.77528
2024-01-22,10.43338
2024-01-23,9.43017
2024-01-24,8.38683
2024-01-25,8.42696
2024-01-26,6.30016
2024-01-27,3.93258
2024-01-28,5.45746
2024-01-29,6.26003
2024-01-30,6.94221
2024-01-31,8.46709
2024-02-01,10.99518
2024-02-02,8.94863
2024-02-03,4.29373
2024-02-04,5.41733
2024-02-05,7.18298
2024-02-06,6.90208
2024-02-07,6.74157
2024-02-08,6.13964
2024-02-09,3.13001
2024-02-10,3.49117
2024-02-11,4.17335
2024-02-12,4.17335
2024-02-13,7.14285
2024-02-14,7.18298
2024-02-15,10.63402
2024-02-16,12.64044
2024-02-17,5.3772
2024-02-18,5.0963
2024-02-19,9.59069
2024-02-20,11.878
2024-02-21,11.35634
2024-02-22,10.91492
2024-02-23,10.11235
2024-02-24,5.21669
2024-02-25,5.21669
2024-02-26,9.22953
2024-02-27,8.3467
2024-02-28,7.66452
2024-02-29,7.38362
2024-03-01,3.73194
2024-03-02,3.93258
2024-03-03,3.97271
2024-03-04,7.58426
2024-03-05,9.51043
2024-03-06,8.06581
2024-03-07,7.18298
2024-03-08,7.54414
2024-03-09,3.77207
2024-03-10,3.37078
2024-03-11,7.74478
2024-03-12,9.06902
2024-03-13,8.3467
2024-03-14,8.86837
2024-03-15,5.77849
2024-03-16,3.04975
2024-03-17,3.89245
2024-03-18,8.74799
2024-03-19,9.7512
2024-03-20,9.63081
