date,신규상장주식
2023-06-08,9.08888
2023-06-09,8.26666
2023-06-10,2.84444
2023-06-11,2.31111
2023-06-12,7.06666
2023-06-13,7.93333
2023-06-14,6.37777
2023-06-15,10.33333
2023-06-16,13.93333
2023-06-17,3.17777
2023-06-18,3.28888
2023-06-19,7.28888
2023-06-20,7.17777
2023-06-21,6.75555
2023-06-22,7.17777
2023-06-23,7.15555
2023-06-24,2.88888
2023-06-25,3.11111
2023-06-26,13.51111
2023-06-27,11.17777
2023-06-28,13.37777
2023-06-29,36.08888
2023-06-30,50.28888
2023-07-01,9.46666
2023-07-02,6.62222
2023-07-03,16.55555
2023-07-04,12.91111
2023-07-05,18.93333
2023-07-06,36.84444
2023-07-07,14.19999
2023-07-08,4.53333
2023-07-09,4.51111
2023-07-10,11.33333
2023-07-11,13.51111
2023-07-12,15.15555
2023-07-13,12.86666
2023-07-14,15.84444
2023-07-15,3.91111
2023-07-16,3.75555
2023-07-17,9.31111
2023-07-18,8.86666
2023-07-19,14.33333
2023-07-20,13.57777
2023-07-21,11.86666
2023-07-22,3.95555
2023-07-23,4.04444
2023-07-24,14.37777
2023-07-25,11.17777
2023-07-26,12.68888
2023-07-27,21.02222
2023-07-28,9.28888
2023-07-29,2.95555
2023-07-30,2.8
2023-07-31,10.55555
2023-08-01,7.84444
2023-08-02,8.42222
2023-08-03,12.53333
2023-08-04,13.42222
2023-08-05,2.95555
2023-08-06,3.31111
2023-08-07,12.91111
2023-08-08,8.59999
2023-08-09,10.95555
2023-08-10,21.35555
2023-08-11,13.64444
2023-08-12,4.31111
2023-08-13,3.37777
2023-08-14,10.15555
2023-08-15,3.37777
2023-08-16,8.95555
2023-08-17,10.86666
2023-08-18,7.62222
2023-08-19,2.71111
2023-08-20,2.84444
2023-08-21,8.68888
2023-08-22,9.24444
2023-08-23,8.15555
2023-08-24,11.02222
2023-08-25,8.57777
2023-08-26,2.6
2023-08-27,2.8
2023-08-28,7.17777
2023-08-29,6.77777
2023-08-30,10.4
2023-08-31,10.66666
2023-09-01,9.24444
2023-09-02,3.2
2023-09-03,2.44444
2023-09-04,8.24444
2023-09-05,7.0
2023-09-06,7.02222
2023-09-07,6.02222
2023-09-08,4.91111
2023-09-09,1.8
2023-09-10,2.2
2023-09-11,6.48888
2023-09-12,6.26666
2023-09-13,5.26666
2023-09-14,5.35555
2023-09-15,6.2
2023-09-16,2.08888
2023-09-17,2.13333
2023-09-18,5.6
2023-09-19,8.11111
2023-09-20,7.55555
2023-09-21,5.86666
2023-09-22,4.62222
2023-09-23,1.86666
2023-09-24,1.64444
2023-09-25,13.13333
2023-09-26,9.62222
2023-09-27,10.35555
2023-09-28,1.82222
2023-09-29,1.53333
2023-09-30,1.75555
2023-10-01,1.26666
2023-10-02,2.28888
2023-10-03,2.8
2023-10-04,12.55555
2023-10-05,11.82222
2023-10-06,9.86666
2023-10-07,1.66666
2023-10-08,1.33333
2023-10-09,2.08888
2023-10-10,9.62222
2023-10-11,5.77777
2023-10-12,5.2
2023-10-13,7.35555
2023-10-14,2.35555
2023-10-15,2.02222
2023-10-16,6.37777
2023-10-17,6.08888
2023-10-18,9.2
2023-10-19,8.59999
2023-10-20,7.13333
2023-10-21,0.97777
2023-10-22,1.46666
2023-10-23,4.8
2023-10-24,3.84444
2023-10-25,4.26666
2023-10-26,7.28888
2023-10-27,7.0
2023-10-28,1.2
2023-10-29,1.13333
2023-10-30,5.11111
2023-10-31,4.77777
2023-11-01,6.06666
2023-11-02,9.15555
2023-11-03,10.0
2023-11-04,2.77777
2023-11-05,1.71111
2023-11-06,8.26666
2023-11-07,7.88888
2023-11-08,9.11111
2023-11-09,14.24444
2023-11-10,8.64444
2023-11-11,1.68888
2023-11-12,2.64444
2023-11-13,13.35555
2023-11-14,10.53333
2023-11-15,15.22222
2023-11-16,13.73333
2023-11-17,17.24444
2023-11-18,5.6
2023-11-19,5.06666
2023-11-20,19.57777
2023-11-21,26.71111
2023-11-22,21.11111
2023-11-23,23.37777
2023-11-24,41.31111
2023-11-25,13.64444
2023-11-26,11.17777
2023-11-27,37.62222
2023-11-28,36.88888
2023-11-29,23.17777
2023-11-30,20.42222
2023-12-01,26.22222
2023-12-02,5.71111
2023-12-03,6.17777
2023-12-04,17.91111
2023-12-05,19.22222
2023-12-06,21.48888
2023-12-07,15.51111
2023-12-08,10.0
2023-12-09,4.57777
2023-12-10,4.06666
2023-12-11,14.97777
2023-12-12,26.86666
2023-12-13,27.6
2023-12-14,14.31111
2023-12-15,10.04444
2023-12-16,3.26666
2023-12-17,4.0
2023-12-18,11.2
2023-12-19,10.68888
2023-12-20,12.22222
2023-12-21,16.53333
2023-12-22,25.86666
2023-12-23,5.35555
2023-12-24,3.88888
2023-12-25,4.22222
2023-12-26,8.53333
2023-12-27,6.68888
2023-12-28,5.71111
2023-12-29,3.75555
2023-12-30,2.11111
2023-12-31,1.95555
2024-01-01,3.62222
2024-01-02,10.53333
2024-01-03,8.31111
2024-01-04,10.55555
2024-01-05,8.71111
2024-01-06,3.68888
2024-01-07,3.55555
2024-01-08,9.66666
2024-01-09,11.62222
2024-01-10,13.31111
2024-01-11,11.93333
2024-01-12,9.31111
2024-01-13,4.37777
2024-01-14,4.33333
2024-01-15,9.46666
2024-01-16,9.51111
2024-01-17,7.4
2024-01-18,6.46666
2024-01-19,5.8
2024-01-20,3.77777
2024-01-21,3.37777
2024-01-22,7.75555
2024-01-23,12.44444
2024-01-24,18.35555
2024-01-25,20.15555
2024-01-26,14.75555
2024-01-27,4.95555
2024-01-28,4.95555
2024-01-29,15.31111
2024-01-30,10.13333
2024-01-31,8.75555
2024-02-01,15.93333
2024-02-02,8.62222
2024-02-03,2.75555
2024-02-04,2.71111
2024-02-05,9.88888
2024-02-06,13.55555
2024-02-07,6.71111
2024-02-08,4.95555
2024-02-09,1.73333
2024-02-10,1.57777
2024-02-11,1.22222
2024-02-12,2.8
2024-02-13,8.35555
2024-02-14,8.2
2024-02-15,9.75555
2024-02-16,8.48888
2024-02-17,4.26666
2024-02-18,3.46666
2024-02-19,10.31111
2024-02-20,11.31111
2024-02-21,9.0
2024-02-22,15.84444
2024-02-23,15.8
2024-02-24,4.55555
2024-02-25,3.55555
2024-02-26,12.48888
2024-02-27,21.22222
2024-02-28,8.95555
2024-02-29,10.35555
2024-03-01,3.22222
2024-03-02,3.0
2024-03-03,3.11111
2024-03-04,11.73333
2024-03-05,12.64444
2024-03-06,8.75555
2024-03-07,13.53333
2024-03-08,6.57777
2024-03-09,2.33333
2024-03-10,2.24444
2024-03-11,7.13333
2024-03-12,7.77777
2024-03-13,9.84444
2024-03-14,7.82222
2024-03-15,5.91111
2024-03-16,2.02222
2024-03-17,1.91111
2024-03-18,5.55555
2024-03-19,6.22222
2024-03-20,6.0
