date,스켈핑
2023-05-30,7.14285
2023-05-31,9.36657
2023-06-01,8.55795
2023-06-02,7.27762
2023-06-03,5.12129
2023-06-04,4.24528
2023-06-05,8.42318
2023-06-06,5.86253
2023-06-07,6.60377
2023-06-08,7.21024
2023-06-09,10.6469
2023-06-10,5.18867
2023-06-11,3.97574
2023-06-12,7.00808
2023-06-13,8.15363
2023-06-14,8.62533
2023-06-15,8.89487
2023-06-16,9.43396
2023-06-17,5.18867
2023-06-18,5.45822
2023-06-19,5.9973
2023-06-20,8.35579
2023-06-21,7.88409
2023-06-22,6.06469
2023-06-23,8.69272
2023-06-24,3.63881
2023-06-25,3.09973
2023-06-26,6.67115
2023-06-27,8.2884
2023-06-28,7.88409
2023-06-29,6.80592
2023-06-30,9.77088
2023-07-01,6.40161
2023-07-02,4.31266
2023-07-03,8.69272
2023-07-04,8.69272
2023-07-05,8.7601
2023-07-06,7.41239
2023-07-07,6.67115
2023-07-08,4.58221
2023-07-09,5.12129
2023-07-10,8.7601
2023-07-11,10.1752
2023-07-12,9.2318
2023-07-13,11.52291
2023-07-14,10.10781
2023-07-15,4.91913
2023-07-16,5.59299
2023-07-17,6.9407
2023-07-18,8.69272
2023-07-19,8.42318
2023-07-20,9.16442
2023-07-21,7.88409
2023-07-22,4.58221
2023-07-23,5.25606
2023-07-24,8.62533
2023-07-25,8.69272
2023-07-26,12.53369
2023-07-27,10.04043
2023-07-28,12.66846
2023-07-29,7.74932
2023-07-30,3.84097
2023-07-31,7.95148
2023-08-01,7.41239
2023-08-02,7.88409
2023-08-03,9.09703
2023-08-04,7.81671
2023-08-05,4.78436
2023-08-06,4.64959
2023-08-07,8.42318
2023-08-08,9.56873
2023-08-09,8.69272
2023-08-10,8.15363
2023-08-11,9.29919
2023-08-12,5.45822
2023-08-13,4.91913
2023-08-14,6.73854
2023-08-15,5.25606
2023-08-16,9.2318
2023-08-17,9.16442
2023-08-18,9.02964
2023-08-19,5.66037
2023-08-20,4.64959
2023-08-21,8.55795
2023-08-22,8.62533
2023-08-23,9.29919
2023-08-24,7.41239
2023-08-25,7.81671
2023-08-26,4.31266
2023-08-27,3.70619
2023-08-28,6.40161
2023-08-29,7.47978
2023-08-30,8.22102
2023-08-31,7.74932
2023-09-01,6.87331
2023-09-02,4.71698
2023-09-03,4.38005
2023-09-04,7.74932
2023-09-05,7.61455
2023-09-06,6.87331
2023-09-07,8.55795
2023-09-08,6.73854
2023-09-09,3.77358
2023-09-10,3.84097
2023-09-11,5.92991
2023-09-12,7.95148
2023-09-13,9.02964
2023-09-14,8.22102
2023-09-15,8.42318
2023-09-16,4.17789
2023-09-17,4.91913
2023-09-18,6.87331
2023-09-19,6.26684
2023-09-20,8.22102
2023-09-21,7.14285
2023-09-22,6.40161
2023-09-23,4.04312
2023-09-24,3.77358
2023-09-25,6.33423
2023-09-26,7.61455
2023-09-27,4.24528
2023-09-28,2.42587
2023-09-29,3.30188
2023-09-30,3.16711
2023-10-01,2.42587
2023-10-02,4.04312
2023-10-03,3.84097
2023-10-04,4.38005
2023-10-05,6.13207
2023-10-06,5.66037
2023-10-07,3.97574
2023-10-08,2.7628
2023-10-09,2.35849
2023-10-10,5.5256
2023-10-11,6.469
2023-10-12,6.13207
2023-10-13,5.32345
2023-10-14,3.84097
2023-10-15,3.03234
2023-10-16,6.53638
2023-10-17,6.33423
2023-10-18,7.81671
2023-10-19,6.13207
2023-10-20,7.14285
2023-10-21,3.30188
2023-10-22,3.30188
2023-10-23,4.85175
2023-10-24,5.45822
2023-10-25,6.469
2023-10-26,5.32345
2023-10-27,5.92991
2023-10-28,2.35849
2023-10-29,2.2911
2023-10-30,4.98652
2023-10-31,5.32345
2023-11-01,5.5256
2023-11-02,5.45822
2023-11-03,7.27762
2023-11-04,4.31266
2023-11-05,3.97574
2023-11-06,6.40161
2023-11-07,7.95148
2023-11-08,5.92991
2023-11-09,8.15363
2023-11-10,6.06469
2023-11-11,6.13207
2023-11-12,4.91913
2023-11-13,8.35579
2023-11-14,6.87331
2023-11-15,6.469
2023-11-16,6.19946
2023-11-17,7.95148
2023-11-18,4.64959
2023-11-19,4.04312
2023-11-20,5.39083
2023-11-21,5.92991
2023-11-22,6.73854
2023-11-23,7.14285
2023-11-24,7.74932
2023-11-25,4.11051
2023-11-26,5.45822
2023-11-27,8.49056
2023-11-28,8.89487
2023-11-29,6.9407
2023-11-30,7.61455
2023-12-01,10.91644
2023-12-02,11.9946
2023-12-03,11.79245
2023-12-04,14.48787
2023-12-05,12.39892
2023-12-06,13.14016
2023-12-07,12.60107
2023-12-08,10.24258
2023-12-09,6.60377
2023-12-10,5.39083
2023-12-11,11.85983
2023-12-12,11.11859
2023-12-13,11.11859
2023-12-14,9.09703
2023-12-15,9.7035
2023-12-16,5.5256
2023-12-17,5.66037
2023-12-18,8.82749
2023-12-19,11.11859
2023-12-20,7.88409
2023-12-21,11.92722
2023-12-22,9.43396
2023-12-23,5.18867
2023-12-24,4.91913
2023-12-25,3.63881
2023-12-26,6.67115
2023-12-27,8.49056
2023-12-28,11.52291
2023-12-29,8.01886
2023-12-30,6.26684
2023-12-31,4.71698
2024-01-01,5.12129
2024-01-02,8.7601
2024-01-03,10.24258
2024-01-04,9.2318
2024-01-05,12.53369
2024-01-06,7.61455
2024-01-07,9.16442
2024-01-08,10.84905
2024-01-09,11.65768
2024-01-10,13.74663
2024-01-11,14.69002
2024-01-12,10.71428
2024-01-13,7.74932
2024-01-14,7.95148
2024-01-15,9.29919
2024-01-16,10.78167
2024-01-17,11.85983
2024-01-18,11.52291
2024-01-19,7.88409
2024-01-20,5.59299
2024-01-21,5.9973
2024-01-22,11.52291
2024-01-23,10.04043
2024-01-24,9.29919
2024-01-25,9.2318
2024-01-26,7.95148
2024-01-27,6.26684
2024-01-28,4.44743
2024-01-29,7.61455
2024-01-30,7.88409
2024-01-31,6.9407
2024-02-01,8.82749
2024-02-02,8.15363
2024-02-03,4.24528
2024-02-04,4.78436
2024-02-05,6.40161
2024-02-06,6.73854
2024-02-07,9.50134
2024-02-08,6.40161
2024-02-09,4.58221
2024-02-10,4.38005
2024-02-11,4.64959
2024-02-12,5.45822
2024-02-13,8.49056
2024-02-14,11.05121
2024-02-15,15.16172
2024-02-16,16.37466
2024-02-17,13.27493
2024-02-18,13.94878
2024-02-19,15.97035
2024-02-20,15.09433
2024-02-21,19.74393
2024-02-22,14.01617
2024-02-23,11.79245
2024-02-24,9.50134
2024-02-25,7.88409
2024-02-26,11.65768
2024-02-27,11.11859
2024-02-28,11.52291
2024-02-29,9.09703
2024-03-01,8.55795
2024-03-02,8.62533
2024-03-03,12.60107
2024-03-04,11.79245
2024-03-05,12.53369
2024-03-06,13.14016
2024-03-07,12.80323
2024-03-08,14.35309
2024-03-09,9.02964
2024-03-10,7.88409
2024-03-11,12.19676
2024-03-12,13.81401
2024-03-13,12.73584
2024-03-14,12.33153
2024-03-15,11.18598
2024-03-16,8.55795
2024-03-17,8.2884
2024-03-18,10.78167
2024-03-19,11.38814
2024-03-20,13.4097
