date,실시간세계증시
2023-05-30,17.39454
2023-05-31,19.33002
2023-06-01,18.66004
2023-06-02,17.39454
2023-06-03,7.41935
2023-06-04,1.89826
2023-06-05,10.33498
2023-06-06,14.09429
2023-06-07,18.42431
2023-06-08,18.85856
2023-06-09,17.74193
2023-06-10,7.70471
2023-06-11,1.87344
2023-06-12,11.94789
2023-06-13,18.38709
2023-06-14,19.54094
2023-06-15,19.05707
2023-06-16,17.96526
2023-06-17,6.99751
2023-06-18,1.76178
2023-06-19,11.99751
2023-06-20,16.40198
2023-06-21,19.04466
2023-06-22,19.05707
2023-06-23,17.6923
2023-06-24,6.35235
2023-06-25,1.65012
2023-06-26,11.69975
2023-06-27,16.99751
2023-06-28,18.41191
2023-06-29,18.5732
2023-06-30,17.92803
2023-07-01,6.47642
2023-07-02,1.22828
2023-07-03,12.45657
2023-07-04,16.99751
2023-07-05,15.08684
2023-07-06,17.6923
2023-07-07,18.82133
2023-07-08,7.59305
2023-07-09,1.799
2023-07-10,12.75434
2023-07-11,17.87841
2023-07-12,19.4665
2023-07-13,18.17617
2023-07-14,17.19602
2023-07-15,7.22084
2023-07-16,1.76178
2023-07-17,11.29032
2023-07-18,17.25806
2023-07-19,16.99751
2023-07-20,18.87096
2023-07-21,16.99751
2023-07-22,6.37717
2023-07-23,1.86104
2023-07-24,12.72952
2023-07-25,16.96029
2023-07-26,19.36724
2023-07-27,18.5856
2023-07-28,17.95285
2023-07-29,6.68734
2023-07-30,1.51364
2023-07-31,12.28287
2023-08-01,18.0397
2023-08-02,21.30272
2023-08-03,20.62034
2023-08-04,17.24565
2023-08-05,7.07196
2023-08-06,1.71215
2023-08-07,13.32506
2023-08-08,19.4789
2023-08-09,18.88337
2023-08-10,19.92555
2023-08-11,19.04466
2023-08-12,6.99751
2023-08-13,1.58808
2023-08-14,11.73697
2023-08-15,13.21339
2023-08-16,20.40942
2023-08-17,20.93052
2023-08-18,20.91811
2023-08-19,7.6799
2023-08-20,2.10918
2023-08-21,12.91563
2023-08-22,18.78411
2023-08-23,18.933
2023-08-24,19.04466
2023-08-25,19.4665
2023-08-26,7.46898
2023-08-27,1.799
2023-08-28,12.64267
2023-08-29,18.17617
2023-08-30,18.08933
2023-08-31,18.56079
2023-09-01,16.88585
2023-09-02,6.99751
2023-09-03,1.68734
2023-09-04,12.40694
2023-09-05,16.53846
2023-09-06,18.06451
2023-09-07,18.59801
2023-09-08,17.40694
2023-09-09,6.19106
2023-09-10,1.72456
2023-09-11,12.48138
2023-09-12,18.47394
2023-09-13,18.25062
2023-09-14,17.56823
2023-09-15,16.46401
2023-09-16,6.799
2023-09-17,1.68734
2023-09-18,11.57568
2023-09-19,17.71712
2023-09-20,17.71712
2023-09-21,19.56575
2023-09-22,16.98511
2023-09-23,6.48883
2023-09-24,1.38957
2023-09-25,11.76178
2023-09-26,18.87096
2023-09-27,15.65756
2023-09-28,9.67741
2023-09-29,9.15632
2023-09-30,5.31017
2023-10-01,2.04714
2023-10-02,6.57568
2023-10-03,12.22084
2023-10-04,20.91811
2023-10-05,20.3598
2023-10-06,17.95285
2023-10-07,7.32009
2023-10-08,1.65012
2023-10-09,13.38709
2023-10-10,20.95533
2023-10-11,19.77667
2023-10-12,19.37965
2023-10-13,17.44416
2023-10-14,7.28287
2023-10-15,1.89826
2023-10-16,12.56823
2023-10-17,19.04466
2023-10-18,18.32506
2023-10-19,19.93796
2023-10-20,21.14143
2023-10-21,8.2258
2023-10-22,1.36476
2023-10-23,14.18114
2023-10-24,21.11662
2023-10-25,21.36476
2023-10-26,24.23076
2023-10-27,21.83622
2023-10-28,8.07692
2023-10-29,1.86104
2023-10-30,13.84615
2023-10-31,20.79404
2023-11-01,19.86352
2023-11-02,20.85607
2023-11-03,19.70223
2023-11-04,7.866
2023-11-05,1.66253
2023-11-06,15.66997
2023-11-07,21.21588
2023-11-08,20.43424
2023-11-09,19.52853
2023-11-10,17.60545
2023-11-11,8.00248
2023-11-12,1.72456
2023-11-13,12.59305
2023-11-14,18.32506
2023-11-15,20.11166
2023-11-16,20.49627
2023-11-17,18.72208
2023-11-18,7.94044
2023-11-19,1.63771
2023-11-20,11.94789
2023-11-21,18.82133
2023-11-22,19.4789
2023-11-23,19.00744
2023-11-24,14.23076
2023-11-25,5.8933
2023-11-26,1.73697
2023-11-27,10.7196
2023-11-28,17.00992
2023-11-29,19.10669
2023-11-30,18.23821
2023-12-01,17.61786
2023-12-02,7.866
2023-12-03,1.72456
2023-12-04,10.86848
2023-12-05,17.80397
2023-12-06,18.17617
2023-12-07,18.27543
2023-12-08,16.45161
2023-12-09,8.15136
2023-12-10,1.799
2023-12-11,11.57568
2023-12-12,16.92307
2023-12-13,18.47394
2023-12-14,20.24813
2023-12-15,19.05707
2023-12-16,8.07692
2023-12-17,1.63771
2023-12-18,11.19106
2023-12-19,16.46401
2023-12-20,18.34987
2023-12-21,18.82133
2023-12-22,17.72952
2023-12-23,7.71712
2023-12-24,1.87344
2023-12-25,3.12655
2023-12-26,10.55831
2023-12-27,15.9057
2023-12-28,16.48883
2023-12-29,11.86104
2023-12-30,4.21836
2023-12-31,1.12903
2024-01-01,2.00992
2024-01-02,11.47642
2024-01-03,19.96277
2024-01-04,19.95037
2024-01-05,18.32506
2024-01-06,7.58064
2024-01-07,1.51364
2024-01-08,10.32258
2024-01-09,18.77171
2024-01-10,17.71712
2024-01-11,18.33746
2024-01-12,16.63771
2024-01-13,7.00992
2024-01-14,1.51364
2024-01-15,10.75682
2024-01-16,14.64019
2024-01-17,19.98759
2024-01-18,18.69727
2024-01-19,17.34491
2024-01-20,9.24317
2024-01-21,1.77419
2024-01-22,11.65012
2024-01-23,18.79652
2024-01-24,19.09429
2024-01-25,19.76426
2024-01-26,17.22084
2024-01-27,7.00992
2024-01-28,1.65012
2024-01-29,11.22828
2024-01-30,17.74193
2024-01-31,18.3995
2024-02-01,18.02729
2024-02-02,18.06451
2024-02-03,9.26799
2024-02-04,1.62531
2024-02-05,11.09181
2024-02-06,17.95285
2024-02-07,20.42183
2024-02-08,15.62034
2024-02-09,9.4789
2024-02-10,5.53349
2024-02-11,1.69975
2024-02-12,5.04962
2024-02-13,15.33498
2024-02-14,19.42928
2024-02-15,18.49875
2024-02-16,16.88585
2024-02-17,7.72952
2024-02-18,1.84863
2024-02-19,11.06699
2024-02-20,15.86848
2024-02-21,17.63027
2024-02-22,18.33746
2024-02-23,17.90322
2024-02-24,6.62531
2024-02-25,1.93548
2024-02-26,10.66997
2024-02-27,16.6129
2024-02-28,15.86848
2024-02-29,16.24069
2024-03-01,10.58312
2024-03-02,5.64516
2024-03-03,1.55086
2024-03-04,10.58312
2024-03-05,17.89081
2024-03-06,18.11414
2024-03-07,17.59305
2024-03-08,16.27791
2024-03-09,7.64267
2024-03-10,1.48883
2024-03-11,11.31513
2024-03-12,16.56327
2024-03-13,17.27047
2024-03-14,17.55583
2024-03-15,16.82382
2024-03-16,7.54342
2024-03-17,1.7866
2024-03-18,10.49627
2024-03-19,17.53101
2024-03-20,17.43176
