date,인천공항환전
2023-06-14,46.22871
2023-06-15,52.06812
2023-06-16,56.8532
2023-06-17,42.01135
2023-06-18,44.52554
2023-06-19,61.80048
2023-06-20,49.79724
2023-06-21,56.52879
2023-06-22,56.52879
2023-06-23,74.85806
2023-06-24,50.52716
2023-06-25,57.09651
2023-06-26,70.80291
2023-06-27,57.90754
2023-06-28,60.66504
2023-06-29,59.6107
2023-06-30,73.236
2023-07-01,54.90673
2023-07-02,59.20519
2023-07-03,77.37226
2023-07-04,58.39416
2023-07-05,54.74452
2023-07-06,56.7721
2023-07-07,71.53284
2023-07-08,43.4712
2023-07-09,56.52879
2023-07-10,69.42416
2023-07-11,58.23195
2023-07-12,53.85239
2023-07-13,60.42173
2023-07-14,74.12814
2023-07-15,54.74452
2023-07-16,52.79805
2023-07-17,70.3974
2023-07-18,57.17761
2023-07-19,53.52798
2023-07-20,53.44687
2023-07-21,64.8824
2023-07-22,44.44444
2023-07-23,50.20275
2023-07-24,66.74776
2023-07-25,61.96269
2023-07-26,57.42092
2023-07-27,62.93592
2023-07-28,69.26196
2023-07-29,49.39172
2023-07-30,47.68856
2023-07-31,68.93755
2023-08-01,62.12489
2023-08-02,56.9343
2023-08-03,59.85401
2023-08-04,65.85563
2023-08-05,50.93268
2023-08-06,51.01378
2023-08-07,71.12733
2023-08-08,54.82562
2023-08-09,61.31386
2023-08-10,63.09813
2023-08-11,81.99513
2023-08-12,58.71857
2023-08-13,47.44525
2023-08-14,73.80373
2023-08-15,56.52879
2023-08-16,71.12733
2023-08-17,63.66585
2023-08-18,80.29197
2023-08-19,56.36658
2023-08-20,60.50283
2023-08-21,75.58799
2023-08-22,60.09732
2023-08-23,57.90754
2023-08-24,60.66504
2023-08-25,69.18085
2023-08-26,47.76966
2023-08-27,45.9854
2023-08-28,55.96107
2023-08-29,51.01378
2023-08-30,50.52716
2023-08-31,50.85158
2023-09-01,63.42254
2023-09-02,35.1987
2023-09-03,43.63341
2023-09-04,53.36577
2023-09-05,48.25628
2023-09-06,45.82319
2023-09-07,46.39091
2023-09-08,56.28548
2023-09-09,38.76723
2023-09-10,43.14679
2023-09-11,55.39334
2023-09-12,45.82319
2023-09-13,45.17437
2023-09-14,44.12003
2023-09-15,55.63665
2023-09-16,38.0373
2023-09-17,41.28142
2023-09-18,54.1768
2023-09-19,53.69018
2023-09-20,49.87834
2023-09-21,50.77047
2023-09-22,60.17842
2023-09-23,41.93025
2023-09-24,43.95782
2023-09-25,59.6107
2023-09-26,66.90997
2023-09-27,88.07785
2023-09-28,57.33982
2023-09-29,44.76885
2023-09-30,47.60746
2023-10-01,49.55393
2023-10-02,46.1476
2023-10-03,49.55393
2023-10-04,63.26034
2023-10-05,61.07055
2023-10-06,68.61313
2023-10-07,43.87672
2023-10-08,40.87591
2023-10-09,47.76966
2023-10-10,54.66342
2023-10-11,55.55555
2023-10-12,51.98702
2023-10-13,58.96188
2023-10-14,38.52392
2023-10-15,42.90348
2023-10-16,55.96107
2023-10-17,43.14679
2023-10-18,46.1476
2023-10-19,44.68775
2023-10-20,51.4193
2023-10-21,33.57664
2023-10-22,35.76642
2023-10-23,50.20275
2023-10-24,41.84914
2023-10-25,45.25547
2023-10-26,42.98459
2023-10-27,47.60746
2023-10-28,30.08921
2023-10-29,36.41524
2023-10-30,47.20194
2023-10-31,44.20113
2023-11-01,44.76885
2023-11-02,47.44525
2023-11-03,60.34063
2023-11-04,40.06488
2023-11-05,42.33576
2023-11-06,54.01459
2023-11-07,46.95863
2023-11-08,44.76885
2023-11-09,47.52635
2023-11-10,51.98702
2023-11-11,35.68532
2023-11-12,40.38929
2023-11-13,52.23033
2023-11-14,40.38929
2023-11-15,43.71451
2023-11-16,45.82319
2023-11-17,54.01459
2023-11-18,36.82076
2023-11-19,36.82076
2023-11-20,53.69018
2023-11-21,44.68775
2023-11-22,43.4712
2023-11-23,45.33657
2023-11-24,55.06893
2023-11-25,36.73965
2023-11-26,38.68613
2023-11-27,57.66423
2023-11-28,49.06731
2023-11-29,47.44525
2023-11-30,45.66098
2023-12-01,55.39334
2023-12-02,40.95701
2023-12-03,46.22871
2023-12-04,61.23276
2023-12-05,50.36496
2023-12-06,49.63503
2023-12-07,51.5815
2023-12-08,62.53041
2023-12-09,42.09245
2023-12-10,51.5004
2023-12-11,70.88402
2023-12-12,54.58231
2023-12-13,54.90673
2023-12-14,68.93755
2023-12-15,73.1549
2023-12-16,54.82562
2023-12-17,59.04298
2023-12-18,70.88402
2023-12-19,60.98945
2023-12-20,58.79967
2023-12-21,64.15247
2023-12-22,85.40145
2023-12-23,71.20843
2023-12-24,57.98864
2023-12-25,54.58231
2023-12-26,80.69748
2023-12-27,70.3163
2023-12-28,74.12814
2023-12-29,94.97161
2023-12-30,73.0738
2023-12-31,63.01703
2024-01-01,67.96431
2024-01-02,85.23925
2024-01-03,82.07623
2024-01-04,82.40064
2024-01-05,99.27007
2024-01-06,76.72343
2024-01-07,75.58799
2024-01-08,85.23925
2024-01-09,81.91403
2024-01-10,81.1841
2024-01-11,82.07623
2024-01-12,97.89132
2024-01-13,70.72181
2024-01-14,72.91159
2024-01-15,95.94484
2024-01-16,84.34712
2024-01-17,84.83373
2024-01-18,82.15733
2024-01-19,96.51257
2024-01-20,79.64314
2024-01-21,71.28953
2024-01-22,98.54014
2024-01-23,80.61638
2024-01-24,80.77858
2024-01-25,74.12814
2024-01-26,100.0
2024-01-27,81.58961
2024-01-28,75.9124
2024-01-29,88.07785
2024-01-30,75.9124
2024-01-31,72.83049
2024-02-01,79.80535
2024-02-02,93.26845
2024-02-03,67.8021
2024-02-04,68.53203
2024-02-05,80.29197
2024-02-06,75.10137
2024-02-07,69.34306
2024-02-08,99.02676
2024-02-09,69.34306
2024-02-10,60.01622
2024-02-11,66.99107
2024-02-12,70.80291
2024-02-13,83.21167
2024-02-14,66.58556
2024-02-15,69.82968
2024-02-16,84.67153
2024-02-17,63.26034
2024-02-18,62.206
2024-02-19,83.04947
2024-02-20,74.69586
2024-02-21,69.42416
2024-02-22,71.45174
2024-02-23,87.26682
2024-02-24,61.31386
2024-02-25,57.90754
2024-02-26,79.15652
2024-02-27,66.90997
2024-02-28,74.93917
2024-02-29,87.83454
2024-03-01,74.37145
2024-03-02,54.90673
2024-03-03,52.87915
2024-03-04,62.69261
2024-03-05,58.23195
2024-03-06,55.31224
2024-03-07,51.33819
2024-03-08,66.58556
2024-03-09,49.95944
2024-03-10,48.98621
2024-03-11,62.69261
2024-03-12,55.87996
2024-03-13,48.9051
2024-03-14,52.87915
2024-03-15,59.85401
2024-03-16,44.52554
2024-03-17,45.9854
2024-03-18,59.04298
2024-03-19,51.25709
2024-03-20,51.17599
