date,중국ETF
2023-05-30,6.06276
2023-05-31,6.84736
2023-06-01,5.99144
2023-06-02,5.99144
2023-06-03,4.35092
2023-06-04,3.99429
2023-06-05,6.49072
2023-06-06,7.63195
2023-06-07,7.7746
2023-06-08,6.34807
2023-06-09,5.3495
2023-06-10,1.71184
2023-06-11,1.78316
2023-06-12,4.77888
2023-06-13,7.70328
2023-06-14,6.49072
2023-06-15,6.13409
2023-06-16,7.20399
2023-06-17,3.78031
2023-06-18,3.35235
2023-06-19,5.70613
2023-06-20,9.48644
2023-06-21,6.06276
2023-06-22,5.13552
2023-06-23,5.13552
2023-06-24,2.35378
2023-06-25,1.49786
2023-06-26,4.20827
2023-06-27,4.49358
2023-06-28,4.06562
2023-06-29,2.78174
2023-06-30,3.28102
2023-07-01,3.35235
2023-07-02,2.71041
2023-07-03,4.92154
2023-07-04,4.35092
2023-07-05,4.2796
2023-07-06,4.5649
2023-07-07,3.70898
2023-07-08,1.42653
2023-07-09,0.92724
2023-07-10,3.06704
2023-07-11,3.56633
2023-07-12,3.63766
2023-07-13,4.13694
2023-07-14,4.92154
2023-07-15,1.49786
2023-07-16,2.21112
2023-07-17,3.63766
2023-07-18,4.77888
2023-07-19,4.42225
2023-07-20,5.49215
2023-07-21,3.92296
2023-07-22,2.63908
2023-07-23,1.85449
2023-07-24,4.70756
2023-07-25,6.7047
2023-07-26,5.06419
2023-07-27,4.85021
2023-07-28,4.70756
2023-07-29,2.35378
2023-07-30,2.71041
2023-07-31,8.13124
2023-08-01,4.35092
2023-08-02,3.42368
2023-08-03,3.42368
2023-08-04,3.35235
2023-08-05,1.49786
2023-08-06,1.28388
2023-08-07,2.4251
2023-08-08,4.77888
2023-08-09,3.2097
2023-08-10,4.13694
2023-08-11,4.5649
2023-08-12,2.28245
2023-08-13,2.28245
2023-08-14,4.13694
2023-08-15,3.70898
2023-08-16,9.27246
2023-08-17,9.55777
2023-08-18,8.5592
2023-08-19,3.56633
2023-08-20,4.35092
2023-08-21,8.27389
2023-08-22,10.34236
2023-08-23,8.8445
2023-08-24,6.84736
2023-08-25,4.63623
2023-08-26,4.13694
2023-08-27,4.13694
2023-08-28,9.34379
2023-08-29,6.56205
2023-08-30,6.7047
2023-08-31,4.5649
2023-09-01,8.27389
2023-09-02,3.28102
2023-09-03,3.70898
2023-09-04,6.63338
2023-09-05,5.20684
2023-09-06,4.42225
2023-09-07,4.20827
2023-09-08,3.70898
2023-09-09,5.06419
2023-09-10,3.13837
2023-09-11,3.70898
2023-09-12,3.56633
2023-09-13,3.78031
2023-09-14,3.13837
2023-09-15,3.35235
2023-09-16,3.56633
2023-09-17,2.92439
2023-09-18,2.56776
2023-09-19,2.49643
2023-09-20,2.49643
2023-09-21,2.56776
2023-09-22,2.28245
2023-09-23,1.28388
2023-09-24,1.14122
2023-09-25,3.56633
2023-09-26,2.85306
2023-09-27,2.06847
2023-09-28,1.28388
2023-09-29,0.85592
2023-09-30,1.42653
2023-10-01,1.42653
2023-10-02,2.56776
2023-10-03,2.06847
2023-10-04,2.4251
2023-10-05,1.92582
2023-10-06,2.71041
2023-10-07,0.85592
2023-10-08,0.85592
2023-10-09,0.64194
2023-10-10,1.56918
2023-10-11,2.56776
2023-10-12,2.1398
2023-10-13,1.78316
2023-10-14,0.35663
2023-10-15,1.42653
2023-10-16,1.64051
2023-10-17,2.06847
2023-10-18,1.56918
2023-10-19,1.99714
2023-10-20,2.28245
2023-10-21,0.35663
2023-10-22,1.0699
2023-10-23,2.06847
2023-10-24,3.495
2023-10-25,4.70756
2023-10-26,3.42368
2023-10-27,3.2097
2023-10-28,1.64051
2023-10-29,2.06847
2023-10-30,2.99572
2023-10-31,2.56776
2023-11-01,2.71041
2023-11-02,2.21112
2023-11-03,2.06847
2023-11-04,1.14122
2023-11-05,3.42368
2023-11-06,3.56633
2023-11-07,1.85449
2023-11-08,2.78174
2023-11-09,2.63908
2023-11-10,2.28245
2023-11-11,1.28388
2023-11-12,1.21255
2023-11-13,4.77888
2023-11-14,3.06704
2023-11-15,3.85164
2023-11-16,3.92296
2023-11-17,3.92296
2023-11-18,1.28388
2023-11-19,2.35378
2023-11-20,4.35092
2023-11-21,3.85164
2023-11-22,3.2097
2023-11-23,4.20827
2023-11-24,4.13694
2023-11-25,2.4251
2023-11-26,4.13694
2023-11-27,5.27817
2023-11-28,4.35092
2023-11-29,3.70898
2023-11-30,5.3495
2023-12-01,2.85306
2023-12-02,2.63908
2023-12-03,2.21112
2023-12-04,5.20684
2023-12-05,6.77603
2023-12-06,5.56348
2023-12-07,5.06419
2023-12-08,3.13837
2023-12-09,3.13837
2023-12-10,3.06704
2023-12-11,4.77888
2023-12-12,4.49358
2023-12-13,5.27817
2023-12-14,5.06419
2023-12-15,7.06134
2023-12-16,4.92154
2023-12-17,4.92154
2023-12-18,5.27817
2023-12-19,5.84878
2023-12-20,5.70613
2023-12-21,6.99001
2023-12-22,7.34664
2023-12-23,4.77888
2023-12-24,3.2097
2023-12-25,5.3495
2023-12-26,4.77888
2023-12-27,7.91726
2023-12-28,11.62624
2023-12-29,8.5592
2023-12-30,5.56348
2023-12-31,4.70756
2024-01-01,6.49072
2024-01-02,12.55349
2024-01-03,10.19971
2024-01-04,9.84308
2024-01-05,9.34379
2024-01-06,5.27817
2024-01-07,3.92296
2024-01-08,6.77603
2024-01-09,7.06134
2024-01-10,18.4736
2024-01-11,14.40798
2024-01-12,7.34664
2024-01-13,4.5649
2024-01-14,6.49072
2024-01-15,7.7746
2024-01-16,6.77603
2024-01-17,6.99001
2024-01-18,7.27532
2024-01-19,5.6348
2024-01-20,4.20827
2024-01-21,4.85021
2024-01-22,8.5592
2024-01-23,21.54065
2024-01-24,20.82738
2024-01-25,25.74893
2024-01-26,18.4736
2024-01-27,7.84593
2024-01-28,9.27246
2024-01-29,12.26818
2024-01-30,12.98145
2024-01-31,8.8445
2024-02-01,8.34522
2024-02-02,12.19686
2024-02-03,6.63338
2024-02-04,7.20399
2024-02-05,19.32952
2024-02-06,28.10271
2024-02-07,21.11269
2024-02-08,15.69186
2024-02-09,10.91298
2024-02-10,7.4893
2024-02-11,8.20256
2024-02-12,10.27104
2024-02-13,21.32667
2024-02-14,10.41369
2024-02-15,11.62624
2024-02-16,12.55349
2024-02-17,8.27389
2024-02-18,8.20256
2024-02-19,11.98288
2024-02-20,15.12125
2024-02-21,21.46932
2024-02-22,18.75891
2024-02-23,15.40656
2024-02-24,6.34807
2024-02-25,7.70328
2024-02-26,10.62767
2024-02-27,14.26533
2024-02-28,15.69186
2024-02-29,10.27104
2024-03-01,7.27532
2024-03-02,6.4194
2024-03-03,6.13409
2024-03-04,12.26818
2024-03-05,12.41084
2024-03-06,11.69757
2024-03-07,10.27104
2024-03-08,10.34236
2024-03-09,7.06134
2024-03-10,11.84022
2024-03-11,13.83737
2024-03-12,12.55349
2024-03-13,11.55492
2024-03-14,10.34236
2024-03-15,10.27104
2024-03-16,6.06276
2024-03-17,7.20399
2024-03-18,10.41369
2024-03-19,10.55634
2024-03-20,8.8445
