date,보험사
2023-05-31,13.11933
2023-06-01,13.74738
2023-06-02,11.44452
2023-06-03,6.62944
2023-06-04,6.48988
2023-06-05,10.88625
2023-06-06,5.93161
2023-06-07,13.88695
2023-06-08,13.88695
2023-06-09,12.70062
2023-06-10,5.44312
2023-06-11,6.28053
2023-06-12,15.63154
2023-06-13,12.84019
2023-06-14,12.49127
2023-06-15,11.5143
2023-06-16,11.23517
2023-06-17,6.83879
2023-06-18,6.21074
2023-06-19,13.95673
2023-06-20,14.37543
2023-06-21,12.00279
2023-06-22,13.88695
2023-06-23,11.72365
2023-06-24,6.62944
2023-06-25,6.42009
2023-06-26,12.49127
2023-06-27,13.53803
2023-06-28,13.95673
2023-06-29,13.39846
2023-06-30,13.11933
2023-07-01,6.28053
2023-07-02,5.65247
2023-07-03,13.53803
2023-07-04,13.46824
2023-07-05,13.04954
2023-07-06,11.23517
2023-07-07,9.97906
2023-07-08,7.2575
2023-07-09,5.16399
2023-07-10,12.77041
2023-07-11,13.32868
2023-07-12,11.933
2023-07-13,13.81716
2023-07-14,11.58408
2023-07-15,6.14096
2023-07-16,6.42009
2023-07-17,12.97976
2023-07-18,12.07257
2023-07-19,11.30495
2023-07-20,11.44452
2023-07-21,11.79344
2023-07-22,6.48988
2023-07-23,6.97836
2023-07-24,13.53803
2023-07-25,11.16538
2023-07-26,13.32868
2023-07-27,10.88625
2023-07-28,11.65387
2023-07-29,6.76901
2023-07-30,4.46615
2023-07-31,13.67759
2023-08-01,12.3517
2023-08-02,11.65387
2023-08-03,10.81646
2023-08-04,9.56036
2023-08-05,6.90858
2023-08-06,7.11793
2023-08-07,11.65387
2023-08-08,11.30495
2023-08-09,11.30495
2023-08-10,11.0956
2023-08-11,9.63014
2023-08-12,5.02442
2023-08-13,5.16399
2023-08-14,10.32798
2023-08-15,6.76901
2023-08-16,19.95812
2023-08-17,13.18911
2023-08-18,11.44452
2023-08-19,6.76901
2023-08-20,4.81507
2023-08-21,13.32868
2023-08-22,13.39846
2023-08-23,13.11933
2023-08-24,13.74738
2023-08-25,12.77041
2023-08-26,5.5129
2023-08-27,6.90858
2023-08-28,12.97976
2023-08-29,13.95673
2023-08-30,15.28262
2023-08-31,14.72435
2023-09-01,11.23517
2023-09-02,5.44312
2023-09-03,4.88485
2023-09-04,14.30565
2023-09-05,12.84019
2023-09-06,13.88695
2023-09-07,12.21214
2023-09-08,10.25819
2023-09-09,6.97836
2023-09-10,4.88485
2023-09-11,13.67759
2023-09-12,11.72365
2023-09-13,12.90997
2023-09-14,11.16538
2023-09-15,12.00279
2023-09-16,6.48988
2023-09-17,6.28053
2023-09-18,12.42149
2023-09-19,12.3517
2023-09-20,12.63084
2023-09-21,14.0963
2023-09-22,12.42149
2023-09-23,5.23377
2023-09-24,5.65247
2023-09-25,12.28192
2023-09-26,10.81646
2023-09-27,9.49057
2023-09-28,4.88485
2023-09-29,4.6755
2023-09-30,5.0942
2023-10-01,4.74528
2023-10-02,4.81507
2023-10-03,5.5129
2023-10-04,13.04954
2023-10-05,11.65387
2023-10-06,13.11933
2023-10-07,5.86182
2023-10-08,5.37334
2023-10-09,6.90858
2023-10-10,12.28192
2023-10-11,13.81716
2023-10-12,12.21214
2023-10-13,13.60781
2023-10-14,9.07187
2023-10-15,5.79204
2023-10-16,13.60781
2023-10-17,12.42149
2023-10-18,12.63084
2023-10-19,12.90997
2023-10-20,12.14235
2023-10-21,5.58269
2023-10-22,5.44312
2023-10-23,11.44452
2023-10-24,13.11933
2023-10-25,12.49127
2023-10-26,13.04954
2023-10-27,11.44452
2023-10-28,5.79204
2023-10-29,4.88485
2023-10-30,13.88695
2023-10-31,13.74738
2023-11-01,12.3517
2023-11-02,14.23586
2023-11-03,11.0956
2023-11-04,6.90858
2023-11-05,5.79204
2023-11-06,13.32868
2023-11-07,12.21214
2023-11-08,14.16608
2023-11-09,11.30495
2023-11-10,11.30495
2023-11-11,5.72226
2023-11-12,6.55966
2023-11-13,11.58408
2023-11-14,13.11933
2023-11-15,12.21214
2023-11-16,12.00279
2023-11-17,11.58408
2023-11-18,5.02442
2023-11-19,6.28053
2023-11-20,14.23586
2023-11-21,12.77041
2023-11-22,12.70062
2023-11-23,14.02651
2023-11-24,11.5143
2023-11-25,5.37334
2023-11-26,6.69923
2023-11-27,11.02581
2023-11-28,12.14235
2023-11-29,12.49127
2023-11-30,13.53803
2023-12-01,11.5143
2023-12-02,5.0942
2023-12-03,5.30355
2023-12-04,13.53803
2023-12-05,13.60781
2023-12-06,14.86392
2023-12-07,14.79413
2023-12-08,11.933
2023-12-09,7.11793
2023-12-10,5.86182
2023-12-11,14.37543
2023-12-12,15.42219
2023-12-13,11.79344
2023-12-14,12.70062
2023-12-15,13.88695
2023-12-16,5.44312
2023-12-17,8.72295
2023-12-18,15.00348
2023-12-19,12.84019
2023-12-20,11.44452
2023-12-21,12.07257
2023-12-22,12.3517
2023-12-23,4.74528
2023-12-24,6.14096
2023-12-25,6.90858
2023-12-26,15.91067
2023-12-27,13.74738
2023-12-28,11.933
2023-12-29,10.60711
2023-12-30,6.35031
2023-12-31,7.18771
2024-01-01,6.90858
2024-01-02,12.14235
2024-01-03,14.0963
2024-01-04,11.933
2024-01-05,11.65387
2024-01-06,7.81577
2024-01-07,6.00139
2024-01-08,12.3517
2024-01-09,11.933
2024-01-10,11.23517
2024-01-11,12.49127
2024-01-12,11.79344
2024-01-13,6.55966
2024-01-14,6.55966
2024-01-15,14.16608
2024-01-16,12.77041
2024-01-17,11.16538
2024-01-18,13.88695
2024-01-19,12.28192
2024-01-20,4.95464
2024-01-21,5.86182
2024-01-22,13.88695
2024-01-23,14.37543
2024-01-24,13.67759
2024-01-25,12.70062
2024-01-26,14.30565
2024-01-27,6.55966
2024-01-28,7.88555
2024-01-29,14.9337
2024-01-30,15.14305
2024-01-31,14.30565
2024-02-01,18.00418
2024-02-02,13.53803
2024-02-03,7.60642
2024-02-04,8.5136
2024-02-05,14.30565
2024-02-06,17.09699
2024-02-07,15.7711
2024-02-08,15.70132
2024-02-09,6.07117
2024-02-10,3.8381
2024-02-11,5.23377
2024-02-12,5.37334
2024-02-13,18.14375
2024-02-14,13.95673
2024-02-15,14.16608
2024-02-16,16.18981
2024-02-17,6.00139
2024-02-18,8.44382
2024-02-19,18.14375
2024-02-20,13.95673
2024-02-21,17.30635
2024-02-22,17.37613
2024-02-23,13.95673
2024-02-24,7.11793
2024-02-25,6.00139
2024-02-26,17.30635
2024-02-27,18.91137
2024-02-28,16.88764
2024-02-29,17.37613
2024-03-01,6.62944
2024-03-02,5.37334
2024-03-03,7.18771
2024-03-04,17.9344
2024-03-05,16.18981
2024-03-06,14.0963
2024-03-07,14.58478
2024-03-08,11.0956
2024-03-09,5.79204
2024-03-10,7.18771
2024-03-11,11.65387
2024-03-12,14.37543
2024-03-13,11.23517
2024-03-14,13.25889
2024-03-15,12.56106
2024-03-16,6.97836
2024-03-17,7.81577
2024-03-18,11.23517
2024-03-19,14.86392
2024-03-20,14.86392
