date,토지매매
2023-05-30,46.37404
2023-05-31,42.74809
2023-06-01,36.45038
2023-06-02,34.6374
2023-06-03,37.40458
2023-06-04,36.35496
2023-06-05,38.93129
2023-06-06,41.12595
2023-06-07,36.35496
2023-06-08,36.16412
2023-06-09,35.01908
2023-06-10,30.05725
2023-06-11,38.83587
2023-06-12,43.51145
2023-06-13,38.45419
2023-06-14,40.64885
2023-06-15,40.36259
2023-06-16,38.16793
2023-06-17,29.29389
2023-06-18,34.1603
2023-06-19,44.08396
2023-06-20,34.6374
2023-06-21,37.88167
2023-06-22,36.73664
2023-06-23,32.06106
2023-06-24,30.62977
2023-06-25,29.38931
2023-06-26,35.97328
2023-06-27,36.83206
2023-06-28,39.59923
2023-06-29,33.77862
2023-06-30,28.53053
2023-07-01,30.91603
2023-07-02,34.1603
2023-07-03,40.07633
2023-07-04,39.69465
2023-07-05,33.96946
2023-07-06,33.11068
2023-07-07,31.2977
2023-07-08,26.71755
2023-07-09,30.82061
2023-07-10,42.93893
2023-07-11,34.25572
2023-07-12,33.2061
2023-07-13,32.63358
2023-07-14,28.91221
2023-07-15,29.58015
2023-07-16,31.10687
2023-07-17,36.5458
2023-07-18,36.5458
2023-07-19,33.01526
2023-07-20,34.54198
2023-07-21,26.71755
2023-07-22,26.90839
2023-07-23,29.67557
2023-07-24,33.30152
2023-07-25,32.34732
2023-07-26,32.15648
2023-07-27,31.96564
2023-07-28,29.48473
2023-07-29,25.38167
2023-07-30,25.38167
2023-07-31,37.40458
2023-08-01,25.28625
2023-08-02,28.14885
2023-08-03,29.77099
2023-08-04,29.58015
2023-08-05,26.24045
2023-08-06,29.48473
2023-08-07,34.92366
2023-08-08,29.58015
2023-08-09,26.62213
2023-08-10,25.76335
2023-08-11,27.67175
2023-08-12,28.72137
2023-08-13,35.30534
2023-08-14,36.73664
2023-08-15,34.06488
2023-08-16,38.35877
2023-08-17,39.12213
2023-08-18,29.86641
2023-08-19,25.38167
2023-08-20,29.10305
2023-08-21,37.88167
2023-08-22,37.78625
2023-08-23,34.25572
2023-08-24,35.97328
2023-08-25,28.05343
2023-08-26,28.91221
2023-08-27,31.87022
2023-08-28,39.59923
2023-08-29,38.74045
2023-08-30,34.35114
2023-08-31,30.34351
2023-09-01,30.34351
2023-09-02,27.95801
2023-09-03,33.96946
2023-09-04,39.12213
2023-09-05,35.78244
2023-09-06,31.48854
2023-09-07,33.58778
2023-09-08,31.96564
2023-09-09,27.67175
2023-09-10,37.59541
2023-09-11,35.78244
2023-09-12,38.93129
2023-09-13,34.35114
2023-09-14,34.54198
2023-09-15,32.34732
2023-09-16,24.33206
2023-09-17,28.72137
2023-09-18,39.02671
2023-09-19,32.06106
2023-09-20,35.20992
2023-09-21,30.62977
2023-09-22,27.86259
2023-09-23,23.18702
2023-09-24,27.86259
2023-09-25,30.05725
2023-09-26,30.43893
2023-09-27,25.09541
2023-09-28,20.61068
2023-09-29,27.48091
2023-09-30,27.57633
2023-10-01,29.48473
2023-10-02,30.34351
2023-10-03,37.69083
2023-10-04,38.83587
2023-10-05,33.77862
2023-10-06,30.53435
2023-10-07,23.28244
2023-10-08,27.76717
2023-10-09,33.77862
2023-10-10,38.16793
2023-10-11,28.33969
2023-10-12,35.20992
2023-10-13,30.34351
2023-10-14,30.53435
2023-10-15,31.20229
2023-10-16,40.17175
2023-10-17,33.39694
2023-10-18,31.20229
2023-10-19,33.11068
2023-10-20,25.57251
2023-10-21,27.38549
2023-10-22,29.19847
2023-10-23,43.7977
2023-10-24,37.21374
2023-10-25,34.82824
2023-10-26,33.30152
2023-10-27,29.38931
2023-10-28,27.09923
2023-10-29,29.19847
2023-10-30,39.50381
2023-10-31,39.12213
2023-11-01,30.82061
2023-11-02,32.34732
2023-11-03,33.49236
2023-11-04,27.95801
2023-11-05,34.35114
2023-11-06,40.45801
2023-11-07,32.2519
2023-11-08,35.87786
2023-11-09,34.92366
2023-11-10,28.24427
2023-11-11,24.71374
2023-11-12,31.39312
2023-11-13,33.58778
2023-11-14,31.01145
2023-11-15,36.45038
2023-11-16,36.16412
2023-11-17,28.72137
2023-11-18,25.09541
2023-11-19,29.67557
2023-11-20,35.68702
2023-11-21,32.53816
2023-11-22,35.49618
2023-11-23,31.67938
2023-11-24,33.11068
2023-11-25,23.18702
2023-11-26,27.67175
2023-11-27,35.68702
2023-11-28,30.34351
2023-11-29,28.05343
2023-11-30,29.48473
2023-12-01,26.14503
2023-12-02,26.14503
2023-12-03,28.62595
2023-12-04,30.91603
2023-12-05,30.05725
2023-12-06,28.05343
2023-12-07,32.34732
2023-12-08,26.52671
2023-12-09,26.43129
2023-12-10,29.67557
2023-12-11,30.05725
2023-12-12,29.10305
2023-12-13,29.19847
2023-12-14,31.87022
2023-12-15,25.19083
2023-12-16,18.98854
2023-12-17,27.76717
2023-12-18,25.47709
2023-12-19,25.76335
2023-12-20,24.71374
2023-12-21,23.47328
2023-12-22,21.94656
2023-12-23,21.37404
2023-12-24,18.7977
2023-12-25,26.04961
2023-12-26,31.87022
2023-12-27,29.48473
2023-12-28,25.95419
2023-12-29,23.18702
2023-12-30,20.03816
2023-12-31,21.1832
2024-01-01,25.76335
2024-01-02,36.45038
2024-01-03,29.67557
2024-01-04,25.38167
2024-01-05,25.76335
2024-01-06,25.0
2024-01-07,28.24427
2024-01-08,29.19847
2024-01-09,28.53053
2024-01-10,32.15648
2024-01-11,28.43511
2024-01-12,32.34732
2024-01-13,27.29007
2024-01-14,30.05725
2024-01-15,36.5458
2024-01-16,33.2061
2024-01-17,30.82061
2024-01-18,30.91603
2024-01-19,26.62213
2024-01-20,25.38167
2024-01-21,29.48473
2024-01-22,30.72519
2024-01-23,30.72519
2024-01-24,30.82061
2024-01-25,30.34351
2024-01-26,29.86641
2024-01-27,25.47709
2024-01-28,29.19847
2024-01-29,33.58778
2024-01-30,32.34732
2024-01-31,27.48091
2024-02-01,28.72137
2024-02-02,27.76717
2024-02-03,23.66412
2024-02-04,30.62977
2024-02-05,30.53435
2024-02-06,29.29389
2024-02-07,26.90839
2024-02-08,21.37404
2024-02-09,22.6145
2024-02-10,26.90839
2024-02-11,30.34351
2024-02-12,36.0687
2024-02-13,40.17175
2024-02-14,32.63358
2024-02-15,33.30152
2024-02-16,28.81679
2024-02-17,31.39312
2024-02-18,32.2519
2024-02-19,38.07251
2024-02-20,36.83206
2024-02-21,37.30916
2024-02-22,29.96183
2024-02-23,30.34351
2024-02-24,28.05343
2024-02-25,29.38931
2024-02-26,29.19847
2024-02-27,34.92366
2024-02-28,36.25954
2024-02-29,29.38931
2024-03-01,29.00763
2024-03-02,28.05343
2024-03-03,28.91221
2024-03-04,35.1145
2024-03-05,35.68702
2024-03-06,30.24809
2024-03-07,32.729
2024-03-08,30.91603
2024-03-09,28.33969
2024-03-10,32.53816
2024-03-11,35.97328
2024-03-12,34.92366
2024-03-13,36.35496
2024-03-14,33.49236
2024-03-15,30.53435
2024-03-16,26.43129
2024-03-17,31.48854
2024-03-18,42.84351
2024-03-19,34.6374
2024-03-20,35.68702
