date,부동산
2023-05-30,62.39887
2023-05-31,58.18127
2023-06-01,56.27408
2023-06-02,52.3406
2023-06-03,51.26111
2023-06-04,54.13125
2023-06-05,61.05397
2023-06-06,60.56994
2023-06-07,60.81578
2023-06-08,59.10509
2023-06-09,56.05631
2023-06-10,53.6821
2023-06-11,54.03683
2023-06-12,61.44783
2023-06-13,59.52022
2023-06-14,57.33741
2023-06-15,57.42163
2023-06-16,53.60809
2023-06-17,50.70052
2023-06-18,50.23691
2023-06-19,60.30283
2023-06-20,56.49695
2023-06-21,54.97426
2023-06-22,56.09544
2023-06-23,52.60431
2023-06-24,49.0128
2023-06-25,47.60665
2023-06-26,57.63174
2023-06-27,55.86066
2023-06-28,55.85045
2023-06-29,53.996
2023-06-30,50.17396
2023-07-01,50.05827
2023-07-02,51.58521
2023-07-03,57.33911
2023-07-04,55.58419
2023-07-05,55.54846
2023-07-06,53.81566
2023-07-07,50.6078
2023-07-08,49.09021
2023-07-09,49.85411
2023-07-10,57.59857
2023-07-11,52.01139
2023-07-12,53.57066
2023-07-13,52.07009
2023-07-14,48.23954
2023-07-15,49.16422
2023-07-16,47.8074
2023-07-17,57.70575
2023-07-18,55.39704
2023-07-19,54.01301
2023-07-20,53.52898
2023-07-21,50.37131
2023-07-22,47.70447
2023-07-23,50.24541
2023-07-24,58.74356
2023-07-25,57.95499
2023-07-26,53.59108
2023-07-27,51.85657
2023-07-28,48.68699
2023-07-29,48.311
2023-07-30,45.94189
2023-07-31,53.20573
2023-08-01,51.84296
2023-08-02,50.53889
2023-08-03,50.91233
2023-08-04,48.16213
2023-08-05,47.43311
2023-08-06,46.08991
2023-08-07,53.84798
2023-08-08,54.52171
2023-08-09,53.2355
2023-08-10,49.87707
2023-08-11,49.70439
2023-08-12,50.91148
2023-08-13,50.00552
2023-08-14,58.08515
2023-08-15,58.76143
2023-08-16,60.61247
2023-08-17,60.59206
2023-08-18,55.44213
2023-08-19,54.04363
2023-08-20,51.95355
2023-08-21,60.25434
2023-08-22,58.29016
2023-08-23,57.30509
2023-08-24,57.21747
2023-08-25,53.6753
2023-08-26,55.00829
2023-08-27,53.7476
2023-08-28,60.03657
2023-08-29,59.60358
2023-08-30,56.69941
2023-08-31,56.30555
2023-09-01,53.939
2023-09-02,54.87048
2023-09-03,55.39449
2023-09-04,61.06163
2023-09-05,58.59044
2023-09-06,57.33316
2023-09-07,57.44885
2023-09-08,55.13249
2023-09-09,52.82888
2023-09-10,54.01216
2023-09-11,62.3708
2023-09-12,60.0102
2023-09-13,54.61868
2023-09-14,55.41491
2023-09-15,54.34987
2023-09-16,53.05261
2023-09-17,52.77189
2023-09-18,60.76559
2023-09-19,55.51018
2023-09-20,50.4836
2023-09-21,49.3301
2023-09-22,47.55986
2023-09-23,47.0971
2023-09-24,47.58028
2023-09-25,49.82433
2023-09-26,47.4246
2023-09-27,39.24631
2023-09-28,36.20518
2023-09-29,38.94602
2023-09-30,41.61711
2023-10-01,41.89188
2023-10-02,48.63255
2023-10-03,52.31083
2023-10-04,57.85121
2023-10-05,53.73569
2023-10-06,51.99778
2023-10-07,48.33141
2023-10-08,45.82961
2023-10-09,58.32078
2023-10-10,60.7137
2023-10-11,57.23193
2023-10-12,57.0635
2023-10-13,52.20194
2023-10-14,50.5457
2023-10-15,49.34456
2023-10-16,59.78733
2023-10-17,61.20879
2023-10-18,54.01471
2023-10-19,53.54599
2023-10-20,48.21913
2023-10-21,45.14737
2023-10-22,46.70239
2023-10-23,55.60716
2023-10-24,54.15932
2023-10-25,50.71668
2023-10-26,50.05231
2023-10-27,47.83803
2023-10-28,45.8194
2023-10-29,46.63349
2023-10-30,54.82029
2023-10-31,53.59193
2023-11-01,52.94542
2023-11-02,52.70554
2023-11-03,49.58955
2023-11-04,47.90608
2023-11-05,48.16979
2023-11-06,54.50044
2023-11-07,50.66309
2023-11-08,50.34919
2023-11-09,51.24835
2023-11-10,46.44209
2023-11-11,43.11173
2023-11-12,46.75173
2023-11-13,52.28616
2023-11-14,53.49751
2023-11-15,51.67028
2023-11-16,49.32074
2023-11-17,45.35153
2023-11-18,46.6556
2023-11-19,46.54332
2023-11-20,54.34052
2023-11-21,53.43115
2023-11-22,51.04504
2023-11-23,50.01999
2023-11-24,46.38679
2023-11-25,44.21845
2023-11-26,46.29237
2023-11-27,54.58976
2023-11-28,51.22623
2023-11-29,49.01875
2023-11-30,46.86317
2023-12-01,44.97724
2023-12-02,46.74237
2023-12-03,47.83037
2023-12-04,55.26179
2023-12-05,54.20101
2023-12-06,52.29381
2023-12-07,51.76895
2023-12-08,49.86687
2023-12-09,49.4628
2023-12-10,50.9353
2023-12-11,55.1478
2023-12-12,52.2164
2023-12-13,50.40959
2023-12-14,49.11062
2023-12-15,46.65816
2023-12-16,45.14397
2023-12-17,47.64918
2023-12-18,49.82944
2023-12-19,47.27148
2023-12-20,45.63565
2023-12-21,44.95087
2023-12-22,43.86542
2023-12-23,43.2691
2023-12-24,42.68725
2023-12-25,47.71638
2023-12-26,52.49797
2023-12-27,50.20118
2023-12-28,49.29777
2023-12-29,46.1435
2023-12-30,44.13423
2023-12-31,41.14244
2024-01-01,46.83935
2024-01-02,55.31113
2024-01-03,54.81434
2024-01-04,55.00318
2024-01-05,52.0148
2024-01-06,54.23674
2024-01-07,55.49232
2024-01-08,54.3873
2024-01-09,56.05631
2024-01-10,58.76313
2024-01-11,57.72446
2024-01-12,54.34307
2024-01-13,54.23759
2024-01-14,54.52086
2024-01-15,60.81578
2024-01-16,57.80613
2024-01-17,54.07171
2024-01-18,54.97511
2024-01-19,52.18493
2024-01-20,52.17132
2024-01-21,51.15562
2024-01-22,55.83684
2024-01-23,54.1304
2024-01-24,53.358
2024-01-25,52.74212
2024-01-26,49.89239
2024-01-27,52.59155
2024-01-28,55.56462
2024-01-29,59.44536
2024-01-30,57.89885
2024-01-31,53.06026
2024-02-01,52.80592
2024-02-02,50.25817
2024-02-03,49.53596
2024-02-04,53.06962
2024-02-05,53.51792
2024-02-06,50.06252
2024-02-07,45.51911
2024-02-08,42.94075
2024-02-09,38.74441
2024-02-10,42.37165
2024-02-11,47.87291
2024-02-12,53.63106
2024-02-13,62.44055
2024-02-14,56.50801
2024-02-15,54.63995
2024-02-16,51.91442
2024-02-17,53.92964
2024-02-18,52.37718
2024-02-19,60.34366
2024-02-20,57.06265
2024-02-21,53.88541
2024-02-22,52.36017
2024-02-23,49.52915
2024-02-24,49.43218
2024-02-25,50.43596
2024-02-26,59.67164
2024-02-27,53.49836
2024-02-28,51.35298
2024-02-29,49.19569
2024-03-01,49.19994
2024-03-02,51.26111
2024-03-03,51.66347
2024-03-04,55.45319
2024-03-05,54.03343
2024-03-06,53.34949
2024-03-07,53.0356
2024-03-08,49.41006
2024-03-09,50.7422
2024-03-10,49.89749
2024-03-11,55.78069
2024-03-12,52.57709
2024-03-13,51.49249
2024-03-14,50.31176
2024-03-15,48.57896
2024-03-16,48.60788
2024-03-17,48.50835
2024-03-18,53.70422
2024-03-19,52.45034
2024-03-20,48.61724
