date,SCHD
2023-06-18,22.02716
2023-06-19,24.44518
2023-06-20,44.91553
2023-06-21,36.66777
2023-06-22,29.81119
2023-06-23,28.68499
2023-06-24,22.62338
2023-06-25,20.70221
2023-06-26,35.40907
2023-06-27,35.40907
2023-06-28,28.12189
2023-06-29,29.64557
2023-06-30,27.89002
2023-07-01,23.9152
2023-07-02,20.10599
2023-07-03,25.86949
2023-07-04,29.47996
2023-07-05,27.06194
2023-07-06,29.21497
2023-07-07,27.65816
2023-07-08,20.70221
2023-07-09,18.2842
2023-07-10,25.73699
2023-07-11,32.4942
2023-07-12,30.40741
2023-07-13,32.72606
2023-07-14,34.11725
2023-07-15,31.53362
2023-07-16,44.71679
2023-07-17,72.54057
2023-07-18,90.49354
2023-07-19,100.0
2023-07-20,82.90824
2023-07-21,64.52467
2023-07-22,43.49122
2023-07-23,49.95031
2023-07-24,58.13183
2023-07-25,53.46141
2023-07-26,52.63332
2023-07-27,46.77045
2023-07-28,40.24511
2023-07-29,34.01788
2023-07-30,35.8728
2023-07-31,43.29248
2023-08-01,42.43126
2023-08-02,44.55117
2023-08-03,50.38092
2023-08-04,60.11924
2023-08-05,39.64889
2023-08-06,44.15369
2023-08-07,46.40609
2023-08-08,50.34779
2023-08-09,57.13812
2023-08-10,55.31632
2023-08-11,46.63795
2023-08-12,44.21994
2023-08-13,44.98178
2023-08-14,56.01192
2023-08-15,66.04836
2023-08-16,66.31334
2023-08-17,58.46306
2023-08-18,58.95992
2023-08-19,49.18847
2023-08-20,45.51175
2023-08-21,51.27525
2023-08-22,59.02616
2023-08-23,58.29744
2023-08-24,60.58297
2023-08-25,50.24842
2023-08-26,43.59059
2023-08-27,48.69161
2023-08-28,75.62106
2023-08-29,63.89532
2023-08-30,62.1729
2023-08-31,54.19012
2023-09-01,55.8463
2023-09-02,38.32394
2023-09-03,41.76879
2023-09-04,44.65054
2023-09-05,53.99138
2023-09-06,54.02451
2023-09-07,46.00861
2023-09-08,40.5101
2023-09-09,28.28751
2023-09-10,32.85856
2023-09-11,39.91387
2023-09-12,37.59523
2023-09-13,34.54786
2023-09-14,32.99105
2023-09-15,37.95958
2023-09-16,26.46571
2023-09-17,26.1676
2023-09-18,33.55415
2023-09-19,35.70718
2023-09-20,41.30506
2023-09-21,30.60616
2023-09-22,29.87744
2023-09-23,20.30473
2023-09-24,21.0997
2023-09-25,32.39483
2023-09-26,35.40907
2023-09-27,28.38688
2023-09-28,21.33156
2023-09-29,19.70851
2023-09-30,20.03974
2023-10-01,17.91984
2023-10-02,21.0997
2023-10-03,30.53991
2023-10-04,33.75289
2023-10-05,28.75124
2023-10-06,27.75753
2023-10-07,18.64855
2023-10-08,16.49552
2023-10-09,17.22424
2023-10-10,26.56508
2023-10-11,26.66445
2023-10-12,23.7827
2023-10-13,22.789
2023-10-14,16.13116
2023-10-15,17.72109
2023-10-16,24.14706
2023-10-17,24.84266
2023-10-18,22.25902
2023-10-19,21.29844
2023-10-20,22.42464
2023-10-21,17.15799
2023-10-22,15.10433
2023-10-23,22.59026
2023-10-24,26.46571
2023-10-25,24.08082
2023-10-26,27.89002
2023-10-27,27.12818
2023-10-28,31.46737
2023-10-29,19.21165
2023-10-30,34.01788
2023-10-31,26.96257
2023-11-01,26.59821
2023-11-02,28.75124
2023-11-03,29.57933
2023-11-04,23.45147
2023-11-05,24.24643
2023-11-06,28.78436
2023-11-07,27.75753
2023-11-08,33.02418
2023-11-09,29.47996
2023-11-10,30.1093
2023-11-11,23.84895
2023-11-12,22.98774
2023-11-13,26.59821
2023-11-14,31.66611
2023-11-15,34.97846
2023-11-16,34.84597
2023-11-17,32.69294
2023-11-18,25.0414
2023-11-19,26.99569
2023-11-20,33.98476
2023-11-21,41.10632
2023-11-22,39.3839
2023-11-23,35.3097
2023-11-24,36.20404
2023-11-25,28.18814
2023-11-26,28.08877
2023-11-27,33.68665
2023-11-28,39.64889
2023-11-29,43.15998
2023-11-30,53.42828
2023-12-01,44.41868
2023-12-02,39.98012
2023-12-03,39.71513
2023-12-04,48.09539
2023-12-05,58.6618
2023-12-06,57.86684
2023-12-07,56.34315
2023-12-08,45.0149
2023-12-09,36.999
2023-12-10,40.27823
2023-12-11,51.57336
2023-12-12,63.06724
2023-12-13,72.07684
2023-12-14,63.10036
2023-12-15,62.10665
2023-12-16,42.92812
2023-12-17,45.7105
2023-12-18,54.12388
2023-12-19,71.08314
2023-12-20,65.31964
2023-12-21,49.5197
2023-12-22,46.60483
2023-12-23,36.50215
2023-12-24,34.11725
2023-12-25,40.97383
2023-12-26,53.75952
2023-12-27,58.86054
2023-12-28,55.87943
2023-12-29,43.55746
2023-12-30,37.89334
2023-12-31,35.37595
2024-01-01,38.55581
2024-01-02,58.76117
2024-01-03,59.39052
2024-01-04,52.20271
2024-01-05,49.71844
2024-01-06,36.66777
2024-01-07,36.63464
2024-01-08,39.28453
2024-01-09,52.43458
2024-01-10,49.05597
2024-01-11,46.53858
2024-01-12,41.96753
2024-01-13,34.24975
2024-01-14,33.75289
2024-01-15,37.5621
2024-01-16,39.947
2024-01-17,40.67572
2024-01-18,37.66147
2024-01-19,41.70255
2024-01-20,35.74031
2024-01-21,34.05101
2024-01-22,49.22159
2024-01-23,53.82577
2024-01-24,50.97714
2024-01-25,52.03709
2024-01-26,56.21066
2024-01-27,39.31765
2024-01-28,38.6883
2024-01-29,47.23418
2024-01-30,54.157
2024-01-31,51.04339
2024-02-01,51.07651
2024-02-02,50.34779
2024-02-03,41.20569
2024-02-04,47.69791
2024-02-05,65.61775
2024-02-06,71.24875
2024-02-07,66.71083
2024-02-08,63.82908
2024-02-09,58.52931
2024-02-10,54.88572
2024-02-11,51.93772
2024-02-12,62.76912
2024-02-13,81.08645
2024-02-14,71.71248
2024-02-15,63.10036
2024-02-16,55.21695
2024-02-17,42.26565
2024-02-18,44.12056
2024-02-19,52.83206
2024-02-20,65.22027
2024-02-21,64.29281
2024-02-22,63.03411
2024-02-23,68.40013
2024-02-24,50.67903
2024-02-25,54.8526
2024-02-26,67.63829
2024-02-27,67.96952
2024-02-28,58.46306
2024-02-29,58.59556
2024-03-01,49.12222
2024-03-02,53.52765
2024-03-03,48.42663
2024-03-04,62.33852
2024-03-05,65.81649
2024-03-06,61.24544
2024-03-07,63.69658
2024-03-08,68.86386
2024-03-09,51.63961
2024-03-10,63.39847
2024-03-11,74.95859
2024-03-12,78.00596
2024-03-13,71.81185
2024-03-14,72.14309
2024-03-15,66.37959
2024-03-16,51.67273
2024-03-17,52.76581
2024-03-18,71.67936
2024-03-19,80.55647
2024-03-20,86.0881
