date,자산
2022-04-05,38.75088
2022-04-06,35.55713
2022-04-07,46.20298
2022-04-08,37.82824
2022-04-09,21.36266
2022-04-10,25.90489
2022-04-11,40.09936
2022-04-12,38.1831
2022-04-13,35.27324
2022-04-14,36.97657
2022-04-15,33.28601
2022-04-16,25.05322
2022-04-17,24.84031
2022-04-18,34.20865
2022-04-19,37.04755
2022-04-20,37.18949
2022-04-21,39.67352
2022-04-22,31.29879
2022-04-23,21.85947
2022-04-24,26.33073
2022-04-25,39.10574
2022-04-26,36.83463
2022-04-27,35.69907
2022-04-28,37.61533
2022-04-29,29.59545
2022-04-30,22.2853
2022-05-01,21.7885
2022-05-02,31.93754
2022-05-03,29.52448
2022-05-04,31.72462
2022-05-05,19.23349
2022-05-06,24.20156
2022-05-07,20.65294
2022-05-08,21.22072
2022-05-09,27.46628
2022-05-10,36.55074
2022-05-11,32.93115
2022-05-12,33.5699
2022-05-13,30.2342
2022-05-14,19.65933
2022-05-15,21.22072
2022-05-16,41.87366
2022-05-17,33.71185
2022-05-18,34.27963
2022-05-19,33.71185
2022-05-20,26.96948
2022-05-21,24.55642
2022-05-22,21.57558
2022-05-23,33.49893
2022-05-24,32.07948
2022-05-25,32.07948
2022-05-26,34.70546
2022-05-27,31.29879
2022-05-28,22.42725
2022-05-29,26.68559
2022-05-30,34.8474
2022-05-31,33.42796
2022-06-01,29.52448
2022-06-02,30.2342
2022-06-03,31.79559
2022-06-04,23.27892
2022-06-05,21.36266
2022-06-06,27.25337
2022-06-07,33.28601
2022-06-08,34.49254
2022-06-09,33.35699
2022-06-10,33.28601
2022-06-11,26.47267
2022-06-12,31.0149
2022-06-13,37.61533
2022-06-14,37.82824
2022-06-15,33.64088
2022-06-16,34.63449
2022-06-17,31.65365
2022-06-18,20.79488
2022-06-19,26.61462
2022-06-20,32.07948
2022-06-21,34.49254
2022-06-22,32.15046
2022-06-23,31.58268
2022-06-24,29.87934
2022-06-25,17.81405
2022-06-26,20.79488
2022-06-27,27.75017
2022-06-28,34.42157
2022-06-29,32.71823
2022-06-30,26.68559
2022-07-01,25.26614
2022-07-02,17.6721
2022-07-03,18.38183
2022-07-04,26.82753
2022-07-05,29.02767
2022-07-06,29.80837
2022-07-07,29.31156
2022-07-08,28.9567
2022-07-09,17.88502
2022-07-10,20.511
2022-07-11,30.16323
2022-07-12,30.73101
2022-07-13,30.80198
2022-07-14,27.46628
2022-07-15,26.33073
2022-07-16,17.31724
2022-07-17,18.38183
2022-07-18,29.45351
2022-07-19,31.44073
2022-07-20,31.08587
2022-07-21,30.94393
2022-07-22,26.54364
2022-07-23,14.97515
2022-07-24,16.53655
2022-07-25,26.25975
2022-07-26,28.74378
2022-07-27,28.38892
2022-07-28,30.80198
2022-07-29,24.48545
2022-07-30,17.1753
2022-07-31,17.10432
2022-08-01,27.11142
2022-08-02,31.36976
2022-08-03,26.96948
2022-08-04,27.6792
2022-08-05,27.75017
2022-08-06,20.86586
2022-08-07,17.38821
2022-08-08,28.38892
2022-08-09,28.81476
2022-08-10,29.52448
2022-08-11,33.42796
2022-08-12,28.81476
2022-08-13,17.45919
2022-08-14,18.52377
2022-08-15,21.36266
2022-08-16,30.58907
2022-08-17,32.86018
2022-08-18,32.71823
2022-08-19,34.06671
2022-08-20,22.85308
2022-08-21,22.00141
2022-08-22,31.22782
2022-08-23,35.20227
2022-08-24,32.00851
2022-08-25,37.26046
2022-08-26,34.77643
2022-08-27,16.74946
2022-08-28,22.00141
2022-08-29,29.52448
2022-08-30,32.71823
2022-08-31,32.50532
2022-09-01,32.00851
2022-09-02,26.04684
2022-09-03,18.73669
2022-09-04,21.14975
2022-09-05,25.33711
2022-09-06,30.09226
2022-09-07,31.29879
2022-09-08,26.75656
2022-09-09,15.33002
2022-09-10,16.89141
2022-09-11,25.26614
2022-09-12,22.21433
2022-09-13,35.55713
2022-09-14,37.82824
2022-09-15,36.55074
2022-09-16,32.57629
2022-09-17,20.01419
2022-09-18,24.13058
2022-09-19,32.93115
2022-09-20,33.85379
2022-09-21,51.80979
2022-09-22,50.2484
2022-09-23,33.64088
2022-09-24,19.37544
2022-09-25,20.65294
2022-09-26,37.75727
2022-09-27,35.98296
2022-09-28,38.60894
2022-09-29,30.73101
2022-09-30,28.60184
2022-10-01,18.9496
2022-10-02,20.93683
2022-10-03,27.18239
2022-10-04,34.70546
2022-10-05,32.22143
2022-10-06,33.42796
2022-10-07,30.2342
2022-10-08,18.73669
2022-10-09,19.37544
2022-10-10,22.71114
2022-10-11,38.11213
2022-10-12,34.63449
2022-10-13,37.47338
2022-10-14,31.22782
2022-10-15,24.3435
2022-10-16,24.55642
2022-10-17,34.13768
2022-10-18,32.43435
2022-10-19,32.57629
2022-10-20,32.50532
2022-10-21,29.66643
2022-10-22,22.21433
2022-10-23,27.18239
2022-10-24,35.69907
2022-10-25,37.04755
2022-10-26,33.49893
2022-10-27,36.12491
2022-10-28,28.03406
2022-10-29,17.38821
2022-10-30,17.31724
2022-10-31,34.13768
2022-11-01,32.2924
2022-11-02,29.45351
2022-11-03,30.51809
2022-11-04,29.02767
2022-11-05,19.16252
2022-11-06,23.49183
2022-11-07,33.35699
2022-11-08,29.7374
2022-11-09,32.15046
2022-11-10,29.59545
2022-11-11,30.37615
2022-11-12,19.16252
2022-11-13,22.78211
2022-11-14,31.44073
2022-11-15,34.98935
2022-11-16,30.87295
2022-11-17,29.16962
2022-11-18,28.81476
2022-11-19,17.81405
2022-11-20,19.7303
2022-11-21,30.16323
2022-11-22,29.31156
2022-11-23,32.36337
2022-11-24,30.66004
2022-11-25,26.18878
2022-11-26,18.38183
2022-11-27,22.92405
2022-11-28,32.50532
2022-11-29,31.79559
2022-11-30,28.88573
2022-12-01,38.46699
2022-12-02,32.22143
2022-12-03,17.03335
2022-12-04,31.58268
2022-12-05,40.66713
2022-12-06,33.42796
2022-12-07,45.6352
2022-12-08,36.83463
2022-12-09,29.45351
2022-12-10,19.94322
2022-12-11,21.29169
2022-12-12,34.20865
2022-12-13,33.28601
2022-12-14,31.86657
2022-12-15,32.00851
2022-12-16,29.09865
2022-12-17,18.16891
2022-12-18,19.16252
2022-12-19,27.82114
2022-12-20,31.29879
2022-12-21,29.45351
2022-12-22,24.69836
2022-12-23,23.91767
2022-12-24,13.76863
2022-12-25,14.05251
2022-12-26,26.47267
2022-12-27,29.24059
2022-12-28,27.25337
2022-12-29,28.17601
2022-12-30,25.19517
2022-12-31,21.85947
2023-01-01,21.64655
2023-01-02,29.66643
2023-01-03,30.87295
2023-01-04,30.44712
2023-01-05,31.22782
2023-01-06,27.46628
2023-01-07,19.58836
2023-01-08,18.9496
2023-01-09,32.2924
2023-01-10,32.57629
2023-01-11,29.95031
2023-01-12,33.49893
2023-01-13,32.64726
2023-01-14,21.36266
2023-01-15,19.09155
2023-01-16,30.02129
2023-01-17,30.66004
2023-01-18,31.93754
2023-01-19,27.04045
2023-01-20,21.85947
2023-01-21,16.03974
2023-01-22,14.83321
2023-01-23,17.74308
2023-01-24,20.93683
2023-01-25,34.42157
2023-01-26,31.93754
2023-01-27,28.67281
2023-01-28,23.56281
2023-01-29,22.21433
2023-01-30,34.70546
2023-01-31,33.00212
2023-02-01,32.71823
2023-02-02,34.70546
2023-02-03,33.28601
2023-02-04,21.50461
2023-02-05,20.29808
2023-02-06,31.93754
2023-02-07,34.42157
2023-02-08,31.51171
2023-02-09,32.15046
2023-02-10,31.58268
2023-02-11,19.94322
2023-02-12,20.44002
2023-02-13,26.47267
2023-02-14,28.60184
2023-02-15,32.43435
2023-02-16,28.53087
2023-02-17,26.82753
2023-02-18,17.6721
2023-02-19,20.29808
2023-02-20,30.58907
2023-02-21,31.22782
2023-02-22,28.24698
2023-02-23,28.10503
2023-02-24,26.4017
2023-02-25,18.31085
2023-02-26,19.94322
2023-02-27,28.10503
2023-02-28,26.54364
2023-03-01,22.35628
2023-03-02,26.33073
2023-03-03,30.58907
2023-03-04,20.36905
2023-03-05,19.7303
2023-03-06,34.70546
2023-03-07,32.64726
2023-03-08,34.49254
2023-03-09,36.05393
2023-03-10,28.17601
2023-03-11,19.51738
2023-03-12,21.57558
2023-03-13,35.06032
2023-03-14,35.48616
2023-03-15,40.66713
2023-03-16,40.59616
2023-03-17,29.02767
2023-03-18,19.23349
2023-03-19,19.30447
2023-03-20,35.91199
2023-03-21,35.84102
2023-03-22,62.0298
2023-03-23,48.33215
2023-03-24,38.9638
2023-03-25,22.35628
2023-03-26,21.43364
2023-03-27,32.78921
2023-03-28,32.43435
2023-03-29,35.98296
2023-03-30,35.6281
2023-03-31,32.50532
2023-04-01,20.22711
2023-04-02,24.69836
2023-04-03,36.97657
2023-04-04,33.35699
2023-04-05,35.06032
2023-04-06,32.93115
2023-04-07,30.94393
2023-04-08,21.22072
2023-04-09,26.11781
2023-04-10,33.49893
2023-04-11,33.35699
2023-04-12,33.14407
2023-04-13,32.93115
2023-04-14,33.21504
2023-04-15,20.01419
2023-04-16,24.76933
2023-04-17,34.8474
2023-04-18,32.2924
2023-04-19,40.52519
2023-04-20,38.53797
2023-04-21,30.80198
2023-04-22,20.65294
2023-04-23,22.99503
2023-04-24,34.77643
2023-04-25,34.98935
2023-04-26,31.65365
2023-04-27,32.78921
2023-04-28,25.69198
2023-04-29,18.02696
2023-04-30,16.96238
2023-05-01,20.72391
2023-05-02,28.67281
2023-05-03,32.64726
2023-05-04,25.05322
2023-05-05,16.25266
2023-05-06,17.95599
2023-05-07,18.52377
2023-05-08,30.16323
2023-05-09,28.67281
2023-05-10,28.53087
2023-05-11,28.60184
2023-05-12,29.24059
2023-05-13,18.87863
2023-05-14,19.58836
2023-05-15,29.38254
2023-05-16,28.81476
2023-05-17,32.93115
2023-05-18,29.09865
2023-05-19,26.82753
2023-05-20,33.21504
2023-05-21,26.18878
2023-05-22,28.31795
2023-05-23,31.0149
2023-05-24,28.88573
2023-05-25,29.80837
2023-05-26,39.24769
2023-05-27,17.38821
2023-05-28,19.37544
2023-05-29,23.42086
