date,상속세계산
2023-05-31,26.41509
2023-06-01,28.67924
2023-06-02,22.26415
2023-06-03,15.84905
2023-06-04,19.24528
2023-06-05,27.16981
2023-06-06,27.92452
2023-06-07,40.75471
2023-06-08,30.56603
2023-06-09,24.15094
2023-06-10,17.35849
2023-06-11,13.96226
2023-06-12,33.96226
2023-06-13,30.56603
2023-06-14,30.94339
2023-06-15,23.01886
2023-06-16,27.54716
2023-06-17,20.0
2023-06-18,17.35849
2023-06-19,35.84905
2023-06-20,33.96226
2023-06-21,43.01886
2023-06-22,34.33962
2023-06-23,27.16981
2023-06-24,16.98113
2023-06-25,12.83018
2023-06-26,23.39622
2023-06-27,30.18867
2023-06-28,33.5849
2023-06-29,34.33962
2023-06-30,24.90566
2023-07-01,15.47169
2023-07-02,16.98113
2023-07-03,21.88679
2023-07-04,27.16981
2023-07-05,31.32075
2023-07-06,25.28301
2023-07-07,26.41509
2023-07-08,12.83018
2023-07-09,18.1132
2023-07-10,34.71698
2023-07-11,30.18867
2023-07-12,35.84905
2023-07-13,27.92452
2023-07-14,27.54716
2023-07-15,19.62264
2023-07-16,19.24528
2023-07-17,27.54716
2023-07-18,26.03773
2023-07-19,28.30188
2023-07-20,27.54716
2023-07-21,26.03773
2023-07-22,15.84905
2023-07-23,21.50943
2023-07-24,31.69811
2023-07-25,27.16981
2023-07-26,24.5283
2023-07-27,37.73584
2023-07-28,29.81132
2023-07-29,16.60377
2023-07-30,18.1132
2023-07-31,39.24528
2023-08-01,31.32075
2023-08-02,31.32075
2023-08-03,28.67924
2023-08-04,26.41509
2023-08-05,20.37735
2023-08-06,22.26415
2023-08-07,35.09433
2023-08-08,23.39622
2023-08-09,21.88679
2023-08-10,24.5283
2023-08-11,19.24528
2023-08-12,13.96226
2023-08-13,14.33962
2023-08-14,23.39622
2023-08-15,16.60377
2023-08-16,28.30188
2023-08-17,32.07547
2023-08-18,23.39622
2023-08-19,15.47169
2023-08-20,19.24528
2023-08-21,30.94339
2023-08-22,29.0566
2023-08-23,26.41509
2023-08-24,27.16981
2023-08-25,29.81132
2023-08-26,14.33962
2023-08-27,19.24528
2023-08-28,35.09433
2023-08-29,33.96226
2023-08-30,33.20754
2023-08-31,33.20754
2023-09-01,41.50943
2023-09-02,40.37735
2023-09-03,55.47169
2023-09-04,83.39622
2023-09-05,48.30188
2023-09-06,35.09433
2023-09-07,34.71698
2023-09-08,26.41509
2023-09-09,20.75471
2023-09-10,24.15094
2023-09-11,30.18867
2023-09-12,32.83018
2023-09-13,28.67924
2023-09-14,35.09433
2023-09-15,33.20754
2023-09-16,20.37735
2023-09-17,20.0
2023-09-18,33.20754
2023-09-19,23.39622
2023-09-20,24.90566
2023-09-21,38.1132
2023-09-22,26.79245
2023-09-23,18.1132
2023-09-24,16.22641
2023-09-25,34.33962
2023-09-26,26.41509
2023-09-27,20.37735
2023-09-28,14.33962
2023-09-29,16.98113
2023-09-30,21.88679
2023-10-01,15.09433
2023-10-02,42.6415
2023-10-03,41.88679
2023-10-04,52.83018
2023-10-05,56.98113
2023-10-06,39.24528
2023-10-07,18.86792
2023-10-08,13.5849
2023-10-09,20.37735
2023-10-10,30.94339
2023-10-11,23.77358
2023-10-12,29.81132
2023-10-13,34.71698
2023-10-14,14.33962
2023-10-15,21.50943
2023-10-16,29.81132
2023-10-17,30.56603
2023-10-18,28.67924
2023-10-19,29.81132
2023-10-20,24.5283
2023-10-21,21.13207
2023-10-22,19.62264
2023-10-23,33.20754
2023-10-24,24.5283
2023-10-25,26.41509
2023-10-26,24.15094
2023-10-27,25.28301
2023-10-28,17.35849
2023-10-29,13.5849
2023-10-30,28.30188
2023-10-31,29.43396
2023-11-01,27.54716
2023-11-02,28.67924
2023-11-03,21.88679
2023-11-04,12.83018
2023-11-05,24.5283
2023-11-06,29.43396
2023-11-07,28.30188
2023-11-08,32.07547
2023-11-09,23.39622
2023-11-10,27.54716
2023-11-11,21.50943
2023-11-12,23.01886
2023-11-13,37.35849
2023-11-14,27.54716
2023-11-15,24.5283
2023-11-16,23.39622
2023-11-17,24.90566
2023-11-18,18.1132
2023-11-19,17.35849
2023-11-20,31.69811
2023-11-21,35.84905
2023-11-22,27.54716
2023-11-23,22.6415
2023-11-24,31.32075
2023-11-25,21.13207
2023-11-26,25.66037
2023-11-27,26.03773
2023-11-28,34.33962
2023-11-29,22.6415
2023-11-30,36.98113
2023-12-01,27.16981
2023-12-02,15.47169
2023-12-03,19.24528
2023-12-04,31.69811
2023-12-05,28.30188
2023-12-06,20.37735
2023-12-07,20.75471
2023-12-08,29.81132
2023-12-09,13.20754
2023-12-10,23.01886
2023-12-11,33.96226
2023-12-12,33.5849
2023-12-13,23.39622
2023-12-14,26.03773
2023-12-15,23.39622
2023-12-16,20.37735
2023-12-17,17.73584
2023-12-18,20.0
2023-12-19,23.77358
2023-12-20,25.66037
2023-12-21,34.71698
2023-12-22,28.67924
2023-12-23,13.20754
2023-12-24,13.20754
2023-12-25,15.47169
2023-12-26,24.15094
2023-12-27,24.90566
2023-12-28,22.26415
2023-12-29,26.41509
2023-12-30,18.49056
2023-12-31,15.09433
2024-01-01,15.47169
2024-01-02,23.77358
2024-01-03,27.92452
2024-01-04,29.0566
2024-01-05,26.41509
2024-01-06,17.73584
2024-01-07,15.84905
2024-01-08,28.30188
2024-01-09,30.18867
2024-01-10,29.0566
2024-01-11,25.66037
2024-01-12,29.43396
2024-01-13,13.96226
2024-01-14,19.24528
2024-01-15,26.03773
2024-01-16,26.79245
2024-01-17,27.16981
2024-01-18,38.1132
2024-01-19,36.22641
2024-01-20,20.75471
2024-01-21,26.41509
2024-01-22,28.67924
2024-01-23,30.56603
2024-01-24,24.90566
2024-01-25,22.26415
2024-01-26,27.54716
2024-01-27,28.30188
2024-01-28,29.0566
2024-01-29,38.1132
2024-01-30,38.49056
2024-01-31,33.5849
2024-02-01,26.41509
2024-02-02,26.03773
2024-02-03,16.22641
2024-02-04,26.79245
2024-02-05,30.56603
2024-02-06,24.15094
2024-02-07,27.92452
2024-02-08,18.49056
2024-02-09,17.35849
2024-02-10,23.39622
2024-02-11,17.73584
2024-02-12,24.90566
2024-02-13,35.09433
2024-02-14,30.94339
2024-02-15,36.60377
2024-02-16,23.01886
2024-02-17,14.71698
2024-02-18,32.07547
2024-02-19,35.47169
2024-02-20,28.30188
2024-02-21,24.90566
2024-02-22,38.1132
2024-02-23,30.94339
2024-02-24,16.22641
2024-02-25,24.5283
2024-02-26,35.84905
2024-02-27,36.98113
2024-02-28,32.45283
2024-02-29,33.5849
2024-03-01,21.50943
2024-03-02,18.49056
2024-03-03,17.73584
2024-03-04,28.30188
2024-03-05,30.94339
2024-03-06,30.18867
2024-03-07,22.26415
2024-03-08,27.92452
2024-03-09,18.49056
2024-03-10,21.13207
2024-03-11,32.07547
2024-03-12,32.83018
2024-03-13,29.43396
2024-03-14,30.94339
2024-03-15,31.69811
2024-03-16,18.49056
2024-03-17,15.84905
2024-03-18,30.18867
2024-03-19,29.0566
2024-03-20,27.54716
