date,배당주추천
2023-05-31,6.17414
2023-06-01,5.6992
2023-06-02,6.5963
2023-06-03,3.58839
2023-06-04,3.69393
2023-06-05,5.96306
2023-06-06,5.06596
2023-06-07,6.0686
2023-06-08,7.38786
2023-06-09,6.64907
2023-06-10,5.06596
2023-06-11,5.32981
2023-06-12,8.17941
2023-06-13,5.91029
2023-06-14,6.5963
2023-06-15,5.11873
2023-06-16,5.38258
2023-06-17,4.64379
2023-06-18,4.2744
2023-06-19,4.59102
2023-06-20,5.91029
2023-06-21,5.96306
2023-06-22,5.75197
2023-06-23,7.07124
2023-06-24,4.48548
2023-06-25,3.64116
2023-06-26,4.80211
2023-06-27,6.80738
2023-06-28,6.5963
2023-06-29,6.96569
2023-06-30,5.80474
2023-07-01,3.3773
2023-07-02,6.33245
2023-07-03,6.17414
2023-07-04,8.49604
2023-07-05,6.22691
2023-07-06,5.1715
2023-07-07,4.90765
2023-07-08,3.48284
2023-07-09,3.90501
2023-07-10,5.01319
2023-07-11,6.22691
2023-07-12,5.75197
2023-07-13,6.01583
2023-07-14,6.80738
2023-07-15,3.43007
2023-07-16,4.48548
2023-07-17,6.80738
2023-07-18,7.44063
2023-07-19,6.17414
2023-07-20,6.01583
2023-07-21,5.80474
2023-07-22,3.58839
2023-07-23,3.53562
2023-07-24,5.85751
2023-07-25,6.80738
2023-07-26,8.97097
2023-07-27,8.23218
2023-07-28,6.5963
2023-07-29,4.22163
2023-07-30,3.53562
2023-07-31,6.0686
2023-08-01,6.75461
2023-08-02,8.44327
2023-08-03,6.22691
2023-08-04,7.07124
2023-08-05,3.7467
2023-08-06,4.06332
2023-08-07,5.06596
2023-08-08,6.64907
2023-08-09,6.01583
2023-08-10,8.12664
2023-08-11,5.6992
2023-08-12,4.22163
2023-08-13,5.59366
2023-08-14,5.64643
2023-08-15,5.91029
2023-08-16,7.07124
2023-08-17,6.80738
2023-08-18,6.33245
2023-08-19,3.21899
2023-08-20,3.43007
2023-08-21,5.22427
2023-08-22,6.38522
2023-08-23,6.49076
2023-08-24,6.38522
2023-08-25,6.0686
2023-08-26,4.01055
2023-08-27,4.64379
2023-08-28,6.54353
2023-08-29,7.54617
2023-08-30,7.59894
2023-08-31,5.59366
2023-09-01,5.32981
2023-09-02,4.16886
2023-09-03,4.22163
2023-09-04,5.75197
2023-09-05,6.91292
2023-09-06,6.01583
2023-09-07,5.32981
2023-09-08,5.75197
2023-09-09,3.69393
2023-09-10,3.69393
2023-09-11,6.96569
2023-09-12,7.54617
2023-09-13,6.70184
2023-09-14,6.01583
2023-09-15,7.81002
2023-09-16,4.48548
2023-09-17,3.48284
2023-09-18,6.17414
2023-09-19,6.22691
2023-09-20,5.85751
2023-09-21,5.01319
2023-09-22,5.1715
2023-09-23,3.00791
2023-09-24,3.06068
2023-09-25,6.27968
2023-09-26,5.75197
2023-09-27,4.74934
2023-09-28,2.16358
2023-09-29,1.84696
2023-09-30,2.69129
2023-10-01,3.21899
2023-10-02,3.21899
2023-10-03,4.74934
2023-10-04,5.6992
2023-10-05,5.22427
2023-10-06,5.22427
2023-10-07,3.7467
2023-10-08,3.64116
2023-10-09,3.43007
2023-10-10,4.80211
2023-10-11,5.91029
2023-10-12,5.91029
2023-10-13,5.1715
2023-10-14,2.26912
2023-10-15,3.53562
2023-10-16,5.80474
2023-10-17,7.28232
2023-10-18,7.28232
2023-10-19,6.54353
2023-10-20,5.54089
2023-10-21,3.53562
2023-10-22,2.79683
2023-10-23,4.69656
2023-10-24,4.64379
2023-10-25,6.43799
2023-10-26,4.64379
2023-10-27,4.48548
2023-10-28,3.21899
2023-10-29,2.74406
2023-10-30,4.37994
2023-10-31,6.17414
2023-11-01,5.32981
2023-11-02,5.64643
2023-11-03,6.91292
2023-11-04,5.38258
2023-11-05,4.37994
2023-11-06,6.54353
2023-11-07,8.0211
2023-11-08,6.54353
2023-11-09,6.64907
2023-11-10,4.85488
2023-11-11,3.69393
2023-11-12,3.21899
2023-11-13,7.75725
2023-11-14,7.59894
2023-11-15,8.75989
2023-11-16,10.29023
2023-11-17,8.12664
2023-11-18,3.95778
2023-11-19,5.59366
2023-11-20,10.29023
2023-11-21,10.76517
2023-11-22,10.65963
2023-11-23,8.75989
2023-11-24,9.23482
2023-11-25,5.06596
2023-11-26,5.59366
2023-11-27,7.17678
2023-11-28,8.3905
2023-11-29,7.38786
2023-11-30,20.84432
2023-12-01,11.82058
2023-12-02,8.33773
2023-12-03,6.27968
2023-12-04,9.60422
2023-12-05,13.77308
2023-12-06,14.30079
2023-12-07,12.55936
2023-12-08,10.97625
2023-12-09,7.33509
2023-12-10,6.33245
2023-12-11,11.2401
2023-12-12,12.29551
2023-12-13,12.24274
2023-12-14,12.24274
2023-12-15,13.29815
2023-12-16,8.23218
2023-12-17,8.12664
2023-12-18,15.40897
2023-12-19,16.20052
2023-12-20,17.25593
2023-12-21,19.41952
2023-12-22,15.72559
2023-12-23,8.3905
2023-12-24,8.54881
2023-12-25,13.08707
2023-12-26,27.38786
2023-12-27,13.98416
2023-12-28,12.55936
2023-12-29,6.22691
2023-12-30,5.38258
2023-12-31,5.27704
2024-01-01,7.65171
2024-01-02,11.87335
2024-01-03,8.9182
2024-01-04,8.28496
2024-01-05,7.86279
2024-01-06,6.27968
2024-01-07,4.48548
2024-01-08,6.38522
2024-01-09,7.81002
2024-01-10,8.54881
2024-01-11,7.81002
2024-01-12,6.80738
2024-01-13,6.38522
2024-01-14,5.6992
2024-01-15,6.75461
2024-01-16,7.12401
2024-01-17,8.65435
2024-01-18,6.64907
2024-01-19,6.70184
2024-01-20,5.6992
2024-01-21,5.59366
2024-01-22,8.17941
2024-01-23,6.96569
2024-01-24,8.3905
2024-01-25,8.97097
2024-01-26,10.07915
2024-01-27,5.59366
2024-01-28,4.96042
2024-01-29,9.92084
2024-01-30,9.07651
2024-01-31,8.97097
2024-02-01,10.81794
2024-02-02,10.07915
2024-02-03,7.07124
2024-02-04,6.49076
2024-02-05,8.81266
2024-02-06,11.76781
2024-02-07,10.76517
2024-02-08,9.60422
2024-02-09,6.38522
2024-02-10,6.86015
2024-02-11,8.75989
2024-02-12,9.28759
2024-02-13,11.13456
2024-02-14,10.55408
2024-02-15,10.87071
2024-02-16,9.76253
2024-02-17,7.91556
2024-02-18,6.86015
2024-02-19,13.50923
2024-02-20,12.03166
2024-02-21,14.14248
2024-02-22,13.72031
2024-02-23,11.82058
2024-02-24,7.96833
2024-02-25,11.82058
2024-02-26,13.87862
2024-02-27,12.61213
2024-02-28,13.72031
2024-02-29,10.39577
2024-03-01,7.07124
2024-03-02,6.70184
2024-03-03,7.01846
2024-03-04,10.60686
2024-03-05,11.2401
2024-03-06,11.76781
2024-03-07,10.87071
2024-03-08,9.12928
2024-03-09,7.17678
2024-03-10,8.65435
2024-03-11,9.76253
2024-03-12,12.08443
2024-03-13,12.08443
2024-03-14,11.02902
2024-03-15,7.75725
2024-03-16,5.6992
2024-03-17,6.38522
2024-03-18,9.8153
2024-03-19,9.55145
2024-03-20,11.08179
