date,신풍제약주가
2023-05-30,3.47485
2023-05-31,3.18903
2023-06-01,3.39163
2023-06-02,3.20881
2023-06-03,0.33698
2023-06-04,0.25921
2023-06-05,3.0717
2023-06-06,0.39291
2023-06-07,3.19108
2023-06-08,2.80157
2023-06-09,3.30909
2023-06-10,0.39973
2023-06-11,0.30219
2023-06-12,3.18016
2023-06-13,3.36025
2023-06-14,3.07375
2023-06-15,3.04442
2023-06-16,3.12218
2023-06-17,0.35335
2023-06-18,0.30014
2023-06-19,3.48918
2023-06-20,3.50214
2023-06-21,3.01031
2023-06-22,3.04578
2023-06-23,2.66446
2023-06-24,0.28445
2023-06-25,0.20737
2023-06-26,3.45166
2023-06-27,2.95574
2023-06-28,2.79748
2023-06-29,2.82204
2023-06-30,2.81112
2023-07-01,0.31515
2023-07-02,0.23397
2023-07-03,3.31045
2023-07-04,2.68493
2023-07-05,2.73063
2023-07-06,2.6781
2023-07-07,2.64468
2023-07-08,0.29127
2023-07-09,0.23534
2023-07-10,2.89775
2023-07-11,3.15356
2023-07-12,2.9571
2023-07-13,3.34251
2023-07-14,3.42915
2023-07-15,0.34721
2023-07-16,0.29059
2023-07-17,2.83704
2023-07-18,2.68765
2023-07-19,2.93254
2023-07-20,2.8807
2023-07-21,3.34115
2023-07-22,0.41474
2023-07-23,0.32538
2023-07-24,3.0069
2023-07-25,3.76817
2023-07-26,3.67131
2023-07-27,14.90354
2023-07-28,16.11776
2023-07-29,1.11531
2023-07-30,0.88542
2023-07-31,9.14486
2023-08-01,12.98398
2023-08-02,9.35086
2023-08-03,11.76839
2023-08-04,10.9771
2023-08-05,1.04777
2023-08-06,0.84722
2023-08-07,7.24371
2023-08-08,5.9108
2023-08-09,7.90471
2023-08-10,6.90605
2023-08-11,6.10453
2023-08-12,0.66372
2023-08-13,0.56208
2023-08-14,5.61338
2023-08-15,0.8404
2023-08-16,5.16999
2023-08-17,4.82823
2023-08-18,4.72318
2023-08-19,0.61188
2023-08-20,0.51638
2023-08-21,4.97898
2023-08-22,4.63109
2023-08-23,4.39507
2023-08-24,4.39916
2023-08-25,3.90324
2023-08-26,0.40314
2023-08-27,0.34516
2023-08-28,3.99806
2023-08-29,4.21976
2023-08-30,4.28592
2023-08-31,4.19042
2023-09-01,3.68427
2023-09-02,0.38814
2023-09-03,0.33629
2023-09-04,3.79137
2023-09-05,3.55876
2023-09-06,3.62424
2023-09-07,3.3814
2023-09-08,3.02668
2023-09-09,0.32606
2023-09-10,0.28104
2023-09-11,3.55671
2023-09-12,3.44211
2023-09-13,3.7443
2023-09-14,3.50487
2023-09-15,3.46598
2023-09-16,0.41815
2023-09-17,0.27285
2023-09-18,3.44552
2023-09-19,2.88616
2023-09-20,2.86774
2023-09-21,2.62012
2023-09-22,2.89707
2023-09-23,0.3056
2023-09-24,0.40178
2023-09-25,2.69789
2023-09-26,2.68083
2023-09-27,2.41002
2023-09-28,0.26194
2023-09-29,0.18963
2023-09-30,0.20737
2023-10-01,0.15621
2023-10-02,0.30014
2023-10-03,0.2292
2023-10-04,2.55054
2023-10-05,2.52462
2023-10-06,2.5444
2023-10-07,0.2865
2023-10-08,0.20396
2023-10-09,0.25375
2023-10-10,2.67401
2023-10-11,2.67333
2023-10-12,2.67606
2023-10-13,2.30565
2023-10-14,0.294
2023-10-15,0.23943
2023-10-16,2.556
2023-10-17,2.59284
2023-10-18,2.64331
2023-10-19,9.07187
2023-10-20,4.85347
2023-10-21,0.71147
2023-10-22,0.57027
2023-10-23,3.89369
2023-10-24,3.33501
2023-10-25,3.23815
2023-10-26,3.07238
2023-10-27,2.98507
2023-10-28,0.36494
2023-10-29,0.28104
2023-10-30,2.85
2023-10-31,2.67742
2023-11-01,2.64127
2023-11-02,2.83704
2023-11-03,2.81931
2023-11-04,0.35403
2023-11-05,0.3322
2023-11-06,4.70749
2023-11-07,4.24568
2023-11-08,3.37662
2023-11-09,2.81249
2023-11-10,2.51575
2023-11-11,0.28854
2023-11-12,0.21624
2023-11-13,2.46186
2023-11-14,2.54986
2023-11-15,2.81658
2023-11-16,2.61262
2023-11-17,2.32407
2023-11-18,0.26535
2023-11-19,0.19986
2023-11-20,2.71153
2023-11-21,2.65832
2023-11-22,2.34044
2023-11-23,2.46118
2023-11-24,2.2579
2023-11-25,0.25375
2023-11-26,0.20805
2023-11-27,2.3077
2023-11-28,2.35545
2023-11-29,2.12898
2023-11-30,2.12011
2023-12-01,2.12556
2023-12-02,0.26194
2023-12-03,0.1985
2023-12-04,2.24358
2023-12-05,3.62288
2023-12-06,3.20813
2023-12-07,3.89642
2023-12-08,2.82954
2023-12-09,0.3131
2023-12-10,0.23124
2023-12-11,2.5676
2023-12-12,2.52053
2023-12-13,2.41138
2023-12-14,2.97006
2023-12-15,2.71358
2023-12-16,0.26399
2023-12-17,0.19918
2023-12-18,2.4107
2023-12-19,2.31384
2023-12-20,2.60921
2023-12-21,2.30497
2023-12-22,2.45709
2023-12-23,0.29605
2023-12-24,0.22647
2023-12-25,0.27354
2023-12-26,2.56555
2023-12-27,2.77088
2023-12-28,3.01304
2023-12-29,1.25446
2023-12-30,0.2442
2023-12-31,0.21282
2024-01-01,0.20259
2024-01-02,3.05056
2024-01-03,3.08739
2024-01-04,2.53895
2024-01-05,2.659
2024-01-06,0.27626
2024-01-07,0.23534
2024-01-08,2.13239
2024-01-09,2.54372
2024-01-10,2.29951
2024-01-11,2.20879
2024-01-12,1.96458
2024-01-13,0.21965
2024-01-14,0.15484
2024-01-15,2.2122
2024-01-16,2.14944
2024-01-17,1.84861
2024-01-18,1.87795
2024-01-19,1.98777
2024-01-20,0.2176
2024-01-21,0.15894
2024-01-22,1.94138
2024-01-23,2.01847
2024-01-24,1.87317
2024-01-25,1.9025
2024-01-26,2.1126
2024-01-27,0.27081
2024-01-28,0.19031
2024-01-29,2.24835
2024-01-30,2.02529
2024-01-31,1.80291
2024-02-01,1.93797
2024-02-02,2.50893
2024-02-03,0.26876
2024-02-04,0.18486
2024-02-05,2.01301
2024-02-06,2.1433
2024-02-07,2.13307
2024-02-08,1.90864
2024-02-09,0.206
2024-02-10,0.15552
2024-02-11,0.15894
2024-02-12,0.21555
2024-02-13,2.28996
2024-02-14,1.98163
2024-02-15,2.00005
2024-02-16,2.04371
2024-02-17,0.23056
2024-02-18,0.17258
2024-02-19,2.19924
2024-02-20,2.61944
2024-02-21,2.39092
2024-02-22,2.18491
2024-02-23,1.96662
2024-02-24,0.22442
2024-02-25,0.1678
2024-02-26,1.9448
2024-02-27,1.76334
2024-02-28,2.08941
2024-02-29,4.20952
2024-03-01,0.4543
2024-03-02,0.27285
2024-03-03,0.20055
2024-03-04,2.29951
2024-03-05,2.23062
2024-03-06,2.09009
2024-03-07,1.86294
2024-03-08,2.19787
2024-03-09,0.29127
2024-03-10,0.21078
2024-03-11,1.90114
2024-03-12,2.0171
2024-03-13,1.96117
2024-03-14,1.83975
2024-03-15,1.79268
2024-03-16,0.22715
2024-03-17,0.18486
2024-03-18,1.85543
2024-03-19,1.73265
2024-03-20,4.0424
