date,일자리
2023-05-30,27.35945
2023-05-31,26.40545
2023-06-01,22.48722
2023-06-02,21.908
2023-06-03,14.61669
2023-06-04,15.50255
2023-06-05,23.50936
2023-06-06,18.84156
2023-06-07,28.51788
2023-06-08,25.58773
2023-06-09,23.85008
2023-06-10,17.03577
2023-06-11,16.08177
2023-06-12,30.01703
2023-06-13,28.79045
2023-06-14,25.96252
2023-06-15,25.3833
2023-06-16,21.15843
2023-06-17,13.59454
2023-06-18,16.86541
2023-06-19,29.74446
2023-06-20,26.95059
2023-06-21,23.95229
2023-06-22,23.23679
2023-06-23,20.91993
2023-06-24,13.2879
2023-06-25,15.57069
2023-06-26,25.55366
2023-06-27,25.68994
2023-06-28,24.05451
2023-06-29,21.908
2023-06-30,19.96592
2023-07-01,13.45826
2023-07-02,16.45655
2023-07-03,27.90459
2023-07-04,23.54344
2023-07-05,24.70187
2023-07-06,23.27086
2023-07-07,20.2385
2023-07-08,14.51448
2023-07-09,15.94548
2023-07-10,27.39352
2023-07-11,23.37308
2023-07-12,23.47529
2023-07-13,21.1925
2023-07-14,18.46678
2023-07-15,11.72061
2023-07-16,12.91311
2023-07-17,24.05451
2023-07-18,22.93015
2023-07-19,22.31686
2023-07-20,20.57921
2023-07-21,17.81942
2023-07-22,12.50425
2023-07-23,13.2879
2023-07-24,24.94037
2023-07-25,22.04429
2023-07-26,22.45315
2023-07-27,19.79557
2023-07-28,17.64906
2023-07-29,9.88074
2023-07-30,13.7649
2023-07-31,20.7155
2023-08-01,20.51107
2023-08-02,17.88756
2023-08-03,18.87563
2023-08-04,16.42248
2023-08-05,12.74275
2023-08-06,13.21976
2023-08-07,23.44122
2023-08-08,21.46507
2023-08-09,19.79557
2023-08-10,18.94378
2023-08-11,19.14821
2023-08-12,13.08347
2023-08-13,12.47018
2023-08-14,21.431
2023-08-15,17.68313
2023-08-16,26.54173
2023-08-17,22.96422
2023-08-18,19.65928
2023-08-19,12.64054
2023-08-20,12.91311
2023-08-21,24.77001
2023-08-22,25.04258
2023-08-23,23.54344
2023-08-24,22.18057
2023-08-25,23.03236
2023-08-26,13.69676
2023-08-27,15.43441
2023-08-28,24.59965
2023-08-29,26.0988
2023-08-30,24.49744
2023-08-31,22.93015
2023-09-01,21.36286
2023-09-02,13.69676
2023-09-03,15.87734
2023-09-04,27.08688
2023-09-05,25.3833
2023-09-06,22.28279
2023-09-07,22.31686
2023-09-08,19.31856
2023-09-09,13.96933
2023-09-10,14.31005
2023-09-11,25.72402
2023-09-12,23.54344
2023-09-13,22.96422
2023-09-14,21.73764
2023-09-15,19.45485
2023-09-16,13.32197
2023-09-17,15.36626
2023-09-18,23.50936
2023-09-19,21.77172
2023-09-20,20.13628
2023-09-21,19.01192
2023-09-22,16.25212
2023-09-23,10.80068
2023-09-24,13.45826
2023-09-25,18.70528
2023-09-26,18.29642
2023-09-27,14.99148
2023-09-28,7.93867
2023-09-29,7.22316
2023-09-30,8.3816
2023-10-01,10.83475
2023-10-02,13.32197
2023-10-03,16.32027
2023-10-04,24.87223
2023-10-05,25.04258
2023-10-06,19.79557
2023-10-07,14.37819
2023-10-08,12.60647
2023-10-09,17.92163
2023-10-10,27.97274
2023-10-11,23.98637
2023-10-12,22.18057
2023-10-13,18.70528
2023-10-14,12.87904
2023-10-15,14.68483
2023-10-16,26.0988
2023-10-17,23.71379
2023-10-18,22.89608
2023-10-19,22.69165
2023-10-20,19.04599
2023-10-21,12.53833
2023-10-22,17.27427
2023-10-23,23.85008
2023-10-24,23.95229
2023-10-25,24.02044
2023-10-26,22.82793
2023-10-27,21.09028
2023-10-28,12.64054
2023-10-29,14.37819
2023-10-30,28.6201
2023-10-31,24.56558
2023-11-01,24.39522
2023-11-02,25.65587
2023-11-03,21.09028
2023-11-04,12.5724
2023-11-05,14.54855
2023-11-06,24.59965
2023-11-07,21.77172
2023-11-08,23.16865
2023-11-09,19.69335
2023-11-10,18.56899
2023-11-11,13.15161
2023-11-12,15.77512
2023-11-13,23.13458
2023-11-14,23.95229
2023-11-15,21.46507
2023-11-16,20.34071
2023-11-17,18.29642
2023-11-18,14.20783
2023-11-19,14.85519
2023-11-20,23.98637
2023-11-21,23.54344
2023-11-22,22.45315
2023-11-23,19.96592
2023-11-24,19.45485
2023-11-25,14.17376
2023-11-26,15.43441
2023-11-27,23.44122
2023-11-28,23.37308
2023-11-29,21.80579
2023-11-30,20.477
2023-12-01,18.73935
2023-12-02,12.70868
2023-12-03,14.75298
2023-12-04,26.81431
2023-12-05,25.11073
2023-12-06,23.03236
2023-12-07,22.24872
2023-12-08,20.20442
2023-12-09,14.95741
2023-12-10,16.89948
2023-12-11,25.1448
2023-12-12,25.1448
2023-12-13,25.1448
2023-12-14,22.93015
2023-12-15,19.82964
2023-12-16,13.25383
2023-12-17,14.78705
2023-12-18,23.13458
2023-12-19,20.40885
2023-12-20,19.35264
2023-12-21,18.05792
2023-12-22,16.01362
2023-12-23,11.95911
2023-12-24,12.06132
2023-12-25,14.37819
2023-12-26,26.20102
2023-12-27,23.44122
2023-12-28,23.30494
2023-12-29,18.39863
2023-12-30,14.41226
2023-12-31,14.37819
2024-01-01,16.7632
2024-01-02,32.06132
2024-01-03,27.80238
2024-01-04,26.23509
2024-01-05,22.11243
2024-01-06,15.50255
2024-01-07,17.78534
2024-01-08,24.25894
2024-01-09,26.43952
2024-01-10,25.8603
2024-01-11,23.44122
2024-01-12,20.54514
2024-01-13,15.94548
2024-01-14,15.05962
2024-01-15,27.39352
2024-01-16,27.01873
2024-01-17,26.54173
2024-01-18,25.6218
2024-01-19,21.97614
2024-01-20,15.70698
2024-01-21,16.08177
2024-01-22,25.99659
2024-01-23,22.72572
2024-01-24,24.15672
2024-01-25,21.46507
2024-01-26,20.7155
2024-01-27,16.08177
2024-01-28,15.70698
2024-01-29,25.72402
2024-01-30,24.12265
2024-01-31,23.20272
2024-02-01,24.05451
2024-02-02,20.54514
2024-02-03,12.87904
2024-02-04,17.06984
2024-02-05,24.59965
2024-02-06,21.36286
2024-02-07,18.97785
2024-02-08,15.80919
2024-02-09,11.82282
2024-02-10,13.11754
2024-02-11,14.07155
2024-02-12,18.39863
2024-02-13,28.92674
2024-02-14,24.59965
2024-02-15,23.47529
2024-02-16,21.431
2024-02-17,16.32027
2024-02-18,16.7632
2024-02-19,27.22316
2024-02-20,26.50766
2024-02-21,22.385
2024-02-22,24.22487
2024-02-23,20.0
2024-02-24,15.67291
2024-02-25,16.72913
2024-02-26,24.22487
2024-02-27,25.11073
2024-02-28,24.12265
2024-02-29,21.09028
2024-03-01,16.25212
2024-03-02,15.26405
2024-03-03,16.25212
2024-03-04,27.63202
2024-03-05,27.66609
2024-03-06,23.47529
2024-03-07,24.73594
2024-03-08,20.98807
2024-03-09,14.20783
2024-03-10,15.60477
2024-03-11,27.18909
2024-03-12,25.21294
2024-03-13,22.89608
2024-03-14,23.50936
2024-03-15,20.44293
2024-03-16,14.51448
2024-03-17,17.64906
2024-03-18,26.81431
2024-03-19,25.65587
2024-03-20,21.60136
