date,저렴한자동차보험
2023-06-02,10.0
2023-06-03,9.23076
2023-06-04,5.1282
2023-06-05,13.33333
2023-06-06,4.35897
2023-06-07,7.6923
2023-06-08,10.51282
2023-06-09,4.35897
2023-06-10,3.84615
2023-06-11,4.61538
2023-06-12,13.33333
2023-06-13,7.17948
2023-06-14,7.6923
2023-06-15,6.92307
2023-06-16,5.89743
2023-06-17,2.05128
2023-06-18,3.58974
2023-06-19,10.76923
2023-06-20,8.46153
2023-06-21,8.97435
2023-06-22,8.97435
2023-06-23,6.41025
2023-06-24,4.61538
2023-06-25,4.10256
2023-06-26,9.23076
2023-06-27,11.79487
2023-06-28,9.48717
2023-06-29,10.25641
2023-06-30,7.94871
2023-07-01,2.05128
2023-07-02,3.84615
2023-07-03,10.51282
2023-07-04,6.15384
2023-07-05,4.87179
2023-07-06,10.0
2023-07-07,7.94871
2023-07-08,3.84615
2023-07-09,3.58974
2023-07-10,7.17948
2023-07-11,13.84615
2023-07-12,12.5641
2023-07-13,7.17948
2023-07-14,9.48717
2023-07-15,1.53846
2023-07-16,2.5641
2023-07-17,11.28205
2023-07-18,6.15384
2023-07-19,7.94871
2023-07-20,6.66666
2023-07-21,6.15384
2023-07-22,2.82051
2023-07-23,4.87179
2023-07-24,7.43589
2023-07-25,10.51282
2023-07-26,5.38461
2023-07-27,7.17948
2023-07-28,14.35897
2023-07-29,1.79487
2023-07-30,3.84615
2023-07-31,9.74358
2023-08-01,5.38461
2023-08-02,11.28205
2023-08-03,11.02564
2023-08-04,4.61538
2023-08-05,2.30769
2023-08-06,2.5641
2023-08-07,10.25641
2023-08-08,8.97435
2023-08-09,8.97435
2023-08-10,9.48717
2023-08-11,10.51282
2023-08-12,2.5641
2023-08-13,2.5641
2023-08-14,9.23076
2023-08-15,4.10256
2023-08-16,11.02564
2023-08-17,12.30769
2023-08-18,11.53846
2023-08-19,7.17948
2023-08-20,11.53846
2023-08-21,14.10256
2023-08-22,7.6923
2023-08-23,8.71794
2023-08-24,13.84615
2023-08-25,6.41025
2023-08-26,3.58974
2023-08-27,5.38461
2023-08-28,8.71794
2023-08-29,11.02564
2023-08-30,10.25641
2023-08-31,12.5641
2023-09-01,14.10256
2023-09-02,7.94871
2023-09-03,8.46153
2023-09-04,9.74358
2023-09-05,7.94871
2023-09-06,8.71794
2023-09-07,8.20512
2023-09-08,8.46153
2023-09-09,7.6923
2023-09-10,4.61538
2023-09-11,10.51282
2023-09-12,14.10256
2023-09-13,9.48717
2023-09-14,7.94871
2023-09-15,13.58974
2023-09-16,5.64102
2023-09-17,5.38461
2023-09-18,9.74358
2023-09-19,8.71794
2023-09-20,10.25641
2023-09-21,5.89743
2023-09-22,8.97435
2023-09-23,6.92307
2023-09-24,3.58974
2023-09-25,11.53846
2023-09-26,10.51282
2023-09-27,5.1282
2023-09-28,3.07692
2023-09-30,1.79487
2023-10-01,4.35897
2023-10-02,5.89743
2023-10-03,5.64102
2023-10-04,12.5641
2023-10-05,11.02564
2023-10-06,11.28205
2023-10-07,4.10256
2023-10-08,7.17948
2023-10-09,9.23076
2023-10-10,14.10256
2023-10-11,12.30769
2023-10-12,15.64102
2023-10-13,9.74358
2023-10-14,7.17948
2023-10-15,8.97435
2023-10-16,11.79487
2023-10-17,10.76923
2023-10-18,10.0
2023-10-19,11.79487
2023-10-20,11.28205
2023-10-21,8.20512
2023-10-22,11.28205
2023-10-23,11.02564
2023-10-24,12.82051
2023-10-25,12.05128
2023-10-26,8.20512
2023-10-27,9.23076
2023-10-28,5.38461
2023-10-29,10.25641
2023-10-30,13.58974
2023-10-31,7.94871
2023-11-01,9.23076
2023-11-02,9.74358
2023-11-03,9.74358
2023-11-04,8.46153
2023-11-05,10.51282
2023-11-06,10.0
2023-11-07,11.02564
2023-11-08,8.71794
2023-11-09,10.0
2023-11-10,12.5641
2023-11-11,7.6923
2023-11-12,8.46153
2023-11-13,13.33333
2023-11-14,10.0
2023-11-15,7.6923
2023-11-16,9.48717
2023-11-17,7.17948
2023-11-18,8.97435
2023-11-19,10.76923
2023-11-20,10.25641
2023-11-21,10.0
2023-11-22,12.30769
2023-11-23,9.74358
2023-11-24,9.48717
2023-11-25,6.66666
2023-11-26,8.46153
2023-11-27,15.1282
2023-11-28,11.02564
2023-11-29,11.28205
2023-11-30,7.17948
2023-12-01,8.71794
2023-12-02,7.6923
2023-12-03,9.23076
2023-12-04,10.25641
2023-12-05,10.0
2023-12-06,15.64102
2023-12-07,12.5641
2023-12-08,8.97435
2023-12-09,8.97435
2023-12-10,2.5641
2023-12-11,13.58974
2023-12-12,13.84615
2023-12-13,8.71794
2023-12-14,9.74358
2023-12-15,7.43589
2023-12-16,4.61538
2023-12-17,3.07692
2023-12-18,14.10256
2023-12-19,9.23076
2023-12-20,8.97435
2023-12-21,10.76923
2023-12-22,10.51282
2023-12-23,5.1282
2023-12-24,2.5641
2023-12-25,9.74358
2023-12-26,13.58974
2023-12-27,13.58974
2023-12-28,11.28205
2023-12-29,9.23076
2023-12-30,6.41025
2023-12-31,4.87179
2024-01-01,5.38461
2024-01-02,12.05128
2024-01-03,8.46153
2024-01-04,10.51282
2024-01-05,13.58974
2024-01-06,11.02564
2024-01-07,7.6923
2024-01-08,18.71794
2024-01-09,13.58974
2024-01-10,10.25641
2024-01-11,10.76923
2024-01-12,6.15384
2024-01-13,5.89743
2024-01-14,3.84615
2024-01-15,15.64102
2024-01-16,12.5641
2024-01-17,12.05128
2024-01-18,9.74358
2024-01-19,68.46153
2024-01-20,67.6923
2024-01-21,64.35897
2024-01-22,68.46153
2024-01-23,68.20512
2024-01-24,96.15384
2024-01-25,85.1282
2024-01-26,63.84615
2024-01-27,72.30769
2024-01-28,89.48717
2024-01-29,78.71794
2024-01-30,74.10256
2024-01-31,78.46153
2024-02-01,69.48717
2024-02-02,65.38461
2024-02-03,84.35897
2024-02-04,91.79487
2024-02-05,89.48717
2024-02-06,71.53846
2024-02-07,79.23076
2024-02-08,80.76923
2024-02-09,98.46153
2024-02-10,87.94871
2024-02-11,94.87179
2024-02-12,96.15384
2024-02-13,89.48717
2024-02-14,91.02564
2024-02-15,92.05128
2024-02-16,82.5641
2024-02-17,85.1282
2024-02-18,70.0
2024-02-19,86.66666
2024-02-20,89.74358
2024-02-21,100.0
2024-02-22,77.6923
2024-02-23,74.10256
2024-02-24,82.5641
2024-02-25,75.64102
2024-02-26,75.64102
2024-02-27,71.79487
2024-02-28,67.17948
2024-02-29,64.35897
2024-03-01,74.87179
2024-03-02,60.51282
2024-03-03,37.94871
2024-03-04,61.53846
2024-03-05,67.43589
2024-03-06,80.76923
2024-03-07,89.74358
2024-03-08,87.17948
2024-03-09,87.6923
2024-03-10,90.0
2024-03-11,73.84615
2024-03-12,78.97435
2024-03-13,75.64102
2024-03-14,82.5641
2024-03-15,90.25641
2024-03-16,87.6923
2024-03-17,72.30769
2024-03-18,75.1282
2024-03-19,69.23076
2024-03-20,70.51282
