date,인테리어액자
2023-05-30,29.17046
2023-05-31,25.15952
2023-06-01,28.89699
2023-06-02,33.45487
2023-06-03,33.63719
2023-06-04,36.82771
2023-06-05,32.63445
2023-06-06,33.63719
2023-06-07,30.90246
2023-06-08,30.44667
2023-06-09,29.17046
2023-06-10,25.61531
2023-06-11,34.54876
2023-06-12,28.62351
2023-06-13,28.98814
2023-06-14,31.17593
2023-06-15,26.80036
2023-06-16,26.16226
2023-06-17,24.88605
2023-06-18,22.78942
2023-06-19,29.89972
2023-06-20,34.36645
2023-06-21,30.90246
2023-06-22,32.36098
2023-06-23,26.43573
2023-06-24,23.60984
2023-06-25,26.98268
2023-06-26,28.35004
2023-06-27,29.35278
2023-06-28,29.17046
2023-06-29,25.79762
2023-06-30,26.98268
2023-07-01,26.34457
2023-07-02,30.62898
2023-07-03,28.53236
2023-07-04,27.80309
2023-07-05,29.0793
2023-07-06,28.4412
2023-07-07,24.24794
2023-07-08,26.25341
2023-07-09,24.70373
2023-07-10,30.99361
2023-07-11,29.99088
2023-07-12,30.90246
2023-07-13,28.98814
2023-07-14,30.99361
2023-07-15,27.89425
2023-07-16,33.8195
2023-07-17,30.90246
2023-07-18,32.36098
2023-07-19,28.35004
2023-07-20,27.89425
2023-07-21,27.25615
2023-07-22,26.52689
2023-07-23,34.09298
2023-07-24,25.43299
2023-07-25,29.53509
2023-07-26,27.25615
2023-07-27,29.44393
2023-07-28,27.98541
2023-07-29,21.87784
2023-07-30,28.80583
2023-07-31,26.7092
2023-08-01,29.26162
2023-08-02,28.89699
2023-08-03,23.51868
2023-08-04,27.62078
2023-08-05,27.89425
2023-08-06,27.52962
2023-08-07,27.62078
2023-08-08,26.61804
2023-08-09,27.43846
2023-08-10,28.80583
2023-08-11,27.34731
2023-08-12,22.69826
2023-08-13,30.53783
2023-08-14,28.71467
2023-08-15,29.17046
2023-08-16,30.17319
2023-08-17,27.89425
2023-08-18,27.89425
2023-08-19,27.71194
2023-08-20,32.45214
2023-08-21,29.89972
2023-08-22,32.08751
2023-08-23,31.99635
2023-08-24,30.72014
2023-08-25,25.61531
2023-08-26,25.79762
2023-08-27,34.73108
2023-08-28,27.89425
2023-08-29,34.18413
2023-08-30,30.17319
2023-08-31,28.62351
2023-09-01,26.43573
2023-09-02,24.06563
2023-09-03,30.62898
2023-09-04,29.35278
2023-09-05,24.52142
2023-09-06,28.53236
2023-09-07,32.08751
2023-09-08,30.99361
2023-09-09,28.07657
2023-09-10,31.08477
2023-09-11,28.4412
2023-09-12,29.44393
2023-09-13,31.17593
2023-09-14,26.89152
2023-09-15,22.88058
2023-09-16,25.43299
2023-09-17,29.89972
2023-09-18,28.35004
2023-09-19,31.17593
2023-09-20,29.53509
2023-09-21,27.25615
2023-09-22,22.51595
2023-09-23,21.3309
2023-09-24,24.24794
2023-09-25,21.969
2023-09-26,21.60437
2023-09-27,18.77848
2023-09-28,18.41385
2023-09-29,13.58249
2023-09-30,18.9608
2023-10-01,21.05742
2023-10-02,26.34457
2023-10-03,24.06563
2023-10-04,27.07383
2023-10-05,25.43299
2023-10-06,21.05742
2023-10-07,25.88878
2023-10-08,26.98268
2023-10-09,29.71741
2023-10-10,25.79762
2023-10-11,30.44667
2023-10-12,31.26709
2023-10-13,27.98541
2023-10-14,25.06836
2023-10-15,26.89152
2023-10-16,28.07657
2023-10-17,25.97994
2023-10-18,31.4494
2023-10-19,29.89972
2023-10-20,27.34731
2023-10-21,22.88058
2023-10-22,28.62351
2023-10-23,28.25888
2023-10-24,25.79762
2023-10-25,29.80856
2023-10-26,24.70373
2023-10-27,23.79216
2023-10-28,23.97447
2023-10-29,27.34731
2023-10-30,28.71467
2023-10-31,25.52415
2023-11-01,28.80583
2023-11-02,28.89699
2023-11-03,26.61804
2023-11-04,27.71194
2023-11-05,31.4494
2023-11-06,28.07657
2023-11-07,29.89972
2023-11-08,30.44667
2023-11-09,27.62078
2023-11-10,25.34184
2023-11-11,22.15132
2023-11-12,29.44393
2023-11-13,27.71194
2023-11-14,29.35278
2023-11-15,28.25888
2023-11-16,27.25615
2023-11-17,26.52689
2023-11-18,29.44393
2023-11-19,37.10118
2023-11-20,33.72835
2023-11-21,30.62898
2023-11-22,28.53236
2023-11-23,26.89152
2023-11-24,23.701
2023-11-25,24.88605
2023-11-26,29.71741
2023-11-27,29.80856
2023-11-28,26.80036
2023-11-29,25.79762
2023-11-30,29.35278
2023-12-01,22.60711
2023-12-02,25.06836
2023-12-03,30.62898
2023-12-04,30.53783
2023-12-05,33.8195
2023-12-06,31.26709
2023-12-07,32.17866
2023-12-08,27.34731
2023-12-09,29.35278
2023-12-10,33.91066
2023-12-11,39.01549
2023-12-12,34.18413
2023-12-13,30.99361
2023-12-14,29.26162
2023-12-15,27.71194
2023-12-16,24.52142
2023-12-17,30.26435
2023-12-18,31.72288
2023-12-19,30.26435
2023-12-20,26.7092
2023-12-21,27.07383
2023-12-22,20.60164
2023-12-23,21.78669
2023-12-24,21.51321
2023-12-25,25.34184
2023-12-26,28.53236
2023-12-27,24.24794
2023-12-28,26.7092
2023-12-29,27.16499
2023-12-30,29.35278
2023-12-31,28.35004
2024-01-01,29.71741
2024-01-02,29.26162
2024-01-03,29.89972
2024-01-04,28.89699
2024-01-05,28.07657
2024-01-06,32.72561
2024-01-07,36.37192
2024-01-08,33.54603
2024-01-09,35.5515
2024-01-10,29.62625
2024-01-11,33.72835
2024-01-12,31.4494
2024-01-13,36.91886
2024-01-14,37.9216
2024-01-15,37.2835
2024-01-16,33.8195
2024-01-17,28.25888
2024-01-18,34.82224
2024-01-19,34.54876
2024-01-20,34.00182
2024-01-21,35.00455
2024-01-22,42.38833
2024-01-23,41.11212
2024-01-24,35.91613
2024-01-25,34.73108
2024-01-26,37.83044
2024-01-27,32.08751
2024-01-28,40.10938
2024-01-29,40.47402
2024-01-30,43.93801
2024-01-31,43.48222
2024-02-01,45.30537
2024-02-02,39.83591
2024-02-03,39.19781
2024-02-04,46.21695
2024-02-05,40.20054
2024-02-06,34.54876
2024-02-07,30.72014
2024-02-08,29.26162
2024-02-09,27.62078
2024-02-10,22.88058
2024-02-11,25.97994
2024-02-12,36.00729
2024-02-13,35.82497
2024-02-14,32.81677
2024-02-15,33.91066
2024-02-16,33.8195
2024-02-17,32.72561
2024-02-18,38.10391
2024-02-19,32.81677
2024-02-20,33.8195
2024-02-21,39.38012
2024-02-22,33.54603
2024-02-23,58.97903
2024-02-24,51.23062
2024-02-25,41.65907
2024-02-26,35.73381
2024-02-27,42.20601
2024-02-28,40.2917
2024-02-29,29.26162
2024-03-01,29.26162
2024-03-02,32.81677
2024-03-03,39.92707
2024-03-04,28.89699
2024-03-05,34.36645
2024-03-06,28.71467
2024-03-07,34.27529
2024-03-08,38.01276
2024-03-09,36.55423
2024-03-10,35.5515
2024-03-11,33.36371
2024-03-12,32.72561
2024-03-13,32.17866
2024-03-14,41.29443
2024-03-15,35.18687
2024-03-16,33.91066
2024-03-17,28.62351
2024-03-18,30.44667
2024-03-19,28.35004
2024-03-20,29.80856
