date,차보험
2023-05-29,13.40388
2023-05-30,19.04761
2023-05-31,15.34391
2023-06-01,18.51851
2023-06-02,13.58024
2023-06-03,12.69841
2023-06-04,15.34391
2023-06-05,15.87301
2023-06-06,12.16931
2023-06-07,14.81481
2023-06-08,16.93121
2023-06-09,14.28571
2023-06-10,12.52204
2023-06-11,14.28571
2023-06-12,16.75485
2023-06-13,16.22574
2023-06-14,13.75661
2023-06-15,14.99118
2023-06-16,16.93121
2023-06-17,13.93298
2023-06-18,12.16931
2023-06-19,18.51851
2023-06-20,16.57848
2023-06-21,14.63844
2023-06-22,16.40211
2023-06-23,20.98765
2023-06-24,11.99294
2023-06-25,14.28571
2023-06-26,20.98765
2023-06-27,17.63668
2023-06-28,17.63668
2023-06-29,18.16578
2023-06-30,13.40388
2023-07-01,13.05114
2023-07-02,13.05114
2023-07-03,19.40035
2023-07-04,17.98941
2023-07-05,20.10582
2023-07-06,17.10758
2023-07-07,16.57848
2023-07-08,13.93298
2023-07-09,11.99294
2023-07-10,24.16225
2023-07-11,17.63668
2023-07-12,10.93474
2023-07-13,15.34391
2023-07-14,13.58024
2023-07-15,14.46208
2023-07-16,12.52204
2023-07-17,18.16578
2023-07-18,16.57848
2023-07-19,17.98941
2023-07-20,17.46031
2023-07-21,18.69488
2023-07-22,10.05291
2023-07-23,12.69841
2023-07-24,15.34391
2023-07-25,16.57848
2023-07-26,14.81481
2023-07-27,15.34391
2023-07-28,16.40211
2023-07-29,15.34391
2023-07-30,13.05114
2023-07-31,19.92945
2023-08-01,17.81305
2023-08-02,18.16578
2023-08-03,16.75485
2023-08-04,18.87125
2023-08-05,17.10758
2023-08-06,11.11111
2023-08-07,19.57671
2023-08-08,15.87301
2023-08-09,16.93121
2023-08-10,15.87301
2023-08-11,17.28395
2023-08-12,11.99294
2023-08-13,10.93474
2023-08-14,15.69664
2023-08-15,14.81481
2023-08-16,19.57671
2023-08-17,18.69488
2023-08-18,16.93121
2023-08-19,15.52028
2023-08-20,16.93121
2023-08-21,21.16402
2023-08-22,17.10758
2023-08-23,16.40211
2023-08-24,16.93121
2023-08-25,17.28395
2023-08-26,10.93474
2023-08-27,10.58201
2023-08-28,19.57671
2023-08-29,15.16754
2023-08-30,17.46031
2023-08-31,18.34215
2023-09-01,16.22574
2023-09-02,16.04938
2023-09-03,11.46384
2023-09-04,21.16402
2023-09-05,18.34215
2023-09-06,18.69488
2023-09-07,13.75661
2023-09-08,17.98941
2023-09-09,14.28571
2023-09-10,11.99294
2023-09-11,20.10582
2023-09-12,18.16578
2023-09-13,14.81481
2023-09-14,15.52028
2023-09-15,15.87301
2023-09-16,11.99294
2023-09-17,11.28747
2023-09-18,21.34038
2023-09-19,16.40211
2023-09-20,16.93121
2023-09-21,14.10934
2023-09-22,13.40388
2023-09-23,10.75837
2023-09-24,9.87654
2023-09-25,15.87301
2023-09-26,16.75485
2023-09-27,13.22751
2023-09-28,14.99118
2023-09-29,14.28571
2023-09-30,11.46384
2023-10-01,12.52204
2023-10-02,13.58024
2023-10-03,10.58201
2023-10-04,20.10582
2023-10-05,18.51851
2023-10-06,13.75661
2023-10-07,12.16931
2023-10-08,10.58201
2023-10-09,13.93298
2023-10-10,19.22398
2023-10-11,16.04938
2023-10-12,15.52028
2023-10-13,15.69664
2023-10-14,9.34744
2023-10-15,11.64021
2023-10-16,17.81305
2023-10-17,17.98941
2023-10-18,17.28395
2023-10-19,16.22574
2023-10-20,17.46031
2023-10-21,8.81834
2023-10-22,10.40564
2023-10-23,18.69488
2023-10-24,17.81305
2023-10-25,20.28218
2023-10-26,17.10758
2023-10-27,14.81481
2023-10-28,13.75661
2023-10-29,8.4656
2023-10-30,16.57848
2023-10-31,17.28395
2023-11-01,16.40211
2023-11-02,16.57848
2023-11-03,17.10758
2023-11-04,9.87654
2023-11-05,11.99294
2023-11-06,17.63668
2023-11-07,17.63668
2023-11-08,13.05114
2023-11-09,14.63844
2023-11-10,14.81481
2023-11-11,10.22927
2023-11-12,12.34567
2023-11-13,18.16578
2023-11-14,16.93121
2023-11-15,11.81657
2023-11-16,15.52028
2023-11-17,17.46031
2023-11-18,14.63844
2023-11-19,13.22751
2023-11-20,15.69664
2023-11-21,15.16754
2023-11-22,16.04938
2023-11-23,15.34391
2023-11-24,15.34391
2023-11-25,11.11111
2023-11-26,14.10934
2023-11-27,20.45855
2023-11-28,20.98765
2023-11-29,17.98941
2023-11-30,16.75485
2023-12-01,16.93121
2023-12-02,9.70017
2023-12-03,12.69841
2023-12-04,18.34215
2023-12-05,18.87125
2023-12-06,17.28395
2023-12-07,14.99118
2023-12-08,17.98941
2023-12-09,12.34567
2023-12-10,11.99294
2023-12-11,19.57671
2023-12-12,14.81481
2023-12-13,19.04761
2023-12-14,16.22574
2023-12-15,13.93298
2023-12-16,9.87654
2023-12-17,14.10934
2023-12-18,16.75485
2023-12-19,17.81305
2023-12-20,16.40211
2023-12-21,16.75485
2023-12-22,14.81481
2023-12-23,11.46384
2023-12-24,8.64197
2023-12-25,8.81834
2023-12-26,15.69664
2023-12-27,15.16754
2023-12-28,16.40211
2023-12-29,13.93298
2023-12-30,10.40564
2023-12-31,8.28924
2024-01-01,11.46384
2024-01-02,18.69488
2024-01-03,19.40035
2024-01-04,14.28571
2024-01-05,14.46208
2024-01-06,13.22751
2024-01-07,12.69841
2024-01-08,16.93121
2024-01-09,12.52204
2024-01-10,13.93298
2024-01-11,14.99118
2024-01-12,19.04761
2024-01-13,10.22927
2024-01-14,14.10934
2024-01-15,21.51675
2024-01-16,15.87301
2024-01-17,17.63668
2024-01-18,17.28395
2024-01-19,69.84126
2024-01-20,77.60141
2024-01-21,74.9559
2024-01-22,73.3686
2024-01-23,70.7231
2024-01-24,70.194
2024-01-25,68.6067
2024-01-26,66.49029
2024-01-27,61.72839
2024-01-28,69.1358
2024-01-29,63.84479
2024-01-30,58.55379
2024-01-31,58.02469
2024-02-01,63.66843
2024-02-02,59.61199
2024-02-03,63.31569
2024-02-04,69.31216
2024-02-05,76.19047
2024-02-06,84.47971
2024-02-07,84.12698
2024-02-08,88.18342
2024-02-09,86.94885
2024-02-10,91.71075
2024-02-11,91.35802
2024-02-12,95.41446
2024-02-13,92.06349
2024-02-14,80.59964
2024-02-15,59.61199
2024-02-16,59.08289
2024-02-17,59.96472
2024-02-18,91.35802
2024-02-19,93.12169
2024-02-20,77.24867
2024-02-21,86.94885
2024-02-22,85.71428
2024-02-23,82.01058
2024-02-24,90.29982
2024-02-25,79.01234
2024-02-26,82.36331
2024-02-27,86.06701
2024-02-28,76.71957
2024-02-29,69.84126
2024-03-01,80.42328
2024-03-02,76.71957
2024-03-03,35.97883
2024-03-04,57.84832
2024-03-05,91.00529
2024-03-06,85.53791
2024-03-07,97.88359
2024-03-08,86.94885
2024-03-09,91.88712
2024-03-10,100.0
2024-03-11,80.59964
2024-03-12,89.77072
2024-03-13,87.12522
2024-03-14,93.12169
2024-03-15,84.83245
2024-03-16,82.53968
2024-03-17,85.71428
2024-03-18,85.71428
2024-03-19,76.36684
2024-03-20,73.8977
