date,이마트카드
2023-05-31,35.82677
2023-06-01,44.48818
2023-06-02,41.33858
2023-06-03,38.18897
2023-06-04,40.94488
2023-06-05,40.94488
2023-06-06,40.55118
2023-06-07,29.13385
2023-06-08,34.25196
2023-06-09,36.61417
2023-06-10,37.00787
2023-06-11,27.95275
2023-06-12,41.73228
2023-06-13,44.48818
2023-06-14,38.58267
2023-06-15,41.33858
2023-06-16,32.28346
2023-06-17,36.22047
2023-06-18,49.21259
2023-06-19,39.37007
2023-06-20,40.15748
2023-06-21,40.15748
2023-06-22,31.88976
2023-06-23,42.91338
2023-06-24,28.74015
2023-06-25,38.97637
2023-06-26,37.00787
2023-06-27,33.07086
2023-06-28,41.33858
2023-06-29,33.85826
2023-06-30,36.61417
2023-07-01,44.88188
2023-07-02,44.48818
2023-07-03,46.85039
2023-07-04,38.97637
2023-07-05,34.64566
2023-07-06,35.82677
2023-07-07,34.64566
2023-07-08,32.28346
2023-07-09,25.59055
2023-07-10,36.61417
2023-07-11,37.79527
2023-07-12,34.64566
2023-07-13,34.25196
2023-07-14,28.74015
2023-07-15,33.07086
2023-07-16,45.27559
2023-07-17,42.12598
2023-07-18,27.55905
2023-07-19,35.43307
2023-07-20,36.22047
2023-07-21,44.09448
2023-07-22,32.67716
2023-07-23,31.49606
2023-07-24,48.42519
2023-07-25,44.48818
2023-07-26,35.43307
2023-07-27,36.22047
2023-07-28,33.46456
2023-07-29,30.31496
2023-07-30,38.97637
2023-07-31,40.15748
2023-08-01,42.51968
2023-08-02,31.10236
2023-08-03,37.00787
2023-08-04,31.88976
2023-08-05,41.33858
2023-08-06,36.61417
2023-08-07,34.64566
2023-08-08,37.79527
2023-08-09,36.22047
2023-08-10,40.55118
2023-08-11,42.12598
2023-08-12,38.58267
2023-08-13,31.49606
2023-08-14,41.73228
2023-08-15,44.48818
2023-08-16,42.12598
2023-08-17,40.55118
2023-08-18,37.79527
2023-08-19,34.25196
2023-08-20,35.82677
2023-08-21,35.82677
2023-08-22,41.33858
2023-08-23,37.40157
2023-08-24,36.61417
2023-08-25,35.82677
2023-08-26,41.33858
2023-08-27,33.85826
2023-08-28,38.97637
2023-08-29,39.37007
2023-08-30,29.52755
2023-08-31,31.88976
2023-09-01,34.25196
2023-09-02,35.43307
2023-09-03,42.12598
2023-09-04,38.97637
2023-09-05,36.61417
2023-09-06,29.13385
2023-09-07,38.97637
2023-09-08,39.37007
2023-09-09,39.76377
2023-09-10,27.95275
2023-09-11,38.18897
2023-09-12,34.64566
2023-09-13,33.07086
2023-09-14,30.31496
2023-09-15,35.82677
2023-09-16,38.97637
2023-09-17,37.40157
2023-09-18,38.97637
2023-09-19,32.67716
2023-09-20,28.74015
2023-09-21,28.74015
2023-09-22,31.49606
2023-09-23,28.34645
2023-09-24,27.95275
2023-09-25,33.46456
2023-09-26,35.82677
2023-09-27,33.07086
2023-09-28,29.13385
2023-09-29,23.22834
2023-09-30,25.59055
2023-10-01,36.22047
2023-10-02,29.92125
2023-10-03,33.46456
2023-10-04,38.58267
2023-10-05,37.00787
2023-10-06,30.31496
2023-10-07,31.49606
2023-10-08,33.07086
2023-10-09,20.47244
2023-10-10,42.12598
2023-10-11,30.31496
2023-10-12,28.74015
2023-10-13,31.49606
2023-10-14,26.37795
2023-10-15,31.49606
2023-10-16,31.88976
2023-10-17,32.67716
2023-10-18,26.77165
2023-10-19,41.33858
2023-10-20,33.46456
2023-10-21,45.27559
2023-10-22,30.31496
2023-10-23,41.73228
2023-10-24,37.00787
2023-10-25,34.64566
2023-10-26,36.61417
2023-10-27,33.85826
2023-10-28,40.94488
2023-10-29,39.37007
2023-10-30,33.46456
2023-10-31,35.82677
2023-11-01,28.34645
2023-11-02,31.88976
2023-11-03,32.67716
2023-11-04,35.03937
2023-11-05,37.00787
2023-11-06,29.52755
2023-11-07,29.52755
2023-11-08,31.49606
2023-11-09,27.95275
2023-11-10,35.03937
2023-11-11,21.25984
2023-11-12,23.62204
2023-11-13,37.40157
2023-11-14,39.76377
2023-11-15,37.79527
2023-11-16,28.74015
2023-11-17,50.3937
2023-11-18,45.66929
2023-11-19,50.0
2023-11-20,41.73228
2023-11-21,43.30708
2023-11-22,25.19685
2023-11-23,29.52755
2023-11-24,39.37007
2023-11-25,36.22047
2023-11-26,22.04724
2023-11-27,30.31496
2023-11-28,33.46456
2023-11-29,32.67716
2023-11-30,35.82677
2023-12-01,43.30708
2023-12-02,52.7559
2023-12-03,45.66929
2023-12-04,36.22047
2023-12-05,35.82677
2023-12-06,41.33858
2023-12-07,27.55905
2023-12-08,38.97637
2023-12-09,34.64566
2023-12-10,37.00787
2023-12-11,54.3307
2023-12-12,34.25196
2023-12-13,37.40157
2023-12-14,38.58267
2023-12-15,40.15748
2023-12-16,26.77165
2023-12-17,39.37007
2023-12-18,43.30708
2023-12-19,40.55118
2023-12-20,37.00787
2023-12-21,35.43307
2023-12-22,37.79527
2023-12-23,34.25196
2023-12-24,29.92125
2023-12-25,32.28346
2023-12-26,39.76377
2023-12-27,34.64566
2023-12-28,33.07086
2023-12-29,34.64566
2023-12-30,44.09448
2023-12-31,51.5748
2024-01-01,66.53543
2024-01-02,65.74803
2024-01-03,50.0
2024-01-04,42.91338
2024-01-05,47.63779
2024-01-06,44.88188
2024-01-07,42.91338
2024-01-08,40.55118
2024-01-09,37.00787
2024-01-10,37.40157
2024-01-11,38.58267
2024-01-12,38.18897
2024-01-13,33.85826
2024-01-14,39.37007
2024-01-15,58.66141
2024-01-16,50.0
2024-01-17,47.24409
2024-01-18,41.33858
2024-01-19,40.94488
2024-01-20,48.42519
2024-01-21,48.03149
2024-01-22,44.88188
2024-01-23,41.73228
2024-01-24,43.70078
2024-01-25,42.91338
2024-01-26,40.15748
2024-01-27,39.37007
2024-01-28,37.40157
2024-01-29,48.03149
2024-01-30,38.97637
2024-01-31,43.70078
2024-02-01,57.08661
2024-02-02,50.7874
2024-02-03,49.21259
2024-02-04,57.48031
2024-02-05,54.3307
2024-02-06,42.91338
2024-02-07,37.00787
2024-02-08,42.51968
2024-02-09,39.37007
2024-02-10,21.25984
2024-02-11,25.19685
2024-02-12,35.03937
2024-02-13,40.55118
2024-02-14,44.09448
2024-02-15,43.30708
2024-02-16,36.22047
2024-02-17,29.52755
2024-02-18,33.85826
2024-02-19,35.43307
2024-02-20,41.33858
2024-02-21,44.09448
2024-02-22,37.79527
2024-02-23,42.91338
2024-02-24,34.64566
2024-02-25,31.49606
2024-02-26,46.45669
2024-02-27,26.77165
2024-02-28,29.52755
2024-02-29,44.88188
2024-03-01,53.937
2024-03-02,43.30708
2024-03-03,46.06299
2024-03-04,31.88976
2024-03-05,33.46456
2024-03-06,32.67716
2024-03-07,37.79527
2024-03-08,33.07086
2024-03-09,35.43307
2024-03-10,29.52755
2024-03-11,30.31496
2024-03-12,35.82677
2024-03-13,27.55905
2024-03-14,29.13385
2024-03-15,26.77165
2024-03-16,24.80314
2024-03-17,42.12598
2024-03-18,35.03937
2024-03-19,26.37795
2024-03-20,29.52755
