date,실비보험순위
2023-05-30,16.23296
2023-05-31,12.14374
2023-06-01,12.26765
2023-06-02,10.03717
2023-06-03,5.5762
2023-06-04,6.44361
2023-06-05,13.75464
2023-06-06,7.68277
2023-06-07,14.9938
2023-06-08,12.14374
2023-06-09,12.51548
2023-06-10,4.70879
2023-06-11,6.3197
2023-06-12,16.72862
2023-06-13,14.49814
2023-06-14,15.73729
2023-06-15,11.77199
2023-06-16,8.79801
2023-06-17,4.95662
2023-06-18,4.33705
2023-06-19,15.36555
2023-06-20,13.38289
2023-06-21,14.62205
2023-06-22,11.77199
2023-06-23,11.0285
2023-06-24,6.81536
2023-06-25,5.94795
2023-06-26,14.37422
2023-06-27,11.52416
2023-06-28,11.0285
2023-06-29,14.12639
2023-06-30,9.29368
2023-07-01,5.70012
2023-07-02,5.82403
2023-07-03,11.89591
2023-07-04,10.285
2023-07-05,10.78066
2023-07-06,12.88723
2023-07-07,10.40892
2023-07-08,6.44361
2023-07-09,5.08054
2023-07-10,12.14374
2023-07-11,13.01115
2023-07-12,13.50681
2023-07-13,12.88723
2023-07-14,10.285
2023-07-15,6.56753
2023-07-16,7.43494
2023-07-17,12.01982
2023-07-18,9.04584
2023-07-19,12.26765
2023-07-20,8.6741
2023-07-21,12.14374
2023-07-22,5.08054
2023-07-23,7.06319
2023-07-24,12.76332
2023-07-25,12.51548
2023-07-26,14.74597
2023-07-27,11.0285
2023-07-28,8.79801
2023-07-29,4.70879
2023-07-30,4.58488
2023-07-31,10.78066
2023-08-01,10.90458
2023-08-02,12.01982
2023-08-03,11.64807
2023-08-04,11.15241
2023-08-05,5.82403
2023-08-06,6.93928
2023-08-07,14.9938
2023-08-08,11.0285
2023-08-09,12.26765
2023-08-10,12.14374
2023-08-11,11.52416
2023-08-12,5.45229
2023-08-13,6.3197
2023-08-14,12.88723
2023-08-15,9.54151
2023-08-16,14.12639
2023-08-17,13.13506
2023-08-18,12.6394
2023-08-19,5.5762
2023-08-20,7.31102
2023-08-21,11.27633
2023-08-22,15.98513
2023-08-23,12.39157
2023-08-24,13.13506
2023-08-25,13.63073
2023-08-26,6.44361
2023-08-27,7.31102
2023-08-28,14.37422
2023-08-29,15.24163
2023-08-30,11.40024
2023-08-31,12.26765
2023-09-01,11.52416
2023-09-02,4.83271
2023-09-03,8.30235
2023-09-04,14.00247
2023-09-05,13.63073
2023-09-06,15.86121
2023-09-07,12.6394
2023-09-08,11.77199
2023-09-09,6.19578
2023-09-10,6.93928
2023-09-11,14.49814
2023-09-12,12.88723
2023-09-13,12.14374
2023-09-14,10.53283
2023-09-15,12.88723
2023-09-16,5.94795
2023-09-17,7.55885
2023-09-18,13.63073
2023-09-19,16.23296
2023-09-20,14.86988
2023-09-21,14.86988
2023-09-22,8.79801
2023-09-23,8.05452
2023-09-24,4.33705
2023-09-25,13.38289
2023-09-26,13.63073
2023-09-27,11.27633
2023-09-28,5.94795
2023-09-29,4.95662
2023-09-30,6.07187
2023-10-01,5.32837
2023-10-02,6.81536
2023-10-03,8.92193
2023-10-04,15.73729
2023-10-05,15.36555
2023-10-06,12.26765
2023-10-07,8.05452
2023-10-08,6.56753
2023-10-09,8.42627
2023-10-10,13.01115
2023-10-11,14.2503
2023-10-12,10.78066
2023-10-13,9.54151
2023-10-14,7.18711
2023-10-15,7.80669
2023-10-16,12.14374
2023-10-17,13.75464
2023-10-18,10.16109
2023-10-19,13.50681
2023-10-20,11.27633
2023-10-21,8.05452
2023-10-22,7.43494
2023-10-23,13.01115
2023-10-24,15.86121
2023-10-25,12.14374
2023-10-26,16.23296
2023-10-27,14.37422
2023-10-28,5.94795
2023-10-29,5.82403
2023-10-30,13.38289
2023-10-31,13.50681
2023-11-01,11.15241
2023-11-02,14.62205
2023-11-03,9.91325
2023-11-04,7.06319
2023-11-05,6.69144
2023-11-06,15.11771
2023-11-07,11.77199
2023-11-08,11.77199
2023-11-09,12.88723
2023-11-10,11.52416
2023-11-11,7.80669
2023-11-12,4.95662
2023-11-13,13.13506
2023-11-14,12.88723
2023-11-15,14.2503
2023-11-16,14.62205
2023-11-17,10.65675
2023-11-18,5.32837
2023-11-19,6.93928
2023-11-20,15.36555
2023-11-21,11.40024
2023-11-22,14.37422
2023-11-23,12.88723
2023-11-24,13.75464
2023-11-25,7.31102
2023-11-26,6.81536
2023-11-27,18.71127
2023-11-28,18.21561
2023-11-29,14.49814
2023-11-30,12.76332
2023-12-01,12.76332
2023-12-02,8.55018
2023-12-03,10.40892
2023-12-04,16.6047
2023-12-05,15.61338
2023-12-06,19.33085
2023-12-07,16.23296
2023-12-08,15.61338
2023-12-09,9.16976
2023-12-10,9.41759
2023-12-11,19.45477
2023-12-12,19.20693
2023-12-13,19.82651
2023-12-14,19.82651
2023-12-15,14.62205
2023-12-16,9.78934
2023-12-17,7.06319
2023-12-18,19.20693
2023-12-19,21.80916
2023-12-20,17.22428
2023-12-21,16.23296
2023-12-22,12.01982
2023-12-23,9.16976
2023-12-24,7.9306
2023-12-25,8.42627
2023-12-26,18.58736
2023-12-27,20.44609
2023-12-28,18.21561
2023-12-29,15.48946
2023-12-30,9.78934
2023-12-31,9.91325
2024-01-01,7.9306
2024-01-02,17.47211
2024-01-03,18.21561
2024-01-04,17.47211
2024-01-05,10.65675
2024-01-06,9.78934
2024-01-07,9.41759
2024-01-08,16.97645
2024-01-09,14.74597
2024-01-10,16.10904
2024-01-11,13.38289
2024-01-12,14.37422
2024-01-13,7.55885
2024-01-14,10.65675
2024-01-15,18.09169
2024-01-16,16.72862
2024-01-17,17.96778
2024-01-18,14.74597
2024-01-19,17.59603
2024-01-20,9.54151
2024-01-21,7.43494
2024-01-22,15.24163
2024-01-23,15.86121
2024-01-24,15.11771
2024-01-25,16.85254
2024-01-26,13.50681
2024-01-27,8.17843
2024-01-28,6.81536
2024-01-29,15.86121
2024-01-30,15.86121
2024-01-31,13.50681
2024-02-01,14.62205
2024-02-02,14.62205
2024-02-03,7.43494
2024-02-04,7.06319
2024-02-05,17.47211
2024-02-06,23.54399
2024-02-07,22.057
2024-02-08,21.06567
2024-02-09,6.93928
2024-02-10,9.16976
2024-02-11,12.88723
2024-02-12,14.74597
2024-02-13,33.0855
2024-02-14,28.00495
2024-02-15,23.04832
2024-02-16,19.82651
2024-02-17,9.04584
2024-02-18,9.29368
2024-02-19,19.33085
2024-02-20,26.39405
2024-02-21,23.91573
2024-02-22,28.12887
2024-02-23,20.19826
2024-02-24,7.9306
2024-02-25,8.6741
2024-02-26,24.16356
2024-02-27,32.96158
2024-02-28,22.67657
2024-02-29,24.28748
2024-03-01,6.69144
2024-03-02,14.74597
2024-03-03,7.06319
2024-03-04,25.40272
2024-03-05,21.06567
2024-03-06,21.80916
2024-03-07,13.13506
2024-03-08,13.50681
2024-03-09,7.9306
2024-03-10,6.93928
2024-03-11,18.09169
2024-03-12,14.49814
2024-03-13,16.6047
2024-03-14,14.49814
2024-03-15,13.01115
2024-03-16,8.42627
2024-03-17,5.94795
2024-03-18,16.85254
2024-03-19,15.11771
2024-03-20,12.76332
