date,주식장
2023-05-30,0.74742
2023-05-31,0.65341
2023-06-01,0.35726
2023-06-02,0.43717
2023-06-03,0.24444
2023-06-04,0.57819
2023-06-05,2.10595
2023-06-06,0.68161
2023-06-07,0.48888
2023-06-08,0.43247
2023-06-09,0.6017
2023-06-10,0.14102
2023-06-11,0.12692
2023-06-12,0.67221
2023-06-13,0.47007
2023-06-14,1.01537
2023-06-15,0.54059
2023-06-16,0.56879
2023-06-17,0.23033
2023-06-18,0.14572
2023-06-19,0.65341
2023-06-20,0.644
2023-06-21,0.6017
2023-06-22,0.40896
2023-06-23,0.50768
2023-06-24,0.17392
2023-06-25,0.18333
2023-06-26,0.47948
2023-06-27,0.50298
2023-06-28,0.53118
2023-06-29,0.48418
2023-06-30,0.39486
2023-07-01,0.17392
2023-07-02,0.06581
2023-07-03,0.70981
2023-07-04,0.53118
2023-07-05,0.39956
2023-07-06,0.71452
2023-07-07,0.65341
2023-07-08,0.17392
2023-07-09,0.09871
2023-07-10,0.53118
2023-07-11,0.48888
2023-07-12,0.55939
2023-07-13,0.47478
2023-07-14,0.58759
2023-07-15,0.17863
2023-07-16,0.18333
2023-07-17,0.78503
2023-07-18,0.55469
2023-07-19,0.597
2023-07-20,0.58759
2023-07-21,0.5923
2023-07-22,0.23033
2023-07-23,0.09401
2023-07-24,0.91665
2023-07-25,0.80853
2023-07-26,6.94307
2023-07-27,1.57476
2023-07-28,0.94956
2023-07-29,0.31965
2023-07-30,0.24444
2023-07-31,8.21228
2023-08-01,0.91665
2023-08-02,1.37263
2023-08-03,1.1987
2023-08-04,0.78973
2023-08-05,0.35255
2023-08-06,0.10811
2023-08-07,0.91665
2023-08-08,0.81323
2023-08-09,0.52648
2023-08-10,0.79913
2023-08-11,0.71452
2023-08-12,0.31025
2023-08-13,0.35255
2023-08-14,1.8145
2023-08-15,1.35852
2023-08-16,1.08118
2023-08-17,1.11878
2023-08-18,0.85554
2023-08-19,0.21153
2023-08-20,0.13632
2023-08-21,0.6346
2023-08-22,0.50768
2023-08-23,0.71452
2023-08-24,0.40426
2023-08-25,0.5923
2023-08-26,0.13632
2023-08-27,0.14102
2023-08-28,0.49358
2023-08-29,0.50768
2023-08-30,0.54059
2023-08-31,0.45127
2023-09-01,0.55939
2023-09-02,0.20213
2023-09-03,0.13632
2023-09-04,0.597
2023-09-05,0.53589
2023-09-06,0.48888
2023-09-07,0.49358
2023-09-08,0.40896
2023-09-09,0.12692
2023-09-10,0.13162
2023-09-11,0.48888
2023-09-12,0.65811
2023-09-13,0.6299
2023-09-14,0.41837
2023-09-15,0.49358
2023-09-16,0.11751
2023-09-17,0.11751
2023-09-18,0.53118
2023-09-19,0.45597
2023-09-20,0.45127
2023-09-21,0.79913
2023-09-22,0.79913
2023-09-23,0.15512
2023-09-24,0.15042
2023-09-25,1.10938
2023-09-26,1.60767
2023-09-27,1.8286
2023-09-28,1.50895
2023-09-29,0.6393
2023-09-30,0.78973
2023-10-01,1.51835
2023-10-02,4.41404
2023-10-03,0.80383
2023-10-04,1.95082
2023-10-05,0.98246
2023-10-06,0.597
2023-10-07,0.15512
2023-10-08,0.19743
2023-10-09,0.76622
2023-10-10,0.75212
2023-10-11,0.57349
2023-10-12,0.38076
2023-10-13,0.49358
2023-10-14,0.13162
2023-10-15,0.09401
2023-10-16,0.6205
2023-10-17,0.42307
2023-10-18,0.44657
2023-10-19,0.93545
2023-10-20,1.2316
2023-10-21,0.21153
2023-10-22,0.22093
2023-10-23,0.5923
2023-10-24,0.6299
2023-10-25,0.52178
2023-10-26,1.49485
2023-10-27,0.47948
2023-10-28,0.12222
2023-10-29,0.16922
2023-10-30,0.38546
2023-10-31,0.55939
2023-11-01,0.38076
2023-11-02,0.48888
2023-11-03,0.45597
2023-11-04,0.13632
2023-11-05,0.08931
2023-11-06,1.58416
2023-11-07,1.14699
2023-11-08,0.44187
2023-11-09,0.48418
2023-11-10,0.48418
2023-11-11,0.15512
2023-11-12,0.07521
2023-11-13,0.47948
2023-11-14,0.34315
2023-11-15,1.02477
2023-11-16,42.59859
2023-11-17,0.6017
2023-11-18,0.21623
2023-11-19,0.09401
2023-11-20,0.49358
2023-11-21,0.65811
2023-11-22,0.45597
2023-11-23,0.47948
2023-11-24,0.45127
2023-11-25,0.09871
2023-11-26,0.10811
2023-11-27,0.46537
2023-11-28,0.31495
2023-11-29,0.40426
2023-11-30,0.31025
2023-12-01,0.39016
2023-12-02,0.10341
2023-12-03,0.12692
2023-12-04,0.45127
2023-12-05,0.48418
2023-12-06,0.45127
2023-12-07,0.47478
2023-12-08,0.54999
2023-12-09,0.16452
2023-12-10,0.11751
2023-12-11,0.49828
2023-12-12,0.55469
2023-12-13,0.65341
2023-12-14,0.68631
2023-12-15,0.51238
2023-12-16,0.15042
2023-12-17,0.17392
2023-12-18,0.58289
2023-12-19,0.54529
2023-12-20,0.57819
2023-12-21,0.78033
2023-12-22,1.15169
2023-12-23,0.39956
2023-12-24,0.54999
2023-12-25,1.27391
2023-12-26,2.25168
2023-12-27,3.45038
2023-12-28,11.22549
2023-12-29,89.80867
2023-12-30,0.91195
2023-12-31,0.70981
2024-01-01,3.14953
2024-01-02,92.78428
2024-01-03,1.42434
2024-01-04,0.82263
2024-01-05,0.58289
2024-01-06,0.15512
2024-01-07,0.08461
2024-01-08,0.56409
2024-01-09,0.6064
2024-01-10,0.6252
2024-01-11,0.54059
2024-01-12,0.66751
2024-01-13,0.18803
2024-01-14,0.18333
2024-01-15,0.73802
2024-01-16,0.84144
2024-01-17,2.35979
2024-01-18,0.6393
2024-01-19,0.6252
2024-01-20,0.23503
2024-01-21,0.14102
2024-01-22,0.68631
2024-01-23,0.54999
2024-01-24,0.66281
2024-01-25,0.70511
2024-01-26,0.52648
2024-01-27,0.17863
2024-01-28,0.13162
2024-01-29,0.71922
2024-01-30,0.6252
2024-01-31,0.76152
2024-02-01,0.6346
2024-02-02,0.70511
2024-02-03,0.25854
2024-02-04,0.18803
2024-02-05,0.79443
2024-02-06,1.12819
2024-02-07,2.82517
2024-02-08,2.95209
2024-02-09,1.88501
2024-02-10,0.43247
2024-02-11,0.93075
2024-02-12,2.01194
2024-02-13,1.46664
2024-02-14,0.70041
2024-02-15,0.55939
2024-02-16,0.71922
2024-02-17,0.16452
2024-02-18,0.19273
2024-02-19,0.70511
2024-02-20,0.55939
2024-02-21,0.54529
2024-02-22,0.48888
2024-02-23,0.56879
2024-02-24,0.22093
2024-02-25,0.15512
2024-02-26,0.71922
2024-02-27,0.81323
2024-02-28,0.68631
2024-02-29,0.90725
2024-03-01,0.99186
2024-03-02,0.16922
2024-03-03,0.18803
2024-03-04,0.69571
2024-03-05,0.6346
2024-03-06,0.56409
2024-03-07,0.49828
2024-03-08,0.57819
2024-03-09,0.18803
2024-03-10,0.15042
2024-03-11,0.67221
2024-03-12,0.56879
2024-03-13,0.55939
2024-03-14,0.6487
2024-03-15,0.597
2024-03-16,0.23503
2024-03-17,0.07991
2024-03-18,0.47478
2024-03-19,0.68161
2024-03-20,0.597
