date,부가가치세법
2023-05-30,36.81392
2023-05-31,42.57028
2023-06-01,36.81392
2023-06-02,29.85274
2023-06-03,8.43373
2023-06-04,6.8273
2023-06-05,30.12048
2023-06-06,7.76439
2023-06-07,41.09772
2023-06-08,38.82195
2023-06-09,37.34939
2023-06-10,7.22891
2023-06-11,6.55957
2023-06-12,37.08165
2023-06-13,36.14457
2023-06-14,40.42838
2023-06-15,41.90093
2023-06-16,39.75903
2023-06-17,6.02409
2023-06-18,7.36278
2023-06-19,34.13654
2023-06-20,37.48326
2023-06-21,39.08969
2023-06-22,36.81392
2023-06-23,32.53012
2023-06-24,6.02409
2023-06-25,6.69344
2023-06-26,34.67202
2023-06-27,51.53949
2023-06-28,37.88487
2023-06-29,35.34136
2023-06-30,29.31726
2023-07-01,8.5676
2023-07-02,6.55957
2023-07-03,40.29451
2023-07-04,41.90093
2023-07-05,38.01874
2023-07-06,42.70414
2023-07-07,32.26238
2023-07-08,7.76439
2023-07-09,6.4257
2023-07-10,47.52342
2023-07-11,57.56358
2023-07-12,61.04417
2023-07-13,55.15394
2023-07-14,43.37349
2023-07-15,12.04819
2023-07-16,10.30789
2023-07-17,76.17135
2023-07-18,83.26639
2023-07-19,88.08567
2023-07-20,80.32128
2023-07-21,70.01338
2023-07-22,13.25301
2023-07-23,14.32396
2023-07-24,85.94377
2023-07-25,65.32797
2023-07-26,40.82998
2023-07-27,40.16064
2023-07-28,36.68005
2023-07-29,6.02409
2023-07-30,6.8273
2023-07-31,46.05087
2023-08-01,38.15261
2023-08-02,33.06559
2023-08-03,36.0107
2023-08-04,29.04953
2023-08-05,5.62248
2023-08-06,6.55957
2023-08-07,35.20749
2023-08-08,41.36546
2023-08-09,39.8929
2023-08-10,33.60107
2023-08-11,28.38018
2023-08-12,5.08701
2023-08-13,6.15796
2023-08-14,25.03346
2023-08-15,4.01606
2023-08-16,26.90763
2023-08-17,34.93975
2023-08-18,26.50602
2023-08-19,6.55957
2023-08-20,6.29183
2023-08-21,36.0107
2023-08-22,36.81392
2023-08-23,44.44444
2023-08-24,41.63319
2023-08-25,28.38018
2023-08-26,4.14993
2023-08-27,4.41767
2023-08-28,33.60107
2023-08-29,37.48326
2023-08-30,41.63319
2023-08-31,36.68005
2023-09-01,31.45917
2023-09-02,5.75635
2023-09-03,7.09504
2023-09-04,40.42838
2023-09-05,45.917
2023-09-06,38.55421
2023-09-07,42.70414
2023-09-08,33.60107
2023-09-09,4.2838
2023-09-10,8.70147
2023-09-11,35.87684
2023-09-12,44.04283
2023-09-13,39.75903
2023-09-14,34.93975
2023-09-15,33.33333
2023-09-16,5.62248
2023-09-17,6.29183
2023-09-18,31.19143
2023-09-19,34.13654
2023-09-20,33.60107
2023-09-21,40.69611
2023-09-22,31.05756
2023-09-23,4.81927
2023-09-24,7.63052
2023-09-25,37.48326
2023-09-26,36.14457
2023-09-27,29.1834
2023-09-28,5.48862
2023-09-29,3.88219
2023-09-30,5.62248
2023-10-01,3.74832
2023-10-02,6.96117
2023-10-03,6.15796
2023-10-04,37.751
2023-10-05,40.16064
2023-10-06,34.93975
2023-10-07,6.96117
2023-10-08,4.95314
2023-10-09,6.69344
2023-10-10,52.47657
2023-10-11,53.01204
2023-10-12,49.66532
2023-10-13,42.30254
2023-10-14,8.43373
2023-10-15,7.36278
2023-10-16,43.10575
2023-10-17,63.98929
2023-10-18,59.03614
2023-10-19,67.60374
2023-10-20,58.3668
2023-10-21,6.96117
2023-10-22,7.36278
2023-10-23,63.85542
2023-10-24,64.92637
2023-10-25,48.19277
2023-10-26,41.49933
2023-10-27,27.17536
2023-10-28,4.6854
2023-10-29,5.89022
2023-10-30,37.48326
2023-10-31,40.69611
2023-11-01,38.01874
2023-11-02,40.82998
2023-11-03,30.25435
2023-11-04,5.75635
2023-11-05,7.09504
2023-11-06,33.33333
2023-11-07,32.79785
2023-11-08,31.99464
2023-11-09,36.68005
2023-11-10,30.12048
2023-11-11,6.02409
2023-11-12,6.55957
2023-11-13,41.63319
2023-11-14,40.96385
2023-11-15,42.16867
2023-11-16,38.55421
2023-11-17,31.86077
2023-11-18,6.4257
2023-11-19,6.02409
2023-11-20,41.23159
2023-11-21,45.64926
2023-11-22,39.62516
2023-11-23,35.6091
2023-11-24,32.12851
2023-11-25,5.75635
2023-11-26,6.55957
2023-11-27,35.07362
2023-11-28,41.90093
2023-11-29,38.68808
2023-11-30,41.90093
2023-12-01,31.05756
2023-12-02,6.8273
2023-12-03,4.6854
2023-12-04,31.86077
2023-12-05,40.82998
2023-12-06,38.82195
2023-12-07,37.08165
2023-12-08,36.68005
2023-12-09,8.43373
2023-12-10,5.89022
2023-12-11,35.34136
2023-12-12,35.6091
2023-12-13,36.54618
2023-12-14,39.22356
2023-12-15,27.17536
2023-12-16,5.08701
2023-12-17,4.55153
2023-12-18,36.54618
2023-12-19,39.35742
2023-12-20,43.10575
2023-12-21,41.76706
2023-12-22,29.585
2023-12-23,3.48058
2023-12-24,3.34672
2023-12-25,5.89022
2023-12-26,33.33333
2023-12-27,32.12851
2023-12-28,30.25435
2023-12-29,26.37215
2023-12-30,4.55153
2023-12-31,4.55153
2024-01-01,4.6854
2024-01-02,39.8929
2024-01-03,46.85408
2024-01-04,50.33467
2024-01-05,43.50736
2024-01-06,8.5676
2024-01-07,8.29986
2024-01-08,42.97188
2024-01-09,51.27175
2024-01-10,55.68942
2024-01-11,50.06693
2024-01-12,53.81526
2024-01-13,12.98527
2024-01-14,12.8514
2024-01-15,71.35207
2024-01-16,90.76305
2024-01-17,86.21151
2024-01-18,79.7858
2024-01-19,82.46318
2024-01-20,20.21419
2024-01-21,19.41097
2024-01-22,83.40026
2024-01-23,100.0
2024-01-24,95.98393
2024-01-25,69.47791
2024-01-26,39.75903
2024-01-27,8.16599
2024-01-28,10.30789
2024-01-29,41.63319
2024-01-30,43.64123
2024-01-31,42.57028
2024-02-01,39.8929
2024-02-02,36.41231
2024-02-03,9.10307
2024-02-04,9.63855
2024-02-05,40.42838
2024-02-06,41.49933
2024-02-07,46.98795
2024-02-08,26.37215
2024-02-09,7.76439
2024-02-10,3.74832
2024-02-11,6.29183
2024-02-12,6.02409
2024-02-13,47.92503
2024-02-14,44.04283
2024-02-15,40.16064
2024-02-16,39.75903
2024-02-17,5.35475
2024-02-18,8.43373
2024-02-19,41.63319
2024-02-20,51.53949
2024-02-21,44.1767
2024-02-22,43.37349
2024-02-23,35.34136
2024-02-24,9.50468
2024-02-25,9.10307
2024-02-26,46.85408
2024-02-27,45.38152
2024-02-28,41.23159
2024-02-29,37.88487
2024-03-01,7.36278
2024-03-02,8.29986
2024-03-03,9.10307
2024-03-04,35.07362
2024-03-05,46.58634
2024-03-06,52.87817
2024-03-07,52.74431
2024-03-08,40.02677
2024-03-09,6.8273
2024-03-10,7.36278
2024-03-11,39.35742
2024-03-12,48.19277
2024-03-13,45.11378
2024-03-14,38.28647
2024-03-15,28.51405
2024-03-16,6.69344
2024-03-17,7.09504
2024-03-18,41.76706
2024-03-19,44.84605
2024-03-20,46.45247
