date,빗썸비트코인
2023-06-14,3.17644
2023-06-15,3.98758
2023-06-16,3.10234
2023-06-17,2.69577
2023-06-18,2.19707
2023-06-19,2.41938
2023-06-20,2.82595
2023-06-21,5.2153
2023-06-22,6.40696
2023-06-23,4.0036
2023-06-24,5.46164
2023-06-25,4.06769
2023-06-26,4.0036
2023-06-27,3.58301
2023-06-28,2.87202
2023-06-29,3.31464
2023-06-30,3.82535
2023-07-01,2.84598
2023-07-02,2.27117
2023-07-03,2.62767
2023-07-04,3.53494
2023-07-05,2.74183
2023-07-06,3.0042
2023-07-07,2.51552
2023-07-08,2.08091
2023-07-09,1.97476
2023-07-10,2.45143
2023-07-11,3.15641
2023-07-12,4.11375
2023-07-13,2.45944
2023-07-14,4.04566
2023-07-15,2.82996
2023-07-16,2.35329
2023-07-17,2.24113
2023-07-18,2.38133
2023-07-19,2.17304
2023-07-20,2.2151
2023-07-21,2.26517
2023-07-22,1.80052
2023-07-23,1.71039
2023-07-24,2.32725
2023-07-25,2.24314
2023-07-26,1.9327
2023-07-27,2.27318
2023-07-28,1.77448
2023-07-29,1.47005
2023-07-30,1.33787
2023-07-31,1.8586
2023-08-01,1.90066
2023-08-02,2.84197
2023-08-03,2.02082
2023-08-04,1.56218
2023-08-05,1.2197
2023-08-06,1.47005
2023-08-07,1.9347
2023-08-08,2.39735
2023-08-09,6.43701
2023-08-10,2.48748
2023-08-11,1.9307
2023-08-12,1.78049
2023-08-13,1.62026
2023-08-14,1.85059
2023-08-15,2.31524
2023-08-16,2.40336
2023-08-17,2.66773
2023-08-18,5.68195
2023-08-19,3.67714
2023-08-20,2.51752
2023-08-21,2.51952
2023-08-22,2.16503
2023-08-23,2.09493
2023-08-24,2.12898
2023-08-25,2.19907
2023-08-26,1.59623
2023-08-27,1.49208
2023-08-28,2.27919
2023-08-29,2.09893
2023-08-30,3.86741
2023-08-31,2.53554
2023-09-01,2.7198
2023-09-02,2.74984
2023-09-03,2.68375
2023-09-04,2.70779
2023-09-05,2.46545
2023-09-06,2.08491
2023-09-07,2.02683
2023-09-08,2.12497
2023-09-09,1.39595
2023-09-10,1.38193
2023-09-11,1.91868
2023-09-12,2.86801
2023-09-13,3.03024
2023-09-14,2.45944
2023-09-15,2.0769
2023-09-16,1.74243
2023-09-17,1.56619
2023-09-18,1.95073
2023-09-19,2.35329
2023-09-20,1.91868
2023-09-21,2.4314
2023-09-22,1.63428
2023-09-23,1.17364
2023-09-24,1.2197
2023-09-25,1.6483
2023-09-26,1.62427
2023-09-27,1.61025
2023-09-28,1.43
2023-09-29,1.50811
2023-09-30,1.5041
2023-10-01,1.61225
2023-10-02,3.25255
2023-10-03,2.47146
2023-10-04,2.23913
2023-10-05,2.03284
2023-10-06,1.78249
2023-10-07,1.7905
2023-10-08,1.84858
2023-10-09,2.08692
2023-10-10,1.97676
2023-10-11,1.88664
2023-10-12,1.84458
2023-10-13,1.67234
2023-10-14,1.55617
2023-10-15,1.16362
2023-10-16,3.3587
2023-10-17,3.58301
2023-10-18,2.52553
2023-10-19,2.22511
2023-10-20,3.72521
2023-10-21,2.9341
2023-10-22,2.83997
2023-10-23,5.78209
2023-10-24,17.44041
2023-10-25,10.04406
2023-10-26,10.10614
2023-10-27,5.46765
2023-10-28,4.04566
2023-10-29,4.01962
2023-10-30,6.17865
2023-10-31,4.90286
2023-11-01,9.61946
2023-11-02,13.30662
2023-11-03,6.32084
2023-11-04,4.04165
2023-11-05,4.45423
2023-11-06,5.58381
2023-11-07,4.09172
2023-11-08,4.85679
2023-11-09,11.3599
2023-11-10,13.52693
2023-11-11,7.73082
2023-11-12,5.22531
2023-11-13,8.31363
2023-11-14,7.32225
2023-11-15,8.29961
2023-11-16,12.68976
2023-11-17,8.83036
2023-11-18,6.23072
2023-11-19,5.44762
2023-11-20,9.04466
2023-11-21,9.18485
2023-11-22,8.02523
2023-11-23,9.61145
2023-11-24,8.29361
2023-11-25,5.8642
2023-11-26,5.16322
2023-11-27,7.46445
2023-11-28,7.95914
2023-11-29,8.80432
2023-11-30,6.6433
2023-12-01,6.88363
2023-12-02,6.51712
2023-12-03,8.01722
2023-12-04,31.29981
2023-12-05,22.24914
2023-12-06,32.4314
2023-12-07,22.48547
2023-12-08,14.96294
2023-12-09,11.25175
2023-12-10,10.15021
2023-12-11,16.39094
2023-12-12,16.88363
2023-12-13,12.67975
2023-12-14,15.02703
2023-12-15,9.73162
2023-12-16,6.0725
2023-12-17,5.48768
2023-12-18,11.11756
2023-12-19,11.75445
2023-12-20,10.10815
2023-12-21,12.9301
2023-12-22,11.5742
2023-12-23,5.85619
2023-12-24,5.46765
2023-12-25,6.66332
2023-12-26,8.24554
2023-12-27,8.15341
2023-12-28,7.76687
2023-12-29,6.24674
2023-12-30,5.47566
2023-12-31,6.2147
2024-01-01,9.79371
2024-01-02,20.45063
2024-01-03,20.9353
2024-01-04,16.31484
2024-01-05,14.92289
2024-01-06,8.24153
2024-01-07,8.69417
2024-01-08,12.96414
2024-01-09,23.0002
2024-01-10,20.94732
2024-01-11,59.0747
2024-01-12,26.66933
2024-01-13,19.11876
2024-01-14,12.69977
2024-01-15,14.77869
2024-01-16,12.0769
2024-01-17,10.04205
2024-01-18,7.97115
2024-01-19,9.74764
2024-01-20,6.7194
2024-01-21,5.58181
2024-01-22,7.19407
2024-01-23,12.18305
2024-01-24,11.66833
2024-01-25,7.69276
2024-01-26,7.0719
2024-01-27,6.97576
2024-01-28,7.87702
2024-01-29,10.06408
2024-01-30,11.18165
2024-01-31,8.10534
2024-02-01,7.17404
2024-02-02,6.9317
2024-02-03,5.86621
2024-02-04,5.24133
2024-02-05,7.39635
2024-02-06,6.61526
2024-02-07,5.66392
2024-02-08,10.16222
2024-02-09,13.51291
2024-02-10,11.7144
2024-02-11,11.61826
2024-02-12,12.60564
2024-02-13,23.37672
2024-02-14,22.93611
2024-02-15,28.95253
2024-02-16,23.90947
2024-02-17,14.96695
2024-02-18,16.20068
2024-02-19,21.78449
2024-02-20,17.00781
2024-02-21,17.06188
2024-02-22,16.68736
2024-02-23,11.72641
2024-02-24,9.289
2024-02-25,9.79771
2024-02-26,10.63689
2024-02-27,38.54796
2024-02-28,50.59883
2024-02-29,77.32625
2024-03-01,36.01642
2024-03-02,25.09313
2024-03-03,22.66573
2024-03-04,48.56198
2024-03-05,95.18125
2024-03-06,84.08371
2024-03-07,50.02403
2024-03-08,37.47446
2024-03-09,35.59983
2024-03-10,38.62407
2024-03-11,100.0
2024-03-12,80.4326
2024-03-13,60.15021
2024-03-14,54.34808
2024-03-15,73.52493
2024-03-16,42.01482
2024-03-17,49.26296
2024-03-18,46.40096
2024-03-19,55.63388
2024-03-20,60.22431
