date,미국주식
2023-05-30,20.18765
2023-05-31,16.27608
2023-06-01,14.69945
2023-06-02,14.59663
2023-06-03,8.97562
2023-06-04,3.88158
2023-06-05,8.69714
2023-06-06,12.94717
2023-06-07,14.63519
2023-06-08,15.24784
2023-06-09,14.20676
2023-06-10,8.9542
2023-06-11,3.74019
2023-06-12,9.96529
2023-06-13,17.12008
2023-06-14,17.1972
2023-06-15,16.39175
2023-06-16,15.05076
2023-06-17,8.74855
2023-06-18,3.59881
2023-06-19,29.08187
2023-06-20,18.63673
2023-06-21,15.09361
2023-06-22,16.2418
2023-06-23,12.24883
2023-06-24,7.51467
2023-06-25,3.44458
2023-06-26,8.67572
2023-06-27,14.55807
2023-06-28,14.4938
2023-06-29,13.91114
2023-06-30,13.27278
2023-07-01,8.62002
2023-07-02,4.0401
2023-07-03,12.78008
2023-07-04,32.57786
2023-07-05,19.01803
2023-07-06,15.44064
2023-07-07,14.42526
2023-07-08,8.14018
2023-07-09,3.92014
2023-07-10,9.74679
2023-07-11,14.86225
2023-07-12,15.43207
2023-07-13,15.28212
2023-07-14,15.22642
2023-07-15,9.80677
2023-07-16,4.23717
2023-07-17,9.9096
2023-07-18,15.76196
2023-07-19,15.53061
2023-07-20,16.17325
2023-07-21,17.5528
2023-07-22,8.11447
2023-07-23,3.74019
2023-07-24,9.14271
2023-07-25,13.77832
2023-07-26,15.00792
2023-07-27,15.84336
2023-07-28,14.44239
2023-07-29,8.38438
2023-07-30,3.90728
2023-07-31,9.95672
2023-08-01,15.3678
2023-08-02,17.97266
2023-08-03,19.65639
2023-08-04,13.78261
2023-08-05,8.66715
2023-08-06,3.83445
2023-08-07,10.6722
2023-08-08,15.62058
2023-08-09,15.0679
2023-08-10,16.22038
2023-08-11,13.37988
2023-08-12,7.87883
2023-08-13,3.44886
2023-08-14,8.76569
2023-08-15,12.37736
2023-08-16,14.75515
2023-08-17,16.61882
2023-08-18,16.55027
2023-08-19,8.84709
2023-08-20,3.70592
2023-08-21,9.17698
2023-08-22,14.07394
2023-08-23,14.12535
2023-08-24,15.80909
2023-08-25,17.46283
2023-08-26,8.92421
2023-08-27,3.58168
2023-08-28,9.45546
2023-08-29,14.62233
2023-08-30,15.70198
2023-08-31,13.8126
2023-09-01,12.2831
2023-09-02,8.05878
2023-09-03,3.63309
2023-09-04,27.81371
2023-09-05,17.4971
2023-09-06,13.15282
2023-09-07,14.65661
2023-09-08,11.82897
2023-09-09,6.83346
2023-09-10,3.03328
2023-09-11,8.5986
2023-09-12,12.98573
2023-09-13,12.65155
2023-09-14,12.70296
2023-09-15,12.0389
2023-09-16,8.41866
2023-09-17,3.17895
2023-09-18,8.60717
2023-09-19,13.11426
2023-09-20,12.52302
2023-09-21,16.4346
2023-09-22,14.99507
2023-09-23,8.25585
2023-09-24,3.08898
2023-09-25,8.96276
2023-09-26,14.00539
2023-09-27,13.00715
2023-09-28,8.93277
2023-09-29,8.64144
2023-09-30,8.16588
2023-10-01,4.43425
2023-10-02,6.92343
2023-10-03,11.39197
2023-10-04,17.30859
2023-10-05,15.2607
2023-10-06,13.05428
2023-10-07,8.70999
2023-10-08,3.6288
2023-10-09,9.93959
2023-10-10,14.79799
2023-10-11,14.94366
2023-10-12,16.56312
2023-10-13,13.44415
2023-10-14,8.43579
2023-10-15,3.44886
2023-10-16,8.53005
2023-10-17,13.56839
2023-10-18,14.06966
2023-10-19,16.01045
2023-10-20,15.4235
2023-10-21,9.93959
2023-10-22,3.59881
2023-10-23,10.60365
2023-10-24,15.22642
2023-10-25,14.04395
2023-10-26,20.75746
2023-10-27,17.40285
2023-10-28,8.76997
2023-10-29,3.53455
2023-10-30,8.9542
2023-10-31,14.17677
2023-11-01,13.92828
2023-11-02,15.11503
2023-11-03,14.47667
2023-11-04,8.99704
2023-11-05,3.50027
2023-11-06,20.53039
2023-11-07,17.73702
2023-11-08,15.60772
2023-11-09,14.77228
2023-11-10,13.92828
2023-11-11,10.34231
2023-11-12,3.34604
2023-11-13,9.88389
2023-11-14,15.63771
2023-11-15,19.39077
2023-11-16,17.82699
2023-11-17,14.64375
2023-11-18,8.75712
2023-11-19,3.47457
2023-11-20,9.64825
2023-11-21,16.42603
2023-11-22,15.91191
2023-11-23,23.31948
2023-11-24,17.09866
2023-11-25,7.08624
2023-11-26,3.26892
2023-11-27,8.5429
2023-11-28,13.13568
2023-11-29,14.3867
2023-11-30,15.11074
2023-12-01,13.58553
2023-12-02,8.76997
2023-12-03,3.53883
2023-12-04,9.32693
2023-12-05,15.5606
2023-12-06,14.74658
2023-12-07,14.44668
2023-12-08,13.45272
2023-12-09,8.94134
2023-12-10,3.71877
2023-12-11,9.00132
2023-12-12,15.84336
2023-12-13,15.14073
2023-12-14,19.94773
2023-12-15,16.74307
2023-12-16,10.35945
2023-12-17,4.40855
2023-12-18,9.57542
2023-12-19,16.2975
2023-12-20,17.0344
2023-12-21,21.72571
2023-12-22,15.43635
2023-12-23,9.35264
2023-12-24,3.49599
2023-12-25,6.15226
2023-12-26,10.71505
2023-12-27,15.53917
2023-12-28,15.60344
2023-12-29,13.53412
2023-12-30,7.72888
2023-12-31,3.72734
2024-01-01,7.46326
2024-01-02,13.16567
2024-01-03,23.10526
2024-01-04,20.13624
2024-01-05,17.70703
2024-01-06,9.91388
2024-01-07,4.47281
2024-01-08,9.41262
2024-01-09,19.01375
2024-01-10,16.24609
2024-01-11,16.64881
2024-01-12,17.07724
2024-01-13,10.05526
2024-01-14,4.60562
2024-01-15,23.70506
2024-01-16,20.60323
2024-01-17,18.44822
2024-01-18,17.74559
2024-01-19,16.03615
2024-01-20,13.61981
2024-01-21,5.82665
2024-01-22,12.83149
2024-01-23,19.09515
2024-01-24,18.74812
2024-01-25,20.42328
2024-01-26,18.02407
2024-01-27,11.09635
2024-01-28,5.12831
2024-01-29,12.23169
2024-01-30,19.15513
2024-01-31,20.04627
2024-02-01,19.11657
2024-02-02,16.37033
2024-02-03,12.146
2024-02-04,5.9509
2024-02-05,11.94893
2024-02-06,19.03088
2024-02-07,16.62739
2024-02-08,16.10042
2024-02-09,14.4938
2024-02-10,12.5573
2024-02-11,7.17621
2024-02-12,12.55301
2024-02-13,24.60905
2024-02-14,24.74615
2024-02-15,21.36583
2024-02-16,19.99485
2024-02-17,13.46985
2024-02-18,6.80776
2024-02-19,33.50327
2024-02-20,27.91225
2024-02-21,22.59971
2024-02-22,22.3855
2024-02-23,23.85501
2024-02-24,13.90685
2024-02-25,7.70318
2024-02-26,13.52127
2024-02-27,19.9006
2024-02-28,18.92806
2024-02-29,18.46536
2024-03-01,14.95222
2024-03-02,12.97716
2024-03-03,7.00912
2024-03-04,14.96936
2024-03-05,24.39484
2024-03-06,23.448
2024-03-07,21.30157
2024-03-08,21.70429
2024-03-09,16.11327
2024-03-10,7.2062
2024-03-11,16.45173
2024-03-12,22.57829
2024-03-13,20.53896
2024-03-14,20.42757
2024-03-15,18.49106
2024-03-16,10.92069
2024-03-17,6.07086
2024-03-18,22.83106
2024-03-19,21.44295
2024-03-20,18.65815
