date,차용금
2023-05-31,69.40298
2023-06-01,67.91044
2023-06-02,52.2388
2023-06-03,17.91044
2023-06-04,15.67164
2023-06-05,51.49253
2023-06-06,27.61194
2023-06-07,67.91044
2023-06-08,57.46268
2023-06-09,55.97014
2023-06-10,21.64179
2023-06-11,19.40298
2023-06-12,73.13432
2023-06-13,61.94029
2023-06-14,54.47761
2023-06-15,61.19402
2023-06-16,52.98507
2023-06-17,14.92537
2023-06-18,17.91044
2023-06-19,63.43283
2023-06-20,67.16417
2023-06-21,63.43283
2023-06-22,63.43283
2023-06-23,61.19402
2023-06-24,26.86567
2023-06-25,23.88059
2023-06-26,78.3582
2023-06-27,67.91044
2023-06-28,51.49253
2023-06-29,57.46268
2023-06-30,62.68656
2023-07-01,20.89552
2023-07-02,23.88059
2023-07-03,57.46268
2023-07-04,48.50746
2023-07-05,60.44776
2023-07-06,58.20895
2023-07-07,52.98507
2023-07-08,17.16417
2023-07-09,13.43283
2023-07-10,79.85074
2023-07-11,55.97014
2023-07-12,64.92537
2023-07-13,51.49253
2023-07-14,54.47761
2023-07-15,17.91044
2023-07-16,20.89552
2023-07-17,64.1791
2023-07-18,47.76119
2023-07-19,55.97014
2023-07-20,58.20895
2023-07-21,61.19402
2023-07-22,29.10447
2023-07-23,20.89552
2023-07-24,73.13432
2023-07-25,61.94029
2023-07-26,65.67164
2023-07-27,58.20895
2023-07-28,69.40298
2023-07-29,23.13432
2023-07-30,24.62686
2023-07-31,70.89552
2023-08-01,67.16417
2023-08-02,64.1791
2023-08-03,68.65671
2023-08-04,51.49253
2023-08-05,18.65671
2023-08-06,8.20895
2023-08-07,58.20895
2023-08-08,52.98507
2023-08-09,57.46268
2023-08-10,69.40298
2023-08-11,61.94029
2023-08-12,19.40298
2023-08-13,11.19402
2023-08-14,74.62686
2023-08-15,25.37313
2023-08-16,50.74626
2023-08-17,62.68656
2023-08-18,52.2388
2023-08-19,14.1791
2023-08-20,17.16417
2023-08-21,72.38805
2023-08-22,75.37313
2023-08-23,54.47761
2023-08-24,54.47761
2023-08-25,63.43283
2023-08-26,17.91044
2023-08-27,22.38805
2023-08-28,70.89552
2023-08-29,70.89552
2023-08-30,56.71641
2023-08-31,76.1194
2023-09-01,63.43283
2023-09-02,15.67164
2023-09-03,20.89552
2023-09-04,54.47761
2023-09-05,56.71641
2023-09-06,42.53731
2023-09-07,55.97014
2023-09-08,46.26865
2023-09-09,17.16417
2023-09-10,19.40298
2023-09-11,69.40298
2023-09-12,52.98507
2023-09-13,62.68656
2023-09-14,56.71641
2023-09-15,66.41791
2023-09-16,14.1791
2023-09-17,14.1791
2023-09-18,59.70149
2023-09-19,55.22388
2023-09-20,61.94029
2023-09-21,64.1791
2023-09-22,48.50746
2023-09-23,26.86567
2023-09-24,29.10447
2023-09-25,82.08955
2023-09-26,65.67164
2023-09-27,68.65671
2023-09-28,22.38805
2023-09-29,14.92537
2023-09-30,17.91044
2023-10-01,21.64179
2023-10-02,20.14925
2023-10-03,23.88059
2023-10-04,64.1791
2023-10-05,76.86567
2023-10-06,48.50746
2023-10-07,20.89552
2023-10-08,15.67164
2023-10-09,24.62686
2023-10-10,67.91044
2023-10-11,72.38805
2023-10-12,71.64179
2023-10-13,66.41791
2023-10-14,16.41791
2023-10-15,12.68656
2023-10-16,61.19402
2023-10-17,74.62686
2023-10-18,64.1791
2023-10-19,53.73134
2023-10-20,55.97014
2023-10-21,22.38805
2023-10-22,14.92537
2023-10-23,63.43283
2023-10-24,59.70149
2023-10-25,70.14925
2023-10-26,57.46268
2023-10-27,54.47761
2023-10-28,23.88059
2023-10-29,22.38805
2023-10-30,67.91044
2023-10-31,88.0597
2023-11-01,59.70149
2023-11-02,73.88059
2023-11-03,61.19402
2023-11-04,23.88059
2023-11-05,20.89552
2023-11-06,67.16417
2023-11-07,57.46268
2023-11-08,58.95522
2023-11-09,47.76119
2023-11-10,64.92537
2023-11-11,13.43283
2023-11-12,15.67164
2023-11-13,61.94029
2023-11-14,59.70149
2023-11-15,64.1791
2023-11-16,55.22388
2023-11-17,49.25373
2023-11-18,12.68656
2023-11-19,17.91044
2023-11-20,69.40298
2023-11-21,81.34328
2023-11-22,45.52238
2023-11-23,58.95522
2023-11-24,64.1791
2023-11-25,23.88059
2023-11-26,23.88059
2023-11-27,75.37313
2023-11-28,76.86567
2023-11-29,64.92537
2023-11-30,97.01492
2023-12-01,72.38805
2023-12-02,22.38805
2023-12-03,26.1194
2023-12-04,65.67164
2023-12-05,75.37313
2023-12-06,74.62686
2023-12-07,74.62686
2023-12-08,61.94029
2023-12-09,14.92537
2023-12-10,26.86567
2023-12-11,80.59701
2023-12-12,66.41791
2023-12-13,66.41791
2023-12-14,58.20895
2023-12-15,68.65671
2023-12-16,25.37313
2023-12-17,20.89552
2023-12-18,67.91044
2023-12-19,71.64179
2023-12-20,78.3582
2023-12-21,56.71641
2023-12-22,58.95522
2023-12-23,15.67164
2023-12-24,20.89552
2023-12-25,19.40298
2023-12-26,81.34328
2023-12-27,76.86567
2023-12-28,85.07462
2023-12-29,64.92537
2023-12-30,29.10447
2023-12-31,18.65671
2024-01-01,28.3582
2024-01-02,80.59701
2024-01-03,64.92537
2024-01-04,55.97014
2024-01-05,52.2388
2024-01-06,25.37313
2024-01-07,25.37313
2024-01-08,77.61194
2024-01-09,61.19402
2024-01-10,76.86567
2024-01-11,60.44776
2024-01-12,67.91044
2024-01-13,20.14925
2024-01-14,34.32835
2024-01-15,76.1194
2024-01-16,52.2388
2024-01-17,51.49253
2024-01-18,70.14925
2024-01-19,50.74626
2024-01-20,18.65671
2024-01-21,26.1194
2024-01-22,52.98507
2024-01-23,59.70149
2024-01-24,75.37313
2024-01-25,70.89552
2024-01-26,67.16417
2024-01-27,18.65671
2024-01-28,25.37313
2024-01-29,71.64179
2024-01-30,75.37313
2024-01-31,82.83582
2024-02-01,66.41791
2024-02-02,55.22388
2024-02-03,14.1791
2024-02-04,25.37313
2024-02-05,61.19402
2024-02-06,62.68656
2024-02-07,55.22388
2024-02-08,50.0
2024-02-09,14.1791
2024-02-10,14.92537
2024-02-11,15.67164
2024-02-12,20.14925
2024-02-13,69.40298
2024-02-14,76.86567
2024-02-15,73.13432
2024-02-16,50.74626
2024-02-17,26.1194
2024-02-18,19.40298
2024-02-19,57.46268
2024-02-20,70.89552
2024-02-21,81.34328
2024-02-22,82.83582
2024-02-23,62.68656
2024-02-24,20.14925
2024-02-25,32.08955
2024-02-26,88.0597
2024-02-27,64.1791
2024-02-28,88.0597
2024-02-29,89.55223
2024-03-01,30.59701
2024-03-02,29.85074
2024-03-03,26.1194
2024-03-04,70.89552
2024-03-05,71.64179
2024-03-06,90.2985
2024-03-07,84.32835
2024-03-08,78.3582
2024-03-09,35.07462
2024-03-10,23.13432
2024-03-11,88.0597
2024-03-12,84.32835
2024-03-13,79.10447
2024-03-14,69.40298
2024-03-15,80.59701
2024-03-16,34.32835
2024-03-17,25.37313
2024-03-18,70.89552
2024-03-19,76.86567
2024-03-20,82.83582
