date,해외주식수수료
2023-05-30,9.85772
2023-05-31,9.24796
2023-06-01,6.55487
2023-06-02,9.09552
2023-06-03,5.23373
2023-06-04,3.81097
2023-06-05,5.74186
2023-06-06,6.45325
2023-06-07,9.60365
2023-06-08,7.97764
2023-06-09,11.7378
2023-06-10,5.23373
2023-06-11,2.64227
2023-06-12,6.50406
2023-06-13,11.12804
2023-06-14,12.75406
2023-06-15,8.63821
2023-06-16,9.75609
2023-06-17,5.38617
2023-06-18,3.86178
2023-06-19,6.6565
2023-06-20,6.60569
2023-06-21,9.45121
2023-06-22,8.73983
2023-06-23,6.70731
2023-06-24,3.76016
2023-06-25,2.18495
2023-06-26,5.53861
2023-06-27,6.91056
2023-06-28,7.87601
2023-06-29,8.63821
2023-06-30,7.41869
2023-07-01,5.8943
2023-07-02,3.70934
2023-07-03,9.70528
2023-07-04,7.77439
2023-07-05,7.11382
2023-07-06,8.02845
2023-07-07,6.09756
2023-07-08,4.52235
2023-07-09,3.25203
2023-07-10,4.67479
2023-07-11,7.97764
2023-07-12,8.02845
2023-07-13,9.85772
2023-07-14,8.68902
2023-07-15,5.03048
2023-07-16,3.86178
2023-07-17,6.80894
2023-07-18,9.09552
2023-07-19,9.70528
2023-07-20,7.41869
2023-07-21,8.07926
2023-07-22,4.97967
2023-07-23,3.86178
2023-07-24,6.14837
2023-07-25,7.11382
2023-07-26,6.70731
2023-07-27,7.92682
2023-07-28,6.85975
2023-07-29,6.96138
2023-07-30,3.9126
2023-07-31,8.94308
2023-08-01,7.87601
2023-08-02,7.46951
2023-08-03,8.33333
2023-08-04,7.16463
2023-08-05,4.16666
2023-08-06,3.50609
2023-08-07,6.50406
2023-08-08,7.16463
2023-08-09,6.55487
2023-08-10,7.21544
2023-08-11,6.50406
2023-08-12,3.70934
2023-08-13,3.09959
2023-08-14,4.97967
2023-08-15,5.8943
2023-08-16,6.19918
2023-08-17,4.97967
2023-08-18,5.58943
2023-08-19,2.89634
2023-08-20,2.59146
2023-08-21,5.0813
2023-08-22,7.21544
2023-08-23,5.53861
2023-08-24,8.48577
2023-08-25,5.33536
2023-08-26,4.11585
2023-08-27,2.99796
2023-08-28,4.11585
2023-08-29,5.94512
2023-08-30,8.18089
2023-08-31,9.19715
2023-09-01,6.19918
2023-09-02,4.47154
2023-09-03,2.99796
2023-09-04,4.36991
2023-09-05,4.62398
2023-09-06,5.43699
2023-09-07,4.82723
2023-09-08,4.36991
2023-09-09,3.30284
2023-09-10,2.7439
2023-09-11,5.23373
2023-09-12,7.87601
2023-09-13,5.43699
2023-09-14,4.92886
2023-09-15,5.8943
2023-09-16,3.55691
2023-09-17,2.48983
2023-09-18,3.81097
2023-09-19,4.67479
2023-09-20,3.86178
2023-09-21,4.52235
2023-09-22,4.11585
2023-09-23,2.43902
2023-09-24,2.13414
2023-09-25,4.52235
2023-09-26,4.11585
2023-09-27,4.06504
2023-09-28,2.59146
2023-09-29,2.84552
2023-09-30,2.54065
2023-10-01,1.93089
2023-10-02,3.25203
2023-10-03,3.1504
2023-10-04,3.96341
2023-10-05,4.06504
2023-10-06,3.30284
2023-10-07,2.7439
2023-10-08,0.91463
2023-10-09,2.43902
2023-10-10,4.42073
2023-10-11,5.79268
2023-10-12,5.28455
2023-10-13,4.92886
2023-10-14,3.20121
2023-10-15,1.9817
2023-10-16,4.47154
2023-10-17,4.77642
2023-10-18,4.97967
2023-10-19,5.23373
2023-10-20,5.23373
2023-10-21,1.77845
2023-10-22,2.84552
2023-10-23,3.65853
2023-10-24,5.64024
2023-10-25,5.64024
2023-10-26,5.23373
2023-10-27,4.42073
2023-10-28,2.18495
2023-10-29,2.28658
2023-10-30,3.86178
2023-10-31,4.62398
2023-11-01,5.03048
2023-11-02,7.36788
2023-11-03,8.89227
2023-11-04,4.57317
2023-11-05,3.65853
2023-11-06,6.14837
2023-11-07,5.69105
2023-11-08,7.36788
2023-11-09,6.70731
2023-11-10,6.04674
2023-11-11,4.16666
2023-11-12,1.82926
2023-11-13,5.03048
2023-11-14,7.67276
2023-11-15,11.12804
2023-11-16,8.33333
2023-11-17,4.97967
2023-11-18,3.50609
2023-11-19,2.33739
2023-11-20,5.23373
2023-11-21,8.79065
2023-11-22,6.25
2023-11-23,5.84349
2023-11-24,4.3191
2023-11-25,2.7439
2023-11-26,2.28658
2023-11-27,4.82723
2023-11-28,5.53861
2023-11-29,6.19918
2023-11-30,5.13211
2023-12-01,5.69105
2023-12-02,3.96341
2023-12-03,2.99796
2023-12-04,4.82723
2023-12-05,5.79268
2023-12-06,6.35162
2023-12-07,8.02845
2023-12-08,7.31707
2023-12-09,4.7256
2023-12-10,3.70934
2023-12-11,6.50406
2023-12-12,7.063
2023-12-13,7.36788
2023-12-14,10.21341
2023-12-15,9.90853
2023-12-16,6.75813
2023-12-17,3.76016
2023-12-18,6.70731
2023-12-19,9.4004
2023-12-20,10.41666
2023-12-21,9.50203
2023-12-22,8.73983
2023-12-23,5.53861
2023-12-24,3.04878
2023-12-25,4.16666
2023-12-26,7.11382
2023-12-27,9.34959
2023-12-28,7.77439
2023-12-29,7.063
2023-12-30,5.38617
2023-12-31,3.45528
2024-01-01,4.21747
2024-01-02,7.46951
2024-01-03,9.85772
2024-01-04,8.43495
2024-01-05,8.13008
2024-01-06,5.4878
2024-01-07,4.97967
2024-01-08,7.92682
2024-01-09,10.26422
2024-01-10,8.73983
2024-01-11,11.58536
2024-01-12,9.80691
2024-01-13,5.79268
2024-01-14,5.33536
2024-01-15,5.28455
2024-01-16,5.53861
2024-01-17,7.87601
2024-01-18,7.97764
2024-01-19,8.68902
2024-01-20,8.18089
2024-01-21,6.19918
2024-01-22,9.55284
2024-01-23,11.02642
2024-01-24,11.02642
2024-01-25,11.07723
2024-01-26,13.21138
2024-01-27,7.21544
2024-01-28,5.03048
2024-01-29,9.55284
2024-01-30,14.58333
2024-01-31,9.80691
2024-02-01,11.94105
2024-02-02,11.38211
2024-02-03,8.63821
2024-02-04,5.84349
2024-02-05,12.60162
2024-02-06,14.17682
2024-02-07,9.50203
2024-02-08,12.60162
2024-02-09,10.77235
2024-02-10,9.29878
2024-02-11,7.11382
2024-02-12,11.12804
2024-02-13,17.5813
2024-02-14,13.10975
2024-02-15,16.56504
2024-02-16,15.80284
2024-02-17,8.84146
2024-02-18,7.67276
2024-02-19,9.14634
2024-02-20,10.11178
2024-02-21,11.7378
2024-02-22,14.93902
2024-02-23,20.3252
2024-02-24,11.38211
2024-02-25,7.67276
2024-02-26,13.26219
2024-02-27,14.38008
2024-02-28,14.0752
2024-02-29,13.66869
2024-03-01,13.36382
2024-03-02,12.65243
2024-03-03,8.2317
2024-03-04,15.34552
2024-03-05,17.93699
2024-03-06,15.44715
2024-03-07,17.9878
2024-03-08,21.84959
2024-03-09,12.04268
2024-03-10,7.36788
2024-03-11,13.41463
2024-03-12,16.26016
2024-03-13,16.51422
2024-03-14,16.00609
2024-03-15,12.60162
2024-03-16,7.21544
2024-03-17,6.19918
2024-03-18,12.75406
2024-03-19,14.53252
2024-03-20,14.02439
