date,소상공인지원사업
2023-07-31,26.12612
2023-08-01,25.82582
2023-08-02,26.42642
2023-08-03,22.82282
2023-08-04,20.72072
2023-08-05,9.3093
2023-08-06,11.71171
2023-08-07,26.42642
2023-08-08,27.02702
2023-08-09,24.32432
2023-08-10,29.42942
2023-08-11,20.12012
2023-08-12,10.81081
2023-08-13,11.41141
2023-08-14,19.51951
2023-08-15,9.3093
2023-08-16,23.72372
2023-08-17,31.83183
2023-08-18,14.71471
2023-08-19,11.71171
2023-08-20,9.009
2023-08-21,26.42642
2023-08-22,24.02402
2023-08-23,24.02402
2023-08-24,29.12912
2023-08-25,13.81381
2023-08-26,11.11111
2023-08-27,9.009
2023-08-28,22.82282
2023-08-29,25.52552
2023-08-30,32.13213
2023-08-31,24.62462
2023-09-01,20.12012
2023-09-02,10.21021
2023-09-03,10.51051
2023-09-04,32.13213
2023-09-05,20.12012
2023-09-06,18.31831
2023-09-07,25.52552
2023-09-08,23.72372
2023-09-09,8.1081
2023-09-10,8.1081
2023-09-11,16.81681
2023-09-12,21.32132
2023-09-13,22.52252
2023-09-14,37.23723
2023-09-15,18.61861
2023-09-16,8.7087
2023-09-17,9.9099
2023-09-18,23.12312
2023-09-19,18.61861
2023-09-20,22.22222
2023-09-21,28.52852
2023-09-22,21.32132
2023-09-23,8.7087
2023-09-24,8.7087
2023-09-25,21.92192
2023-09-26,12.61261
2023-09-27,11.11111
2023-09-28,6.6066
2023-09-29,1.5015
2023-09-30,2.1021
2023-10-01,7.2072
2023-10-02,5.4054
2023-10-03,6.9069
2023-10-04,15.01501
2023-10-05,24.92492
2023-10-06,11.71171
2023-10-07,4.8048
2023-10-08,5.7057
2023-10-09,14.11411
2023-10-10,22.52252
2023-10-11,18.91891
2023-10-12,19.81981
2023-10-13,15.91591
2023-10-14,3.9039
2023-10-15,11.71171
2023-10-16,15.61561
2023-10-17,18.01801
2023-10-18,18.01801
2023-10-19,18.91891
2023-10-20,12.31231
2023-10-21,8.4084
2023-10-22,8.1081
2023-10-23,16.51651
2023-10-24,16.81681
2023-10-25,18.01801
2023-10-26,19.81981
2023-10-27,14.71471
2023-10-28,9.3093
2023-10-29,6.6066
2023-10-30,16.21621
2023-10-31,17.71771
2023-11-01,18.31831
2023-11-02,18.91891
2023-11-03,21.32132
2023-11-04,12.01201
2023-11-05,13.81381
2023-11-06,19.81981
2023-11-07,16.51651
2023-11-08,23.42342
2023-11-09,29.72972
2023-11-10,14.11411
2023-11-11,6.6066
2023-11-12,5.7057
2023-11-13,18.01801
2023-11-14,22.22222
2023-11-15,18.91891
2023-11-16,18.91891
2023-11-17,16.21621
2023-11-18,9.9099
2023-11-19,6.6066
2023-11-20,22.82282
2023-11-21,22.22222
2023-11-22,24.62462
2023-11-23,26.42642
2023-11-24,18.01801
2023-11-25,8.7087
2023-11-26,6.6066
2023-11-27,17.71771
2023-11-28,28.52852
2023-11-29,16.81681
2023-11-30,21.02102
2023-12-01,21.92192
2023-12-02,5.4054
2023-12-03,6.006
2023-12-04,20.12012
2023-12-05,14.41441
2023-12-06,21.92192
2023-12-07,21.02102
2023-12-08,9.009
2023-12-09,9.009
2023-12-10,9.3093
2023-12-11,19.51951
2023-12-12,19.21921
2023-12-13,16.51651
2023-12-14,23.12312
2023-12-15,19.81981
2023-12-16,11.11111
2023-12-17,6.3063
2023-12-18,21.62162
2023-12-19,19.21921
2023-12-20,15.61561
2023-12-21,19.51951
2023-12-22,18.61861
2023-12-23,11.41141
2023-12-24,6.3063
2023-12-25,4.5045
2023-12-26,21.02102
2023-12-27,20.72072
2023-12-28,16.81681
2023-12-29,16.51651
2023-12-30,9.009
2023-12-31,10.51051
2024-01-01,15.01501
2024-01-02,48.94894
2024-01-03,59.45945
2024-01-04,62.46246
2024-01-05,51.05105
2024-01-06,21.62162
2024-01-07,36.33633
2024-01-08,57.95795
2024-01-09,55.25525
2024-01-10,64.56456
2024-01-11,80.48048
2024-01-12,63.66366
2024-01-13,38.43843
2024-01-14,43.54354
2024-01-15,71.77177
2024-01-16,67.56756
2024-01-17,54.95495
2024-01-18,45.64564
2024-01-19,47.44744
2024-01-20,18.61861
2024-01-21,20.12012
2024-01-22,51.65165
2024-01-23,55.55555
2024-01-24,48.94894
2024-01-25,51.95195
2024-01-26,29.12912
2024-01-27,24.02402
2024-01-28,24.32432
2024-01-29,48.34834
2024-01-30,40.84084
2024-01-31,41.14114
2024-02-01,68.46846
2024-02-02,40.24024
2024-02-03,18.91891
2024-02-04,23.42342
2024-02-05,41.44144
2024-02-06,36.93693
2024-02-07,33.33333
2024-02-08,34.23423
2024-02-09,16.21621
2024-02-10,11.11111
2024-02-11,16.21621
2024-02-12,22.52252
2024-02-13,46.84684
2024-02-14,57.65765
2024-02-15,52.55255
2024-02-16,56.75675
2024-02-17,24.32432
2024-02-18,29.42942
2024-02-19,66.66666
2024-02-20,62.16216
2024-02-21,77.17717
2024-02-22,81.68168
2024-02-23,56.15615
2024-02-24,20.72072
2024-02-25,31.53153
2024-02-26,69.06906
2024-02-27,67.86786
2024-02-28,49.54954
2024-02-29,38.73873
2024-03-01,31.53153
2024-03-02,15.91591
2024-03-03,16.51651
2024-03-04,65.76576
2024-03-05,63.06306
2024-03-06,67.26726
2024-03-07,66.36636
2024-03-08,51.05105
2024-03-09,17.41741
2024-03-10,26.42642
2024-03-11,67.56756
2024-03-12,70.87087
2024-03-13,66.36636
2024-03-14,61.26126
2024-03-15,78.97897
2024-03-16,35.13513
2024-03-17,27.62762
2024-03-18,67.56756
2024-03-19,72.37237
2024-03-20,62.46246
