date,창업박람회
2023-05-30,32.06066
2023-05-31,28.34728
2023-06-01,30.75313
2023-06-02,28.66108
2023-06-03,21.49581
2023-06-04,21.0251
2023-06-05,29.91631
2023-06-06,24.84309
2023-06-07,39.74895
2023-06-08,34.46652
2023-06-09,32.16527
2023-06-10,24.26778
2023-06-11,27.77196
2023-06-12,42.46861
2023-06-13,46.96652
2023-06-14,54.07949
2023-06-15,59.36192
2023-06-16,51.25523
2023-06-17,38.17991
2023-06-18,21.75732
2023-06-19,32.00836
2023-06-20,26.46443
2023-06-21,25.83682
2023-06-22,23.64016
2023-06-23,23.48326
2023-06-24,18.67154
2023-06-25,16.8933
2023-06-26,24.94769
2023-06-27,22.64644
2023-06-28,23.22175
2023-06-29,22.59414
2023-06-30,18.82845
2023-07-01,15.48117
2023-07-02,18.14853
2023-07-03,26.41213
2023-07-04,26.83054
2023-07-05,24.05857
2023-07-06,25.83682
2023-07-07,20.13598
2023-07-08,15.58577
2023-07-09,19.92677
2023-07-10,29.13179
2023-07-11,27.14435
2023-07-12,28.76569
2023-07-13,27.56276
2023-07-14,24.16317
2023-07-15,18.25313
2023-07-16,18.67154
2023-07-17,25.3138
2023-07-18,27.40585
2023-07-19,25.62761
2023-07-20,24.11087
2023-07-21,22.01882
2023-07-22,14.01673
2023-07-23,17.20711
2023-07-24,27.19665
2023-07-25,24.73849
2023-07-26,28.81799
2023-07-27,25.78451
2023-07-28,22.54184
2023-07-29,14.95815
2023-07-30,19.92677
2023-07-31,28.92259
2023-08-01,27.98117
2023-08-02,28.81799
2023-08-03,30.64853
2023-08-04,24.89539
2023-08-05,18.51464
2023-08-06,22.12343
2023-08-07,37.5523
2023-08-08,41.21338
2023-08-09,52.61506
2023-08-10,68.35774
2023-08-11,68.46234
2023-08-12,53.34728
2023-08-13,19.71757
2023-08-14,28.29497
2023-08-15,23.22175
2023-08-16,33.682
2023-08-17,30.59623
2023-08-18,37.91841
2023-08-19,23.11715
2023-08-20,25.1046
2023-08-21,35.93096
2023-08-22,32.32217
2023-08-23,29.96861
2023-08-24,34.36192
2023-08-25,31.22384
2023-08-26,25.47071
2023-08-27,23.06485
2023-08-28,30.23012
2023-08-29,30.38702
2023-08-30,25.0523
2023-08-31,26.04602
2023-09-01,21.33891
2023-09-02,18.51464
2023-09-03,19.03765
2023-09-04,29.70711
2023-09-05,28.97489
2023-09-06,26.77824
2023-09-07,24.84309
2023-09-08,22.33263
2023-09-09,16.42259
2023-09-10,17.88702
2023-09-11,30.64853
2023-09-12,27.71966
2023-09-13,28.60878
2023-09-14,33.10669
2023-09-15,24.84309
2023-09-16,19.97907
2023-09-17,19.61297
2023-09-18,28.55648
2023-09-19,26.56903
2023-09-20,23.69246
2023-09-21,26.93514
2023-09-22,22.07112
2023-09-23,15.79497
2023-09-24,16.10878
2023-09-25,26.51673
2023-09-26,26.51673
2023-09-27,17.88702
2023-09-28,12.6569
2023-09-29,10.77405
2023-09-30,13.28451
2023-10-01,17.62552
2023-10-02,23.37866
2023-10-03,30.64853
2023-10-04,67.46861
2023-10-05,64.69665
2023-10-06,62.18619
2023-10-07,41.7887
2023-10-08,23.06485
2023-10-09,21.0774
2023-10-10,33.682
2023-10-11,30.54393
2023-10-12,25.57531
2023-10-13,21.182
2023-10-14,17.10251
2023-10-15,19.87447
2023-10-16,31.17154
2023-10-17,30.59623
2023-10-18,30.07322
2023-10-19,31.90376
2023-10-20,26.15062
2023-10-21,18.46234
2023-10-22,18.88075
2023-10-23,27.92887
2023-10-24,27.19665
2023-10-25,22.33263
2023-10-26,22.59414
2023-10-27,22.28033
2023-10-28,14.17364
2023-10-29,17.99163
2023-10-30,26.62133
2023-10-31,28.60878
2023-11-01,29.70711
2023-11-02,27.98117
2023-11-03,27.35355
2023-11-04,18.61924
2023-11-05,20.03138
2023-11-06,30.49163
2023-11-07,29.65481
2023-11-08,38.85983
2023-11-09,47.01882
2023-11-10,43.25313
2023-11-11,28.97489
2023-11-12,16.26569
2023-11-13,22.96025
2023-11-14,24.52928
2023-11-15,23.11715
2023-11-16,18.14853
2023-11-17,17.36401
2023-11-18,14.59205
2023-11-19,15.84728
2023-11-20,23.74476
2023-11-21,26.09832
2023-11-22,24.05857
2023-11-23,28.34728
2023-11-24,22.43723
2023-11-25,17.62552
2023-11-26,17.20711
2023-11-27,20.8682
2023-11-28,18.25313
2023-11-29,20.71129
2023-11-30,16.37029
2023-12-01,14.95815
2023-12-02,13.07531
2023-12-03,16.31799
2023-12-04,22.12343
2023-12-05,21.65271
2023-12-06,21.49581
2023-12-07,18.77615
2023-12-08,18.56694
2023-12-09,11.40167
2023-12-10,15.21966
2023-12-11,26.72594
2023-12-12,23.84937
2023-12-13,23.69246
2023-12-14,23.01255
2023-12-15,20.76359
2023-12-16,13.28451
2023-12-17,14.95815
2023-12-18,19.82217
2023-12-19,18.72384
2023-12-20,16.7364
2023-12-21,17.99163
2023-12-22,13.44142
2023-12-23,10.35564
2023-12-24,11.14016
2023-12-25,12.18619
2023-12-26,20.76359
2023-12-27,19.24686
2023-12-28,16.8933
2023-12-29,17.20711
2023-12-30,10.82635
2023-12-31,10.66945
2024-01-01,14.48744
2024-01-02,30.75313
2024-01-03,32.16527
2024-01-04,36.61087
2024-01-05,27.56276
2024-01-06,20.03138
2024-01-07,24.73849
2024-01-08,35.40794
2024-01-09,39.90585
2024-01-10,56.43305
2024-01-11,72.59414
2024-01-12,67.88702
2024-01-13,46.65271
2024-01-14,19.71757
2024-01-15,25.83682
2024-01-16,23.79707
2024-01-17,22.90794
2024-01-18,19.71757
2024-01-19,18.46234
2024-01-20,11.50627
2024-01-21,14.38284
2024-01-22,21.75732
2024-01-23,17.46861
2024-01-24,17.31171
2024-01-25,19.50836
2024-01-26,17.83472
2024-01-27,14.85355
2024-01-28,16.16108
2024-01-29,20.9728
2024-01-30,18.67154
2024-01-31,18.98535
2024-02-01,18.09623
2024-02-02,15.37656
2024-02-03,11.19246
2024-02-04,13.44142
2024-02-05,18.67154
2024-02-06,17.57322
2024-02-07,15.01046
2024-02-08,11.82008
2024-02-09,9.15271
2024-02-10,8.7343
2024-02-11,13.23221
2024-02-12,14.85355
2024-02-13,28.08577
2024-02-14,30.64853
2024-02-15,20.81589
2024-02-16,19.45606
2024-02-17,14.59205
2024-02-18,18.61924
2024-02-19,23.16945
2024-02-20,27.61506
2024-02-21,23.32635
2024-02-22,21.80962
2024-02-23,19.29916
2024-02-24,15.79497
2024-02-25,17.0502
2024-02-26,31.22384
2024-02-27,24.73849
2024-02-28,23.74476
2024-02-29,26.15062
2024-03-01,16.37029
2024-03-02,18.72384
2024-03-03,20.76359
2024-03-04,35.72175
2024-03-05,33.00209
2024-03-06,38.49372
2024-03-07,45.03138
2024-03-08,36.50627
2024-03-09,26.98744
2024-03-10,25.94142
2024-03-11,36.82008
2024-03-12,37.5523
2024-03-13,38.23221
2024-03-14,39.59205
2024-03-15,29.1841
2024-03-16,22.17573
2024-03-17,29.86401
2024-03-18,49.37238
2024-03-19,58.7343
2024-03-20,66.05648
