date,금투자
2023-05-30,17.31669
2023-05-31,14.11856
2023-06-01,13.10452
2023-06-02,11.15444
2023-06-03,7.6443
2023-06-04,9.28237
2023-06-05,15.36661
2023-06-06,17.6287
2023-06-07,14.58658
2023-06-08,12.16848
2023-06-09,19.50078
2023-06-10,12.40249
2023-06-11,15.36661
2023-06-12,14.58658
2023-06-13,17.23868
2023-06-14,17.23868
2023-06-15,17.08268
2023-06-16,15.2106
2023-06-17,12.40249
2023-06-18,10.92043
2023-06-19,13.33853
2023-06-20,13.65054
2023-06-21,11.07644
2023-06-22,11.38845
2023-06-23,12.40249
2023-06-24,9.36037
2023-06-25,9.28237
2023-06-26,13.18252
2023-06-27,13.41653
2023-06-28,9.90639
2023-06-29,13.57254
2023-06-30,13.57254
2023-07-01,8.11232
2023-07-02,10.0624
2023-07-03,10.76443
2023-07-04,12.48049
2023-07-05,11.93447
2023-07-06,11.77847
2023-07-07,10.99843
2023-07-08,7.25429
2023-07-09,8.58034
2023-07-10,11.23244
2023-07-11,12.79251
2023-07-12,11.46645
2023-07-13,12.40249
2023-07-14,10.1404
2023-07-15,9.59438
2023-07-16,10.37441
2023-07-17,13.26053
2023-07-18,14.66458
2023-07-19,12.01248
2023-07-20,14.43057
2023-07-21,11.70046
2023-07-22,9.43837
2023-07-23,11.38845
2023-07-24,13.18252
2023-07-25,17.31669
2023-07-26,13.57254
2023-07-27,12.01248
2023-07-28,11.77847
2023-07-29,8.11232
2023-07-30,8.19032
2023-07-31,10.92043
2023-08-01,11.38845
2023-08-02,14.04056
2023-08-03,12.32449
2023-08-04,11.38845
2023-08-05,9.43837
2023-08-06,10.45241
2023-08-07,14.89859
2023-08-08,13.33853
2023-08-09,11.93447
2023-08-10,12.5585
2023-08-11,16.45865
2023-08-12,11.46645
2023-08-13,11.54446
2023-08-14,13.02652
2023-08-15,12.24648
2023-08-16,15.67862
2023-08-17,16.77067
2023-08-18,17.47269
2023-08-19,13.72854
2023-08-20,12.6365
2023-08-21,14.97659
2023-08-22,14.50858
2023-08-23,18.09672
2023-08-24,14.11856
2023-08-25,14.35257
2023-08-26,8.11232
2023-08-27,11.62246
2023-08-28,13.41653
2023-08-29,13.49453
2023-08-30,12.94851
2023-08-31,12.6365
2023-09-01,10.53042
2023-09-02,10.2184
2023-09-03,11.15444
2023-09-04,10.29641
2023-09-05,11.77847
2023-09-06,14.04056
2023-09-07,12.87051
2023-09-08,12.32449
2023-09-09,8.42433
2023-09-10,11.77847
2023-09-11,11.62246
2023-09-12,12.79251
2023-09-13,11.77847
2023-09-14,10.37441
2023-09-15,10.92043
2023-09-16,7.5663
2023-09-17,7.95631
2023-09-18,11.15444
2023-09-19,10.45241
2023-09-20,10.68642
2023-09-21,10.37441
2023-09-22,9.28237
2023-09-23,6.47425
2023-09-24,9.28237
2023-09-25,11.93447
2023-09-26,12.16848
2023-09-27,12.6365
2023-09-28,9.28237
2023-09-29,8.81435
2023-09-30,9.51638
2023-10-01,10.37441
2023-10-02,11.31045
2023-10-03,13.96255
2023-10-04,17.7067
2023-10-05,21.91887
2023-10-06,25.58502
2023-10-07,12.24648
2023-10-08,12.24648
2023-10-09,14.43057
2023-10-10,20.67082
2023-10-11,15.67862
2023-10-12,15.44461
2023-10-13,17.31669
2023-10-14,10.76443
2023-10-15,12.5585
2023-10-16,15.75663
2023-10-17,14.82059
2023-10-18,14.04056
2023-10-19,19.26677
2023-10-20,19.81279
2023-10-21,11.70046
2023-10-22,13.26053
2023-10-23,19.89079
2023-10-24,19.50078
2023-10-25,18.17472
2023-10-26,17.94071
2023-10-27,15.2106
2023-10-28,11.23244
2023-10-29,14.74258
2023-10-30,19.34477
2023-10-31,22.07488
2023-11-01,21.13884
2023-11-02,14.89859
2023-11-03,16.77067
2023-11-04,11.23244
2023-11-05,12.24648
2023-11-06,14.66458
2023-11-07,14.35257
2023-11-08,15.99063
2023-11-09,16.92667
2023-11-10,13.02652
2023-11-11,9.36037
2023-11-12,9.36037
2023-11-13,12.87051
2023-11-14,13.72854
2023-11-15,13.96255
2023-11-16,12.16848
2023-11-17,11.38845
2023-11-18,20.59282
2023-11-19,15.99063
2023-11-20,17.47269
2023-11-21,16.61466
2023-11-22,14.04056
2023-11-23,14.50858
2023-11-24,15.67862
2023-11-25,10.45241
2023-11-26,11.70046
2023-11-27,15.83463
2023-11-28,18.09672
2023-11-29,17.94071
2023-11-30,18.64274
2023-12-01,15.28861
2023-12-02,11.38845
2023-12-03,15.99063
2023-12-04,30.34321
2023-12-05,30.65522
2023-12-06,21.76287
2023-12-07,22.46489
2023-12-08,19.34477
2023-12-09,16.84867
2023-12-10,15.91263
2023-12-11,20.51482
2023-12-12,19.81279
2023-12-13,19.73478
2023-12-14,19.65678
2023-12-15,26.28705
2023-12-16,17.78471
2023-12-17,21.99687
2023-12-18,18.79875
2023-12-19,18.09672
2023-12-20,15.28861
2023-12-21,18.72074
2023-12-22,16.92667
2023-12-23,13.72854
2023-12-24,14.89859
2023-12-25,15.75663
2023-12-26,20.35881
2023-12-27,22.30889
2023-12-28,23.63494
2023-12-29,22.15288
2023-12-30,18.17472
2023-12-31,17.39469
2024-01-01,23.47893
2024-01-02,31.27925
2024-01-03,27.22308
2024-01-04,28.86115
2024-01-05,36.27145
2024-01-06,24.80499
2024-01-07,23.86895
2024-01-08,24.25897
2024-01-09,23.40093
2024-01-10,21.60686
2024-01-11,24.18096
2024-01-12,25.195
2024-01-13,18.25273
2024-01-14,24.57098
2024-01-15,24.49297
2024-01-16,25.42901
2024-01-17,26.20904
2024-01-18,23.71294
2024-01-19,20.98283
2024-01-20,20.43681
2024-01-21,20.51482
2024-01-22,23.16692
2024-01-23,26.36505
2024-01-24,22.15288
2024-01-25,25.66302
2024-01-26,21.45085
2024-01-27,18.95475
2024-01-28,20.74882
2024-01-29,29.01716
2024-01-30,25.66302
2024-01-31,28.62714
2024-02-01,28.08112
2024-02-02,28.00312
2024-02-03,23.47893
2024-02-04,19.18876
2024-02-05,23.32293
2024-02-06,23.24492
2024-02-07,21.06084
2024-02-08,21.60686
2024-02-09,18.01872
2024-02-10,19.50078
2024-02-11,19.42277
2024-02-12,21.91887
2024-02-13,29.09516
2024-02-14,26.36505
2024-02-15,25.35101
2024-02-16,25.195
2024-02-17,20.51482
2024-02-18,20.67082
2024-02-19,26.20904
2024-02-20,29.71918
2024-02-21,22.77691
2024-02-22,23.86895
2024-02-23,24.80499
2024-02-24,19.03276
2024-02-25,22.38689
2024-02-26,22.93291
2024-02-27,23.32293
2024-02-28,21.68486
2024-02-29,23.40093
2024-03-01,17.7067
2024-03-02,17.08268
2024-03-03,18.72074
2024-03-04,24.18096
2024-03-05,35.1794
2024-03-06,34.71138
2024-03-07,30.1872
2024-03-08,31.27925
2024-03-09,28.78315
2024-03-10,27.92511
2024-03-11,33.77535
2024-03-12,36.27145
2024-03-13,29.95319
2024-03-14,32.6053
2024-03-15,30.42121
2024-03-16,22.07488
2024-03-17,27.45709
2024-03-18,27.6131
2024-03-19,30.34321
2024-03-20,26.75507
