date,비상장주식거래
2023-05-29,13.06179
2023-05-30,26.07677
2023-05-31,23.45505
2023-06-01,23.45505
2023-06-02,20.88014
2023-06-03,11.14232
2023-06-04,10.39325
2023-06-05,21.39513
2023-06-06,15.77715
2023-06-07,25.65543
2023-06-08,27.80898
2023-06-09,27.10674
2023-06-10,13.81086
2023-06-11,13.71722
2023-06-12,25.70224
2023-06-13,29.02621
2023-06-14,25.79588
2023-06-15,28.23033
2023-06-16,22.33146
2023-06-17,12.59363
2023-06-18,10.5337
2023-06-19,24.85955
2023-06-20,22.33146
2023-06-21,22.94007
2023-06-22,24.7191
2023-06-23,23.54868
2023-06-24,11.79775
2023-06-25,12.2191
2023-06-26,23.97003
2023-06-27,26.40449
2023-06-28,25.65543
2023-06-29,29.07303
2023-06-30,27.99625
2023-07-01,16.05805
2023-07-02,12.73408
2023-07-03,29.07303
2023-07-04,32.06928
2023-07-05,27.90262
2023-07-06,31.22659
2023-07-07,24.85955
2023-07-08,13.76404
2023-07-09,13.52996
2023-07-10,25.09363
2023-07-11,26.26404
2023-07-12,32.9588
2023-07-13,31.78838
2023-07-14,29.72846
2023-07-15,17.60299
2023-07-16,16.29213
2023-07-17,33.94194
2023-07-18,33.42696
2023-07-19,31.8352
2023-07-20,31.64794
2023-07-21,27.76217
2023-07-22,20.50561
2023-07-23,19.85018
2023-07-24,30.47752
2023-07-25,32.06928
2023-07-26,29.26029
2023-07-27,28.9794
2023-07-28,29.91573
2023-07-29,17.41573
2023-07-30,17.55617
2023-07-31,26.68539
2023-08-01,24.39138
2023-08-02,26.31086
2023-08-03,23.54868
2023-08-04,21.91011
2023-08-05,13.38951
2023-08-06,11.00187
2023-08-07,22.70599
2023-08-08,22.7528
2023-08-09,24.62546
2023-08-10,21.48876
2023-08-11,25.60861
2023-08-12,14.46629
2023-08-13,12.5
2023-08-14,20.13108
2023-08-15,14.5131
2023-08-16,23.73595
2023-08-17,24.62546
2023-08-18,21.91011
2023-08-19,11.04868
2023-08-20,11.9382
2023-08-21,22.61235
2023-08-22,26.7322
2023-08-23,22.61235
2023-08-24,24.25093
2023-08-25,23.17415
2023-08-26,13.48314
2023-08-27,11.61048
2023-08-28,25.18726
2023-08-29,27.71535
2023-08-30,32.25655
2023-08-31,28.27715
2023-09-01,23.5955
2023-09-02,14.74719
2023-09-03,11.75093
2023-09-04,24.29775
2023-09-05,25.70224
2023-09-06,24.67228
2023-09-07,22.56554
2023-09-08,23.40823
2023-09-09,13.10861
2023-09-10,10.86142
2023-09-11,25.09363
2023-09-12,24.01685
2023-09-13,25.09363
2023-09-14,21.06741
2023-09-15,22.19101
2023-09-16,11.75093
2023-09-17,11.70411
2023-09-18,22.37827
2023-09-19,26.68539
2023-09-20,26.7322
2023-09-21,23.0337
2023-09-22,19.47565
2023-09-23,11.84456
2023-09-24,10.76779
2023-09-25,19.47565
2023-09-26,20.1779
2023-09-27,14.93445
2023-09-28,8.52059
2023-09-29,25.32771
2023-09-30,14.5131
2023-10-01,9.78464
2023-10-02,11.70411
2023-10-03,11.61048
2023-10-04,21.95692
2023-10-05,21.95692
2023-10-06,19.52247
2023-10-07,11.47003
2023-10-08,9.22284
2023-10-09,11.0955
2023-10-10,19.66292
2023-10-11,20.1779
2023-10-12,21.34831
2023-10-13,17.60299
2023-10-14,9.08239
2023-10-15,7.81835
2023-10-16,17.18164
2023-10-17,23.12734
2023-10-18,20.13108
2023-10-19,19.19475
2023-10-20,18.30524
2023-10-21,10.58052
2023-10-22,8.52059
2023-10-23,17.79026
2023-10-24,18.11797
2023-10-25,19.14794
2023-10-26,18.72659
2023-10-27,18.21161
2023-10-28,8.33333
2023-10-29,7.9588
2023-10-30,17.60299
2023-10-31,19.47565
2023-11-01,20.22471
2023-11-02,22.05056
2023-11-03,21.02059
2023-11-04,12.59363
2023-11-05,13.10861
2023-11-06,24.76591
2023-11-07,24.34456
2023-11-08,23.50187
2023-11-09,20.27153
2023-11-10,17.08801
2023-11-11,10.20599
2023-11-12,8.19288
2023-11-13,20.31835
2023-11-14,22.42509
2023-11-15,24.34456
2023-11-16,22.98689
2023-11-17,17.22846
2023-11-18,10.34644
2023-11-19,8.94194
2023-11-20,20.69288
2023-11-21,23.92322
2023-11-22,21.95692
2023-11-23,23.64232
2023-11-24,22.47191
2023-11-25,12.03183
2023-11-26,13.06179
2023-11-27,22.09737
2023-11-28,24.4382
2023-11-29,23.36142
2023-11-30,25.98314
2023-12-01,21.11423
2023-12-02,12.12546
2023-12-03,13.15543
2023-12-04,24.90636
2023-12-05,25.98314
2023-12-06,30.24344
2023-12-07,32.49063
2023-12-08,25.14044
2023-12-09,14.09176
2023-12-10,13.38951
2023-12-11,25.56179
2023-12-12,30.9925
2023-12-13,30.9925
2023-12-14,29.91573
2023-12-15,26.02996
2023-12-16,15.96441
2023-12-17,14.65355
2023-12-18,27.80898
2023-12-19,30.33707
2023-12-20,38.48314
2023-12-21,33.09925
2023-12-22,33.75468
2023-12-23,19.6161
2023-12-24,17.08801
2023-12-25,17.04119
2023-12-26,30.47752
2023-12-27,29.30711
2023-12-28,30.61797
2023-12-29,26.40449
2023-12-30,15.58988
2023-12-31,15.3558
2024-01-01,15.21535
2024-01-02,31.74157
2024-01-03,31.74157
2024-01-04,32.1161
2024-01-05,28.88576
2024-01-06,16.99438
2024-01-07,15.9176
2024-01-08,23.8764
2024-01-09,27.52808
2024-01-10,30.61797
2024-01-11,35.34644
2024-01-12,29.58801
2024-01-13,17.74344
2024-01-14,14.09176
2024-01-15,26.7322
2024-01-16,27.15355
2024-01-17,28.83895
2024-01-18,28.9794
2024-01-19,28.60486
2024-01-20,13.38951
2024-01-21,14.55992
2024-01-22,25.04681
2024-01-23,25.51498
2024-01-24,32.20973
2024-01-25,36.23595
2024-01-26,35.48689
2024-01-27,23.97003
2024-01-28,16.43258
2024-01-29,32.30337
2024-01-30,32.49063
2024-01-31,29.77528
2024-02-01,31.08614
2024-02-02,31.8352
2024-02-03,16.90074
2024-02-04,15.49625
2024-02-05,37.54681
2024-02-06,34.41011
2024-02-07,31.50749
2024-02-08,27.15355
2024-02-09,15.26217
2024-02-10,15.58988
2024-02-11,14.09176
2024-02-12,18.25842
2024-02-13,41.15168
2024-02-14,43.4925
2024-02-15,42.08801
2024-02-16,38.57677
2024-02-17,20.7397
2024-02-18,18.16479
2024-02-19,44.85018
2024-02-20,39.46629
2024-02-21,41.61985
2024-02-22,41.94756
2024-02-23,37.5
2024-02-24,18.96067
2024-02-25,20.64606
2024-02-26,41.66666
2024-02-27,45.64606
2024-02-28,37.82771
2024-02-29,32.25655
2024-03-01,19.10112
2024-03-02,16.33895
2024-03-03,15.12172
2024-03-04,33.09925
2024-03-05,35.95505
2024-03-06,32.63108
2024-03-07,37.73408
2024-03-08,37.2191
2024-03-09,20.92696
2024-03-10,19.14794
2024-03-11,33.84831
2024-03-12,38.29588
2024-03-13,38.81086
2024-03-14,35.44007
2024-03-15,31.2734
2024-03-16,17.22846
2024-03-17,14.88764
2024-03-18,29.77528
2024-03-19,34.92509
2024-03-20,33.70786
