date,SOXX주가
2023-12-03,2.85296
2023-12-04,7.31528
2023-12-05,13.67959
2023-12-06,14.99634
2023-12-07,14.92318
2023-12-08,17.77615
2023-12-09,13.02121
2023-12-10,3.43818
2023-12-11,9.29041
2023-12-12,33.57717
2023-12-13,26.18873
2023-12-14,28.60277
2023-12-15,31.45574
2023-12-16,19.01975
2023-12-17,6.43745
2023-12-18,15.28895
2023-12-19,24.72567
2023-12-20,28.38332
2023-12-21,23.84784
2023-12-22,23.11631
2023-12-23,13.53328
2023-12-24,4.24286
2023-12-25,3.36503
2023-12-26,11.11923
2023-12-27,25.74981
2023-12-28,23.26261
2023-12-29,21.5801
2023-12-30,12.65544
2023-12-31,3.14557
2024-01-01,3.21872
2024-01-02,12.36283
2024-01-03,24.65252
2024-01-04,24.94513
2024-01-05,20.62911
2024-01-06,14.48427
2024-01-07,4.46232
2024-01-08,10.09509
2024-01-09,26.26188
2024-01-10,24.2136
2024-01-11,27.65179
2024-01-12,21.14118
2024-01-13,17.92245
2024-01-14,4.24286
2024-01-15,5.99853
2024-01-16,11.92392
2024-01-17,22.16532
2024-01-18,19.75128
2024-01-19,31.6752
2024-01-20,30.72421
2024-01-21,8.26627
2024-01-22,19.53182
2024-01-23,29.11485
2024-01-24,30.5779
2024-01-25,33.65032
2024-01-26,35.18653
2024-01-27,17.99561
2024-01-28,6.43745
2024-01-29,14.63057
2024-01-30,26.62765
2024-01-31,26.11558
2024-02-01,23.40892
2024-02-02,26.62765
2024-02-03,19.60497
2024-02-04,5.48646
2024-02-05,12.94806
2024-02-06,27.43233
2024-02-07,24.14045
2024-02-08,29.55376
2024-02-09,28.0907
2024-02-10,24.14045
2024-02-11,6.21799
2024-02-12,13.82589
2024-02-13,37.08851
2024-02-14,32.11411
2024-02-15,39.13679
2024-02-16,34.23555
2024-02-17,17.41038
2024-02-18,9.14411
2024-02-19,12.36283
2024-02-20,18.36137
2024-02-21,26.40819
2024-02-22,34.60131
2024-02-23,45.28163
2024-02-24,23.33577
2024-02-25,10.75347
2024-02-26,31.16313
2024-02-27,44.11119
2024-02-28,41.84345
2024-02-29,31.38258
2024-03-01,37.67373
2024-03-02,38.62472
2024-03-03,13.75274
2024-03-04,34.60131
2024-03-05,44.84272
2024-03-06,40.59985
2024-03-07,83.90636
2024-03-08,100.0
2024-03-09,40.89246
2024-03-10,12.28968
2024-03-11,28.52962
2024-03-12,44.69641
2024-03-13,43.67227
2024-03-14,42.64813
2024-03-15,41.62399
2024-03-16,23.26261
2024-03-17,6.5106
2024-03-18,22.09217
2024-03-19,39.79517
2024-03-20,37.67373
