date,정기예금금리비교
2023-05-29,6.03647
2023-05-30,11.60219
2023-05-31,10.58804
2023-06-01,11.39775
2023-06-02,9.74605
2023-06-03,5.16759
2023-06-04,5.45004
2023-06-05,10.25716
2023-06-06,7.11518
2023-06-07,11.34933
2023-06-08,9.92898
2023-06-09,9.30758
2023-06-10,4.8663
2023-06-11,4.90127
2023-06-12,10.57459
2023-06-13,9.13541
2023-06-14,9.31296
2023-06-15,9.71377
2023-06-16,8.54898
2023-06-17,4.49776
2023-06-18,4.84478
2023-06-19,9.11658
2023-06-20,9.73529
2023-06-21,9.53354
2023-06-22,8.89331
2023-06-23,8.87986
2023-06-24,4.84747
2023-06-25,5.08419
2023-06-26,10.08769
2023-06-27,10.24102
2023-06-28,9.02512
2023-06-29,8.99822
2023-06-30,9.77564
2023-07-01,5.74864
2023-07-02,6.39156
2023-07-03,12.72932
2023-07-04,13.69505
2023-07-05,14.51014
2023-07-06,13.29423
2023-07-07,10.85436
2023-07-08,5.50384
2023-07-09,6.06875
2023-07-10,12.85037
2023-07-11,10.4374
2023-07-12,10.83015
2023-07-13,9.81869
2023-07-14,8.93635
2023-07-15,4.94162
2023-07-16,5.08419
2023-07-17,10.47237
2023-07-18,10.55307
2023-07-19,9.91015
2023-07-20,10.10921
2023-07-21,9.24032
2023-07-22,5.08419
2023-07-23,5.38548
2023-07-24,11.37623
2023-07-25,11.3278
2023-07-26,10.4105
2023-07-27,10.78979
2023-07-28,10.14687
2023-07-29,5.79437
2023-07-30,6.18173
2023-07-31,14.2492
2023-08-01,13.12476
2023-08-02,13.50675
2023-08-03,11.01307
2023-08-04,10.32442
2023-08-05,5.35589
2023-08-06,6.85156
2023-08-07,13.4126
2023-08-08,11.93307
2023-08-09,10.74406
2023-08-10,10.74944
2023-08-11,10.42126
2023-08-12,5.85893
2023-08-13,6.05799
2023-08-14,11.89003
2023-08-15,7.3815
2023-08-16,11.84967
2023-08-17,11.44079
2023-08-18,10.13073
2023-08-19,5.37203
2023-08-20,5.47694
2023-08-21,11.71786
2023-08-22,10.47506
2023-08-23,9.64114
2023-08-24,10.01506
2023-08-25,9.7864
2023-08-26,5.95846
2023-08-27,5.71098
2023-08-28,11.05611
2023-08-29,10.64453
2023-08-30,10.84898
2023-08-31,10.81669
2023-09-01,10.34056
2023-09-02,5.34513
2023-09-03,6.06606
2023-09-04,11.98418
2023-09-05,11.4919
2023-09-06,10.75751
2023-09-07,12.04874
2023-09-08,10.78441
2023-09-09,6.25706
2023-09-10,5.85355
2023-09-11,11.13143
2023-09-12,9.74874
2023-09-13,10.42933
2023-09-14,10.22219
2023-09-15,9.80255
2023-09-16,5.60337
2023-09-17,5.7594
2023-09-18,11.15564
2023-09-19,9.97202
2023-09-20,9.65997
2023-09-21,10.52079
2023-09-22,10.22757
2023-09-23,6.16828
2023-09-24,7.55097
2023-09-25,14.33528
2023-09-26,14.19809
2023-09-27,11.88465
2023-09-28,6.1925
2023-09-29,5.74057
2023-09-30,5.97729
2023-10-01,7.12325
2023-10-02,9.11927
2023-10-03,10.65529
2023-10-04,22.53994
2023-10-05,18.41609
2023-10-06,16.01657
2023-10-07,8.0836
2023-10-08,7.1367
2023-10-09,9.45822
2023-10-10,18.39188
2023-10-11,17.07376
2023-10-12,17.13294
2023-10-13,14.64733
2023-10-14,8.29612
2023-10-15,8.39296
2023-10-16,18.54521
2023-10-17,20.09468
2023-10-18,21.0362
2023-10-19,22.63409
2023-10-20,23.39807
2023-10-21,9.53085
2023-10-22,10.45354
2023-10-23,22.49421
2023-10-24,22.14719
2023-10-25,21.6307
2023-10-26,19.96287
2023-10-27,19.15855
2023-10-28,10.21143
2023-10-29,13.59821
2023-10-30,28.03572
2023-10-31,21.84591
2023-11-01,23.92263
2023-11-02,20.90708
2023-11-03,18.31387
2023-11-04,11.06956
2023-11-05,10.7602
2023-11-06,21.02813
2023-11-07,18.92182
2023-11-08,18.9003
2023-11-09,16.87738
2023-11-10,16.1161
2023-11-11,8.28267
2023-11-12,8.64044
2023-11-13,18.15516
2023-11-14,17.91305
2023-11-15,17.84311
2023-11-16,16.50347
2023-11-17,15.08312
2023-11-18,8.30957
2023-11-19,8.41179
2023-11-20,19.16662
2023-11-21,17.58756
2023-11-22,15.36557
2023-11-23,14.6823
2023-11-24,14.6554
2023-11-25,8.44138
2023-11-26,8.41448
2023-11-27,18.06639
2023-11-28,17.61715
2023-11-29,16.42814
2023-11-30,17.7651
2023-12-01,16.52768
2023-12-02,8.06208
2023-12-03,8.68348
2023-12-04,17.53645
2023-12-05,17.25937
2023-12-06,17.29165
2023-12-07,15.84709
2023-12-08,14.54242
2023-12-09,7.35729
2023-12-10,8.25039
2023-12-11,16.40662
2023-12-12,14.91902
2023-12-13,14.08242
2023-12-14,14.3299
2023-12-15,12.2747
2023-12-16,6.91343
2023-12-17,7.1905
2023-12-18,13.66277
2023-12-19,13.78113
2023-12-20,13.4395
2023-12-21,13.13014
2023-12-22,13.09786
2023-12-23,7.45144
2023-12-24,5.93694
2023-12-25,8.00021
2023-12-26,16.28557
2023-12-27,15.60768
2023-12-28,14.90557
2023-12-29,14.92978
2023-12-30,8.1105
2023-12-31,7.43799
2024-01-01,10.6257
2024-01-02,20.00591
2024-01-03,17.49071
2024-01-04,16.18604
2024-01-05,14.80335
2024-01-06,8.21272
2024-01-07,8.61623
2024-01-08,15.47318
2024-01-09,15.10195
2024-01-10,15.98429
2024-01-11,16.22908
2024-01-12,12.96874
2024-01-13,7.12056
2024-01-14,8.37144
2024-01-15,15.39247
2024-01-16,14.49131
2024-01-17,13.66008
2024-01-18,13.21353
2024-01-19,13.04675
2024-01-20,8.33647
2024-01-21,8.17775
2024-01-22,14.5478
2024-01-23,12.24242
2024-01-24,13.57131
2024-01-25,15.42744
2024-01-26,13.56324
2024-01-27,8.19389
2024-01-28,9.1112
2024-01-29,15.63189
2024-01-30,16.29095
2024-01-31,16.03002
2024-02-01,15.53236
2024-02-02,13.58207
2024-02-03,7.15015
2024-02-04,7.56173
2024-02-05,14.21961
2024-02-06,12.45494
2024-02-07,11.48383
2024-02-08,10.90009
2024-02-09,6.04185
2024-02-10,5.59261
2024-02-11,6.56641
2024-02-12,8.06746
2024-02-13,17.02803
2024-02-14,13.65201
2024-02-15,13.22698
2024-02-16,11.58605
2024-02-17,6.77355
2024-02-18,7.3546
2024-02-19,13.11131
2024-02-20,14.12008
2024-02-21,15.91703
2024-02-22,17.4665
2024-02-23,17.10066
2024-02-24,9.61155
2024-02-25,10.15494
2024-02-26,19.69387
2024-02-27,14.98628
2024-02-28,15.97352
2024-02-29,14.25189
2024-03-01,8.85296
2024-03-02,7.45682
2024-03-03,8.01097
2024-03-04,16.91504
2024-03-05,14.79797
2024-03-06,12.6809
2024-03-07,11.47038
2024-03-08,11.72324
2024-03-09,6.04454
2024-03-10,6.72782
2024-03-11,12.14558
2024-03-12,10.34594
2024-03-13,10.53424
2024-03-14,9.87787
2024-03-15,9.80255
2024-03-16,5.85355
2024-03-17,5.85086
2024-03-18,10.74406
2024-03-19,10.02313
2024-03-20,10.28675
