date,일본주식사는법
2023-11-19,7.46975
2023-11-20,14.78169
2023-11-21,12.36191
2023-11-22,7.73277
2023-11-23,6.62809
2023-11-24,4.94476
2023-11-25,3.57706
2023-11-26,3.52446
2023-11-27,6.52288
2023-11-28,3.89268
2023-11-29,4.62914
2023-11-30,3.47185
2023-12-01,3.15623
2023-12-02,3.47185
2023-12-03,3.05102
2023-12-04,3.15623
2023-12-05,3.94529
2023-12-06,3.94529
2023-12-07,3.94529
2023-12-08,3.62966
2023-12-09,2.31457
2023-12-10,2.7354
2023-12-11,3.10362
2023-12-12,3.15623
2023-12-13,3.47185
2023-12-14,3.78748
2023-12-15,3.26144
2023-12-16,2.05155
2023-12-17,2.99842
2023-12-18,3.41925
2023-12-19,3.62966
2023-12-20,4.94476
2023-12-21,3.52446
2023-12-22,1.84113
2023-12-23,1.63072
2023-12-24,2.31457
2023-12-25,3.15623
2023-12-26,3.73487
2023-12-27,3.73487
2023-12-28,3.20883
2023-12-29,2.26196
2023-12-30,2.20936
2023-12-31,2.57759
2024-01-01,2.7354
2024-01-02,4.52393
2024-01-03,3.84008
2024-01-04,2.47238
2024-01-05,3.47185
2024-01-06,1.73592
2024-01-07,1.99894
2024-01-08,1.52551
2024-01-09,2.7354
2024-01-10,4.57653
2024-01-11,5.83903
2024-01-12,8.04839
2024-01-13,6.04944
2024-01-14,3.99789
2024-01-15,6.25986
2024-01-16,16.67543
2024-01-17,21.25197
2024-01-18,10.62598
2024-01-19,7.68016
2024-01-20,5.26038
2024-01-21,5.94423
2024-01-22,9.36349
2024-01-23,10.8364
2024-01-24,8.89005
2024-01-25,7.89058
2024-01-26,5.4708
2024-01-27,5.10257
2024-01-28,5.78642
2024-01-29,8.31141
2024-01-30,10.67859
2024-01-31,8.2062
2024-02-01,6.68069
2024-02-02,6.10205
2024-02-03,4.41872
2024-02-04,3.84008
2024-02-05,6.31246
2024-02-06,7.52235
2024-02-07,5.4182
2024-02-08,5.89163
2024-02-09,9.4687
2024-02-10,5.20778
2024-02-11,4.1557
2024-02-12,7.04892
2024-02-13,9.5739
2024-02-14,7.57496
2024-02-15,8.89005
2024-02-16,10.15255
2024-02-17,7.62756
2024-02-18,6.57548
2024-02-19,9.04786
2024-02-20,6.7859
2024-02-21,6.99631
2024-02-22,15.30773
2024-02-23,16.35981
2024-02-24,10.46817
2024-02-25,10.62598
2024-02-26,18.83219
2024-02-27,21.62019
2024-02-28,16.99105
2024-02-29,8.62703
2024-03-01,12.04629
2024-03-02,9.88953
2024-03-03,9.20568
2024-03-04,17.93792
2024-03-05,17.83271
2024-03-06,11.15202
2024-03-07,9.36349
2024-03-08,10.9416
2024-03-09,6.8385
2024-03-10,5.5234
2024-03-11,6.57548
2024-03-12,6.94371
2024-03-13,5.89163
2024-03-14,4.94476
2024-03-15,4.31351
2024-03-16,2.99842
2024-03-17,4.31351
2024-03-18,8.04839
2024-03-19,9.5739
2024-03-20,9.94213
