date,금형사출
2023-12-18,30.50847
2023-12-19,28.81355
2023-12-20,28.81355
2023-12-21,40.67796
2023-12-22,27.11864
2023-12-23,8.47457
2023-12-25,8.47457
2023-12-26,30.50847
2023-12-27,30.50847
2023-12-28,32.20338
2023-12-29,23.72881
2024-01-01,11.8644
2024-01-02,37.28813
2024-01-03,30.50847
2024-01-04,32.20338
2024-01-05,44.06779
2024-01-06,18.64406
2024-01-08,22.03389
2024-01-09,47.45762
2024-01-10,55.9322
2024-01-11,42.37288
2024-01-12,37.28813
2024-01-13,10.16949
2024-01-14,10.16949
2024-01-15,27.11864
2024-01-16,57.62711
2024-01-17,45.76271
2024-01-18,54.23728
2024-01-19,38.98305
2024-01-20,32.20338
2024-01-22,30.50847
2024-01-23,23.72881
2024-01-24,49.15254
2024-01-25,50.84745
2024-01-26,23.72881
2024-01-27,8.47457
2024-01-29,47.45762
2024-01-30,30.50847
2024-01-31,54.23728
2024-02-01,52.54237
2024-02-02,38.98305
2024-02-03,16.94915
2024-02-04,8.47457
2024-02-05,27.11864
2024-02-06,59.32203
2024-02-07,50.84745
2024-02-08,37.28813
2024-02-09,8.47457
2024-02-11,8.47457
2024-02-13,16.94915
2024-02-14,42.37288
2024-02-15,66.10169
2024-02-16,45.76271
2024-02-17,8.47457
2024-02-18,8.47457
2024-02-19,54.23728
2024-02-20,45.76271
2024-02-21,62.71186
2024-02-22,52.54237
2024-02-23,22.03389
2024-02-24,8.47457
2024-02-25,11.8644
2024-02-26,37.28813
2024-02-27,45.76271
2024-02-28,33.8983
2024-02-29,27.11864
2024-03-01,10.16949
2024-03-02,11.8644
2024-03-03,22.03389
2024-03-04,42.37288
2024-03-05,37.28813
2024-03-06,42.37288
2024-03-07,44.06779
2024-03-08,55.9322
2024-03-11,69.49152
2024-03-12,49.15254
2024-03-13,28.81355
2024-03-14,50.84745
2024-03-15,49.15254
2024-03-16,15.25423
2024-03-17,15.25423
2024-03-18,76.27118
2024-03-19,44.06779
2024-03-20,35.59322
