date,대외활동
2023-05-30,55.50541
2023-05-31,56.40794
2023-06-01,55.3249
2023-06-02,48.82671
2023-06-03,35.83032
2023-06-04,37.63537
2023-06-05,50.90252
2023-06-06,43.95306
2023-06-07,59.29602
2023-06-08,53.51985
2023-06-09,51.8953
2023-06-10,38.62815
2023-06-11,43.32129
2023-06-12,59.56678
2023-06-13,57.22021
2023-06-14,50.27075
2023-06-15,46.48014
2023-06-16,50.54151
2023-06-17,36.46209
2023-06-18,41.69675
2023-06-19,56.22743
2023-06-20,53.24909
2023-06-21,54.96389
2023-06-22,60.19855
2023-06-23,56.40794
2023-06-24,46.29963
2023-06-25,46.7509
2023-06-26,75.36101
2023-06-27,65.2527
2023-06-28,64.62093
2023-06-29,68.86281
2023-06-30,59.38628
2023-07-01,42.87003
2023-07-02,38.3574
2023-07-03,64.44043
2023-07-04,66.60649
2023-07-05,62.36462
2023-07-06,55.41516
2023-07-07,57.76173
2023-07-08,35.01805
2023-07-09,43.86281
2023-07-10,65.0722
2023-07-11,60.19855
2023-07-12,56.58844
2023-07-13,50.36101
2023-07-14,56.58844
2023-07-15,40.70397
2023-07-16,40.34296
2023-07-17,55.41516
2023-07-18,60.83032
2023-07-19,61.19133
2023-07-20,55.41516
2023-07-21,48.28519
2023-07-22,34.11552
2023-07-23,46.38989
2023-07-24,56.04693
2023-07-25,54.42238
2023-07-26,51.53429
2023-07-27,53.88086
2023-07-28,45.66787
2023-07-29,31.8592
2023-07-30,35.74007
2023-07-31,53.24909
2023-08-01,49.54873
2023-08-02,47.47292
2023-08-03,47.20216
2023-08-04,49.90974
2023-08-05,33.30324
2023-08-06,41.33574
2023-08-07,52.52707
2023-08-08,51.44404
2023-08-09,56.40794
2023-08-10,46.84115
2023-08-11,47.02166
2023-08-12,35.83032
2023-08-13,37.90613
2023-08-14,48.73646
2023-08-15,43.23104
2023-08-16,59.74729
2023-08-17,59.38628
2023-08-18,53.24909
2023-08-19,32.40072
2023-08-20,36.19133
2023-08-21,55.05415
2023-08-22,57.94223
2023-08-23,55.41516
2023-08-24,49.90974
2023-08-25,49.54873
2023-08-26,36.91335
2023-08-27,37.99638
2023-08-28,54.87364
2023-08-29,57.94223
2023-08-30,53.06859
2023-08-31,50.99277
2023-09-01,53.97111
2023-09-02,34.38628
2023-09-03,43.32129
2023-09-04,55.68592
2023-09-05,59.92779
2023-09-06,53.4296
2023-09-07,52.79783
2023-09-08,49.54873
2023-09-09,34.47653
2023-09-10,40.43321
2023-09-11,51.7148
2023-09-12,57.40072
2023-09-13,52.07581
2023-09-14,47.83393
2023-09-15,41.51624
2023-09-16,32.76173
2023-09-17,42.14801
2023-09-18,57.40072
2023-09-19,50.27075
2023-09-20,54.42238
2023-09-21,46.48014
2023-09-22,41.15523
2023-09-23,29.24187
2023-09-24,35.01805
2023-09-25,44.76534
2023-09-26,45.12635
2023-09-27,36.46209
2023-09-28,23.01444
2023-09-29,19.76534
2023-09-30,23.10469
2023-10-01,23.37545
2023-10-02,27.16606
2023-10-03,28.51985
2023-10-04,46.20938
2023-10-05,44.13357
2023-10-06,39.71119
2023-10-07,24.90974
2023-10-08,29.42238
2023-10-09,32.58122
2023-10-10,48.37545
2023-10-11,47.56317
2023-10-12,46.02888
2023-10-13,36.19133
2023-10-14,30.50541
2023-10-15,30.95667
2023-10-16,46.02888
2023-10-17,46.66064
2023-10-18,39.98194
2023-10-19,40.16245
2023-10-20,32.94223
2023-10-21,28.15884
2023-10-22,29.87364
2023-10-23,43.23104
2023-10-24,40.88447
2023-10-25,38.5379
2023-10-26,36.64259
2023-10-27,42.14801
2023-10-28,31.31768
2023-10-29,30.1444
2023-10-30,46.9314
2023-10-31,53.15884
2023-11-01,49.45848
2023-11-02,52.34657
2023-11-03,64.80144
2023-11-04,56.49819
2023-11-05,50.99277
2023-11-06,70.84837
2023-11-07,63.3574
2023-11-08,58.66425
2023-11-09,44.67509
2023-11-10,45.2166
2023-11-11,33.12274
2023-11-12,37.72563
2023-11-13,59.29602
2023-11-14,56.13718
2023-11-15,54.42238
2023-11-16,46.38989
2023-11-17,46.7509
2023-11-18,35.01805
2023-11-19,36.73285
2023-11-20,57.12996
2023-11-21,56.94945
2023-11-22,51.26353
2023-11-23,50.54151
2023-11-24,43.23104
2023-11-25,32.85198
2023-11-26,32.12996
2023-11-27,54.60288
2023-11-28,63.26714
2023-11-29,60.46931
2023-11-30,51.53429
2023-12-01,38.98916
2023-12-02,32.31046
2023-12-03,37.63537
2023-12-04,53.33935
2023-12-05,49.81949
2023-12-06,53.33935
2023-12-07,48.4657
2023-12-08,48.73646
2023-12-09,36.8231
2023-12-10,36.10108
2023-12-11,46.9314
2023-12-12,53.4296
2023-12-13,51.62454
2023-12-14,49.72924
2023-12-15,49.72924
2023-12-16,36.46209
2023-12-17,38.98916
2023-12-18,53.6101
2023-12-19,45.75812
2023-12-20,46.7509
2023-12-21,48.4657
2023-12-22,44.67509
2023-12-23,36.01083
2023-12-24,27.70758
2023-12-25,30.1444
2023-12-26,59.20577
2023-12-27,66.51624
2023-12-28,59.92779
2023-12-29,56.13718
2023-12-30,40.97472
2023-12-31,35.2888
2024-01-01,45.93862
2024-01-02,70.75812
2024-01-03,73.37545
2024-01-04,68.95306
2024-01-05,59.65703
2024-01-06,48.37545
2024-01-07,52.70758
2024-01-08,69.49458
2024-01-09,86.91335
2024-01-10,75.81227
2024-01-11,79.69314
2024-01-12,69.22382
2024-01-13,54.15162
2024-01-14,47.47292
2024-01-15,72.65342
2024-01-16,62.45487
2024-01-17,69.04332
2024-01-18,63.5379
2024-01-19,59.83754
2024-01-20,47.47292
2024-01-21,47.92418
2024-01-22,66.42599
2024-01-23,66.87725
2024-01-24,68.23104
2024-01-25,66.24548
2024-01-26,62.63537
2024-01-27,51.35379
2024-01-28,46.48014
2024-01-29,68.32129
2024-01-30,66.15523
2024-01-31,65.61371
2024-02-01,66.24548
2024-02-02,60.55956
2024-02-03,37.63537
2024-02-04,42.59927
2024-02-05,62.09386
2024-02-06,59.74729
2024-02-07,58.574
2024-02-08,53.15884
2024-02-09,41.42599
2024-02-10,42.68953
2024-02-11,39.25992
2024-02-12,43.68231
2024-02-13,69.58483
2024-02-14,58.30324
2024-02-15,66.24548
2024-02-16,54.60288
2024-02-17,41.51624
2024-02-18,47.38267
2024-02-19,62.09386
2024-02-20,68.05054
2024-02-21,66.15523
2024-02-22,63.3574
2024-02-23,58.30324
2024-02-24,49.54873
2024-02-25,49.27797
2024-02-26,73.82671
2024-02-27,70.84837
2024-02-28,69.58483
2024-02-29,60.46931
2024-03-01,43.95306
2024-03-02,46.48014
2024-03-03,54.42238
2024-03-04,82.12996
2024-03-05,87.27436
2024-03-06,75.45126
2024-03-07,66.69675
2024-03-08,66.87725
2024-03-09,50.90252
2024-03-10,56.22743
2024-03-11,84.11552
2024-03-12,71.48014
2024-03-13,71.48014
2024-03-14,60.64981
2024-03-15,53.88086
2024-03-16,44.04332
2024-03-17,53.51985
2024-03-18,75.27075
2024-03-19,75.54151
2024-03-20,70.2166
