date,프로그래밍
2023-05-30,38.73744
2023-05-31,38.02008
2023-06-01,27.25968
2023-06-02,39.31133
2023-06-03,17.36011
2023-06-04,21.80774
2023-06-05,26.54232
2023-06-06,29.12482
2023-06-07,44.76327
2023-06-08,39.74175
2023-06-09,41.31994
2023-06-10,24.39024
2023-06-11,26.82926
2023-06-12,44.33285
2023-06-13,45.05021
2023-06-14,48.06312
2023-06-15,42.89813
2023-06-16,33.85939
2023-06-17,19.94261
2023-06-18,24.10329
2023-06-19,35.868
2023-06-20,31.99426
2023-06-21,35.868
2023-06-22,31.56384
2023-06-23,28.26398
2023-06-24,15.49497
2023-06-25,19.51219
2023-06-26,24.67718
2023-06-27,27.11621
2023-06-28,28.55093
2023-06-29,25.25107
2023-06-30,26.39885
2023-07-01,14.49067
2023-07-02,17.21664
2023-07-03,31.70731
2023-07-04,40.60258
2023-07-05,40.60258
2023-07-06,47.20229
2023-07-07,44.33285
2023-07-08,18.79483
2023-07-09,22.38163
2023-07-10,47.63271
2023-07-11,45.05021
2023-07-12,49.35437
2023-07-13,46.91535
2023-07-14,46.34146
2023-07-15,16.78622
2023-07-16,31.70731
2023-07-17,44.76327
2023-07-18,41.89383
2023-07-19,31.70731
2023-07-20,24.82065
2023-07-21,23.09899
2023-07-22,14.49067
2023-07-23,16.06886
2023-07-24,22.23816
2023-07-25,23.81635
2023-07-26,20.51649
2023-07-27,21.09038
2023-07-28,19.79913
2023-07-29,13.19942
2023-07-30,15.20803
2023-07-31,21.37733
2023-08-01,21.23385
2023-08-02,19.51219
2023-08-03,23.95982
2023-08-04,17.934
2023-08-05,16.78622
2023-08-06,14.77761
2023-08-07,24.24677
2023-08-08,19.51219
2023-08-09,18.50789
2023-08-10,28.83787
2023-08-11,22.38163
2023-08-12,11.62123
2023-08-13,17.64705
2023-08-14,27.40315
2023-08-15,16.49928
2023-08-16,35.00717
2023-08-17,34.57675
2023-08-18,36.15494
2023-08-19,12.76901
2023-08-20,20.80344
2023-08-21,38.4505
2023-08-22,35.29411
2023-08-23,39.31133
2023-08-24,41.89383
2023-08-25,31.70731
2023-08-26,16.21233
2023-08-27,19.36872
2023-08-28,35.43758
2023-08-29,36.29842
2023-08-30,42.18077
2023-08-31,39.74175
2023-09-01,34.8637
2023-09-02,21.66427
2023-09-03,25.96843
2023-09-04,42.46771
2023-09-05,35.58106
2023-09-06,28.98134
2023-09-07,31.56384
2023-09-08,32.56814
2023-09-09,18.79483
2023-09-10,19.94261
2023-09-11,38.88091
2023-09-12,36.01147
2023-09-13,37.44619
2023-09-14,33.2855
2023-09-15,28.83787
2023-09-16,16.21233
2023-09-17,21.09038
2023-09-18,34.28981
2023-09-19,33.57245
2023-09-20,29.98565
2023-09-21,27.40315
2023-09-22,27.25968
2023-09-23,15.49497
2023-09-24,19.51219
2023-09-25,28.40746
2023-09-26,25.82496
2023-09-27,19.94261
2023-09-28,11.62123
2023-09-29,11.7647
2023-09-30,14.3472
2023-10-01,13.77331
2023-10-02,18.50789
2023-10-03,22.95552
2023-10-04,29.12482
2023-10-05,28.26398
2023-10-06,25.68149
2023-10-07,14.49067
2023-10-08,17.79053
2023-10-09,19.08177
2023-10-10,31.70731
2023-10-11,27.54662
2023-10-12,27.83357
2023-10-13,27.40315
2023-10-14,22.09469
2023-10-15,23.38593
2023-10-16,33.2855
2023-10-17,33.42898
2023-10-18,31.70731
2023-10-19,34.72022
2023-10-20,30.27259
2023-10-21,18.9383
2023-10-22,20.22955
2023-10-23,41.03299
2023-10-24,33.2855
2023-10-25,32.13773
2023-10-26,34.72022
2023-10-27,29.55523
2023-10-28,16.78622
2023-10-29,21.23385
2023-10-30,35.15064
2023-10-31,31.70731
2023-11-01,29.98565
2023-11-02,25.53802
2023-11-03,27.6901
2023-11-04,16.21233
2023-11-05,21.80774
2023-11-06,29.55523
2023-11-07,37.01578
2023-11-08,30.84648
2023-11-09,30.84648
2023-11-10,25.53802
2023-11-11,11.19081
2023-11-12,18.79483
2023-11-13,28.55093
2023-11-14,24.82065
2023-11-15,26.82926
2023-11-16,27.40315
2023-11-17,28.40746
2023-11-18,20.80344
2023-11-19,23.24246
2023-11-20,32.71162
2023-11-21,28.83787
2023-11-22,33.2855
2023-11-23,29.12482
2023-11-24,28.55093
2023-11-25,19.36872
2023-11-26,24.39024
2023-11-27,37.15925
2023-11-28,34.14634
2023-11-29,34.00286
2023-11-30,28.40746
2023-12-01,26.1119
2023-12-02,19.08177
2023-12-03,19.22525
2023-12-04,25.53802
2023-12-05,24.67718
2023-12-06,30.12912
2023-12-07,26.68579
2023-12-08,25.68149
2023-12-09,18.36441
2023-12-10,20.37302
2023-12-11,28.98134
2023-12-12,25.96843
2023-12-13,27.25968
2023-12-14,33.42898
2023-12-15,27.97704
2023-12-16,13.91678
2023-12-17,20.65997
2023-12-18,33.2855
2023-12-19,23.38593
2023-12-20,28.55093
2023-12-21,31.13342
2023-12-22,22.95552
2023-12-23,15.63845
2023-12-24,14.06025
2023-12-25,13.62984
2023-12-26,29.41176
2023-12-27,31.13342
2023-12-28,27.6901
2023-12-29,23.67288
2023-12-30,14.92109
2023-12-31,13.34289
2024-01-01,16.78622
2024-01-02,27.54662
2024-01-03,23.38593
2024-01-04,23.95982
2024-01-05,18.79483
2024-01-06,18.79483
2024-01-07,17.50358
2024-01-08,21.5208
2024-01-09,21.95121
2024-01-10,27.11621
2024-01-11,21.09038
2024-01-12,20.22955
2024-01-13,12.48206
2024-01-14,14.77761
2024-01-15,24.82065
2024-01-16,21.23385
2024-01-17,22.95552
2024-01-18,21.5208
2024-01-19,21.66427
2024-01-20,14.63414
2024-01-21,14.20373
2024-01-22,21.09038
2024-01-23,22.66857
2024-01-24,21.23385
2024-01-25,19.22525
2024-01-26,25.25107
2024-01-27,14.77761
2024-01-28,14.49067
2024-01-29,16.64275
2024-01-30,21.23385
2024-01-31,19.22525
2024-02-01,19.51219
2024-02-02,16.06886
2024-02-03,13.19942
2024-02-04,14.77761
2024-02-05,23.67288
2024-02-06,19.94261
2024-02-07,14.3472
2024-02-08,14.20373
2024-02-09,12.62553
2024-02-10,9.89956
2024-02-11,10.90387
2024-02-12,13.77331
2024-02-13,20.51649
2024-02-14,20.80344
2024-02-15,22.5251
2024-02-16,16.64275
2024-02-17,12.76901
2024-02-18,14.49067
2024-02-19,18.9383
2024-02-20,19.22525
2024-02-21,18.36441
2024-02-22,21.95121
2024-02-23,16.06886
2024-02-24,14.49067
2024-02-25,14.3472
2024-02-26,21.80774
2024-02-27,18.36441
2024-02-28,16.06886
2024-02-29,21.5208
2024-03-01,14.92109
2024-03-02,16.35581
2024-03-03,15.92539
2024-03-04,45.48063
2024-03-05,47.77618
2024-03-06,40.31563
2024-03-07,47.63271
2024-03-08,43.61549
2024-03-09,22.66857
2024-03-10,27.97704
2024-03-11,44.18938
2024-03-12,49.78479
2024-03-13,45.6241
2024-03-14,42.18077
2024-03-15,37.01578
2024-03-16,17.79053
2024-03-17,26.1119
2024-03-18,40.74605
2024-03-19,37.01578
2024-03-20,40.88952
