date,경매
2023-05-30,55.87234
2023-05-31,50.27572
2023-06-01,46.69717
2023-06-02,41.93359
2023-06-03,30.85767
2023-06-04,35.82072
2023-06-05,51.54288
2023-06-06,43.63487
2023-06-07,52.64578
2023-06-08,51.07356
2023-06-09,44.86683
2023-06-10,34.50662
2023-06-11,34.99941
2023-06-12,52.42285
2023-06-13,50.52211
2023-06-14,48.44538
2023-06-15,48.50404
2023-06-16,41.3704
2023-06-17,29.22679
2023-06-18,33.39199
2023-06-19,48.7739
2023-06-20,50.51038
2023-06-21,49.06722
2023-06-22,46.62677
2023-06-23,43.82259
2023-06-24,32.19523
2023-06-25,33.16907
2023-06-26,52.14126
2023-06-27,50.82717
2023-06-28,49.7712
2023-06-29,51.05009
2023-06-30,43.65833
2023-07-01,32.96961
2023-07-02,35.86765
2023-07-03,50.51038
2023-07-04,50.93277
2023-07-05,47.80007
2023-07-06,48.43365
2023-07-07,41.86319
2023-07-08,31.39739
2023-07-09,42.35597
2023-07-10,55.06277
2023-07-11,50.9797
2023-07-12,57.44456
2023-07-13,53.49055
2023-07-14,44.6087
2023-07-15,35.97324
2023-07-16,37.59239
2023-07-17,52.09433
2023-07-18,55.59075
2023-07-19,49.11416
2023-07-20,45.87586
2023-07-21,40.5843
2023-07-22,31.09233
2023-07-23,38.5193
2023-07-24,52.58711
2023-07-25,49.67734
2023-07-26,46.75583
2023-07-27,47.8822
2023-07-28,43.92819
2023-07-29,31.44432
2023-07-30,34.74128
2023-07-31,42.76663
2023-08-01,41.52293
2023-08-02,39.84512
2023-08-03,39.84512
2023-08-04,37.58066
2023-08-05,29.81344
2023-08-06,32.53549
2023-08-07,48.12859
2023-08-08,48.48058
2023-08-09,46.02839
2023-08-10,45.48867
2023-08-11,40.71336
2023-08-12,33.52106
2023-08-13,36.3839
2023-08-14,48.29285
2023-08-15,42.96609
2023-08-16,50.9445
2023-08-17,51.78927
2023-08-18,44.7847
2023-08-19,33.73225
2023-08-20,35.3514
2023-08-21,50.63944
2023-08-22,52.72791
2023-08-23,51.14396
2023-08-24,49.25495
2023-08-25,45.03109
2023-08-26,33.0752
2023-08-27,35.77378
2023-08-28,52.96257
2023-08-29,53.61961
2023-08-30,49.18455
2023-08-31,45.19535
2023-09-01,40.15018
2023-09-02,32.77015
2023-09-03,34.0725
2023-09-04,49.88853
2023-09-05,47.54194
2023-09-06,47.58887
2023-09-07,43.717
2023-09-08,43.08342
2023-09-09,30.32969
2023-09-10,34.22503
2023-09-11,51.55461
2023-09-12,49.85333
2023-09-13,49.93546
2023-09-14,46.88489
2023-09-15,43.17728
2023-09-16,30.71688
2023-09-17,32.59415
2023-09-18,47.96433
2023-09-19,46.32171
2023-09-20,42.90742
2023-09-21,38.77742
2023-09-22,36.07884
2023-09-23,26.38742
2023-09-24,30.07157
2023-09-25,40.77202
2023-09-26,40.5491
2023-09-27,31.1158
2023-09-28,21.63557
2023-09-29,23.36031
2023-09-30,25.36665
2023-10-01,27.51378
2023-10-02,32.95787
2023-10-03,44.19805
2023-10-04,50.31092
2023-10-05,45.39481
2023-10-06,41.48773
2023-10-07,29.78998
2023-10-08,29.78998
2023-10-09,36.87668
2023-10-10,47.85873
2023-10-11,47.80007
2023-10-12,45.6412
2023-10-13,39.52833
2023-10-14,30.50569
2023-10-15,31.1158
2023-10-16,48.25765
2023-10-17,46.6385
2023-10-18,47.37768
2023-10-19,44.52657
2023-10-20,42.00398
2023-10-21,31.54992
2023-10-22,31.42086
2023-10-23,47.8118
2023-10-24,48.45711
2023-10-25,46.46251
2023-10-26,44.65563
2023-10-27,39.56353
2023-10-28,27.57245
2023-10-29,31.98404
2023-10-30,49.57174
2023-10-31,45.35961
2023-11-01,47.40114
2023-11-02,44.20978
2023-11-03,42.01572
2023-11-04,31.17446
2023-11-05,38.50756
2023-11-06,49.11416
2023-11-07,51.06183
2023-11-08,54.67558
2023-11-09,51.48421
2023-11-10,44.7847
2023-11-11,31.81978
2023-11-12,39.77472
2023-11-13,50.8037
2023-11-14,51.43728
2023-11-15,48.65657
2023-11-16,45.19535
2023-11-17,39.64566
2023-11-18,30.65821
2023-11-19,38.46063
2023-11-20,54.46439
2023-11-21,53.65481
2023-11-22,47.847
2023-11-23,47.7414
2023-11-24,42.44984
2023-11-25,32.38296
2023-11-26,33.42719
2023-11-27,55.75501
2023-11-28,51.70714
2023-11-29,50.00586
2023-11-30,47.04916
2023-12-01,42.27384
2023-12-02,40.11498
2023-12-03,46.16918
2023-12-04,62.39586
2023-12-05,57.86694
2023-12-06,50.51038
2023-12-07,50.59251
2023-12-08,53.23242
2023-12-09,40.06805
2023-12-10,42.89569
2023-12-11,56.06007
2023-12-12,52.46978
2023-12-13,50.45171
2023-12-14,48.96163
2023-12-15,42.60237
2023-12-16,34.47143
2023-12-17,38.5193
2023-12-18,47.20168
2023-12-19,47.60061
2023-12-20,48.78563
2023-12-21,43.4706
2023-12-22,46.04012
2023-12-23,33.23946
2023-12-24,32.37123
2023-12-25,41.66373
2023-12-26,55.1449
2023-12-27,51.47248
2023-12-28,46.5681
2023-12-29,41.652
2023-12-30,33.19253
2023-12-31,35.64472
2024-01-01,40.5843
2024-01-02,50.17012
2024-01-03,52.54018
2024-01-04,52.43458
2024-01-05,46.8145
2024-01-06,38.3081
2024-01-07,43.69353
2024-01-08,51.75407
2024-01-09,57.90214
2024-01-10,54.1476
2024-01-11,50.28745
2024-01-12,50.69811
2024-01-13,38.29637
2024-01-14,40.29097
2024-01-15,53.70174
2024-01-16,55.43822
2024-01-17,51.58981
2024-01-18,50.72157
2024-01-19,46.49771
2024-01-20,37.2052
2024-01-21,38.49583
2024-01-22,52.21166
2024-01-23,51.98873
2024-01-24,52.21166
2024-01-25,50.07626
2024-01-26,45.54734
2024-01-27,34.90554
2024-01-28,79.27959
2024-01-29,98.06406
2024-01-30,78.35269
2024-01-31,91.16508
2024-02-01,100.0
2024-02-02,70.82013
2024-02-03,55.19183
2024-02-04,63.65129
2024-02-05,73.84723
2024-02-06,65.34084
2024-02-07,65.16484
2024-02-08,50.65117
2024-02-09,47.35421
2024-02-10,45.80546
2024-02-11,59.82635
2024-02-12,62.14947
2024-02-13,81.40326
2024-02-14,72.67394
2024-02-15,68.33274
2024-02-16,58.19547
2024-02-17,46.43904
2024-02-18,48.39845
2024-02-19,67.66396
2024-02-20,63.18197
2024-02-21,62.05561
2024-02-22,56.70538
2024-02-23,52.23512
2024-02-24,44.23325
2024-02-25,54.45265
2024-02-26,68.64953
2024-02-27,64.41393
2024-02-28,57.33896
2024-02-29,53.59615
2024-03-01,42.5437
2024-03-02,42.79009
2024-03-03,44.5735
2024-03-04,62.91212
2024-03-05,61.87961
2024-03-06,58.50052
2024-03-07,57.35069
2024-03-08,50.19359
2024-03-09,40.90109
2024-03-10,41.49947
2024-03-11,54.78118
2024-03-12,60.35433
2024-03-13,63.00598
2024-03-14,55.35609
2024-03-15,47.34248
2024-03-16,35.66819
2024-03-17,39.58699
2024-03-18,54.74598
2024-03-19,59.11064
2024-03-20,49.21975
