date,홍콩항셍지수
2023-05-29,5.0895
2023-05-30,5.67726
2023-05-31,5.86427
2023-06-01,5.73069
2023-06-02,6.06465
2023-06-03,1.38925
2023-06-04,0.7347
2023-06-05,6.50547
2023-06-06,4.8624
2023-06-07,6.09137
2023-06-08,5.00935
2023-06-09,5.0895
2023-06-10,0.77477
2023-06-11,0.40074
2023-06-12,5.22308
2023-06-13,6.51883
2023-06-14,5.71733
2023-06-15,6.91958
2023-06-16,6.47876
2023-06-17,0.78813
2023-06-18,0.72134
2023-06-19,5.54368
2023-06-20,5.42345
2023-06-21,4.55516
2023-06-22,3.3262
2023-06-23,4.04755
2023-06-24,0.65455
2023-06-25,0.45418
2023-06-26,4.22121
2023-06-27,5.20972
2023-06-28,5.04942
2023-06-29,4.56852
2023-06-30,3.88725
2023-07-01,0.66791
2023-07-02,0.45418
2023-07-03,4.71546
2023-07-04,4.7689
2023-07-05,4.79561
2023-07-06,5.8242
2023-07-07,5.27651
2023-07-08,0.76142
2023-07-09,0.62783
2023-07-10,5.06278
2023-07-11,5.0227
2023-07-12,5.57039
2023-07-13,5.69062
2023-07-14,5.89099
2023-07-15,0.7347
2023-07-16,0.53433
2023-07-17,5.41009
2023-07-18,5.93107
2023-07-19,5.8242
2023-07-20,5.12957
2023-07-21,5.59711
2023-07-22,1.14881
2023-07-23,0.48089
2023-07-24,4.78226
2023-07-25,7.16003
2023-07-26,5.8242
2023-07-27,5.91771
2023-07-28,6.42532
2023-07-29,1.13545
2023-07-30,0.53433
2023-07-31,8.25541
2023-08-01,7.16003
2023-08-02,5.97114
2023-08-03,6.09137
2023-08-04,5.71733
2023-08-05,0.60112
2023-08-06,0.52097
2023-08-07,4.70211
2023-08-08,4.34143
2023-08-09,4.40822
2023-08-10,4.82233
2023-08-11,4.20785
2023-08-12,0.76142
2023-08-13,0.46753
2023-08-14,4.64867
2023-08-15,4.00748
2023-08-16,5.3433
2023-08-17,6.94629
2023-08-18,5.87763
2023-08-19,1.56291
2023-08-20,0.90836
2023-08-21,7.45391
2023-08-22,6.39861
2023-08-23,5.83756
2023-08-24,6.03793
2023-08-25,5.19636
2023-08-26,0.76142
2023-08-27,0.37403
2023-08-28,5.43681
2023-08-29,5.22308
2023-08-30,5.11621
2023-08-31,5.65054
2023-09-01,4.74218
2023-09-02,0.68127
2023-09-03,0.53433
2023-09-04,5.26315
2023-09-05,4.88912
2023-09-06,4.4483
2023-09-07,4.56852
2023-09-08,4.68875
2023-09-09,0.7347
2023-09-10,0.46753
2023-09-11,4.75554
2023-09-12,4.35479
2023-09-13,4.68875
2023-09-14,4.67539
2023-09-15,5.04942
2023-09-16,0.74806
2023-09-17,0.65455
2023-09-18,3.98076
2023-09-19,4.18113
2023-09-20,4.19449
2023-09-21,4.22121
2023-09-22,4.20785
2023-09-23,0.64119
2023-09-24,0.53433
2023-09-25,3.79374
2023-09-26,3.20598
2023-09-27,3.60673
2023-09-28,2.20411
2023-09-29,2.72508
2023-09-30,0.86828
2023-10-01,0.50761
2023-10-02,1.79
2023-10-03,5.67726
2023-10-04,4.58188
2023-10-05,3.83382
2023-10-06,3.9674
2023-10-07,0.61448
2023-10-08,0.30724
2023-10-09,4.66203
2023-10-10,4.1277
2023-10-11,4.04755
2023-10-12,3.76703
2023-10-13,4.27464
2023-10-14,0.66791
2023-10-15,0.50761
2023-10-16,3.63344
2023-10-17,3.94068
2023-10-18,3.47314
2023-10-19,3.4865
2023-10-20,3.52658
2023-10-21,0.85492
2023-10-22,0.38738
2023-10-23,3.4865
2023-10-24,4.20785
2023-10-25,4.1277
2023-10-26,4.06091
2023-10-27,4.62196
2023-10-28,0.70798
2023-10-29,0.60112
2023-10-30,3.88725
2023-10-31,3.68688
2023-11-01,3.83382
2023-11-02,4.36815
2023-11-03,4.46166
2023-11-04,0.64119
2023-11-05,0.48089
2023-11-06,6.1448
2023-11-07,4.42158
2023-11-08,3.47314
2023-11-09,3.59337
2023-11-10,3.67352
2023-11-11,0.53433
2023-11-12,0.58776
2023-11-13,4.35479
2023-11-14,4.19449
2023-11-15,5.95778
2023-11-16,5.43681
2023-11-17,4.10098
2023-11-18,0.68127
2023-11-19,0.58776
2023-11-20,4.15442
2023-11-21,4.71546
2023-11-22,3.62009
2023-11-23,4.87576
2023-11-24,5.15629
2023-11-25,1.6297
2023-11-26,2.44456
2023-11-27,10.44616
2023-11-28,6.38525
2023-11-29,7.92145
2023-11-30,7.53406
2023-12-01,5.38338
2023-12-02,1.65642
2023-12-03,1.24231
2023-12-04,5.95778
2023-12-05,6.31846
2023-12-06,7.0398
2023-12-07,5.65054
2023-12-08,5.32994
2023-12-09,1.42933
2023-12-10,1.06866
2023-12-11,7.05316
2023-12-12,5.71733
2023-12-13,5.54368
2023-12-14,6.58562
2023-12-15,6.57226
2023-12-16,1.60299
2023-12-17,0.70798
2023-12-18,4.70211
2023-12-19,4.47502
2023-12-20,5.22308
2023-12-21,4.84905
2023-12-22,6.66577
2023-12-23,1.80336
2023-12-24,1.20224
2023-12-25,1.65642
2023-12-26,4.32807
2023-12-27,5.183
2023-12-28,6.6257
2023-12-29,6.21159
2023-12-30,1.22896
2023-12-31,0.80149
2024-01-01,1.22896
2024-01-02,5.74405
2024-01-03,4.48837
2024-01-04,5.00935
2024-01-05,5.38338
2024-01-06,1.40261
2024-01-07,1.18888
2024-01-08,6.19823
2024-01-09,6.31846
2024-01-10,5.90435
2024-01-11,5.67726
2024-01-12,5.26315
2024-01-13,0.93507
2024-01-14,1.72321
2024-01-15,6.17152
2024-01-16,6.26502
2024-01-17,9.88511
2024-01-18,7.42719
2024-01-19,6.41196
2024-01-20,2.20411
2024-01-21,1.93694
2024-01-22,10.45952
2024-01-23,11.42131
2024-01-24,11.43467
2024-01-25,9.52444
2024-01-26,9.15041
2024-01-27,1.66978
2024-01-28,1.2156
2024-01-29,8.3222
2024-01-30,8.68287
2024-01-31,7.09324
2024-02-01,6.39861
2024-02-02,6.90622
2024-02-03,2.03045
2024-02-04,1.18888
2024-02-05,6.42532
2024-02-06,8.25541
2024-02-07,8.33555
2024-02-08,6.86615
2024-02-09,3.1659
2024-02-10,1.30911
2024-02-11,0.69462
2024-02-12,2.07053
2024-02-13,4.55516
2024-02-14,5.86427
2024-02-15,5.61047
2024-02-16,6.43868
2024-02-17,1.18888
2024-02-18,1.00187
2024-02-19,6.38525
2024-02-20,5.70398
2024-02-21,6.99973
2024-02-22,6.01122
2024-02-23,6.01122
2024-02-24,1.18888
2024-02-25,0.65455
2024-02-26,5.6639
2024-02-27,5.69062
2024-02-28,5.69062
2024-02-29,5.41009
2024-03-01,2.99225
2024-03-02,0.97515
2024-03-03,0.72134
2024-03-04,4.70211
2024-03-05,5.97114
2024-03-06,5.11621
2024-03-07,4.9292
2024-03-08,4.42158
2024-03-09,1.12209
2024-03-10,0.65455
2024-03-11,4.80897
2024-03-12,6.65241
2024-03-13,5.86427
2024-03-14,4.9292
2024-03-15,4.56852
2024-03-16,0.66791
2024-03-17,0.32059
2024-03-18,4.1277
2024-03-19,3.70024
2024-03-20,3.94068
