date,기아차주가
2023-05-30,3.97086
2023-05-31,3.71119
2023-06-01,3.43867
2023-06-02,3.55154
2023-06-03,0.32445
2023-06-04,0.21313
2023-06-05,3.46207
2023-06-06,0.37279
2023-06-07,4.23156
2023-06-08,3.65
2023-06-09,3.64589
2023-06-10,0.28434
2023-06-11,0.21904
2023-06-12,3.27516
2023-06-13,3.44484
2023-06-14,3.46387
2023-06-15,3.15509
2023-06-16,3.01523
2023-06-17,0.24064
2023-06-18,0.17096
2023-06-19,3.03426
2023-06-20,2.74836
2023-06-21,3.23016
2023-06-22,3.12655
2023-06-23,2.8075
2023-06-24,0.20747
2023-06-25,0.14705
2023-06-26,3.42761
2023-06-27,3.42402
2023-06-28,3.26513
2023-06-29,2.99518
2023-06-30,3.86571
2023-07-01,0.32908
2023-07-02,0.2175
2023-07-03,3.78729
2023-07-04,3.83049
2023-07-05,3.29752
2023-07-06,3.49806
2023-07-07,3.03168
2023-07-08,0.23087
2023-07-09,0.15734
2023-07-10,3.07051
2023-07-11,3.21371
2023-07-12,3.07179
2023-07-13,3.06279
2023-07-14,3.39034
2023-07-15,0.26583
2023-07-16,0.17816
2023-07-17,2.94504
2023-07-18,2.87794
2023-07-19,2.89877
2023-07-20,2.75813
2023-07-21,2.69052
2023-07-22,0.2391
2023-07-23,0.16942
2023-07-24,2.79438
2023-07-25,2.83989
2023-07-26,3.0975
2023-07-27,3.61941
2023-07-28,3.56182
2023-07-29,0.29771
2023-07-30,0.19642
2023-07-31,2.96278
2023-08-01,3.043
2023-08-02,3.08645
2023-08-03,3.05071
2023-08-04,2.7026
2023-08-05,0.2229
2023-08-06,0.16608
2023-08-07,3.24996
2023-08-08,2.9219
2023-08-09,2.79644
2023-08-10,2.52983
2023-08-11,2.95893
2023-08-12,0.22213
2023-08-13,0.15914
2023-08-14,2.38457
2023-08-15,0.32882
2023-08-16,2.42905
2023-08-17,2.5612
2023-08-18,2.47121
2023-08-19,0.17765
2023-08-20,0.13703
2023-08-21,2.41542
2023-08-22,2.29407
2023-08-23,2.1429
2023-08-24,2.34626
2023-08-25,2.02181
2023-08-26,0.17354
2023-08-27,0.12443
2023-08-28,2.2172
2023-08-29,2.63087
2023-08-30,2.54294
2023-08-31,2.23905
2023-09-01,2.31104
2023-09-02,0.20002
2023-09-03,0.13806
2023-09-04,2.50541
2023-09-05,2.20537
2023-09-06,2.08634
2023-09-07,2.03209
2023-09-08,1.92308
2023-09-09,0.16351
2023-09-10,0.12083
2023-09-11,2.0686
2023-09-12,2.09328
2023-09-13,2.27685
2023-09-14,2.30487
2023-09-15,2.36375
2023-09-16,0.19796
2023-09-17,0.14243
2023-09-18,2.03723
2023-09-19,1.93568
2023-09-20,2.54629
2023-09-21,2.17015
2023-09-22,1.9655
2023-09-23,0.16222
2023-09-24,0.10566
2023-09-25,2.29587
2023-09-26,2.01718
2023-09-27,1.82487
2023-09-28,0.16685
2023-09-29,0.09281
2023-09-30,0.10103
2023-10-01,0.09384
2023-10-02,0.19282
2023-10-03,0.15374
2023-10-04,2.3604
2023-10-05,2.3311
2023-10-06,2.43291
2023-10-07,0.24938
2023-10-08,0.15117
2023-10-09,0.20901
2023-10-10,2.47507
2023-10-11,2.59051
2023-10-12,2.32313
2023-10-13,2.04058
2023-10-14,0.20207
2023-10-15,0.12134
2023-10-16,2.08531
2023-10-17,2.25371
2023-10-18,2.51646
2023-10-19,2.31695
2023-10-20,2.05703
2023-10-21,0.20773
2023-10-22,0.11466
2023-10-23,2.26708
2023-10-24,2.08711
2023-10-25,2.03955
2023-10-26,1.98221
2023-10-27,2.3149
2023-10-28,0.23087
2023-10-29,0.12752
2023-10-30,2.2226
2023-10-31,2.09894
2023-11-01,2.17272
2023-11-02,2.33624
2023-11-03,2.26271
2023-11-04,0.1959
2023-11-05,0.15194
2023-11-06,3.13941
2023-11-07,2.5234
2023-11-08,2.19381
2023-11-09,2.201
2023-11-10,1.90329
2023-11-11,0.16788
2023-11-12,0.11106
2023-11-13,1.97424
2023-11-14,2.15087
2023-11-15,3.04762
2023-11-16,3.36308
2023-11-17,2.9183
2023-11-18,0.27432
2023-11-19,0.18973
2023-11-20,2.6247
2023-11-21,2.58254
2023-11-22,2.21077
2023-11-23,2.44679
2023-11-24,2.14059
2023-11-25,0.1959
2023-11-26,0.13908
2023-11-27,2.32184
2023-11-28,2.26348
2023-11-29,2.67509
2023-11-30,2.65015
2023-12-01,2.2807
2023-12-02,0.22624
2023-12-03,0.1486
2023-12-04,2.34781
2023-12-05,2.19895
2023-12-06,2.27479
2023-12-07,2.14676
2023-12-08,2.47147
2023-12-09,0.2283
2023-12-10,0.17611
2023-12-11,2.51749
2023-12-12,2.67329
2023-12-13,2.43779
2023-12-14,2.77716
2023-12-15,3.45821
2023-12-16,0.28717
2023-12-17,0.21364
2023-12-18,2.91651
2023-12-19,2.6157
2023-12-20,5.10003
2023-12-21,4.47991
2023-12-22,4.10172
2023-12-23,0.37561
2023-12-24,0.25863
2023-12-25,0.26892
2023-12-26,3.40396
2023-12-27,3.56336
2023-12-28,5.16996
2023-12-29,1.78116
2023-12-30,0.33679
2023-12-31,0.24835
2024-01-01,0.26095
2024-01-02,3.89579
2024-01-03,3.4523
2024-01-04,3.31655
2024-01-05,2.96613
2024-01-06,0.2954
2024-01-07,0.21004
2024-01-08,2.91753
2024-01-09,3.10779
2024-01-10,2.9669
2024-01-11,3.07899
2024-01-12,2.57688
2024-01-13,0.24321
2024-01-14,0.18331
2024-01-15,3.034
2024-01-16,2.64373
2024-01-17,2.56711
2024-01-18,2.64527
2024-01-19,2.66943
2024-01-20,0.26712
2024-01-21,0.16299
2024-01-22,2.54654
2024-01-23,2.58691
2024-01-24,2.35475
2024-01-25,4.02562
2024-01-26,4.08424
2024-01-27,0.37279
2024-01-28,0.25246
2024-01-29,4.96146
2024-01-30,4.89487
2024-01-31,5.09309
2024-02-01,6.09963
2024-02-02,8.84337
2024-02-03,1.03353
2024-02-04,0.62757
2024-02-05,7.02492
2024-02-06,5.42115
2024-02-07,5.37461
2024-02-08,4.40407
2024-02-09,0.50185
2024-02-10,0.34245
2024-02-11,0.30543
2024-02-12,0.38178
2024-02-13,5.39338
2024-02-14,4.68302
2024-02-15,4.17371
2024-02-16,4.33517
2024-02-17,0.44143
2024-02-18,0.32959
2024-02-19,4.50639
2024-02-20,3.92021
2024-02-21,3.63972
2024-02-22,4.30303
2024-02-23,3.88525
2024-02-24,0.36456
2024-02-25,0.28177
2024-02-26,3.66929
2024-02-27,3.4325
2024-02-28,3.93332
2024-02-29,5.41652
2024-03-01,0.66562
2024-03-02,0.38667
2024-03-03,0.29411
2024-03-04,4.68533
2024-03-05,3.86468
2024-03-06,4.13977
2024-03-07,4.10892
2024-03-08,4.32771
2024-03-09,0.44323
2024-03-10,0.31031
2024-03-11,4.07319
2024-03-12,3.62455
2024-03-13,3.54382
2024-03-14,3.88139
2024-03-15,3.6027
2024-03-16,0.32574
2024-03-17,0.22958
2024-03-18,3.60347
2024-03-19,4.20688
2024-03-20,4.16368
