date,자동차보험추천
2023-05-30,32.64367
2023-05-31,32.64367
2023-06-01,33.56321
2023-06-02,23.90804
2023-06-03,15.86206
2023-06-04,16.32183
2023-06-05,24.36781
2023-06-06,14.71264
2023-06-07,30.57471
2023-06-08,27.5862
2023-06-09,20.22988
2023-06-10,12.64367
2023-06-11,13.33333
2023-06-12,29.88505
2023-06-13,26.20689
2023-06-14,28.27586
2023-06-15,24.13793
2023-06-16,20.0
2023-06-17,8.50574
2023-06-18,17.01149
2023-06-19,28.27586
2023-06-20,28.04597
2023-06-21,22.9885
2023-06-22,26.20689
2023-06-23,22.52873
2023-06-24,12.41379
2023-06-25,16.32183
2023-06-26,24.82758
2023-06-27,29.88505
2023-06-28,25.05747
2023-06-29,20.68965
2023-06-30,20.68965
2023-07-01,11.95402
2023-07-02,13.56321
2023-07-03,22.29885
2023-07-04,22.52873
2023-07-05,21.60919
2023-07-06,31.95402
2023-07-07,22.52873
2023-07-08,10.34482
2023-07-09,14.02298
2023-07-10,28.04597
2023-07-11,28.73563
2023-07-12,25.05747
2023-07-13,24.5977
2023-07-14,21.83908
2023-07-15,14.25287
2023-07-16,11.03448
2023-07-17,45.74712
2023-07-18,44.13793
2023-07-19,23.67816
2023-07-20,24.13793
2023-07-21,21.60919
2023-07-22,14.02298
2023-07-23,11.95402
2023-07-24,26.20689
2023-07-25,26.20689
2023-07-26,23.67816
2023-07-27,25.74712
2023-07-28,25.05747
2023-07-29,12.87356
2023-07-30,12.41379
2023-07-31,29.1954
2023-08-01,22.9885
2023-08-02,25.05747
2023-08-03,18.85057
2023-08-04,23.44827
2023-08-05,11.03448
2023-08-06,13.33333
2023-08-07,27.12643
2023-08-08,20.91954
2023-08-09,16.7816
2023-08-10,24.36781
2023-08-11,21.83908
2023-08-12,15.17241
2023-08-13,9.65517
2023-08-14,25.51724
2023-08-15,13.10344
2023-08-16,22.29885
2023-08-17,29.88505
2023-08-18,27.5862
2023-08-19,11.26436
2023-08-20,17.24137
2023-08-21,33.10344
2023-08-22,29.88505
2023-08-23,27.12643
2023-08-24,25.74712
2023-08-25,23.44827
2023-08-26,14.48275
2023-08-27,15.17241
2023-08-28,26.20689
2023-08-29,35.40229
2023-08-30,28.96551
2023-08-31,24.13793
2023-09-01,22.9885
2023-09-02,10.11494
2023-09-03,13.33333
2023-09-04,26.43678
2023-09-05,29.65517
2023-09-06,26.66666
2023-09-07,25.51724
2023-09-08,25.97701
2023-09-09,11.49425
2023-09-10,16.09195
2023-09-11,24.82758
2023-09-12,20.45977
2023-09-13,26.20689
2023-09-14,29.65517
2023-09-15,30.11494
2023-09-16,14.48275
2023-09-17,12.1839
2023-09-18,30.57471
2023-09-19,24.5977
2023-09-20,19.08045
2023-09-21,21.83908
2023-09-22,19.54022
2023-09-23,12.1839
2023-09-24,12.41379
2023-09-25,25.74712
2023-09-26,22.75862
2023-09-27,17.93103
2023-09-28,6.43678
2023-09-29,2.75862
2023-09-30,7.81609
2023-10-01,8.96551
2023-10-02,10.57471
2023-10-03,15.86206
2023-10-04,31.03448
2023-10-05,35.63218
2023-10-06,27.81609
2023-10-07,10.57471
2023-10-08,11.26436
2023-10-09,17.93103
2023-10-10,34.71264
2023-10-11,28.96551
2023-10-12,28.50574
2023-10-13,22.52873
2023-10-14,13.7931
2023-10-15,10.34482
2023-10-16,27.81609
2023-10-17,25.05747
2023-10-18,23.44827
2023-10-19,23.67816
2023-10-20,20.68965
2023-10-21,11.26436
2023-10-22,11.95402
2023-10-23,27.12643
2023-10-24,26.43678
2023-10-25,27.12643
2023-10-26,27.5862
2023-10-27,24.13793
2023-10-28,10.34482
2023-10-29,12.1839
2023-10-30,27.12643
2023-10-31,28.04597
2023-11-01,26.66666
2023-11-02,25.97701
2023-11-03,24.82758
2023-11-04,14.25287
2023-11-05,20.0
2023-11-06,28.50574
2023-11-07,21.14942
2023-11-08,25.51724
2023-11-09,26.43678
2023-11-10,22.52873
2023-11-11,11.03448
2023-11-12,13.7931
2023-11-13,31.03448
2023-11-14,25.74712
2023-11-15,26.66666
2023-11-16,24.36781
2023-11-17,19.08045
2023-11-18,12.64367
2023-11-19,16.09195
2023-11-20,27.35632
2023-11-21,26.43678
2023-11-22,25.05747
2023-11-23,31.49425
2023-11-24,18.16091
2023-11-25,11.26436
2023-11-26,18.16091
2023-11-27,43.21839
2023-11-28,32.41379
2023-11-29,31.03448
2023-11-30,35.86206
2023-12-01,28.04597
2023-12-02,13.7931
2023-12-03,11.95402
2023-12-04,38.85057
2023-12-05,30.11494
2023-12-06,30.11494
2023-12-07,29.65517
2023-12-08,19.77011
2023-12-09,14.02298
2023-12-10,11.49425
2023-12-11,33.10344
2023-12-12,32.87356
2023-12-13,30.11494
2023-12-14,23.90804
2023-12-15,25.97701
2023-12-16,11.26436
2023-12-17,10.57471
2023-12-18,28.50574
2023-12-19,29.65517
2023-12-20,39.54022
2023-12-21,29.42528
2023-12-22,24.13793
2023-12-23,9.65517
2023-12-24,11.72413
2023-12-25,16.55172
2023-12-26,37.93103
2023-12-27,35.63218
2023-12-28,26.89655
2023-12-29,20.68965
2023-12-30,18.3908
2023-12-31,14.48275
2024-01-01,14.02298
2024-01-02,37.01149
2024-01-03,38.3908
2024-01-04,33.33333
2024-01-05,25.74712
2024-01-06,22.06896
2024-01-07,19.31034
2024-01-08,33.10344
2024-01-09,25.05747
2024-01-10,36.09195
2024-01-11,26.89655
2024-01-12,23.44827
2024-01-13,13.33333
2024-01-14,12.87356
2024-01-15,34.25287
2024-01-16,42.52873
2024-01-17,31.03448
2024-01-18,27.81609
2024-01-19,81.37931
2024-01-20,65.05747
2024-01-21,71.03448
2024-01-22,79.08045
2024-01-23,83.90804
2024-01-24,96.32183
2024-01-25,91.72413
2024-01-26,91.03448
2024-01-27,86.66666
2024-01-28,95.63218
2024-01-29,97.47126
2024-01-30,92.41379
2024-01-31,95.40229
2024-02-01,85.97701
2024-02-02,82.9885
2024-02-03,95.86206
2024-02-04,87.35632
2024-02-05,94.02298
2024-02-06,90.11494
2024-02-07,99.08045
2024-02-08,75.40229
2024-02-09,79.77011
2024-02-10,82.52873
2024-02-11,83.67816
2024-02-12,88.27586
2024-02-13,96.7816
2024-02-14,100.0
2024-02-15,89.42528
2024-02-16,94.71264
2024-02-17,82.52873
2024-02-18,84.13793
2024-02-19,94.48275
2024-02-20,83.67816
2024-02-21,99.31034
2024-02-22,92.1839
2024-02-23,87.5862
2024-02-24,69.88505
2024-02-25,86.66666
2024-02-26,84.13793
2024-02-27,77.93103
2024-02-28,79.77011
2024-02-29,72.1839
2024-03-01,71.26436
2024-03-02,65.74712
2024-03-03,47.81609
2024-03-04,73.33333
2024-03-05,76.7816
2024-03-06,90.34482
2024-03-07,81.37931
2024-03-08,92.64367
2024-03-09,86.20689
2024-03-10,91.72413
2024-03-11,84.36781
2024-03-12,96.32183
2024-03-13,87.12643
2024-03-14,95.40229
2024-03-15,77.01149
2024-03-16,65.28735
2024-03-17,71.49425
2024-03-18,79.77011
2024-03-19,82.52873
2024-03-20,84.13793
