date,세무상담
2023-06-07,53.53846
2023-06-08,43.6923
2023-06-09,32.30769
2023-06-10,14.76923
2023-06-11,12.0
2023-06-12,40.0
2023-06-13,43.38461
2023-06-14,40.30769
2023-06-15,38.76923
2023-06-16,36.61538
2023-06-17,12.30769
2023-06-18,13.53846
2023-06-19,48.61538
2023-06-20,38.46153
2023-06-21,40.0
2023-06-22,38.46153
2023-06-23,41.84615
2023-06-24,8.61538
2023-06-25,12.92307
2023-06-26,48.0
2023-06-27,41.84615
2023-06-28,40.92307
2023-06-29,31.38461
2023-06-30,28.61538
2023-07-01,13.84615
2023-07-02,20.92307
2023-07-03,43.6923
2023-07-04,43.38461
2023-07-05,48.30769
2023-07-06,35.6923
2023-07-07,33.23076
2023-07-08,13.84615
2023-07-09,14.76923
2023-07-10,44.92307
2023-07-11,38.15384
2023-07-12,40.61538
2023-07-13,30.76923
2023-07-14,38.15384
2023-07-15,14.76923
2023-07-16,12.92307
2023-07-17,48.61538
2023-07-18,44.92307
2023-07-19,37.84615
2023-07-20,53.53846
2023-07-21,42.76923
2023-07-22,15.6923
2023-07-23,15.07692
2023-07-24,49.53846
2023-07-25,52.61538
2023-07-26,48.0
2023-07-27,50.76923
2023-07-28,40.92307
2023-07-29,13.53846
2023-07-30,14.76923
2023-07-31,42.15384
2023-08-01,38.46153
2023-08-02,32.30769
2023-08-03,34.46153
2023-08-04,37.84615
2023-08-05,17.53846
2023-08-06,16.92307
2023-08-07,43.38461
2023-08-08,41.53846
2023-08-09,39.38461
2023-08-10,30.76923
2023-08-11,34.76923
2023-08-12,17.53846
2023-08-13,16.92307
2023-08-14,40.61538
2023-08-15,18.15384
2023-08-16,41.53846
2023-08-17,41.53846
2023-08-18,36.61538
2023-08-19,18.15384
2023-08-20,16.0
2023-08-21,46.76923
2023-08-22,41.84615
2023-08-23,43.07692
2023-08-24,49.23076
2023-08-25,39.38461
2023-08-26,17.53846
2023-08-27,15.07692
2023-08-28,43.38461
2023-08-29,52.30769
2023-08-30,46.15384
2023-08-31,43.07692
2023-09-01,31.6923
2023-09-02,13.53846
2023-09-03,14.15384
2023-09-04,41.84615
2023-09-05,43.6923
2023-09-06,49.23076
2023-09-07,37.53846
2023-09-08,40.92307
2023-09-09,19.6923
2023-09-10,17.53846
2023-09-11,50.76923
2023-09-12,44.92307
2023-09-13,37.53846
2023-09-14,43.6923
2023-09-15,38.76923
2023-09-16,17.84615
2023-09-17,12.0
2023-09-18,46.76923
2023-09-19,42.76923
2023-09-20,31.38461
2023-09-21,41.53846
2023-09-22,31.07692
2023-09-23,16.0
2023-09-24,12.0
2023-09-25,48.0
2023-09-26,40.0
2023-09-27,27.6923
2023-09-28,4.92307
2023-09-29,10.46153
2023-09-30,9.23076
2023-10-01,7.38461
2023-10-02,15.07692
2023-10-03,16.92307
2023-10-04,55.38461
2023-10-05,43.07692
2023-10-06,50.46153
2023-10-07,10.15384
2023-10-08,12.30769
2023-10-09,16.92307
2023-10-10,56.30769
2023-10-11,45.23076
2023-10-12,45.23076
2023-10-13,40.61538
2023-10-14,12.61538
2023-10-15,12.30769
2023-10-16,46.15384
2023-10-17,44.61538
2023-10-18,47.38461
2023-10-19,39.6923
2023-10-20,36.30769
2023-10-21,17.23076
2023-10-22,15.6923
2023-10-23,48.0
2023-10-24,43.38461
2023-10-25,43.38461
2023-10-26,48.92307
2023-10-27,40.0
2023-10-28,19.6923
2023-10-29,14.46153
2023-10-30,50.76923
2023-10-31,50.76923
2023-11-01,38.15384
2023-11-02,49.23076
2023-11-03,41.53846
2023-11-04,16.30769
2023-11-05,14.76923
2023-11-06,43.07692
2023-11-07,44.0
2023-11-08,44.61538
2023-11-09,44.30769
2023-11-10,32.0
2023-11-11,11.38461
2023-11-12,14.15384
2023-11-13,43.07692
2023-11-14,48.0
2023-11-15,56.92307
2023-11-16,38.46153
2023-11-17,31.6923
2023-11-18,15.38461
2023-11-19,18.15384
2023-11-20,43.38461
2023-11-21,43.38461
2023-11-22,35.07692
2023-11-23,43.6923
2023-11-24,39.6923
2023-11-25,18.76923
2023-11-26,14.76923
2023-11-27,56.0
2023-11-28,42.76923
2023-11-29,44.61538
2023-11-30,37.23076
2023-12-01,48.0
2023-12-02,12.92307
2023-12-03,18.46153
2023-12-04,59.07692
2023-12-05,48.61538
2023-12-06,43.07692
2023-12-07,43.6923
2023-12-08,44.30769
2023-12-09,20.61538
2023-12-10,16.30769
2023-12-11,53.53846
2023-12-12,42.46153
2023-12-13,47.38461
2023-12-14,44.92307
2023-12-15,40.92307
2023-12-16,13.84615
2023-12-17,17.23076
2023-12-18,56.30769
2023-12-19,47.38461
2023-12-20,35.07692
2023-12-21,44.30769
2023-12-22,40.30769
2023-12-23,15.6923
2023-12-24,16.92307
2023-12-25,14.15384
2023-12-26,54.46153
2023-12-27,41.53846
2023-12-28,42.15384
2023-12-29,36.92307
2023-12-30,12.0
2023-12-31,14.76923
2024-01-01,20.92307
2024-01-02,55.07692
2024-01-03,51.38461
2024-01-04,67.07692
2024-01-05,48.0
2024-01-06,20.30769
2024-01-07,20.0
2024-01-08,52.30769
2024-01-09,46.15384
2024-01-10,44.61538
2024-01-11,46.76923
2024-01-12,46.76923
2024-01-13,20.0
2024-01-14,19.6923
2024-01-15,68.92307
2024-01-16,51.6923
2024-01-17,63.38461
2024-01-18,58.76923
2024-01-19,56.92307
2024-01-20,27.38461
2024-01-21,18.46153
2024-01-22,68.61538
2024-01-23,80.92307
2024-01-24,74.46153
2024-01-25,70.15384
2024-01-26,56.0
2024-01-27,22.76923
2024-01-28,26.15384
2024-01-29,73.23076
2024-01-30,75.6923
2024-01-31,59.07692
2024-02-01,57.53846
2024-02-02,44.92307
2024-02-03,20.92307
2024-02-04,19.38461
2024-02-05,60.61538
2024-02-06,58.46153
2024-02-07,45.53846
2024-02-08,30.76923
2024-02-09,15.38461
2024-02-10,19.38461
2024-02-11,12.61538
2024-02-12,27.07692
2024-02-13,74.46153
2024-02-14,68.0
2024-02-15,50.46153
2024-02-16,52.92307
2024-02-17,23.38461
2024-02-18,17.84615
2024-02-19,60.30769
2024-02-20,51.07692
2024-02-21,43.38461
2024-02-22,50.46153
2024-02-23,48.61538
2024-02-24,24.92307
2024-02-25,24.61538
2024-02-26,60.92307
2024-02-27,58.15384
2024-02-28,43.38461
2024-02-29,42.15384
2024-03-01,16.61538
2024-03-02,17.53846
2024-03-03,15.6923
2024-03-04,60.92307
2024-03-05,58.76923
2024-03-06,50.15384
2024-03-07,57.53846
2024-03-08,54.76923
2024-03-09,19.38461
2024-03-10,20.30769
2024-03-11,66.46153
2024-03-12,59.38461
2024-03-13,64.92307
2024-03-14,38.15384
2024-03-15,41.84615
2024-03-16,20.0
2024-03-17,15.6923
2024-03-18,45.53846
2024-03-19,47.07692
2024-03-20,45.84615
