date,인도주식
2023-06-01,25.56818
2023-06-02,32.67045
2023-06-03,17.89772
2023-06-04,16.38257
2023-06-05,23.86363
2023-06-06,20.92803
2023-06-07,23.67424
2023-06-08,18.84469
2023-06-09,21.11742
2023-06-10,9.1856
2023-06-11,8.90151
2023-06-12,18.08712
2023-06-13,25.09469
2023-06-14,22.34848
2023-06-15,21.6856
2023-06-16,19.31818
2023-06-17,11.83712
2023-06-18,10.03787
2023-06-19,19.12878
2023-06-20,21.49621
2023-06-21,29.64015
2023-06-22,29.64015
2023-06-23,25.37878
2023-06-24,14.29924
2023-06-25,10.70075
2023-06-26,25.56818
2023-06-27,27.27272
2023-06-28,28.31439
2023-06-29,23.57954
2023-06-30,27.55681
2023-07-01,11.36363
2023-07-02,13.44696
2023-07-03,28.40909
2023-07-04,30.20833
2023-07-05,21.02272
2023-07-06,21.40151
2023-07-07,22.53787
2023-07-08,14.86742
2023-07-09,11.26893
2023-07-10,28.31439
2023-07-11,34.375
2023-07-12,32.19696
2023-07-13,27.46212
2023-07-14,30.58712
2023-07-15,17.99242
2023-07-16,17.51893
2023-07-17,21.30681
2023-07-18,47.34848
2023-07-19,36.36363
2023-07-20,32.48106
2023-07-21,23.67424
2023-07-22,12.87878
2023-07-23,14.20454
2023-07-24,23.57954
2023-07-25,25.75757
2023-07-26,27.46212
2023-07-27,22.34848
2023-07-28,17.99242
2023-07-29,12.4053
2023-07-30,11.93181
2023-07-31,22.91666
2023-08-01,29.92424
2023-08-02,23.67424
2023-08-03,23.01136
2023-08-04,26.98863
2023-08-05,12.68939
2023-08-06,8.71212
2023-08-07,16.76136
2023-08-08,18.18181
2023-08-09,20.17045
2023-08-10,17.99242
2023-08-11,15.90909
2023-08-12,7.95454
2023-08-13,26.70454
2023-08-14,23.29545
2023-08-15,17.32954
2023-08-16,24.05303
2023-08-17,30.87121
2023-08-18,22.53787
2023-08-19,9.2803
2023-08-20,12.2159
2023-08-21,25.18939
2023-08-22,24.33712
2023-08-23,25.85227
2023-08-24,33.99621
2023-08-25,25.37878
2023-08-26,22.72727
2023-08-27,15.3409
2023-08-28,24.62121
2023-08-29,23.48484
2023-08-30,25.47348
2023-08-31,23.29545
2023-09-01,30.30303
2023-09-02,18.6553
2023-09-03,15.4356
2023-09-04,36.07954
2023-09-05,45.45454
2023-09-06,35.03787
2023-09-07,31.62878
2023-09-08,31.1553
2023-09-09,17.89772
2023-09-10,14.48863
2023-09-11,28.59848
2023-09-12,29.26136
2023-09-13,30.49242
2023-09-14,25.47348
2023-09-15,24.52651
2023-09-16,11.36363
2023-09-17,11.83712
2023-09-18,22.15909
2023-09-19,22.06439
2023-09-20,20.83333
2023-09-21,18.27651
2023-09-22,18.6553
2023-09-23,8.61742
2023-09-24,18.4659
2023-09-25,38.35227
2023-09-26,70.64393
2023-09-27,32.67045
2023-09-28,20.07575
2023-09-29,21.02272
2023-09-30,12.02651
2023-10-01,14.77272
2023-10-02,16.47727
2023-10-03,20.83333
2023-10-04,24.52651
2023-10-05,21.6856
2023-10-06,17.89772
2023-10-07,11.45833
2023-10-08,40.3409
2023-10-09,19.60227
2023-10-10,25.56818
2023-10-11,25.47348
2023-10-12,22.91666
2023-10-13,19.79166
2023-10-14,9.2803
2023-10-15,16.38257
2023-10-16,18.08712
2023-10-17,20.73863
2023-10-18,17.23484
2023-10-19,24.43181
2023-10-20,20.35984
2023-10-21,9.375
2023-10-22,8.04924
2023-10-23,16.19318
2023-10-24,20.54924
2023-10-25,22.63257
2023-10-26,19.79166
2023-10-27,19.03409
2023-10-28,8.04924
2023-10-29,5.68181
2023-10-30,17.23484
2023-10-31,21.21212
2023-11-01,15.3409
2023-11-02,16.00378
2023-11-03,20.35984
2023-11-04,10.03787
2023-11-05,5.87121
2023-11-06,19.41287
2023-11-07,18.5606
2023-11-08,19.60227
2023-11-09,17.99242
2023-11-10,14.20454
2023-11-11,9.65909
2023-11-12,9.1856
2023-11-13,13.92045
2023-11-14,15.625
2023-11-15,17.42424
2023-11-16,18.18181
2023-11-17,15.24621
2023-11-18,6.72348
2023-11-19,6.81818
2023-11-20,17.32954
2023-11-21,18.18181
2023-11-22,24.24242
2023-11-23,21.11742
2023-11-24,14.48863
2023-11-25,8.33333
2023-11-26,8.61742
2023-11-27,14.86742
2023-11-28,14.67803
2023-11-29,15.90909
2023-11-30,18.18181
2023-12-01,24.52651
2023-12-02,16.85606
2023-12-03,9.75378
2023-12-04,20.83333
2023-12-05,32.67045
2023-12-06,31.34469
2023-12-07,36.26893
2023-12-08,32.00757
2023-12-09,14.39393
2023-12-10,12.59469
2023-12-11,31.91287
2023-12-12,33.52272
2023-12-13,35.98484
2023-12-14,38.44696
2023-12-15,34.56439
2023-12-16,13.25757
2023-12-17,14.77272
2023-12-18,30.39772
2023-12-19,29.92424
2023-12-20,29.73484
2023-12-21,28.88257
2023-12-22,22.06439
2023-12-23,12.5
2023-12-24,10.70075
2023-12-25,12.59469
2023-12-26,26.89393
2023-12-27,33.33333
2023-12-28,36.55303
2023-12-29,36.45833
2023-12-30,17.23484
2023-12-31,12.59469
2024-01-01,21.40151
2024-01-02,33.80681
2024-01-03,33.14393
2024-01-04,31.91287
2024-01-05,35.32196
2024-01-06,17.32954
2024-01-07,18.4659
2024-01-08,27.74621
2024-01-09,36.36363
2024-01-10,33.14393
2024-01-11,32.48106
2024-01-12,30.11363
2024-01-13,14.10984
2024-01-14,13.54166
2024-01-15,34.65909
2024-01-16,47.82196
2024-01-17,45.45454
2024-01-18,35.51136
2024-01-19,33.90151
2024-01-20,31.1553
2024-01-21,18.6553
2024-01-22,32.00757
2024-01-23,44.69696
2024-01-24,48.76893
2024-01-25,39.01515
2024-01-26,29.07196
2024-01-27,14.67803
2024-01-28,13.92045
2024-01-29,45.07575
2024-01-30,42.14015
2024-01-31,40.05681
2024-02-01,38.44696
2024-02-02,40.90909
2024-02-03,27.74621
2024-02-04,23.10606
2024-02-05,37.3106
2024-02-06,57.19696
2024-02-07,51.32575
2024-02-08,41.19318
2024-02-09,29.45075
2024-02-10,23.76893
2024-02-11,21.21212
2024-02-12,35.89015
2024-02-13,51.70454
2024-02-14,41.38257
2024-02-15,41.95075
2024-02-16,38.44696
2024-02-17,20.73863
2024-02-18,18.84469
2024-02-19,41.95075
2024-02-20,47.44318
2024-02-21,47.25378
2024-02-22,47.06439
2024-02-23,51.89393
2024-02-24,24.43181
2024-02-25,20.35984
2024-02-26,34.75378
2024-02-27,39.10984
2024-02-28,39.86742
2024-02-29,32.67045
2024-03-01,27.65151
2024-03-02,25.66287
2024-03-03,19.12878
2024-03-04,41.47727
2024-03-05,39.29924
2024-03-06,36.45833
2024-03-07,38.73106
2024-03-08,35.60606
2024-03-09,21.6856
2024-03-10,18.18181
2024-03-11,33.99621
2024-03-12,36.45833
2024-03-13,42.04545
2024-03-14,47.06439
2024-03-15,48.86363
2024-03-16,19.12878
2024-03-17,20.17045
2024-03-18,33.23863
2024-03-19,37.78409
2024-03-20,31.34469
