date,SK주가
2023-05-30,13.55088
2023-05-31,13.68012
2023-06-01,12.36187
2023-06-02,11.98061
2023-06-03,1.68659
2023-06-04,1.52504
2023-06-05,12.80775
2023-06-06,2.69466
2023-06-07,15.90306
2023-06-08,12.80775
2023-06-09,13.2924
2023-06-10,2.44911
2023-06-11,2.17124
2023-06-12,11.88368
2023-06-13,12.32956
2023-06-14,11.96768
2023-06-15,10.9273
2023-06-16,11.34733
2023-06-17,1.49273
2023-06-18,1.60904
2023-06-19,11.33441
2023-06-20,11.48949
2023-06-21,12.14862
2023-06-22,12.12924
2023-06-23,14.15185
2023-06-24,2.70113
2023-06-25,2.04846
2023-06-26,25.9903
2023-06-27,15.61873
2023-06-28,12.71082
2023-06-29,16.54927
2023-06-30,13.8029
2023-07-01,2.53957
2023-07-02,2.43618
2023-07-03,13.68012
2023-07-04,13.53796
2023-07-05,12.69143
2023-07-06,16.31663
2023-07-07,15.72859
2023-07-08,2.94022
2023-07-09,2.20355
2023-07-10,13.20193
2023-07-11,12.58804
2023-07-12,12.88529
2023-07-13,12.81421
2023-07-14,12.63974
2023-07-15,2.25525
2023-07-16,1.92568
2023-07-17,11.07592
2023-07-18,10.44911
2023-07-19,10.50726
2023-07-20,11.68336
2023-07-21,10.54604
2023-07-22,1.89983
2023-07-23,2.26817
2023-07-24,12.75605
2023-07-25,11.72213
2023-07-26,12.80775
2023-07-27,14.4168
2023-07-28,12.63327
2023-07-29,2.58481
2023-07-30,1.88045
2023-07-31,15.44426
2023-08-01,17.18255
2023-08-02,12.48465
2023-08-03,11.94184
2023-08-04,11.0113
2023-08-05,1.83521
2023-08-06,1.55088
2023-08-07,10.37802
2023-08-08,10.01615
2023-08-09,9.93214
2023-08-10,11.02423
2023-08-11,9.88045
2023-08-12,1.70597
2023-08-13,1.45395
2023-08-14,9.46688
2023-08-15,2.09369
2023-08-16,10.59773
2023-08-17,10.26817
2023-08-18,11.15993
2023-08-19,2.13247
2023-08-20,1.81583
2023-08-21,10.72051
2023-08-22,10.86268
2023-08-23,9.95153
2023-08-24,10.90791
2023-08-25,8.62035
2023-08-26,1.60258
2023-08-27,1.19547
2023-08-28,10.70113
2023-08-29,10.61066
2023-08-30,10.49434
2023-08-31,10.81098
2023-09-01,18.02907
2023-09-02,2.46849
2023-09-03,2.10016
2023-09-04,12.05815
2023-09-05,10.00323
2023-09-06,9.18255
2023-09-07,9.03392
2023-09-08,10.042
2023-09-09,1.75121
2023-09-10,1.26655
2023-09-11,9.81583
2023-09-12,9.14378
2023-09-13,9.05977
2023-09-14,9.8029
2023-09-15,12.65912
2023-09-16,1.9903
2023-09-17,1.81583
2023-09-18,9.6155
2023-09-19,9.13731
2023-09-20,9.33764
2023-09-21,8.49757
2023-09-22,7.56704
2023-09-23,6.01615
2023-09-24,1.95153
2023-09-25,9.78998
2023-09-26,7.86429
2023-09-27,7.01777
2023-09-28,1.4281
2023-09-29,0.94345
2023-09-30,0.89176
2023-10-01,0.69143
2023-10-02,1.17609
2023-10-03,1.13731
2023-10-04,9.021
2023-10-05,9.40226
2023-10-06,8.7819
2023-10-07,1.43457
2023-10-08,1.09854
2023-10-09,1.58966
2023-10-10,10.00323
2023-10-11,11.78675
2023-10-12,32.66558
2023-10-13,11.4378
2023-10-14,1.57673
2023-10-15,1.57673
2023-10-16,9.05977
2023-10-17,11.69628
2023-10-18,9.64781
2023-10-19,8.98222
2023-10-20,10.10016
2023-10-21,3.47657
2023-10-22,1.58966
2023-10-23,9.57027
2023-10-24,10.13247
2023-10-25,9.9063
2023-10-26,9.81583
2023-10-27,9.21486
2023-10-28,1.57027
2023-10-29,1.105
2023-10-30,9.44103
2023-10-31,10.10016
2023-11-01,11.08885
2023-11-02,11.2504
2023-11-03,12.29079
2023-11-04,2.03554
2023-11-05,2.10662
2023-11-06,17.37641
2023-11-07,12.5105
2023-11-08,10.91437
2023-11-09,11.68982
2023-11-10,8.89176
2023-11-11,1.63489
2023-11-12,1.44103
2023-11-13,9.89337
2023-11-14,10.58481
2023-11-15,13.51857
2023-11-16,11.8126
2023-11-17,9.105
2023-11-18,1.4281
2023-11-19,1.19547
2023-11-20,10.126
2023-11-21,10.80452
2023-11-22,9.06623
2023-11-23,8.84652
2023-11-24,8.39418
2023-11-25,1.24717
2023-11-26,1.04684
2023-11-27,9.50565
2023-11-28,12.14862
2023-11-29,11.06946
2023-11-30,10.09369
2023-12-01,9.67366
2023-12-02,1.48626
2023-12-03,1.37641
2023-12-04,11.8126
2023-12-05,11.93537
2023-12-06,12.15508
2023-12-07,10.88206
2023-12-08,11.9483
2023-12-09,1.93861
2023-12-10,1.69305
2023-12-11,11.10823
2023-12-12,11.17932
2023-12-13,11.10177
2023-12-14,13.88691
2023-12-15,14.2294
2023-12-16,2.13247
2023-12-17,1.68659
2023-12-18,12.03231
2023-12-19,11.06946
2023-12-20,12.50403
2023-12-21,10.77221
2023-12-22,10.51373
2023-12-23,1.84168
2023-12-24,1.27302
2023-12-25,1.24071
2023-12-26,10.77221
2023-12-27,11.79967
2023-12-28,12.07754
2023-12-29,5.08562
2023-12-30,1.35056
2023-12-31,1.6155
2024-01-01,1.46042
2024-01-02,13.41518
2024-01-03,11.06946
2024-01-04,12.2714
2024-01-05,9.55735
2024-01-06,1.46688
2024-01-07,1.25363
2024-01-08,10.26171
2024-01-09,11.79321
2024-01-10,10.58481
2024-01-11,11.00484
2024-01-12,8.50403
2024-01-13,1.51857
2024-01-14,1.51211
2024-01-15,8.76252
2024-01-16,8.84652
2024-01-17,9.56381
2024-01-18,10.52665
2024-01-19,10.28109
2024-01-20,1.79644
2024-01-21,1.36995
2024-01-22,10.35218
2024-01-23,10.79806
2024-01-24,9.21486
2024-01-25,9.23424
2024-01-26,9.1567
2024-01-27,1.80936
2024-01-28,2.10016
2024-01-29,27.72213
2024-01-30,17.82229
2024-01-31,18.11308
2024-02-01,33.58966
2024-02-02,28.00646
2024-02-03,4.4071
2024-02-04,3.56704
2024-02-05,18.85621
2024-02-06,16.49111
2024-02-07,18.72051
2024-02-08,15.78029
2024-02-09,2.70113
2024-02-10,2.53311
2024-02-11,2.06138
2024-02-12,2.4168
2024-02-13,15.7092
2024-02-14,13.4798
2024-02-15,13.47334
2024-02-16,14.6042
2024-02-17,4.23909
2024-02-18,2.58481
2024-02-19,26.79159
2024-02-20,18.63651
2024-02-21,16.84006
2024-02-22,17.57027
2024-02-23,17.66074
2024-02-24,2.6882
2024-02-25,2.28756
2024-02-26,19.76736
2024-02-27,15.25686
2024-02-28,17.11147
2024-02-29,13.5315
2024-03-01,2.77221
2024-03-02,1.82229
2024-03-03,1.62197
2024-03-04,13.37641
2024-03-05,13.80936
2024-03-06,11.65105
2024-03-07,11.92245
2024-03-08,13.26009
2024-03-09,2.05492
2024-03-10,1.39579
2024-03-11,10.88852
2024-03-12,13.31179
2024-03-13,12.8336
2024-03-14,17.91922
2024-03-15,13.86752
2024-03-16,2.19063
2024-03-17,1.42164
2024-03-18,11.28917
2024-03-19,10.5525
2024-03-20,12.42003
