date,라이트코인
2023-05-30,0.55122
2023-05-31,0.63969
2023-06-01,0.55122
2023-06-02,0.67031
2023-06-03,0.37428
2023-06-04,0.33345
2023-06-05,0.34026
2023-06-06,0.79621
2023-06-07,0.31304
2023-06-08,0.33345
2023-06-09,0.2688
2023-06-10,0.524
2023-06-11,0.33005
2023-06-12,0.36408
2023-06-13,0.31984
2023-06-14,0.33005
2023-06-15,0.43893
2023-06-16,0.25519
2023-06-17,0.20075
2023-06-18,0.25179
2023-06-19,0.24158
2023-06-20,0.23818
2023-06-21,1.4291
2023-06-22,1.4291
2023-06-23,0.63969
2023-06-24,2.21511
2023-06-25,1.02079
2023-06-26,1.02759
2023-06-27,2.03817
2023-06-28,1.34404
2023-06-29,1.06502
2023-06-30,3.86879
2023-07-01,3.15083
2023-07-02,2.34441
2023-07-03,2.5962
2023-07-04,1.66048
2023-07-05,1.28279
2023-07-06,1.12627
2023-07-07,0.75538
2023-07-08,0.5206
2023-07-09,0.56483
2023-07-10,0.80982
2023-07-11,0.73156
2023-07-12,0.54782
2023-07-13,1.15009
2023-07-14,1.50056
2023-07-15,0.70774
2023-07-16,0.61587
2023-07-17,0.66011
2023-07-18,0.7826
2023-07-19,1.03099
2023-07-20,1.54479
2023-07-21,0.76218
2023-07-22,0.67031
2023-07-23,0.73837
2023-07-24,0.80982
2023-07-25,0.58865
2023-07-26,0.80302
2023-07-27,0.7758
2023-07-28,0.53081
2023-07-29,0.43213
2023-07-30,0.93912
2023-07-31,1.07523
2023-08-01,1.12286
2023-08-02,1.85783
2023-08-03,1.98033
2023-08-04,0.94593
2023-08-05,0.55122
2023-08-06,0.3913
2023-08-07,0.48997
2023-08-08,0.43213
2023-08-09,0.56823
2023-08-10,0.58865
2023-08-11,0.43213
2023-08-12,0.25179
2023-08-13,0.2688
2023-08-14,0.33005
2023-08-15,0.31304
2023-08-16,0.33345
2023-08-17,0.33686
2023-08-18,0.38109
2023-08-19,0.24158
2023-08-20,0.18033
2023-08-21,0.23818
2023-08-22,0.25179
2023-08-23,0.25519
2023-08-24,0.21096
2023-08-25,0.27561
2023-08-26,0.17353
2023-08-27,0.20756
2023-08-28,0.29943
2023-08-29,0.34706
2023-08-30,0.28241
2023-08-31,0.17693
2023-09-01,0.21776
2023-09-02,0.21436
2023-09-03,0.18374
2023-09-04,0.27221
2023-09-05,0.27561
2023-09-06,0.22797
2023-09-07,0.22117
2023-09-08,0.19054
2023-09-09,0.16672
2023-09-10,0.17693
2023-09-11,0.21096
2023-09-12,0.23818
2023-09-13,0.262
2023-09-14,0.30963
2023-09-15,0.31304
2023-09-16,0.25179
2023-09-17,0.20415
2023-09-18,0.31304
2023-09-19,0.21096
2023-09-20,0.24498
2023-09-21,0.20756
2023-09-22,0.15652
2023-09-23,0.11909
2023-09-24,0.1395
2023-09-25,0.18033
2023-09-26,0.20415
2023-09-27,0.16672
2023-09-28,0.15992
2023-09-29,0.19395
2023-09-30,0.11568
2023-10-01,0.15992
2023-10-02,0.27901
2023-10-03,0.21096
2023-10-04,0.16672
2023-10-05,0.17693
2023-10-06,0.1327
2023-10-07,0.11568
2023-10-08,0.09527
2023-10-09,0.1361
2023-10-10,0.1327
2023-10-11,0.14971
2023-10-12,0.19395
2023-10-13,0.15992
2023-10-14,0.09867
2023-10-15,0.14971
2023-10-16,0.28582
2023-10-17,0.20415
2023-10-18,0.17353
2023-10-19,0.19735
2023-10-20,0.27561
2023-10-21,0.27561
2023-10-22,0.24498
2023-10-23,0.37428
2023-10-24,0.75878
2023-10-25,0.45935
2023-10-26,0.53421
2023-10-27,0.42532
2023-10-28,0.48657
2023-10-29,0.31644
2023-10-30,0.32665
2023-10-31,0.35727
2023-11-01,0.524
2023-11-02,0.73156
2023-11-03,0.56483
2023-11-04,0.58865
2023-11-05,0.60566
2023-11-06,0.67372
2023-11-07,0.57844
2023-11-08,0.42532
2023-11-09,0.59205
2023-11-10,0.79281
2023-11-11,0.56143
2023-11-12,0.5206
2023-11-13,0.48317
2023-11-14,0.41512
2023-11-15,0.33005
2023-11-16,0.54101
2023-11-17,0.53761
2023-11-18,0.55462
2023-11-19,0.29943
2023-11-20,0.34706
2023-11-21,0.40151
2023-11-22,0.30623
2023-11-23,0.41512
2023-11-24,0.27561
2023-11-25,0.28241
2023-11-26,0.2688
2023-11-27,0.24839
2023-11-28,0.3879
2023-11-29,0.30283
2023-11-30,0.23818
2023-12-01,0.28241
2023-12-02,0.30283
2023-12-03,0.35387
2023-12-04,0.68052
2023-12-05,0.75538
2023-12-06,1.44271
2023-12-07,0.80302
2023-12-08,0.73156
2023-12-09,0.786
2023-12-10,0.59546
2023-12-11,0.50358
2023-12-12,0.55462
2023-12-13,0.54442
2023-12-14,0.42532
2023-12-15,0.43893
2023-12-16,0.24498
2023-12-17,0.29602
2023-12-18,0.20075
2023-12-19,0.27901
2023-12-20,0.33005
2023-12-21,0.59205
2023-12-22,0.30283
2023-12-23,0.34026
2023-12-24,0.31644
2023-12-25,0.3981
2023-12-26,0.35047
2023-12-27,0.36067
2023-12-28,0.61587
2023-12-29,0.33005
2023-12-30,0.41512
2023-12-31,0.35387
2024-01-01,0.45255
2024-01-02,0.58865
2024-01-03,0.54442
2024-01-04,0.41171
2024-01-05,0.35387
2024-01-06,0.31304
2024-01-07,0.34706
2024-01-08,0.27561
2024-01-09,0.43893
2024-01-10,0.34026
2024-01-11,1.5584
2024-01-12,0.94593
2024-01-13,0.44234
2024-01-14,0.47636
2024-01-15,0.45255
2024-01-16,0.35047
2024-01-17,0.38449
2024-01-18,0.29262
2024-01-19,0.34026
2024-01-20,0.22117
2024-01-21,0.27901
2024-01-22,0.81663
2024-01-23,0.57504
2024-01-24,0.30623
2024-01-25,0.51039
2024-01-26,0.30283
2024-01-27,0.25179
2024-01-28,0.63629
2024-01-29,0.37769
2024-01-30,0.35387
2024-01-31,0.2654
2024-02-01,0.27221
2024-02-02,0.2688
2024-02-03,0.18714
2024-02-04,0.23137
2024-02-05,0.31984
2024-02-06,0.22117
2024-02-07,0.18033
2024-02-08,0.21436
2024-02-09,0.23478
2024-02-10,0.23478
2024-02-11,0.23478
2024-02-12,0.43213
2024-02-13,0.59546
2024-02-14,0.68052
2024-02-15,1.10925
2024-02-16,0.63629
2024-02-17,0.49338
2024-02-18,0.44234
2024-02-19,0.66691
2024-02-20,0.64309
2024-02-21,0.5274
2024-02-22,0.46616
2024-02-23,0.37428
2024-02-24,0.36748
2024-02-25,0.3879
2024-02-26,0.36408
2024-02-27,1.06842
2024-02-28,1.19092
2024-02-29,1.83061
2024-03-01,1.15689
2024-03-02,1.76256
2024-03-03,1.32702
2024-03-04,1.72173
2024-03-05,2.35462
2024-03-06,1.22494
2024-03-07,1.0412
2024-03-08,1.1705
2024-03-09,1.08203
2024-03-10,1.11946
2024-03-11,1.59583
2024-03-12,2.12324
2024-03-13,1.51757
2024-03-14,1.33042
2024-03-15,0.97995
2024-03-16,0.75538
2024-03-17,0.50699
2024-03-18,0.76218
2024-03-19,0.50018
2024-03-20,0.54442
