date,엔에이치투자증권
2023-06-11,2.34833
2023-06-12,22.70058
2023-06-13,24.85322
2023-06-14,20.93933
2023-06-15,21.52641
2023-06-16,21.33072
2023-06-17,1.56555
2023-06-18,3.13111
2023-06-19,20.93933
2023-06-20,27.78864
2023-06-21,20.35225
2023-06-22,17.22113
2023-06-23,15.26418
2023-06-24,2.15264
2023-06-25,0.97847
2023-06-26,18.59099
2023-06-27,18.59099
2023-06-28,17.41682
2023-06-29,15.85127
2023-06-30,16.24266
2023-07-01,1.76125
2023-07-02,1.36986
2023-07-03,18.3953
2023-07-04,16.63405
2023-07-05,14.87279
2023-07-06,17.41682
2023-07-07,14.4814
2023-07-08,2.15264
2023-07-09,0.97847
2023-07-10,15.85127
2023-07-11,16.82974
2023-07-12,16.63405
2023-07-13,18.00391
2023-07-14,18.00391
2023-07-15,2.93542
2023-07-16,2.73972
2023-07-17,14.28571
2023-07-18,19.76516
2023-07-19,14.6771
2023-07-20,17.41682
2023-07-21,14.87279
2023-07-22,2.34833
2023-07-23,1.36986
2023-07-24,16.24266
2023-07-25,18.00391
2023-07-26,20.54794
2023-07-27,25.24461
2023-07-28,20.15655
2023-07-29,0.97847
2023-07-30,1.17416
2023-07-31,14.87279
2023-08-01,22.50489
2023-08-02,16.24266
2023-08-03,18.78669
2023-08-04,15.26418
2023-08-05,3.5225
2023-08-07,17.41682
2023-08-08,19.96086
2023-08-09,19.17808
2023-08-10,17.02544
2023-08-11,17.61252
2023-08-12,2.54403
2023-08-13,3.71819
2023-08-14,16.43835
2023-08-15,4.50097
2023-08-16,20.74363
2023-08-17,20.74363
2023-08-18,18.78669
2023-08-19,2.15264
2023-08-20,0.97847
2023-08-21,17.61252
2023-08-22,19.96086
2023-08-23,16.04696
2023-08-24,18.3953
2023-08-25,17.61252
2023-08-26,2.54403
2023-08-27,3.5225
2023-08-28,15.85127
2023-08-29,14.6771
2023-08-30,17.61252
2023-08-31,18.98238
2023-09-01,22.50489
2023-09-02,2.73972
2023-09-03,2.54403
2023-09-04,20.54794
2023-09-05,22.89628
2023-09-06,22.30919
2023-09-07,20.93933
2023-09-08,14.87279
2023-09-09,0.97847
2023-09-10,0.97847
2023-09-11,25.04892
2023-09-12,18.78669
2023-09-13,18.59099
2023-09-14,20.93933
2023-09-15,23.67906
2023-09-16,2.73972
2023-09-17,0.97847
2023-09-18,19.76516
2023-09-19,18.59099
2023-09-20,25.44031
2023-09-21,26.02739
2023-09-22,19.96086
2023-09-23,1.76125
2023-09-25,18.3953
2023-09-26,19.76516
2023-09-27,15.26418
2023-10-02,2.73972
2023-10-03,1.56555
2023-10-04,20.35225
2023-10-05,17.61252
2023-10-06,17.22113
2023-10-07,2.73972
2023-10-08,1.95694
2023-10-09,1.76125
2023-10-10,19.96086
2023-10-11,19.56947
2023-10-12,19.17808
2023-10-13,18.1996
2023-10-14,2.15264
2023-10-15,1.36986
2023-10-16,17.22113
2023-10-17,19.76516
2023-10-18,17.02544
2023-10-19,17.61252
2023-10-20,19.56947
2023-10-21,0.97847
2023-10-22,3.32681
2023-10-23,22.70058
2023-10-24,25.04892
2023-10-25,20.74363
2023-10-26,20.74363
2023-10-27,16.82974
2023-10-28,1.76125
2023-10-29,2.73972
2023-10-30,19.76516
2023-10-31,22.30919
2023-11-01,25.04892
2023-11-02,26.81017
2023-11-03,20.35225
2023-11-04,2.93542
2023-11-05,2.93542
2023-11-06,31.70254
2023-11-07,31.31115
2023-11-08,23.09197
2023-11-09,23.09197
2023-11-10,16.24266
2023-11-11,3.71819
2023-11-12,1.95694
2023-11-13,25.44031
2023-11-14,27.39726
2023-11-15,24.85322
2023-11-16,22.70058
2023-11-17,19.76516
2023-11-18,1.17416
2023-11-19,2.54403
2023-11-20,19.96086
2023-11-21,23.48336
2023-11-22,22.89628
2023-11-23,24.07045
2023-11-24,20.15655
2023-11-25,1.56555
2023-11-26,2.54403
2023-11-27,20.74363
2023-11-28,24.65753
2023-11-29,18.3953
2023-11-30,20.93933
2023-12-01,20.54794
2023-12-02,3.71819
2023-12-03,3.91389
2023-12-04,22.70058
2023-12-05,21.33072
2023-12-06,22.1135
2023-12-07,17.22113
2023-12-08,15.85127
2023-12-09,3.13111
2023-12-10,1.36986
2023-12-11,22.70058
2023-12-12,21.9178
2023-12-13,16.04696
2023-12-14,21.52641
2023-12-15,24.85322
2023-12-16,1.17416
2023-12-17,1.56555
2023-12-18,19.76516
2023-12-19,18.3953
2023-12-20,23.48336
2023-12-21,15.85127
2023-12-22,17.41682
2023-12-23,3.71819
2023-12-24,1.36986
2023-12-26,23.28767
2023-12-27,22.50489
2023-12-28,20.93933
2023-12-29,8.41487
2023-12-30,2.73972
2023-12-31,3.71819
2024-01-01,0.97847
2024-01-02,26.61448
2024-01-03,19.37377
2024-01-04,15.06849
2024-01-05,16.82974
2024-01-07,2.15264
2024-01-08,18.98238
2024-01-09,16.04696
2024-01-10,18.98238
2024-01-11,18.59099
2024-01-12,20.74363
2024-01-14,3.91389
2024-01-15,18.1996
2024-01-16,22.30919
2024-01-17,23.09197
2024-01-18,19.76516
2024-01-19,23.28767
2024-01-20,2.73972
2024-01-21,3.91389
2024-01-22,26.41878
2024-01-23,19.17808
2024-01-24,19.56947
2024-01-25,21.72211
2024-01-26,18.78669
2024-01-27,3.13111
2024-01-28,2.54403
2024-01-29,27.39726
2024-01-30,22.70058
2024-01-31,23.09197
2024-02-01,37.37769
2024-02-02,42.27005
2024-02-03,2.34833
2024-02-04,4.10958
2024-02-05,25.8317
2024-02-06,30.52837
2024-02-07,32.09393
2024-02-08,23.48336
2024-02-09,2.15264
2024-02-10,1.17416
2024-02-11,0.97847
2024-02-12,3.5225
2024-02-13,27.39726
2024-02-14,31.70254
2024-02-15,29.94129
2024-02-16,31.11545
2024-02-17,3.13111
2024-02-18,1.95694
2024-02-19,29.15851
2024-02-20,29.5499
2024-02-21,29.3542
2024-02-22,32.28962
2024-02-23,29.94129
2024-02-24,4.89236
2024-02-25,2.73972
2024-02-26,32.09393
2024-02-27,29.5499
2024-02-28,33.2681
2024-02-29,33.2681
2024-03-01,6.84931
2024-03-02,2.93542
2024-03-03,4.10958
2024-03-04,42.46575
2024-03-05,34.83365
2024-03-06,31.31115
2024-03-07,33.46379
2024-03-08,28.57142
2024-03-09,2.34833
2024-03-10,4.10958
2024-03-11,32.48532
2024-03-12,45.98825
2024-03-13,62.03522
2024-03-14,55.96868
2024-03-15,47.16242
2024-03-16,4.50097
2024-03-17,2.93542
2024-03-18,36.9863
2024-03-19,37.57338
2024-03-20,36.9863
