date,채권소멸시효
2023-05-29,7.83664
2023-05-30,16.99779
2023-05-31,17.21854
2023-06-01,18.54304
2023-06-02,16.77704
2023-06-03,7.50551
2023-06-04,7.28476
2023-06-05,11.36865
2023-06-06,8.60927
2023-06-07,17.54966
2023-06-08,20.86092
2023-06-09,13.13465
2023-06-10,7.61589
2023-06-11,7.06401
2023-06-12,18.76379
2023-06-13,18.87417
2023-06-14,17.77041
2023-06-15,19.64679
2023-06-16,16.44591
2023-06-17,8.49889
2023-06-18,7.17439
2023-06-19,16.33554
2023-06-20,19.64679
2023-06-21,16.33554
2023-06-22,16.55629
2023-06-23,18.10154
2023-06-24,4.96688
2023-06-25,7.06401
2023-06-26,13.02428
2023-06-27,17.43929
2023-06-28,11.5894
2023-06-29,15.23178
2023-06-30,14.67991
2023-07-01,6.40176
2023-07-02,6.07064
2023-07-03,16.22516
2023-07-04,15.78366
2023-07-05,19.09492
2023-07-06,14.90066
2023-07-07,12.80353
2023-07-08,5.18763
2023-07-09,6.51214
2023-07-10,16.11479
2023-07-11,16.55629
2023-07-12,18.98454
2023-07-13,18.32229
2023-07-14,13.02428
2023-07-15,6.73289
2023-07-16,7.61589
2023-07-17,15.56291
2023-07-18,14.56953
2023-07-19,16.11479
2023-07-20,17.43929
2023-07-21,15.23178
2023-07-22,5.84988
2023-07-23,7.94701
2023-07-24,14.56953
2023-07-25,17.21854
2023-07-26,13.46578
2023-07-27,16.00441
2023-07-28,16.00441
2023-07-29,5.62913
2023-07-30,6.73289
2023-07-31,14.23841
2023-08-01,14.45916
2023-08-02,15.56291
2023-08-03,13.7969
2023-08-04,11.81015
2023-08-05,5.51876
2023-08-06,4.52538
2023-08-07,13.68653
2023-08-08,16.88741
2023-08-09,13.68653
2023-08-10,13.68653
2023-08-11,12.80353
2023-08-12,7.61589
2023-08-13,8.83002
2023-08-14,11.25827
2023-08-15,6.40176
2023-08-16,13.46578
2023-08-17,16.99779
2023-08-18,13.68653
2023-08-19,5.84988
2023-08-20,4.85651
2023-08-21,16.11479
2023-08-22,14.12803
2023-08-23,16.66666
2023-08-24,18.87417
2023-08-25,14.23841
2023-08-26,6.29139
2023-08-27,7.28476
2023-08-28,13.7969
2023-08-29,14.67991
2023-08-30,15.12141
2023-08-31,14.12803
2023-09-01,12.14128
2023-09-02,6.40176
2023-09-03,6.40176
2023-09-04,14.56953
2023-09-05,15.01103
2023-09-06,14.45916
2023-09-07,16.33554
2023-09-08,14.79028
2023-09-09,6.07064
2023-09-10,6.18101
2023-09-11,16.55629
2023-09-12,17.10816
2023-09-13,16.33554
2023-09-14,15.45253
2023-09-15,14.79028
2023-09-16,4.30463
2023-09-17,4.19426
2023-09-18,15.67328
2023-09-19,18.87417
2023-09-20,14.90066
2023-09-21,15.34216
2023-09-22,12.9139
2023-09-23,5.96026
2023-09-24,5.73951
2023-09-25,14.90066
2023-09-26,13.24503
2023-09-27,10.04415
2023-09-28,2.98013
2023-09-29,3.9735
2023-09-30,5.07726
2023-10-01,2.649
2023-10-02,6.40176
2023-10-03,8.49889
2023-10-04,14.01766
2023-10-05,17.10816
2023-10-06,15.01103
2023-10-07,6.51214
2023-10-08,6.29139
2023-10-09,6.18101
2023-10-10,14.12803
2023-10-11,13.57615
2023-10-12,16.11479
2023-10-13,14.23841
2023-10-14,4.85651
2023-10-15,5.51876
2023-10-16,18.54304
2023-10-17,19.97792
2023-10-18,16.77704
2023-10-19,15.23178
2023-10-20,14.01766
2023-10-21,3.86313
2023-10-22,7.39514
2023-10-23,16.11479
2023-10-24,17.10816
2023-10-25,15.12141
2023-10-26,19.31567
2023-10-27,15.78366
2023-10-28,6.62251
2023-10-29,6.73289
2023-10-30,13.24503
2023-10-31,17.10816
2023-11-01,14.45916
2023-11-02,15.01103
2023-11-03,14.79028
2023-11-04,7.50551
2023-11-05,4.85651
2023-11-06,12.80353
2023-11-07,12.58278
2023-11-08,14.90066
2023-11-09,14.67991
2023-11-10,15.23178
2023-11-11,5.40838
2023-11-12,5.51876
2023-11-13,29.02869
2023-11-14,26.15894
2023-11-15,53.75275
2023-11-16,36.09271
2023-11-17,18.98454
2023-11-18,6.07064
2023-11-19,5.96026
2023-11-20,14.23841
2023-11-21,20.30905
2023-11-22,15.12141
2023-11-23,15.78366
2023-11-24,14.79028
2023-11-25,7.17439
2023-11-26,5.73951
2023-11-27,18.87417
2023-11-28,17.10816
2023-11-29,18.76379
2023-11-30,18.76379
2023-12-01,18.76379
2023-12-02,9.49227
2023-12-03,5.96026
2023-12-04,16.55629
2023-12-05,17.77041
2023-12-06,17.99116
2023-12-07,15.78366
2023-12-08,16.66666
2023-12-09,11.69977
2023-12-10,11.25827
2023-12-11,17.88079
2023-12-12,20.5298
2023-12-13,17.99116
2023-12-14,17.43929
2023-12-15,16.77704
2023-12-16,6.62251
2023-12-17,4.85651
2023-12-18,15.45253
2023-12-19,16.22516
2023-12-20,15.56291
2023-12-21,16.22516
2023-12-22,11.25827
2023-12-23,6.40176
2023-12-24,6.73289
2023-12-25,4.74613
2023-12-26,17.88079
2023-12-27,18.65342
2023-12-28,16.77704
2023-12-29,13.46578
2023-12-30,7.06401
2023-12-31,4.08388
2024-01-01,7.06401
2024-01-02,15.23178
2024-01-03,15.89403
2024-01-04,18.10154
2024-01-05,16.55629
2024-01-06,8.38852
2024-01-07,6.40176
2024-01-08,13.02428
2024-01-09,18.21192
2024-01-10,16.44591
2024-01-11,17.66004
2024-01-12,18.43267
2024-01-13,7.83664
2024-01-14,6.51214
2024-01-15,18.10154
2024-01-16,19.20529
2024-01-17,18.76379
2024-01-18,17.77041
2024-01-19,17.88079
2024-01-20,6.73289
2024-01-21,6.40176
2024-01-22,16.33554
2024-01-23,18.76379
2024-01-24,16.88741
2024-01-25,17.54966
2024-01-26,14.79028
2024-01-27,7.50551
2024-01-28,6.73289
2024-01-29,22.51655
2024-01-30,17.66004
2024-01-31,15.78366
2024-02-01,15.45253
2024-02-02,15.56291
2024-02-03,5.51876
2024-02-04,6.07064
2024-02-05,15.89403
2024-02-06,16.55629
2024-02-07,16.00441
2024-02-08,14.23841
2024-02-09,5.73951
2024-02-10,4.85651
2024-02-11,6.84326
2024-02-12,7.17439
2024-02-13,13.68653
2024-02-14,17.99116
2024-02-15,18.54304
2024-02-16,16.66666
2024-02-17,6.40176
2024-02-18,4.74613
2024-02-19,16.00441
2024-02-20,14.79028
2024-02-21,15.78366
2024-02-22,17.66004
2024-02-23,12.69315
2024-02-24,6.18101
2024-02-25,7.50551
2024-02-26,17.32891
2024-02-27,19.97792
2024-02-28,16.00441
2024-02-29,16.33554
2024-03-01,7.50551
2024-03-02,5.18763
2024-03-03,6.29139
2024-03-04,15.12141
2024-03-05,15.78366
2024-03-06,18.65342
2024-03-07,18.43267
2024-03-08,15.89403
2024-03-09,7.17439
2024-03-10,4.74613
2024-03-11,16.99779
2024-03-12,19.64679
2024-03-13,18.76379
2024-03-14,17.54966
2024-03-15,18.98454
2024-03-16,7.94701
2024-03-17,6.73289
2024-03-18,17.99116
2024-03-19,20.41942
2024-03-20,18.54304
