date,금융
2023-05-31,30.18322
2023-06-01,25.72324
2023-06-02,24.87945
2023-06-03,12.68081
2023-06-04,12.51205
2023-06-05,23.26422
2023-06-06,15.01928
2023-06-07,28.15814
2023-06-08,27.1215
2023-06-09,25.04821
2023-06-10,12.70491
2023-06-11,12.19864
2023-06-12,24.54194
2023-06-13,29.91803
2023-06-14,31.38862
2023-06-15,29.02603
2023-06-16,25.16875
2023-06-17,13.01832
2023-06-18,13.21118
2023-06-19,27.00096
2023-06-20,26.85631
2023-06-21,26.71166
2023-06-22,26.35004
2023-06-23,24.73481
2023-06-24,11.98167
2023-06-25,9.76374
2023-06-26,24.15621
2023-06-27,24.49373
2023-06-28,25.3134
2023-06-29,27.02507
2023-06-30,21.91417
2023-07-01,11.37897
2023-07-02,11.25843
2023-07-03,26.37415
2023-07-04,25.86788
2023-07-05,26.63934
2023-07-06,27.77242
2023-07-07,25.45805
2023-07-08,12.19864
2023-07-09,11.35486
2023-07-10,24.68659
2023-07-11,26.25361
2023-07-12,27.24204
2023-07-13,29.77338
2023-07-14,26.39826
2023-07-15,12.9701
2023-07-16,12.56027
2023-07-17,27.70009
2023-07-18,27.14561
2023-07-19,26.39826
2023-07-20,24.59016
2023-07-21,22.73384
2023-07-22,10.89681
2023-07-23,11.4513
2023-07-24,24.44551
2023-07-25,23.36065
2023-07-26,33.53423
2023-07-27,28.47155
2023-07-28,22.70973
2023-07-29,11.4754
2023-07-30,9.73963
2023-07-31,24.20443
2023-08-01,23.28833
2023-08-02,25.96432
2023-08-03,23.96335
2023-08-04,22.49276
2023-08-05,14.39247
2023-08-06,11.54773
2023-08-07,23.86692
2023-08-08,24.32497
2023-08-09,23.48119
2023-08-10,23.36065
2023-08-11,21.57666
2023-08-12,11.93346
2023-08-13,11.37897
2023-08-14,23.52941
2023-08-15,13.78977
2023-08-16,29.14657
2023-08-17,27.14561
2023-08-18,25.04821
2023-08-19,13.5728
2023-08-20,12.31918
2023-08-21,25.55448
2023-08-22,25.79556
2023-08-23,25.98842
2023-08-24,23.77049
2023-08-25,23.33654
2023-08-26,11.62005
2023-08-27,10.75216
2023-08-28,23.45708
2023-08-29,24.54194
2023-08-30,24.59016
2023-08-31,23.98746
2023-09-01,22.08293
2023-09-02,11.66827
2023-09-03,11.98167
2023-09-04,23.67405
2023-09-05,24.01157
2023-09-06,22.13114
2023-09-07,22.32401
2023-09-08,21.86595
2023-09-09,11.90935
2023-09-10,11.42719
2023-09-11,23.5053
2023-09-12,22.34811
2023-09-13,23.62584
2023-09-14,21.45612
2023-09-15,20.90163
2023-09-16,11.18611
2023-09-17,11.71648
2023-09-18,22.51687
2023-09-19,21.35969
2023-09-20,22.15525
2023-09-21,21.81774
2023-09-22,19.33461
2023-09-23,10.31822
2023-09-24,10.27
2023-09-25,20.51591
2023-09-26,22.25168
2023-09-27,19.23818
2023-09-28,10.36644
2023-09-29,9.28158
2023-09-30,8.51012
2023-10-01,8.48601
2023-10-02,10.80038
2023-10-03,13.50048
2023-10-04,26.37415
2023-10-05,23.33654
2023-10-06,19.96142
2023-10-07,10.58341
2023-10-08,8.24493
2023-10-09,13.42815
2023-10-10,22.54098
2023-10-11,22.46865
2023-10-12,19.35872
2023-10-13,19.50337
2023-10-14,12.02989
2023-10-15,10.99324
2023-10-16,21.60077
2023-10-17,21.0945
2023-10-18,22.83027
2023-10-19,22.44455
2023-10-20,22.83027
2023-10-21,11.54773
2023-10-22,10.14946
2023-10-23,23.16779
2023-10-24,24.90356
2023-10-25,23.8187
2023-10-26,25.6268
2023-10-27,23.64995
2023-10-28,10.94503
2023-10-29,10.96914
2023-10-30,23.60173
2023-10-31,24.08389
2023-11-01,22.10703
2023-11-02,21.84185
2023-11-03,21.86595
2023-11-04,12.29508
2023-11-05,11.86113
2023-11-06,29.43587
2023-11-07,26.8081
2023-11-08,24.85535
2023-11-09,23.216
2023-11-10,20.29893
2023-11-11,10.5593
2023-11-12,9.90838
2023-11-13,20.90163
2023-11-14,20.25072
2023-11-15,20.92574
2023-11-16,22.34811
2023-11-17,21.55255
2023-11-18,9.93249
2023-11-19,9.83606
2023-11-20,22.87849
2023-11-21,22.9026
2023-11-22,22.75795
2023-11-23,22.42044
2023-11-24,19.98553
2023-11-25,10.63162
2023-11-26,10.51108
2023-11-27,22.70973
2023-11-28,23.57762
2023-11-29,22.6133
2023-11-30,23.69816
2023-12-01,20.58823
2023-12-02,10.80038
2023-12-03,9.42622
2023-12-04,24.20443
2023-12-05,21.98649
2023-12-06,25.12054
2023-12-07,24.83124
2023-12-08,19.93731
2023-12-09,10.46287
2023-12-10,12.02989
2023-12-11,21.48023
2023-12-12,20.56412
2023-12-13,22.54098
2023-12-14,23.26422
2023-12-15,23.33654
2023-12-16,11.18611
2023-12-17,11.37897
2023-12-18,21.26325
2023-12-19,20.73288
2023-12-20,21.57666
2023-12-21,22.85438
2023-12-22,18.17743
2023-12-23,9.28158
2023-12-24,8.38958
2023-12-25,10.12536
2023-12-26,19.8891
2023-12-27,22.51687
2023-12-28,21.50433
2023-12-29,13.47637
2023-12-30,8.65477
2023-12-31,8.12439
2024-01-01,9.08871
2024-01-02,24.05978
2024-01-03,23.67405
2024-01-04,22.6133
2024-01-05,20.41947
2024-01-06,10.99324
2024-01-07,10.96914
2024-01-08,19.62391
2024-01-09,20.73288
2024-01-10,21.45612
2024-01-11,21.74541
2024-01-12,18.90067
2024-01-13,12.00578
2024-01-14,10.19768
2024-01-15,20.10607
2024-01-16,19.43105
2024-01-17,24.108
2024-01-18,21.02217
2024-01-19,20.10607
2024-01-20,11.33076
2024-01-21,9.6432
2024-01-22,21.0945
2024-01-23,21.89006
2024-01-24,21.0945
2024-01-25,21.67309
2024-01-26,20.87753
2024-01-27,12.99421
2024-01-28,12.0781
2024-01-29,21.72131
2024-01-30,21.45612
2024-01-31,21.79363
2024-02-01,22.97492
2024-02-02,22.42044
2024-02-03,12.6567
2024-02-04,12.02989
2024-02-05,21.76952
2024-02-06,21.45612
2024-02-07,20.82931
2024-02-08,18.00867
2024-02-09,10.75216
2024-02-10,9.90838
2024-02-11,9.86017
2024-02-12,12.6567
2024-02-13,23.38476
2024-02-14,22.80617
2024-02-15,20.54001
2024-02-16,20.00964
2024-02-17,10.82449
2024-02-18,10.75216
2024-02-19,20.70877
2024-02-20,19.93731
2024-02-21,21.07039
2024-02-22,20.85342
2024-02-23,19.72034
2024-02-24,11.06557
2024-02-25,10.94503
2024-02-26,21.04628
2024-02-27,21.96239
2024-02-28,20.85342
2024-02-29,20.99807
2024-03-01,11.90935
2024-03-02,10.2459
2024-03-03,10.53519
2024-03-04,19.81677
2024-03-05,26.08486
2024-03-06,22.99903
2024-03-07,21.91417
2024-03-08,21.14271
2024-03-09,13.37994
2024-03-10,13.40405
2024-03-11,24.75891
2024-03-12,24.54194
2024-03-13,22.20347
2024-03-14,21.74541
2024-03-15,20.15429
2024-03-16,10.60752
2024-03-17,11.18611
2024-03-18,21.04628
2024-03-19,20.51591
2024-03-20,22.92671
