date,보성파워텍주가
2023-05-30,3.4642
2023-05-31,3.26142
2023-06-01,3.48673
2023-06-02,3.68951
2023-06-03,0.37176
2023-06-04,0.53512
2023-06-05,4.6471
2023-06-06,0.86745
2023-06-07,4.77102
2023-06-08,5.16532
2023-06-09,6.23556
2023-06-10,0.96885
2023-06-11,0.60834
2023-06-12,4.66963
2023-06-13,4.74286
2023-06-14,4.02748
2023-06-15,3.99932
2023-06-16,4.77102
2023-06-17,0.79986
2023-06-18,0.59708
2023-06-19,4.39925
2023-06-20,4.25843
2023-06-21,3.91483
2023-06-22,3.46983
2023-06-23,3.40224
2023-06-24,0.43936
2023-06-25,0.27037
2023-06-26,3.34028
2023-06-27,3.80217
2023-06-28,3.22762
2023-06-29,2.84458
2023-06-30,3.36281
2023-07-01,0.40556
2023-07-02,0.39993
2023-07-03,4.12324
2023-07-04,3.63318
2023-07-05,3.49236
2023-07-06,3.21635
2023-07-07,3.44167
2023-07-08,0.41683
2023-07-09,0.46752
2023-07-10,4.86678
2023-07-11,13.77232
2023-07-12,8.33098
2023-07-13,7.85782
2023-07-14,7.21568
2023-07-15,0.65904
2023-07-16,0.58581
2023-07-17,4.55697
2023-07-18,4.92874
2023-07-19,4.15141
2023-07-20,3.63882
2023-07-21,3.20509
2023-07-22,0.47315
2023-07-23,0.36613
2023-07-24,3.52616
2023-07-25,3.74584
2023-07-26,3.79654
2023-07-27,3.78527
2023-07-28,3.95426
2023-07-29,0.73227
2023-07-30,0.43372
2023-07-31,3.52616
2023-08-01,3.66135
2023-08-02,6.34822
2023-08-03,4.51754
2023-08-04,3.80217
2023-08-05,0.42809
2023-08-06,0.47879
2023-08-07,4.34292
2023-08-08,3.92046
2023-08-09,3.76274
2023-08-10,3.61629
2023-08-11,3.90356
2023-08-12,0.49569
2023-08-13,0.45062
2023-08-14,3.58249
2023-08-15,0.72663
2023-08-16,3.45857
2023-08-17,3.93172
2023-08-18,3.20509
2023-08-19,0.47315
2023-08-20,0.3436
2023-08-21,3.57122
2023-08-22,3.22199
2023-08-23,3.61629
2023-08-24,3.95989
2023-08-25,3.32338
2023-08-26,0.49005
2023-08-27,0.3774
2023-08-28,7.05796
2023-08-29,5.84126
2023-08-30,5.30614
2023-08-31,5.89759
2023-09-01,6.42144
2023-09-02,0.73227
2023-09-03,0.6703
2023-09-04,4.75975
2023-09-05,4.38235
2023-09-06,3.93736
2023-09-07,5.31177
2023-09-08,4.70343
2023-09-09,0.41119
2023-09-10,0.39993
2023-09-11,4.74849
2023-09-12,3.63318
2023-09-13,3.63882
2023-09-14,3.65572
2023-09-15,4.21337
2023-09-16,0.38866
2023-09-17,0.34923
2023-09-18,4.2697
2023-09-19,7.41283
2023-09-20,5.05266
2023-09-21,5.7455
2023-09-22,4.25843
2023-09-23,0.49569
2023-09-24,0.36613
2023-09-25,3.30648
2023-09-26,2.93471
2023-09-27,2.71503
2023-09-28,0.32107
2023-09-29,0.18025
2023-09-30,0.25347
2023-10-01,0.20841
2023-10-02,0.32107
2023-10-03,0.25347
2023-10-04,2.77699
2023-10-05,2.94034
2023-10-06,3.09243
2023-10-07,0.46752
2023-10-08,0.23657
2023-10-09,0.41119
2023-10-10,3.00794
2023-10-11,4.34856
2023-10-12,4.03875
2023-10-13,3.64445
2023-10-14,0.38866
2023-10-15,0.42246
2023-10-16,3.23325
2023-10-17,3.71204
2023-10-18,3.09806
2023-10-19,2.97977
2023-10-20,3.17129
2023-10-21,0.46189
2023-10-22,0.23657
2023-10-23,3.15439
2023-10-24,3.50363
2023-10-25,3.35717
2023-10-26,2.6756
2023-10-27,2.66997
2023-10-28,0.3267
2023-10-29,0.25911
2023-10-30,3.22199
2023-10-31,2.64743
2023-11-01,2.72066
2023-11-02,3.4473
2023-11-03,3.11496
2023-11-04,0.28727
2023-11-05,0.24221
2023-11-06,4.5964
2023-11-07,3.18256
2023-11-08,2.95724
2023-11-09,2.71503
2023-11-10,2.34889
2023-11-11,0.21968
2023-11-12,0.18588
2023-11-13,2.30946
2023-11-14,2.83895
2023-11-15,3.54869
2023-11-16,3.99932
2023-11-17,3.13749
2023-11-18,0.34923
2023-11-19,0.27037
2023-11-20,3.63882
2023-11-21,3.62192
2023-11-22,2.63054
2023-11-23,3.35154
2023-11-24,5.63848
2023-11-25,0.52385
2023-11-26,0.60271
2023-11-27,3.62192
2023-11-28,3.52616
2023-11-29,3.00794
2023-11-30,3.27831
2023-12-01,2.89528
2023-12-02,0.40556
2023-12-03,0.23657
2023-12-04,3.43603
2023-12-05,3.66135
2023-12-06,4.5795
2023-12-07,3.4473
2023-12-08,3.44167
2023-12-09,0.86182
2023-12-10,1.33498
2023-12-11,8.13383
2023-12-12,10.83197
2023-12-13,5.60468
2023-12-14,5.86379
2023-12-15,5.03576
2023-12-16,0.56891
2023-12-17,0.44499
2023-12-18,4.31476
2023-12-19,4.09508
2023-12-20,4.38235
2023-12-21,4.19084
2023-12-22,4.84988
2023-12-23,0.91815
2023-12-24,0.59144
2023-12-25,0.6703
2023-12-26,3.99369
2023-12-27,3.76837
2023-12-28,4.11761
2023-12-29,1.42511
2023-12-30,0.47315
2023-12-31,0.2929
2024-01-01,0.43372
2024-01-02,3.76837
2024-01-03,3.0868
2024-01-04,3.39097
2024-01-05,3.16566
2024-01-06,0.24221
2024-01-07,0.20841
2024-01-08,2.88401
2024-01-09,3.54306
2024-01-10,2.76009
2024-01-11,3.52616
2024-01-12,2.85585
2024-01-13,0.38866
2024-01-14,0.33797
2024-01-15,3.77401
2024-01-16,3.25578
2024-01-17,2.80515
2024-01-18,3.21635
2024-01-19,3.62755
2024-01-20,0.49005
2024-01-21,0.43372
2024-01-22,3.4473
2024-01-23,3.78527
2024-01-24,2.92908
2024-01-25,2.87838
2024-01-26,3.32338
2024-01-27,0.33233
2024-01-28,0.23094
2024-01-29,3.35717
2024-01-30,2.82205
2024-01-31,2.76009
2024-02-01,3.10933
2024-02-02,3.74021
2024-02-03,0.47879
2024-02-04,0.3436
2024-02-05,2.82205
2024-02-06,2.86712
2024-02-07,2.6587
2024-02-08,2.76009
2024-02-09,0.23657
2024-02-10,0.14082
2024-02-11,0.17461
2024-02-12,0.23657
2024-02-13,2.69813
2024-02-14,2.73193
2024-02-15,2.97977
2024-02-16,2.47282
2024-02-17,0.3267
2024-02-18,0.35486
2024-02-19,4.06128
2024-02-20,3.23888
2024-02-21,3.4642
2024-02-22,5.45259
2024-02-23,4.60767
2024-02-24,0.57455
2024-02-25,0.55765
2024-02-26,3.86413
2024-02-27,3.21072
2024-02-28,3.0192
2024-02-29,2.38269
2024-03-01,0.39429
2024-03-02,0.43936
2024-03-03,0.22531
2024-03-04,2.87838
2024-03-05,3.05863
2024-03-06,2.83895
2024-03-07,2.42212
2024-03-08,2.6418
2024-03-09,0.3605
2024-03-10,0.24784
2024-03-11,4.06128
2024-03-12,4.35982
2024-03-13,5.01887
2024-03-14,6.68056
2024-03-15,5.04703
2024-03-16,0.47879
2024-03-17,0.52948
2024-03-18,4.20773
2024-03-19,3.88666
2024-03-20,3.85286
