date,원천징수
2023-05-30,20.16588
2023-05-31,21.9155
2023-06-01,14.89113
2023-06-02,12.40279
2023-06-03,5.98755
2023-06-04,5.27475
2023-06-05,11.94919
2023-06-06,6.32452
2023-06-07,15.83722
2023-06-08,16.44634
2023-06-09,14.60601
2023-06-10,7.141
2023-06-11,6.9466
2023-06-12,14.93001
2023-06-13,14.00984
2023-06-14,13.5692
2023-06-15,15.55209
2023-06-16,11.53447
2023-06-17,6.03939
2023-06-18,5.44323
2023-06-19,13.99688
2023-06-20,14.67081
2023-06-21,13.21928
2023-06-22,12.51944
2023-06-23,11.14567
2023-06-24,5.36547
2023-06-25,5.11923
2023-06-26,13.25816
2023-06-27,13.71176
2023-06-28,13.14152
2023-06-29,12.37687
2023-06-30,12.54536
2023-07-01,6.18195
2023-07-02,5.68947
2023-07-03,13.94504
2023-07-04,14.77449
2023-07-05,15.52617
2023-07-06,14.08761
2023-07-07,13.29704
2023-07-08,5.06739
2023-07-09,5.87091
2023-07-10,17.88491
2023-07-11,12.18247
2023-07-12,11.71591
2023-07-13,12.37687
2023-07-14,10.7439
2023-07-15,5.04147
2023-07-16,5.35251
2023-07-17,12.41575
2023-07-18,12.986
2023-07-19,11.19751
2023-07-20,12.16951
2023-07-21,10.95127
2023-07-22,5.00259
2023-07-23,5.06739
2023-07-24,12.37687
2023-07-25,14.60601
2023-07-26,12.42871
2023-07-27,11.58631
2023-07-28,11.21047
2023-07-29,5.90979
2023-07-30,4.86003
2023-07-31,13.90616
2023-08-01,12.75272
2023-08-02,11.11975
2023-08-03,12.05287
2023-08-04,10.57542
2023-08-05,6.33748
2023-08-06,4.80819
2023-08-07,12.62312
2023-08-08,12.37687
2023-08-09,11.78071
2023-08-10,14.26905
2023-08-11,10.75686
2023-08-12,5.17107
2023-08-13,5.28771
2023-08-14,10.91238
2023-08-15,6.59668
2023-08-16,12.09175
2023-08-17,12.35095
2023-08-18,11.62519
2023-08-19,4.89891
2023-08-20,4.86003
2023-08-21,12.61016
2023-08-22,11.76775
2023-08-23,12.54536
2023-08-24,14.04872
2023-08-25,11.92327
2023-08-26,5.24883
2023-08-27,4.92483
2023-08-28,12.68792
2023-08-29,15.97978
2023-08-30,14.25609
2023-08-31,14.24313
2023-09-01,12.09175
2023-09-02,5.96163
2023-09-03,5.74131
2023-09-04,14.60601
2023-09-05,15.97978
2023-09-06,14.76153
2023-09-07,13.64696
2023-09-08,12.62312
2023-09-09,5.43027
2023-09-10,6.23379
2023-09-11,13.98392
2023-09-12,13.6988
2023-09-13,13.38776
2023-09-14,11.22343
2023-09-15,11.36599
2023-09-16,5.65059
2023-09-17,5.36547
2023-09-18,12.57128
2023-09-19,11.70295
2023-09-20,12.76568
2023-09-21,10.6143
2023-09-22,10.8735
2023-09-23,5.17107
2023-09-24,5.63763
2023-09-25,13.85432
2023-09-26,12.51944
2023-09-27,10.5495
2023-09-28,5.18403
2023-09-29,3.8621
2023-09-30,4.0565
2023-10-01,4.26386
2023-10-02,4.71747
2023-10-03,6.2986
2023-10-04,14.19129
2023-10-05,15.65578
2023-10-06,12.19543
2023-10-07,5.71539
2023-10-08,5.06739
2023-10-09,6.28564
2023-10-10,15.82426
2023-10-11,14.07465
2023-10-12,11.97511
2023-10-13,11.83255
2023-10-14,5.27475
2023-10-15,6.01347
2023-10-16,13.85432
2023-10-17,13.47848
2023-10-18,12.20839
2023-10-19,12.03991
2023-10-20,10.8735
2023-10-21,7.71124
2023-10-22,11.00311
2023-10-23,15.78538
2023-10-24,12.7916
2023-10-25,12.89528
2023-10-26,11.70295
2023-10-27,10.8087
2023-10-28,4.92483
2023-10-29,5.18403
2023-10-30,13.54328
2023-10-31,14.37273
2023-11-01,13.85432
2023-11-02,14.07465
2023-11-03,11.46967
2023-11-04,5.33955
2023-11-05,6.00051
2023-11-06,13.55624
2023-11-07,12.68792
2023-11-08,13.01192
2023-11-09,12.88232
2023-11-10,12.26023
2023-11-11,5.50803
2023-11-12,5.20995
2023-11-13,13.01192
2023-11-14,13.19336
2023-11-15,12.93416
2023-11-16,12.58424
2023-11-17,10.25142
2023-11-18,7.56868
2023-11-19,6.54484
2023-11-20,13.25816
2023-11-21,12.55832
2023-11-22,12.02695
2023-11-23,12.73976
2023-11-24,11.81959
2023-11-25,5.98755
2023-11-26,6.11715
2023-11-27,14.21721
2023-11-28,14.64489
2023-11-29,13.958
2023-11-30,14.65785
2023-12-01,13.0508
2023-12-02,5.94867
2023-12-03,6.18195
2023-12-04,15.15033
2023-12-05,16.30378
2023-12-06,15.42249
2023-12-07,15.91498
2023-12-08,13.65992
2023-12-09,6.63556
2023-12-10,6.85588
2023-12-11,14.45049
2023-12-12,13.86728
2023-12-13,16.7185
2023-12-14,17.45723
2023-12-15,13.93208
2023-12-16,6.22083
2023-12-17,6.16899
2023-12-18,13.73768
2023-12-19,13.59512
2023-12-20,15.07257
2023-12-21,14.87817
2023-12-22,12.93416
2023-12-23,6.89476
2023-12-24,5.93571
2023-12-25,5.96163
2023-12-26,15.92794
2023-12-27,16.43338
2023-12-28,17.76827
2023-12-29,16.18714
2023-12-30,8.43701
2023-12-31,6.493
2024-01-01,7.0114
2024-01-02,19.49196
2024-01-03,21.70813
2024-01-04,22.53758
2024-01-05,20.10108
2024-01-06,9.08501
2024-01-07,8.64437
2024-01-08,19.9974
2024-01-09,27.17729
2024-01-10,32.84085
2024-01-11,26.28304
2024-01-12,24.53343
2024-01-13,10.30326
2024-01-14,9.91446
2024-01-15,49.22239
2024-01-16,51.95697
2024-01-17,44.29756
2024-01-18,46.59149
2024-01-19,38.67288
2024-01-20,14.24313
2024-01-21,15.70762
2024-01-22,46.00829
2024-01-23,43.24779
2024-01-24,38.91912
2024-01-25,35.08294
2024-01-26,27.90305
2024-01-27,12.28615
2024-01-28,10.43286
2024-01-29,30.46915
2024-01-30,30.09331
2024-01-31,29.83411
2024-02-01,26.54224
2024-02-02,22.22654
2024-02-03,7.69828
2024-02-04,8.83877
2024-02-05,23.61327
2024-02-06,21.92846
2024-02-07,21.02125
2024-02-08,16.6537
2024-02-09,7.141
2024-02-10,6.4282
2024-02-11,5.28771
2024-02-12,6.80404
2024-02-13,22.29134
2024-02-14,21.63037
2024-02-15,23.89839
2024-02-16,24.52047
2024-02-17,8.96837
2024-02-18,7.41316
2024-02-19,21.48781
2024-02-20,21.87662
2024-02-21,21.52669
2024-02-22,19.66044
2024-02-23,17.72939
2024-02-24,7.73716
2024-02-25,6.82996
2024-02-26,18.15707
2024-02-27,17.58683
2024-02-28,15.79834
2024-02-29,17.22395
2024-03-01,6.85588
2024-03-02,6.27268
2024-03-03,5.89683
2024-03-04,18.49403
2024-03-05,20.24364
2024-03-06,16.51114
2024-03-07,15.31881
2024-03-08,15.35769
2024-03-09,6.59668
2024-03-10,7.15396
2024-03-11,15.85018
2024-03-12,14.12649
2024-03-13,13.51736
2024-03-14,13.07672
2024-03-15,12.80456
2024-03-16,5.11923
2024-03-17,5.55987
2024-03-18,12.18247
2024-03-19,13.8932
2024-03-20,14.15241
