date,건강보험
2023-05-30,24.32064
2023-05-31,26.14115
2023-06-01,24.59025
2023-06-02,20.19112
2023-06-03,6.24366
2023-06-04,6.26501
2023-06-05,21.21883
2023-06-06,7.14056
2023-06-07,23.54652
2023-06-08,21.93689
2023-06-09,22.43873
2023-06-10,6.71613
2023-06-11,5.68843
2023-06-12,25.36703
2023-06-13,21.63258
2023-06-14,19.30756
2023-06-15,19.86012
2023-06-16,16.23244
2023-06-17,4.8716
2023-06-18,4.78885
2023-06-19,20.24184
2023-06-20,20.03363
2023-06-21,20.37264
2023-06-22,20.35929
2023-06-23,19.47306
2023-06-24,5.56297
2023-06-25,5.02108
2023-06-26,20.65292
2023-06-27,20.32993
2023-06-28,20.31925
2023-06-29,20.55149
2023-06-30,20.50878
2023-07-01,6.68677
2023-07-02,5.95536
2023-07-03,26.5202
2023-07-04,25.52186
2023-07-05,24.79579
2023-07-06,21.84613
2023-07-07,18.84309
2023-07-08,5.38412
2023-07-09,5.61902
2023-07-10,28.70642
2023-07-11,20.83177
2023-07-12,18.9552
2023-07-13,18.74699
2023-07-14,16.22977
2023-07-15,5.35209
2023-07-16,5.06913
2023-07-17,18.56547
2023-07-18,18.03694
2023-07-19,18.80305
2023-07-20,18.13037
2023-07-21,16.59548
2023-07-22,5.14387
2023-07-23,5.38679
2023-07-24,22.19048
2023-07-25,21.76338
2023-07-26,18.50408
2023-07-27,18.20511
2023-07-28,16.57145
2023-07-29,5.42416
2023-07-30,5.06646
2023-07-31,22.4414
2023-08-01,21.17078
2023-08-02,19.88147
2023-08-03,19.15808
2023-08-04,16.17639
2023-08-05,5.39746
2023-08-06,5.13854
2023-08-07,21.24285
2023-08-08,20.09236
2023-08-09,19.75335
2023-08-10,25.24157
2023-08-11,18.0663
2023-08-12,5.22129
2023-08-13,4.95168
2023-08-14,15.71726
2023-08-15,6.43051
2023-08-16,18.79237
2023-08-17,18.61619
2023-08-18,16.81437
2023-08-19,5.11184
2023-08-20,4.91431
2023-08-21,20.42069
2023-08-22,20.96257
2023-08-23,44.12204
2023-08-24,39.64817
2023-08-25,28.14585
2023-08-26,11.16331
2023-08-27,13.64048
2023-08-28,33.08419
2023-08-29,32.91068
2023-08-30,30.44685
2023-08-31,30.62837
2023-09-01,27.99903
2023-09-02,9.16662
2023-09-03,8.42453
2023-09-04,28.10047
2023-09-05,27.28097
2023-09-06,24.9346
2023-09-07,23.10074
2023-09-08,21.62991
2023-09-09,7.49025
2023-09-10,10.53334
2023-09-11,30.17724
2023-09-12,24.84384
2023-09-13,20.71432
2023-09-14,19.10202
2023-09-15,17.85275
2023-09-16,6.06748
2023-09-17,6.49191
2023-09-18,21.06935
2023-09-19,21.03197
2023-09-20,20.90117
2023-09-21,19.53179
2023-09-22,17.58315
2023-09-23,5.98206
2023-09-24,5.29336
2023-09-25,20.84512
2023-09-26,19.80406
2023-09-27,16.54743
2023-09-28,4.9063
2023-09-29,3.97736
2023-09-30,4.2523
2023-10-01,4.26031
2023-10-02,6.19027
2023-10-03,6.89765
2023-10-04,27.23559
2023-10-05,25.4311
2023-10-06,22.06769
2023-10-07,5.83791
2023-10-08,5.08248
2023-10-09,7.39149
2023-10-10,30.98339
2023-10-11,22.83914
2023-10-12,20.67962
2023-10-13,17.17206
2023-10-14,6.1876
2023-10-15,6.46521
2023-10-16,21.37632
2023-10-17,20.04164
2023-10-18,19.26218
2023-10-19,18.28252
2023-10-20,16.78233
2023-10-21,6.16891
2023-10-22,6.13955
2023-10-23,22.42272
2023-10-24,23.77609
2023-10-25,24.60092
2023-10-26,25.19619
2023-10-27,21.36298
2023-10-28,7.61571
2023-10-29,6.77486
2023-10-30,22.91655
2023-10-31,25.00133
2023-11-01,26.68036
2023-11-02,25.04671
2023-11-03,20.80241
2023-11-04,6.92968
2023-11-05,7.04981
2023-11-06,23.55453
2023-11-07,22.67364
2023-11-08,21.0293
2023-11-09,21.11472
2023-11-10,22.70567
2023-11-11,6.25433
2023-11-12,5.83791
2023-11-13,22.4414
2023-11-14,21.03731
2023-11-15,23.87485
2023-11-16,20.90384
2023-11-17,18.47205
2023-11-18,6.08349
2023-11-19,6.15557
2023-11-20,23.69334
2023-11-21,22.79643
2023-11-22,24.6116
2023-11-23,26.56825
2023-11-24,22.44941
2023-11-25,6.73215
2023-11-26,6.4839
2023-11-27,26.25326
2023-11-28,25.35102
2023-11-29,25.44711
2023-11-30,27.51321
2023-12-01,22.71902
2023-12-02,7.39415
2023-12-03,7.10853
2023-12-04,27.03005
2023-12-05,26.00768
2023-12-06,25.34568
2023-12-07,24.53419
2023-12-08,22.53483
2023-12-09,6.95905
2023-12-10,7.91468
2023-12-11,30.69243
2023-12-12,25.28695
2023-12-13,22.28925
2023-12-14,21.92888
2023-12-15,20.733
2023-12-16,6.68677
2023-12-17,6.64139
2023-12-18,24.30462
2023-12-19,26.48283
2023-12-20,26.05573
2023-12-21,24.83583
2023-12-22,22.10239
2023-12-23,6.30772
2023-12-24,4.91965
2023-12-25,6.13154
2023-12-26,25.69003
2023-12-27,25.53787
2023-12-28,24.86252
2023-12-29,22.63093
2023-12-30,8.02413
2023-12-31,6.51059
2024-01-01,8.33377
2024-01-02,40.14467
2024-01-03,37.2057
2024-01-04,33.75954
2024-01-05,33.84229
2024-01-06,9.79926
2024-01-07,8.64609
2024-01-08,30.74582
2024-01-09,33.38049
2024-01-10,39.53873
2024-01-11,30.78853
2024-01-12,23.54652
2024-01-13,7.25268
2024-01-14,7.18327
2024-01-15,31.48523
2024-01-16,29.28033
2024-01-17,28.39143
2024-01-18,26.80316
2024-01-19,23.92824
2024-01-20,7.67711
2024-01-21,7.71448
2024-01-22,31.62671
2024-01-23,31.77353
2024-01-24,30.40414
2024-01-25,30.98072
2024-01-26,24.37136
2024-01-27,7.88265
2024-01-28,7.72516
2024-01-29,30.7912
2024-01-30,32.569
2024-01-31,34.77657
2024-02-01,36.26341
2024-02-02,34.11723
2024-02-03,8.67011
2024-02-04,11.06721
2024-02-05,45.28322
2024-02-06,35.22502
2024-02-07,29.99039
2024-02-08,23.65063
2024-02-09,7.03913
2024-02-10,6.37712
2024-02-11,5.66173
2024-02-12,7.66376
2024-02-13,32.59302
2024-02-14,28.4555
2024-02-15,26.4161
2024-02-16,20.48475
2024-02-17,6.34776
2024-02-18,6.56398
2024-02-19,26.54957
2024-02-20,26.26127
2024-02-21,25.84485
2024-02-22,23.66131
2024-02-23,21.52581
2024-02-24,7.25268
2024-02-25,6.92968
2024-02-26,26.17318
2024-02-27,24.43542
2024-02-28,25.01735
2024-02-29,28.12449
2024-03-01,8.73685
2024-03-02,7.52495
2024-03-03,8.89434
2024-03-04,36.5517
2024-03-05,35.38519
2024-03-06,31.49591
2024-03-07,30.13453
2024-03-08,28.14585
2024-03-09,8.21365
2024-03-10,8.36581
2024-03-11,32.31808
2024-03-12,26.77913
2024-03-13,24.4808
2024-03-14,21.08269
2024-03-15,19.98024
2024-03-16,5.89931
2024-03-17,6.36378
2024-03-18,22.98062
2024-03-19,22.85782
2024-03-20,21.34162
