date,말레이시아환율
2023-05-30,58.38406
2023-05-31,54.36266
2023-06-01,53.42187
2023-06-02,57.83065
2023-06-03,32.15273
2023-06-04,30.6032
2023-06-05,49.23445
2023-06-06,44.34606
2023-06-07,61.85205
2023-06-08,58.07046
2023-06-09,66.722
2023-06-10,37.61298
2023-06-11,36.72754
2023-06-12,66.37151
2023-06-13,75.39199
2023-06-14,72.68031
2023-06-15,65.79966
2023-06-16,62.07341
2023-06-17,38.42464
2023-06-18,39.31009
2023-06-19,65.26471
2023-06-20,65.43073
2023-06-21,63.8443
2023-06-22,64.02877
2023-06-23,57.99667
2023-06-24,37.24405
2023-06-25,38.44309
2023-06-26,65.37539
2023-06-27,63.08799
2023-06-28,56.152
2023-06-29,58.60542
2023-06-30,59.19572
2023-07-01,38.99649
2023-07-02,42.114
2023-07-03,70.02398
2023-07-04,70.31912
2023-07-05,65.72588
2023-07-06,62.07341
2023-07-07,59.61999
2023-07-08,42.79653
2023-07-09,40.34311
2023-07-10,67.57055
2023-07-11,67.88415
2023-07-12,66.9987
2023-07-13,72.42206
2023-07-14,63.25401
2023-07-15,40.84117
2023-07-16,40.82272
2023-07-17,70.90942
2023-07-18,65.3016
2023-07-19,60.30252
2023-07-20,60.96661
2023-07-21,60.06271
2023-07-22,41.44991
2023-07-23,42.3538
2023-07-24,71.18612
2023-07-25,67.57055
2023-07-26,59.17727
2023-07-27,59.71223
2023-07-28,60.85593
2023-07-29,44.75189
2023-07-30,43.27614
2023-07-31,66.9987
2023-08-01,70.48515
2023-08-02,71.90555
2023-08-03,69.26766
2023-08-04,68.23464
2023-08-05,44.89946
2023-08-06,43.14702
2023-08-07,70.4298
2023-08-08,69.95019
2023-08-09,66.59287
2023-08-10,62.81128
2023-08-11,62.03652
2023-08-12,45.96937
2023-08-13,39.56834
2023-08-14,67.16472
2023-08-15,50.93156
2023-08-16,63.12488
2023-08-17,67.45987
2023-08-18,57.70153
2023-08-19,37.09647
2023-08-20,47.59269
2023-08-21,67.66279
2023-08-22,59.3064
2023-08-23,55.70927
2023-08-24,65.41228
2023-08-25,59.97048
2023-08-26,38.24017
2023-08-27,36.41394
2023-08-28,61.90739
2023-08-29,61.92584
2023-08-30,55.0083
2023-08-31,48.60726
2023-09-01,53.2743
2023-09-02,36.00811
2023-09-03,34.6246
2023-09-04,57.27725
2023-09-05,53.95683
2023-09-06,54.03062
2023-09-07,53.73547
2023-09-08,45.91403
2023-09-09,32.04205
2023-09-10,34.32945
2023-09-11,53.25585
2023-09-12,51.55875
2023-09-13,49.38203
2023-09-14,50.65486
2023-09-15,46.11695
2023-09-16,33.42556
2023-09-17,31.15661
2023-09-18,53.08983
2023-09-19,56.3918
2023-09-20,48.55192
2023-09-21,51.59564
2023-09-22,43.16546
2023-09-23,31.02748
2023-09-24,32.48478
2023-09-25,53.45877
2023-09-26,57.77531
2023-09-27,53.45877
2023-09-28,37.779
2023-09-29,36.37705
2023-09-30,34.05275
2023-10-01,32.28186
2023-10-02,42.40914
2023-10-03,40.73049
2023-10-04,55.39568
2023-10-05,54.51023
2023-10-06,48.92086
2023-10-07,30.54786
2023-10-08,31.76535
2023-10-09,37.87124
2023-10-10,58.62387
2023-10-11,54.28887
2023-10-12,48.21988
2023-10-13,42.81497
2023-10-14,28.55561
2023-10-15,27.1721
2023-10-16,48.75484
2023-10-17,47.5189
2023-10-18,47.8325
2023-10-19,43.58974
2023-10-20,48.23833
2023-10-21,25.73325
2023-10-22,27.24589
2023-10-23,52.14904
2023-10-24,54.6947
2023-10-25,48.95775
2023-10-26,45.2684
2023-10-27,44.71499
2023-10-28,30.30806
2023-10-29,28.55561
2023-10-30,48.71794
2023-10-31,48.9762
2023-11-01,46.46744
2023-11-02,56.88987
2023-11-03,74.00848
2023-11-04,41.61593
2023-11-05,42.61206
2023-11-06,74.50654
2023-11-07,58.97435
2023-11-08,57.70153
2023-11-09,52.51798
2023-11-10,49.99077
2023-11-11,33.92363
2023-11-12,32.39254
2023-11-13,48.21988
2023-11-14,51.17137
2023-11-15,59.14038
2023-11-16,70.41136
2023-11-17,58.18114
2023-11-18,34.0712
2023-11-19,33.25954
2023-11-20,63.77052
2023-11-21,54.76849
2023-11-22,50.32281
2023-11-23,52.22283
2023-11-24,51.20826
2023-11-25,34.31101
2023-11-26,35.10422
2023-11-27,58.58697
2023-11-28,57.00055
2023-11-29,56.20734
2023-11-30,53.51411
2023-12-01,51.59564
2023-12-02,33.7945
2023-12-03,36.15569
2023-12-04,58.23648
2023-12-05,59.97048
2023-12-06,57.5724
2023-12-07,57.48016
2023-12-08,58.36561
2023-12-09,38.22173
2023-12-10,38.20328
2023-12-11,61.09573
2023-12-12,63.32779
2023-12-13,59.3064
2023-12-14,73.78712
2023-12-15,61.5569
2023-12-16,37.26249
2023-12-17,38.12949
2023-12-18,70.37446
2023-12-19,61.92584
2023-12-20,58.49474
2023-12-21,53.91994
2023-12-22,56.50249
2023-12-23,39.40232
2023-12-24,36.87511
2023-12-25,41.02564
2023-12-26,67.14628
2023-12-27,57.70153
2023-12-28,62.27633
2023-12-29,56.92676
2023-12-30,43.07323
2023-12-31,40.30621
2024-01-01,44.97325
2024-01-02,75.3182
2024-01-03,75.74248
2024-01-04,69.19387
2024-01-05,65.37539
2024-01-06,47.75871
2024-01-07,51.61409
2024-01-08,64.01033
2024-01-09,71.25991
2024-01-10,77.16288
2024-01-11,78.21435
2024-01-12,73.99003
2024-01-13,52.55487
2024-01-14,54.21508
2024-01-15,75.07839
2024-01-16,76.83084
2024-01-17,77.79007
2024-01-18,79.46873
2024-01-19,68.23464
2024-01-20,48.44124
2024-01-21,48.71794
2024-01-22,81.18428
2024-01-23,74.91237
2024-01-24,75.33665
2024-01-25,100.0
2024-01-26,60.08116
2024-01-27,47.00239
2024-01-28,42.50138
2024-01-29,62.11031
2024-01-30,62.01807
2024-01-31,54.06751
2024-02-01,57.77531
2024-02-02,61.75982
2024-02-03,39.8266
2024-02-04,40.14019
2024-02-05,61.16952
2024-02-06,63.43847
2024-02-07,58.97435
2024-02-08,54.67625
2024-02-09,40.34311
2024-02-10,36.37705
2024-02-11,36.15569
2024-02-12,41.83729
2024-02-13,61.5938
2024-02-14,55.35878
2024-02-15,55.48791
2024-02-16,49.2529
2024-02-17,33.03818
2024-02-18,36.54307
2024-02-19,56.04132
2024-02-20,55.58015
2024-02-21,57.40638
2024-02-22,57.71997
2024-02-23,52.1306
2024-02-24,43.95867
2024-02-25,46.91016
2024-02-26,53.62479
2024-02-27,50.30437
2024-02-28,52.75779
2024-02-29,49.69562
2024-03-01,41.08098
2024-03-02,37.64988
2024-03-03,35.98966
2024-03-04,52.51798
2024-03-05,51.18981
2024-03-06,54.84228
2024-03-07,53.79081
2024-03-08,53.10828
2024-03-09,38.01881
2024-03-10,37.13337
2024-03-11,54.9714
2024-03-12,54.71315
2024-03-13,52.684
2024-03-14,48.44124
2024-03-15,46.22763
2024-03-16,33.05663
2024-03-17,34.47703
2024-03-18,52.37041
2024-03-19,51.79856
2024-03-20,50.35971
