date,상속재산분할
2023-05-30,19.76672
2023-05-31,23.44996
2023-06-01,22.09944
2023-06-02,18.60036
2023-06-03,14.61019
2023-06-04,15.10128
2023-06-05,23.14303
2023-06-06,19.45979
2023-06-07,21.97667
2023-06-08,25.16881
2023-06-09,19.27562
2023-06-10,16.45181
2023-06-11,16.39042
2023-06-12,24.49355
2023-06-13,21.48557
2023-06-14,20.99447
2023-06-15,21.54696
2023-06-16,20.44198
2023-06-17,14.85573
2023-06-18,15.22406
2023-06-19,22.7747
2023-06-20,21.85389
2023-06-21,24.67771
2023-06-22,22.65193
2023-06-23,17.55678
2023-06-24,14.97851
2023-06-25,14.61019
2023-06-26,19.52117
2023-06-27,20.44198
2023-06-28,20.81031
2023-06-29,21.30141
2023-06-30,16.51319
2023-07-01,13.0755
2023-07-02,12.95273
2023-07-03,19.8895
2023-07-04,20.50337
2023-07-05,21.24002
2023-07-06,19.58256
2023-07-07,17.12707
2023-07-08,12.40024
2023-07-09,14.48741
2023-07-10,19.27562
2023-07-11,20.56476
2023-07-12,19.45979
2023-07-13,20.13505
2023-07-14,17.80233
2023-07-15,13.01411
2023-07-16,11.78637
2023-07-17,20.56476
2023-07-18,17.31123
2023-07-19,19.15285
2023-07-20,19.15285
2023-07-21,18.10926
2023-07-22,15.40822
2023-07-23,15.59238
2023-07-24,20.62615
2023-07-25,20.19643
2023-07-26,15.34683
2023-07-27,18.66175
2023-07-28,18.4162
2023-07-29,15.16267
2023-07-30,13.01411
2023-07-31,20.99447
2023-08-01,17.80233
2023-08-02,17.434
2023-08-03,18.17065
2023-08-04,17.37262
2023-08-05,12.52302
2023-08-06,15.0399
2023-08-07,20.62615
2023-08-08,19.82811
2023-08-09,21.85389
2023-08-10,19.21424
2023-08-11,20.13505
2023-08-12,13.81215
2023-08-13,14.67157
2023-08-14,19.95089
2023-08-15,18.53898
2023-08-16,24.92326
2023-08-17,21.97667
2023-08-18,25.65991
2023-08-19,15.59238
2023-08-20,15.22406
2023-08-21,25.53713
2023-08-22,22.65193
2023-08-23,19.82811
2023-08-24,21.11724
2023-08-25,20.50337
2023-08-26,13.25966
2023-08-27,15.531
2023-08-28,23.2658
2023-08-29,20.99447
2023-08-30,24.98465
2023-08-31,19.21424
2023-09-01,18.17065
2023-09-02,15.16267
2023-09-03,14.0577
2023-09-04,20.93308
2023-09-05,21.48557
2023-09-06,22.65193
2023-09-07,21.73112
2023-09-08,17.06568
2023-09-09,14.79435
2023-09-10,16.02209
2023-09-11,23.69551
2023-09-12,23.69551
2023-09-13,20.81031
2023-09-14,16.75874
2023-09-15,18.9073
2023-09-16,15.22406
2023-09-17,14.91712
2023-09-18,20.50337
2023-09-19,19.64395
2023-09-20,18.29343
2023-09-21,17.00429
2023-09-22,18.10926
2023-09-23,10.98833
2023-09-24,11.97053
2023-09-25,16.26764
2023-09-26,16.88152
2023-09-27,13.50521
2023-09-28,12.70718
2023-09-29,17.31123
2023-09-30,18.66175
2023-10-01,18.29343
2023-10-02,19.70534
2023-10-03,20.44198
2023-10-04,24.06384
2023-10-05,21.30141
2023-10-06,19.3984
2023-10-07,12.27747
2023-10-08,12.95273
2023-10-09,13.5666
2023-10-10,21.91528
2023-10-11,20.13505
2023-10-12,19.52117
2023-10-13,16.20626
2023-10-14,12.21608
2023-10-15,15.40822
2023-10-16,23.81829
2023-10-17,21.17863
2023-10-18,20.07366
2023-10-19,22.40638
2023-10-20,18.17065
2023-10-21,13.93492
2023-10-22,17.67955
2023-10-23,22.2836
2023-10-24,22.40638
2023-10-25,16.9429
2023-10-26,21.54696
2023-10-27,18.29343
2023-10-28,12.33885
2023-10-29,14.97851
2023-10-30,22.46777
2023-10-31,19.03007
2023-11-01,19.82811
2023-11-02,20.93308
2023-11-03,16.08348
2023-11-04,13.75076
2023-11-05,16.08348
2023-11-06,21.79251
2023-11-07,18.66175
2023-11-08,17.9251
2023-11-09,16.20626
2023-11-10,19.3984
2023-11-11,10.43585
2023-11-12,13.13689
2023-11-13,23.08164
2023-11-14,36.83241
2023-11-15,42.41866
2023-11-16,40.33149
2023-11-17,36.4027
2023-11-18,31.73726
2023-11-19,34.86801
2023-11-20,20.44198
2023-11-21,19.52117
2023-11-22,21.24002
2023-11-23,19.70534
2023-11-24,19.33701
2023-11-25,20.81031
2023-11-26,16.39042
2023-11-27,30.20257
2023-11-28,25.2302
2023-11-29,22.16083
2023-11-30,17.24984
2023-12-01,16.45181
2023-12-02,13.19828
2023-12-03,13.62799
2023-12-04,20.31921
2023-12-05,18.60036
2023-12-06,16.02209
2023-12-07,17.86372
2023-12-08,22.71332
2023-12-09,26.27378
2023-12-10,24.43216
2023-12-11,37.50767
2023-12-12,35.85021
2023-12-13,34.99079
2023-12-14,31.43032
2023-12-15,35.48189
2023-12-16,26.27378
2023-12-17,30.14119
2023-12-18,37.93738
2023-12-19,37.63044
2023-12-20,42.90976
2023-12-21,46.96132
2023-12-22,45.6108
2023-12-23,39.90178
2023-12-24,41.86617
2023-12-25,34.13136
2023-12-26,44.93554
2023-12-27,43.95334
2023-12-28,48.43462
2023-12-29,30.81645
2023-12-30,24.55494
2023-12-31,32.53529
2024-01-01,44.50583
2024-01-02,46.71577
2024-01-03,50.03069
2024-01-04,45.1197
2024-01-05,46.65438
2024-01-06,41.37507
2024-01-07,43.95334
2024-01-08,46.71577
2024-01-09,36.64825
2024-01-10,29.22038
2024-01-11,35.72744
2024-01-12,52.4248
2024-01-13,49.66236
2024-01-14,45.24248
2024-01-15,53.34561
2024-01-16,36.52547
2024-01-17,35.97298
2024-01-18,26.70349
2024-01-19,75.32228
2024-01-20,68.75383
2024-01-21,74.89257
2024-01-22,80.60159
2024-01-23,80.41743
2024-01-24,100.0
2024-01-25,82.87292
2024-01-26,66.60527
2024-01-27,61.26457
2024-01-28,66.17556
2024-01-29,89.3186
2024-01-30,75.1995
2024-01-31,58.01104
2024-02-01,53.28422
2024-02-02,48.86433
2024-02-03,55.12584
2024-02-04,46.65438
2024-02-05,53.40699
2024-02-06,52.67034
2024-02-07,51.81092
2024-02-08,55.24861
2024-02-09,36.34131
2024-02-10,37.69183
2024-02-11,34.56108
2024-02-12,46.34745
2024-02-13,49.66236
2024-02-14,47.20687
2024-02-15,45.79496
2024-02-16,39.90178
2024-02-17,31.5531
2024-02-18,24.12523
2024-02-19,29.0976
2024-02-20,26.76488
2024-02-21,25.7213
2024-02-22,25.90546
2024-02-23,20.68753
2024-02-24,17.31123
2024-02-25,19.15285
2024-02-26,24.37077
2024-02-27,26.45794
2024-02-28,23.51135
2024-02-29,20.13505
2024-03-01,16.45181
2024-03-02,20.62615
2024-03-03,17.67955
2024-03-04,30.32535
2024-03-05,26.88766
2024-03-06,26.51933
2024-03-07,23.81829
2024-03-08,22.89748
2024-03-09,17.00429
2024-03-10,17.55678
2024-03-11,23.32719
2024-03-12,23.57274
2024-03-13,23.81829
2024-03-14,19.58256
2024-03-15,23.63413
2024-03-16,16.51319
2024-03-17,15.59238
2024-03-18,25.53713
2024-03-19,22.34499
2024-03-20,20.31921
