date,현대차주식
2023-05-29,2.9791
2023-05-30,8.88172
2023-05-31,8.08136
2023-06-01,8.00355
2023-06-02,8.67052
2023-06-03,1.22276
2023-06-04,0.82258
2023-06-05,7.04757
2023-06-06,1.67852
2023-06-07,8.52601
2023-06-08,7.93686
2023-06-09,7.64784
2023-06-10,1.48955
2023-06-11,0.91151
2023-06-12,7.58114
2023-06-13,7.759
2023-06-14,8.81502
2023-06-15,7.87016
2023-06-16,7.44775
2023-06-17,1.37839
2023-06-18,0.94486
2023-06-19,7.51445
2023-06-20,6.76967
2023-06-21,9.25967
2023-06-22,8.08136
2023-06-23,6.65851
2023-06-24,1.23388
2023-06-25,1.00044
2023-06-26,7.52556
2023-06-27,8.97065
2023-06-28,8.11471
2023-06-29,7.19208
2023-06-30,8.39261
2023-07-01,1.32281
2023-07-02,0.93374
2023-07-03,9.05958
2023-07-04,8.64828
2023-07-05,7.9702
2023-07-06,7.52556
2023-07-07,6.26945
2023-07-08,1.22276
2023-07-09,0.84481
2023-07-10,7.4811
2023-07-11,8.25922
2023-07-12,7.29212
2023-07-13,7.72565
2023-07-14,9.01511
2023-07-15,1.48955
2023-07-16,1.00044
2023-07-17,7.85904
2023-07-18,7.38105
2023-07-19,7.33659
2023-07-20,7.24766
2023-07-21,6.82525
2023-07-22,1.35615
2023-07-23,1.3895
2023-07-24,7.18096
2023-07-25,7.33659
2023-07-26,9.88216
2023-07-27,10.19341
2023-07-28,8.92618
2023-07-29,1.42285
2023-07-30,1.1783
2023-07-31,7.70342
2023-08-01,8.73721
2023-08-02,8.69275
2023-08-03,7.70342
2023-08-04,7.35882
2023-08-05,1.13383
2023-08-06,1.12272
2023-08-07,8.01467
2023-08-08,7.9702
2023-08-09,6.93641
2023-08-10,6.514
2023-08-11,6.90306
2023-08-12,1.20053
2023-08-13,0.88928
2023-08-14,6.31391
2023-08-15,1.74522
2023-08-16,6.68074
2023-08-17,7.11427
2023-08-18,6.98088
2023-08-19,1.10048
2023-08-20,0.84481
2023-08-21,6.62516
2023-08-22,6.69186
2023-08-23,6.15829
2023-08-24,6.39172
2023-08-25,5.62472
2023-08-26,1.12272
2023-08-27,0.86705
2023-08-28,5.91373
2023-08-29,6.12494
2023-08-30,7.09204
2023-08-31,6.93641
2023-09-01,6.46954
2023-09-02,1.24499
2023-09-03,0.92263
2023-09-04,7.0698
2023-09-05,6.88083
2023-09-06,6.61405
2023-09-07,6.76967
2023-09-08,6.25833
2023-09-09,1.21164
2023-09-10,0.91151
2023-09-11,7.00311
2023-09-12,11.93863
2023-09-13,12.28323
2023-09-14,9.17074
2023-09-15,8.11471
2023-09-16,1.43397
2023-09-17,1.24499
2023-09-18,7.25878
2023-09-19,8.90395
2023-09-20,11.04935
2023-09-21,8.02578
2023-09-22,7.38105
2023-09-23,1.28946
2023-09-24,0.91151
2023-09-25,7.10315
2023-09-26,6.24722
2023-09-27,5.6803
2023-09-28,0.9004
2023-09-29,0.81147
2023-09-30,0.86705
2023-10-01,1.0449
2023-10-02,1.26722
2023-10-03,1.27834
2023-10-04,7.4144
2023-10-05,6.94753
2023-10-06,6.03601
2023-10-07,1.32281
2023-10-08,0.91151
2023-10-09,1.32281
2023-10-10,7.4811
2023-10-11,7.05869
2023-10-12,7.31436
2023-10-13,5.3357
2023-10-14,0.97821
2023-10-15,0.86705
2023-10-16,5.52467
2023-10-17,7.44775
2023-10-18,8.55935
2023-10-19,6.96976
2023-10-20,7.11427
2023-10-21,1.34504
2023-10-22,0.86705
2023-10-23,7.68119
2023-10-24,8.0369
2023-10-25,8.27034
2023-10-26,9.25967
2023-10-27,9.63761
2023-10-28,1.67852
2023-10-29,1.10048
2023-10-30,8.78168
2023-10-31,9.75989
2023-11-01,8.22587
2023-11-02,9.34859
2023-11-03,9.33748
2023-11-04,1.67852
2023-11-05,1.28946
2023-11-06,11.46064
2023-11-07,10.48243
2023-11-08,8.50377
2023-11-09,7.9702
2023-11-10,6.68074
2023-11-11,1.06714
2023-11-12,0.78923
2023-11-13,6.73632
2023-11-14,7.18096
2023-11-15,10.17118
2023-11-16,10.84926
2023-11-17,8.39261
2023-11-18,1.1783
2023-11-19,0.93374
2023-11-20,7.11427
2023-11-21,7.4144
2023-11-22,6.50289
2023-11-23,7.29212
2023-11-24,6.40284
2023-11-25,1.16718
2023-11-26,0.91151
2023-11-27,7.26989
2023-11-28,6.59181
2023-11-29,7.08092
2023-11-30,7.22543
2023-12-01,7.29212
2023-12-02,1.1116
2023-12-03,0.9004
2023-12-04,6.71409
2023-12-05,6.8586
2023-12-06,7.19208
2023-12-07,6.98088
2023-12-08,6.75855
2023-12-09,1.06714
2023-12-10,1.1783
2023-12-11,6.19164
2023-12-12,7.10315
2023-12-13,6.22498
2023-12-14,7.74788
2023-12-15,10.77145
2023-12-16,1.48955
2023-12-17,1.46731
2023-12-18,7.59226
2023-12-19,7.85904
2023-12-20,13.51711
2023-12-21,9.48199
2023-12-22,9.11516
2023-12-23,1.83414
2023-12-24,1.0449
2023-12-25,1.58959
2023-12-26,8.25922
2023-12-27,8.5927
2023-12-28,11.96087
2023-12-29,6.11382
2023-12-30,1.54513
2023-12-31,1.26722
2024-01-01,1.4562
2024-01-02,10.12672
2024-01-03,9.71542
2024-01-04,9.47087
2024-01-05,8.21476
2024-01-06,1.61182
2024-01-07,1.1783
2024-01-08,7.91462
2024-01-09,8.19253
2024-01-10,8.09248
2024-01-11,8.94842
2024-01-12,7.30324
2024-01-13,1.3895
2024-01-14,0.94486
2024-01-15,8.35927
2024-01-16,7.55891
2024-01-17,8.43708
2024-01-18,7.88128
2024-01-19,7.79235
2024-01-20,1.33392
2024-01-21,0.92263
2024-01-22,7.77012
2024-01-23,9.10404
2024-01-24,8.52601
2024-01-25,13.31702
2024-01-26,10.32681
2024-01-27,1.88972
2024-01-28,1.16718
2024-01-29,12.44997
2024-01-30,12.06091
2024-01-31,11.04935
2024-02-01,17.91907
2024-02-02,38.49488
2024-02-03,6.28056
2024-02-04,4.502
2024-02-05,33.74833
2024-02-06,23.91062
2024-02-07,28.84615
2024-02-08,25.8337
2024-02-09,5.16896
2024-02-10,3.29035
2024-02-11,3.09026
2024-02-12,4.01289
2024-02-13,26.77856
2024-02-14,19.09737
2024-02-15,19.13072
2024-02-16,19.69764
2024-02-17,4.06847
2024-02-18,2.72343
2024-02-19,19.66429
2024-02-20,17.07425
2024-02-21,15.80702
2024-02-22,17.77456
2024-02-23,15.61805
2024-02-24,2.74566
2024-02-25,2.27879
2024-02-26,15.05113
2024-02-27,14.60649
2024-02-28,15.96265
2024-02-29,16.84081
2024-03-01,3.14584
2024-03-02,2.20097
2024-03-03,1.72298
2024-03-04,17.77456
2024-03-05,15.61805
2024-03-06,15.45131
2024-03-07,13.21698
2024-03-08,15.62916
2024-03-09,2.55669
2024-03-10,1.7341
2024-03-11,14.21742
2024-03-12,13.67274
2024-03-13,13.82836
2024-03-14,14.86216
2024-03-15,13.29479
2024-03-16,2.06758
2024-03-17,1.30057
2024-03-18,12.23877
2024-03-19,12.17207
2024-03-20,14.42863
