date,실비보험가입
2023-05-30,11.94921
2023-05-31,10.82897
2023-06-01,10.30619
2023-06-02,9.52203
2023-06-03,4.92905
2023-06-04,4.89171
2023-06-05,10.19417
2023-06-06,7.84167
2023-06-07,10.4929
2023-06-08,10.45556
2023-06-09,9.70873
2023-06-10,6.79611
2023-06-11,5.07841
2023-06-12,12.06123
2023-06-13,10.23151
2023-06-14,10.00746
2023-06-15,11.53846
2023-06-16,8.06572
2023-06-17,5.93726
2023-06-18,5.22778
2023-06-19,10.45556
2023-06-20,10.23151
2023-06-21,11.16504
2023-06-22,9.97012
2023-06-23,9.18595
2023-06-24,5.89992
2023-06-25,5.37714
2023-06-26,11.23973
2023-06-27,11.05302
2023-06-28,10.41822
2023-06-29,11.38909
2023-06-30,9.67139
2023-07-01,5.15309
2023-07-02,4.96639
2023-07-03,10.97834
2023-07-04,11.20238
2023-07-05,11.23973
2023-07-06,10.4929
2023-07-07,10.23151
2023-07-08,6.16131
2023-07-09,5.07841
2023-07-10,11.72516
2023-07-11,9.18595
2023-07-12,10.15683
2023-07-13,9.8581
2023-07-14,9.63405
2023-07-15,6.23599
2023-07-16,6.60941
2023-07-17,11.31441
2023-07-18,10.11949
2023-07-19,9.41
2023-07-20,9.03659
2023-07-21,9.41
2023-07-22,5.67587
2023-07-23,5.93726
2023-07-24,11.53846
2023-07-25,11.94921
2023-07-26,11.27707
2023-07-27,11.68782
2023-07-28,8.43913
2023-07-29,5.48917
2023-07-30,5.63853
2023-07-31,9.8581
2023-08-01,8.99925
2023-08-02,10.45556
2023-08-03,10.38088
2023-08-04,9.52203
2023-08-05,6.60941
2023-08-06,7.76699
2023-08-07,12.28528
2023-08-08,10.38088
2023-08-09,10.4929
2023-08-10,11.05302
2023-08-11,9.07393
2023-08-12,6.60941
2023-08-13,6.23599
2023-08-14,12.6587
2023-08-15,8.3271
2023-08-16,12.09858
2023-08-17,11.38909
2023-08-18,9.26064
2023-08-19,5.86258
2023-08-20,8.10306
2023-08-21,11.35175
2023-08-22,13.21882
2023-08-23,11.87453
2023-08-24,10.41822
2023-08-25,10.45556
2023-08-26,7.99103
2023-08-27,6.16131
2023-08-28,12.39731
2023-08-29,12.28528
2023-08-30,11.50112
2023-08-31,10.23151
2023-09-01,9.37266
2023-09-02,7.0575
2023-09-03,5.56385
2023-09-04,10.86631
2023-09-05,11.46377
2023-09-06,11.23973
2023-09-07,11.50112
2023-09-08,9.48469
2023-09-09,6.53472
2023-09-10,6.72143
2023-09-11,12.09858
2023-09-12,12.24794
2023-09-13,9.74607
2023-09-14,9.52203
2023-09-15,9.26064
2023-09-16,5.26512
2023-09-17,5.89992
2023-09-18,11.09036
2023-09-19,10.71695
2023-09-20,10.45556
2023-09-21,10.82897
2023-09-22,7.95369
2023-09-23,4.81702
2023-09-24,3.99551
2023-09-25,9.74607
2023-09-26,9.78342
2023-09-27,6.53472
2023-09-28,3.65944
2023-09-29,5.04107
2023-09-30,4.40627
2023-10-01,3.95817
2023-10-02,5.63853
2023-10-03,6.01194
2023-10-04,10.45556
2023-10-05,10.11949
2023-10-06,9.8581
2023-10-07,6.64675
2023-10-08,5.00373
2023-10-09,7.20687
2023-10-10,12.02389
2023-10-11,12.77072
2023-10-12,13.66691
2023-10-13,10.64227
2023-10-14,7.02016
2023-10-15,5.82524
2023-10-16,12.50933
2023-10-17,10.56758
2023-10-18,11.61314
2023-10-19,11.79985
2023-10-20,9.89544
2023-10-21,5.67587
2023-10-22,7.20687
2023-10-23,11.87453
2023-10-24,11.94921
2023-10-25,12.92008
2023-10-26,12.32262
2023-10-27,11.27707
2023-10-28,6.4227
2023-10-29,6.12397
2023-10-30,11.68782
2023-10-31,11.83719
2023-11-01,10.82897
2023-11-02,11.23973
2023-11-03,9.59671
2023-11-04,6.46004
2023-11-05,7.09484
2023-11-06,12.58401
2023-11-07,12.17326
2023-11-08,12.62135
2023-11-09,9.67139
2023-11-10,9.37266
2023-11-11,5.82524
2023-11-12,5.60119
2023-11-13,11.46377
2023-11-14,11.09036
2023-11-15,12.47199
2023-11-16,10.08215
2023-11-17,11.61314
2023-11-18,6.60941
2023-11-19,5.45182
2023-11-20,10.71695
2023-11-21,11.38909
2023-11-22,12.80806
2023-11-23,13.74159
2023-11-24,9.8581
2023-11-25,7.35623
2023-11-26,6.72143
2023-11-27,12.2106
2023-11-28,13.06945
2023-11-29,10.86631
2023-11-30,11.7625
2023-12-01,9.03659
2023-12-02,6.49738
2023-12-03,7.35623
2023-12-04,13.55489
2023-12-05,14.74981
2023-12-06,12.99477
2023-12-07,12.62135
2023-12-08,10.00746
2023-12-09,8.02837
2023-12-10,8.55115
2023-12-11,15.16056
2023-12-12,12.73338
2023-12-13,14.5631
2023-12-14,14.26437
2023-12-15,11.20238
2023-12-16,6.75877
2023-12-17,8.51381
2023-12-18,13.70425
2023-12-19,11.94921
2023-12-20,13.85362
2023-12-21,11.94921
2023-12-22,11.05302
2023-12-23,6.49738
2023-12-24,5.93726
2023-12-25,7.87901
2023-12-26,14.89917
2023-12-27,14.15235
2023-12-28,15.42195
2023-12-29,11.68782
2023-12-30,7.6923
2023-12-31,7.72964
2024-01-01,7.39357
2024-01-02,14.04032
2024-01-03,14.5631
2024-01-04,15.72068
2024-01-05,12.24794
2024-01-06,8.88722
2024-01-07,7.0575
2024-01-08,13.66691
2024-01-09,15.646
2024-01-10,12.73338
2024-01-11,13.21882
2024-01-12,12.69604
2024-01-13,8.1404
2024-01-14,8.36445
2024-01-15,15.30993
2024-01-16,14.41374
2024-01-17,14.82449
2024-01-18,13.03211
2024-01-19,17.40104
2024-01-20,8.40179
2024-01-21,9.82076
2024-01-22,18.70799
2024-01-23,19.00672
2024-01-24,18.11053
2024-01-25,17.96116
2024-01-26,17.28902
2024-01-27,8.43913
2024-01-28,7.28155
2024-01-29,18.55862
2024-01-30,16.46751
2024-01-31,20.08961
2024-02-01,17.96116
2024-02-02,18.96938
2024-02-03,6.72143
2024-02-04,8.02837
2024-02-05,18.67064
2024-02-06,20.351
2024-02-07,16.2808
2024-02-08,15.16056
2024-02-09,5.30246
2024-02-10,8.88722
2024-02-11,5.71321
2024-02-12,8.92457
2024-02-13,20.38834
2024-02-14,18.33457
2024-02-15,16.95294
2024-02-16,13.81628
2024-02-17,7.5056
2024-02-18,8.21508
2024-02-19,19.11874
2024-02-20,19.97759
2024-02-21,17.81179
2024-02-22,17.62509
2024-02-23,17.9985
2024-02-24,7.31889
2024-02-25,7.54294
2024-02-26,17.25168
2024-02-27,18.96938
2024-02-28,20.98581
2024-02-29,18.48394
2024-03-01,7.72964
2024-03-02,8.25242
2024-03-03,7.0575
2024-03-04,20.08961
2024-03-05,21.58327
2024-03-06,20.94846
2024-03-07,24.68259
2024-03-08,20.38834
2024-03-09,9.59671
2024-03-10,10.67961
2024-03-11,20.50037
2024-03-12,23.22628
2024-03-13,23.48767
2024-03-14,23.52501
2024-03-15,22.81553
2024-03-16,8.55115
2024-03-17,10.00746
2024-03-18,24.19716
2024-03-19,22.92755
2024-03-20,22.74085
