date,상속포기
2023-05-30,43.78834
2023-05-31,33.97239
2023-06-01,35.04601
2023-06-02,30.9049
2023-06-03,19.40184
2023-06-04,17.33128
2023-06-05,34.27914
2023-06-06,20.24539
2023-06-07,38.34355
2023-06-08,35.04601
2023-06-09,33.12883
2023-06-10,17.86809
2023-06-11,16.41104
2023-06-12,42.33128
2023-06-13,33.8957
2023-06-14,37.42331
2023-06-15,35.96625
2023-06-16,35.81288
2023-06-17,20.39877
2023-06-18,20.93558
2023-06-19,40.64417
2023-06-20,39.41717
2023-06-21,37.65337
2023-06-22,38.72699
2023-06-23,35.27607
2023-06-24,19.93865
2023-06-25,19.32515
2023-06-26,34.12576
2023-06-27,38.72699
2023-06-28,34.04907
2023-06-29,32.20858
2023-06-30,31.59509
2023-07-01,18.25153
2023-07-02,17.48466
2023-07-03,34.27914
2023-07-04,30.29141
2023-07-05,32.89877
2023-07-06,36.65644
2023-07-07,33.58895
2023-07-08,14.57055
2023-07-09,16.87116
2023-07-10,39.2638
2023-07-11,35.73619
2023-07-12,35.50613
2023-07-13,31.44171
2023-07-14,29.44785
2023-07-15,16.71779
2023-07-16,17.2546
2023-07-17,33.51226
2023-07-18,33.35889
2023-07-19,36.04294
2023-07-20,36.8865
2023-07-21,33.74233
2023-07-22,18.25153
2023-07-23,16.0276
2023-07-24,41.79447
2023-07-25,35.42944
2023-07-26,30.67484
2023-07-27,33.05214
2023-07-28,33.05214
2023-07-29,14.57055
2023-07-30,14.34049
2023-07-31,35.6595
2023-08-01,35.19938
2023-08-02,31.90184
2023-08-03,33.12883
2023-08-04,29.1411
2023-08-05,16.48773
2023-08-06,17.63803
2023-08-07,39.34049
2023-08-08,33.74233
2023-08-09,39.57055
2023-08-10,35.58282
2023-08-11,31.67177
2023-08-12,19.0184
2023-08-13,19.86196
2023-08-14,34.81595
2023-08-15,22.62269
2023-08-16,39.11042
2023-08-17,45.01533
2023-08-18,39.8773
2023-08-19,20.24539
2023-08-20,17.71472
2023-08-21,46.08895
2023-08-22,37.42331
2023-08-23,43.02147
2023-08-24,40.03067
2023-08-25,32.66871
2023-08-26,17.33128
2023-08-27,17.56134
2023-08-28,42.79141
2023-08-29,43.25153
2023-08-30,37.19325
2023-08-31,39.72392
2023-09-01,34.66257
2023-09-02,16.48773
2023-09-03,18.63496
2023-09-04,46.93251
2023-09-05,45.55214
2023-09-06,40.41411
2023-09-07,41.56441
2023-09-08,37.96012
2023-09-09,17.40797
2023-09-10,18.25153
2023-09-11,41.33435
2023-09-12,37.42331
2023-09-13,37.42331
2023-09-14,36.8865
2023-09-15,36.65644
2023-09-16,21.24233
2023-09-17,18.32822
2023-09-18,39.80061
2023-09-19,37.80674
2023-09-20,35.96625
2023-09-21,34.81595
2023-09-22,34.66257
2023-09-23,15.87423
2023-09-24,18.02147
2023-09-25,41.79447
2023-09-26,35.96625
2023-09-27,25.23006
2023-09-28,22.16257
2023-09-29,21.08895
2023-09-30,19.47852
2023-10-01,15.41411
2023-10-02,20.32208
2023-10-03,23.31288
2023-10-04,45.93558
2023-10-05,41.6411
2023-10-06,37.96012
2023-10-07,16.87116
2023-10-08,15.10736
2023-10-09,20.39877
2023-10-10,45.47546
2023-10-11,42.10122
2023-10-12,37.88343
2023-10-13,33.43558
2023-10-14,18.4049
2023-10-15,19.24846
2023-10-16,57.97546
2023-10-17,93.32822
2023-10-18,48.08282
2023-10-19,42.56134
2023-10-20,34.43251
2023-10-21,20.24539
2023-10-22,17.40797
2023-10-23,41.71779
2023-10-24,42.94478
2023-10-25,43.78834
2023-10-26,42.71472
2023-10-27,39.11042
2023-10-28,17.40797
2023-10-29,18.94171
2023-10-30,43.09815
2023-10-31,38.57361
2023-11-01,40.33742
2023-11-02,46.77914
2023-11-03,42.33128
2023-11-04,24.84662
2023-11-05,23.00613
2023-11-06,47.39263
2023-11-07,43.4049
2023-11-08,45.93558
2023-11-09,40.41411
2023-11-10,34.04907
2023-11-11,20.7822
2023-11-12,18.09815
2023-11-13,43.94171
2023-11-14,45.32208
2023-11-15,43.94171
2023-11-16,41.10429
2023-11-17,37.03987
2023-11-18,19.70858
2023-11-19,19.86196
2023-11-20,44.24846
2023-11-21,40.79754
2023-11-22,39.57055
2023-11-23,41.0276
2023-11-24,36.96319
2023-11-25,22.85276
2023-11-26,19.24846
2023-11-27,42.48466
2023-11-28,43.02147
2023-11-29,42.56134
2023-11-30,33.81901
2023-12-01,31.90184
2023-12-02,18.02147
2023-12-03,21.62576
2023-12-04,42.48466
2023-12-05,41.94785
2023-12-06,36.96319
2023-12-07,42.33128
2023-12-08,36.11963
2023-12-09,19.70858
2023-12-10,22.54601
2023-12-11,45.09202
2023-12-12,39.03374
2023-12-13,40.03067
2023-12-14,36.42638
2023-12-15,37.57668
2023-12-16,25.0
2023-12-17,19.6319
2023-12-18,44.55521
2023-12-19,38.72699
2023-12-20,33.58895
2023-12-21,32.51533
2023-12-22,32.28527
2023-12-23,17.10122
2023-12-24,16.56441
2023-12-25,18.94171
2023-12-26,38.57361
2023-12-27,43.78834
2023-12-28,48.69631
2023-12-29,38.42024
2023-12-30,21.93251
2023-12-31,19.40184
2024-01-01,21.93251
2024-01-02,41.33435
2024-01-03,41.10429
2024-01-04,36.11963
2024-01-05,33.43558
2024-01-06,21.47239
2024-01-07,21.16564
2024-01-08,38.26687
2024-01-09,41.79447
2024-01-10,56.59509
2024-01-11,41.33435
2024-01-12,35.81288
2024-01-13,20.16871
2024-01-14,21.3957
2024-01-15,47.85276
2024-01-16,45.24539
2024-01-17,41.56441
2024-01-18,38.26687
2024-01-19,37.03987
2024-01-20,19.6319
2024-01-21,22.31595
2024-01-22,38.34355
2024-01-23,40.79754
2024-01-24,38.57361
2024-01-25,32.36196
2024-01-26,33.20552
2024-01-27,22.54601
2024-01-28,22.16257
2024-01-29,44.6319
2024-01-30,36.57975
2024-01-31,36.80981
2024-02-01,37.19325
2024-02-02,33.43558
2024-02-03,17.17791
2024-02-04,21.85582
2024-02-05,40.10736
2024-02-06,39.41717
2024-02-07,30.98159
2024-02-08,31.5184
2024-02-09,22.31595
2024-02-10,27.76073
2024-02-11,23.54294
2024-02-12,28.45092
2024-02-13,48.38957
2024-02-14,40.64417
2024-02-15,40.03067
2024-02-16,37.80674
2024-02-17,22.62269
2024-02-18,20.24539
2024-02-19,39.57055
2024-02-20,46.3957
2024-02-21,40.87423
2024-02-22,37.73006
2024-02-23,33.05214
2024-02-24,21.01226
2024-02-25,19.47852
2024-02-26,38.57361
2024-02-27,41.41104
2024-02-28,37.80674
2024-02-29,35.81288
2024-03-01,18.48159
2024-03-02,16.18098
2024-03-03,19.17177
2024-03-04,40.03067
2024-03-05,39.18711
2024-03-06,45.55214
2024-03-07,40.49079
2024-03-08,35.50613
2024-03-09,22.31595
2024-03-10,19.09509
2024-03-11,40.03067
2024-03-12,39.80061
2024-03-13,38.72699
2024-03-14,41.87116
2024-03-15,35.12269
2024-03-16,20.62883
2024-03-17,20.39877
2024-03-18,44.32515
2024-03-19,39.57055
2024-03-20,37.19325
