date,3D프린트
2023-06-01,23.58803
2023-06-02,24.58471
2023-06-03,12.29235
2023-06-04,12.62458
2023-06-05,31.22923
2023-06-06,23.58803
2023-06-07,28.2392
2023-06-08,21.59468
2023-06-09,29.23588
2023-06-10,7.97342
2023-06-11,10.96345
2023-06-12,20.93023
2023-06-13,23.25581
2023-06-14,24.58471
2023-06-15,19.93355
2023-06-16,23.25581
2023-06-17,12.62458
2023-06-18,14.28571
2023-06-19,17.60797
2023-06-20,20.598
2023-06-21,24.25249
2023-06-22,19.2691
2023-06-23,16.61129
2023-06-24,11.96013
2023-06-25,11.29568
2023-06-26,20.26578
2023-06-27,19.2691
2023-06-28,17.27574
2023-06-29,17.27574
2023-06-30,11.96013
2023-07-01,11.6279
2023-07-02,14.61794
2023-07-03,20.93023
2023-07-04,20.26578
2023-07-05,16.94352
2023-07-06,22.59136
2023-07-07,14.28571
2023-07-08,10.299
2023-07-09,7.30897
2023-07-10,20.598
2023-07-11,25.91362
2023-07-12,15.61461
2023-07-13,22.59136
2023-07-14,21.59468
2023-07-15,12.62458
2023-07-16,11.96013
2023-07-17,23.92026
2023-07-18,20.93023
2023-07-19,21.92691
2023-07-20,15.28239
2023-07-21,13.28903
2023-07-22,12.29235
2023-07-23,10.63122
2023-07-24,15.61461
2023-07-25,16.94352
2023-07-26,17.94019
2023-07-27,18.27242
2023-07-28,13.95348
2023-07-29,10.299
2023-07-30,7.64119
2023-07-31,14.28571
2023-08-01,16.27906
2023-08-02,13.62126
2023-08-03,13.62126
2023-08-04,17.94019
2023-08-05,9.30232
2023-08-06,6.97674
2023-08-07,18.60465
2023-08-08,13.62126
2023-08-09,16.61129
2023-08-10,16.27906
2023-08-11,15.61461
2023-08-12,12.62458
2023-08-13,13.95348
2023-08-14,16.94352
2023-08-15,13.95348
2023-08-16,19.93355
2023-08-17,17.27574
2023-08-18,20.26578
2023-08-19,12.29235
2023-08-20,7.30897
2023-08-21,24.91694
2023-08-22,26.24584
2023-08-23,23.58803
2023-08-24,24.58471
2023-08-25,14.61794
2023-08-26,9.96677
2023-08-27,10.96345
2023-08-28,17.27574
2023-08-29,16.27906
2023-08-30,22.25913
2023-08-31,26.57807
2023-09-01,21.59468
2023-09-02,10.299
2023-09-03,10.63122
2023-09-04,15.94684
2023-09-05,19.2691
2023-09-06,18.27242
2023-09-07,18.93687
2023-09-08,20.26578
2023-09-09,7.30897
2023-09-10,12.62458
2023-09-11,16.27906
2023-09-12,24.91694
2023-09-13,21.59468
2023-09-14,26.24584
2023-09-15,17.27574
2023-09-16,7.30897
2023-09-17,12.62458
2023-09-18,19.60132
2023-09-19,21.26245
2023-09-20,18.60465
2023-09-21,17.60797
2023-09-22,23.92026
2023-09-23,12.62458
2023-09-24,11.29568
2023-09-25,18.27242
2023-09-26,18.93687
2023-09-27,16.94352
2023-09-28,8.97009
2023-09-29,6.64451
2023-09-30,9.63455
2023-10-01,7.30897
2023-10-02,11.6279
2023-10-03,17.94019
2023-10-04,17.27574
2023-10-05,19.60132
2023-10-06,15.61461
2023-10-07,8.63787
2023-10-08,11.96013
2023-10-09,17.60797
2023-10-10,28.2392
2023-10-11,23.25581
2023-10-12,21.59468
2023-10-13,16.27906
2023-10-14,11.29568
2023-10-15,14.95016
2023-10-16,17.94019
2023-10-17,19.60132
2023-10-18,20.598
2023-10-19,19.93355
2023-10-20,19.2691
2023-10-21,6.97674
2023-10-22,15.61461
2023-10-23,22.25913
2023-10-24,26.91029
2023-10-25,24.91694
2023-10-26,23.58803
2023-10-27,32.89036
2023-10-28,10.299
2023-10-29,12.29235
2023-10-30,19.60132
2023-10-31,23.92026
2023-11-01,23.25581
2023-11-02,20.93023
2023-11-03,20.93023
2023-11-04,10.299
2023-11-05,11.29568
2023-11-06,19.2691
2023-11-07,24.25249
2023-11-08,25.91362
2023-11-09,27.90697
2023-11-10,17.27574
2023-11-11,10.63122
2023-11-12,8.63787
2023-11-13,22.25913
2023-11-14,22.59136
2023-11-15,23.58803
2023-11-16,19.2691
2023-11-17,21.92691
2023-11-18,10.96345
2023-11-19,12.29235
2023-11-20,16.61129
2023-11-21,23.92026
2023-11-22,22.59136
2023-11-23,24.25249
2023-11-24,20.26578
2023-11-25,13.95348
2023-11-26,11.6279
2023-11-27,23.25581
2023-11-28,24.25249
2023-11-29,33.88704
2023-11-30,22.25913
2023-12-01,14.61794
2023-12-02,8.63787
2023-12-03,10.96345
2023-12-04,21.59468
2023-12-05,27.90697
2023-12-06,26.24584
2023-12-07,19.60132
2023-12-08,19.60132
2023-12-09,9.96677
2023-12-10,11.96013
2023-12-11,17.27574
2023-12-12,22.25913
2023-12-13,20.598
2023-12-14,17.60797
2023-12-15,19.2691
2023-12-16,9.30232
2023-12-17,10.299
2023-12-18,15.28239
2023-12-19,20.598
2023-12-20,18.27242
2023-12-21,19.93355
2023-12-22,14.28571
2023-12-23,9.30232
2023-12-24,8.63787
2023-12-25,6.64451
2023-12-26,14.28571
2023-12-27,20.598
2023-12-28,14.61794
2023-12-29,17.27574
2023-12-30,6.97674
2023-12-31,8.63787
2024-01-01,5.64784
2024-01-02,17.27574
2024-01-03,10.299
2024-01-04,13.95348
2024-01-05,14.61794
2024-01-06,6.97674
2024-01-07,11.6279
2024-01-08,13.95348
2024-01-09,18.60465
2024-01-10,16.61129
2024-01-11,17.94019
2024-01-12,17.27574
2024-01-13,8.97009
2024-01-14,12.62458
2024-01-15,14.95016
2024-01-16,20.26578
2024-01-17,13.95348
2024-01-18,18.93687
2024-01-19,15.94684
2024-01-20,10.96345
2024-01-21,9.96677
2024-01-22,14.61794
2024-01-23,18.27242
2024-01-24,17.94019
2024-01-25,14.28571
2024-01-26,14.28571
2024-01-27,9.30232
2024-01-28,7.97342
2024-01-29,15.94684
2024-01-30,14.95016
2024-01-31,18.93687
2024-02-01,13.62126
2024-02-02,16.94352
2024-02-03,7.30897
2024-02-04,14.95016
2024-02-05,16.94352
2024-02-06,12.62458
2024-02-07,20.598
2024-02-08,7.64119
2024-02-09,8.30564
2024-02-10,6.64451
2024-02-11,9.96677
2024-02-12,12.62458
2024-02-13,19.2691
2024-02-14,19.2691
2024-02-15,21.26245
2024-02-16,14.61794
2024-02-17,11.6279
2024-02-18,11.6279
2024-02-19,20.598
2024-02-20,17.94019
2024-02-21,15.28239
2024-02-22,17.27574
2024-02-23,16.61129
2024-02-24,12.29235
2024-02-25,8.97009
2024-02-26,19.93355
2024-02-27,17.60797
2024-02-28,19.2691
2024-02-29,15.28239
2024-03-01,10.63122
2024-03-02,11.6279
2024-03-03,9.63455
2024-03-04,16.61129
2024-03-05,18.60465
2024-03-06,20.26578
2024-03-07,17.60797
2024-03-08,15.61461
2024-03-09,11.96013
2024-03-10,16.27906
2024-03-11,36.54485
2024-03-12,25.91362
2024-03-13,27.57475
2024-03-14,24.91694
2024-03-15,17.60797
2024-03-16,12.95681
2024-03-17,10.63122
2024-03-18,22.25913
2024-03-19,20.26578
2024-03-20,18.93687
