date,VI발동
2023-09-02,0.52822
2023-09-03,0.60072
2023-09-04,5.56188
2023-09-05,5.35473
2023-09-06,7.18798
2023-09-07,7.30191
2023-09-08,6.73226
2023-09-09,0.95287
2023-09-10,1.67788
2023-09-11,6.19368
2023-09-12,6.02796
2023-09-13,4.85758
2023-09-14,5.60331
2023-09-15,5.98653
2023-09-16,0.78715
2023-09-17,0.65251
2023-09-18,5.08544
2023-09-19,5.37545
2023-09-20,4.91973
2023-09-21,5.47902
2023-09-22,5.71724
2023-09-23,0.78715
2023-09-24,0.66286
2023-09-25,3.33505
2023-09-26,4.21543
2023-09-27,4.22578
2023-09-28,0.54893
2023-09-29,0.41429
2023-09-30,0.38322
2023-10-01,0.45572
2023-10-02,0.5075
2023-10-03,0.49715
2023-10-04,3.70792
2023-10-05,3.6872
2023-10-06,3.66649
2023-10-07,0.61108
2023-10-08,0.435
2023-10-09,0.39357
2023-10-10,3.26255
2023-10-11,3.03469
2023-10-12,5.14759
2023-10-13,4.45365
2023-10-14,0.72501
2023-10-15,0.40393
2023-10-16,4.00828
2023-10-17,3.3247
2023-10-18,5.7276
2023-10-19,4.33972
2023-10-20,4.464
2023-10-21,0.71465
2023-10-22,0.44536
2023-10-23,4.23614
2023-10-24,4.86794
2023-10-25,4.37079
2023-10-26,3.73899
2023-10-27,3.90471
2023-10-28,0.58001
2023-10-29,0.435
2023-10-30,3.87364
2023-10-31,3.57327
2023-11-01,3.02433
2023-11-02,4.04971
2023-11-03,5.10616
2023-11-04,0.83894
2023-11-05,0.61108
2023-11-06,12.51165
2023-11-07,6.89798
2023-11-08,4.94044
2023-11-09,3.89435
2023-11-10,3.50077
2023-11-11,0.48679
2023-11-12,0.46607
2023-11-13,2.36147
2023-11-14,2.74469
2023-11-15,5.04401
2023-11-16,2.45468
2023-11-17,2.38218
2023-11-18,0.5075
2023-11-19,0.44536
2023-11-20,4.19471
2023-11-21,3.91506
2023-11-22,4.18436
2023-11-23,3.27291
2023-11-24,2.52718
2023-11-25,0.39357
2023-11-26,0.59036
2023-11-27,4.8783
2023-11-28,3.7597
2023-11-29,5.42723
2023-11-30,4.29829
2023-12-01,2.79647
2023-12-02,0.52822
2023-12-03,0.38322
2023-12-04,5.07509
2023-12-05,3.06576
2023-12-06,3.50077
2023-12-07,3.48006
2023-12-08,3.04505
2023-12-09,0.46607
2023-12-10,0.29
2023-12-11,3.14862
2023-12-12,3.31434
2023-12-13,4.57793
2023-12-14,8.09943
2023-12-15,5.0233
2023-12-16,0.61108
2023-12-17,0.39357
2023-12-18,4.22578
2023-12-19,2.90005
2023-12-20,2.93112
2023-12-21,5.35473
2023-12-22,1.86431
2023-12-23,0.13464
2023-12-24,0.11393
2023-12-25,0.18643
2023-12-26,4.08078
2023-12-27,2.32004
2023-12-28,2.33039
2023-12-29,0.55929
2023-12-30,0.42465
2023-12-31,0.34179
2024-01-01,0.435
2024-01-02,3.95649
2024-01-03,3.29363
2024-01-04,3.78042
2024-01-05,3.28327
2024-01-06,0.40393
2024-01-07,0.48679
2024-01-08,3.66649
2024-01-09,1.9161
2024-01-10,2.5479
2024-01-11,3.31434
2024-01-12,2.42361
2024-01-13,0.48679
2024-01-14,0.51786
2024-01-15,2.98291
2024-01-16,3.29363
2024-01-17,3.37648
2024-01-18,3.40756
2024-01-19,3.6147
2024-01-20,0.54893
2024-01-21,0.49715
2024-01-22,4.28793
2024-01-23,2.77576
2024-01-24,2.43397
2024-01-25,2.58933
2024-01-26,3.60435
2024-01-27,0.25893
2024-01-28,0.27964
2024-01-29,3.60435
2024-01-30,2.67219
2024-01-31,3.28327
2024-02-01,4.08078
2024-02-02,5.07509
2024-02-03,0.54893
2024-02-04,0.53858
2024-02-05,3.43863
2024-02-06,4.85758
2024-02-07,4.49508
2024-02-08,4.81615
2024-02-09,0.47643
2024-02-10,0.41429
2024-02-11,0.45572
2024-02-12,0.47643
2024-02-13,4.07042
2024-02-14,5.28223
2024-02-15,4.03935
2024-02-16,4.43293
2024-02-17,0.42465
2024-02-18,0.60072
2024-02-19,4.99223
2024-02-20,3.92542
2024-02-21,4.74365
2024-02-22,3.24184
2024-02-23,2.4029
2024-02-24,0.29
2024-02-25,0.26929
2024-02-26,2.80683
2024-02-27,2.61004
2024-02-28,4.27757
2024-02-29,3.42827
2024-03-01,0.46607
2024-03-02,0.69394
2024-03-03,0.45572
2024-03-04,3.65613
2024-03-05,5.47902
2024-03-06,3.84256
2024-03-07,4.40186
2024-03-08,5.05437
2024-03-09,0.41429
2024-03-10,0.52822
2024-03-11,3.27291
2024-03-12,4.42257
2024-03-13,6.04867
2024-03-14,5.58259
2024-03-15,3.26255
2024-03-16,0.5075
2024-03-17,0.54893
2024-03-18,4.32936
2024-03-19,3.10719
2024-03-20,3.97721
